date,time_from,time_to,feedin
2010-01-01,00:00,00:15,893
2010-01-01,00:15,00:30,893
2010-01-01,00:30,00:45,893
2010-01-01,00:45,01:00,893
2010-01-01,01:00,01:15,893
2010-01-01,01:15,01:30,893
2010-01-01,01:30,01:45,893
2010-01-01,01:45,02:00,893
2010-01-01,02:00,02:15,908
2010-01-01,02:15,02:30,908
2010-01-01,02:30,02:45,908
2010-01-01,02:45,03:00,908
2010-01-01,03:00,03:15,933
2010-01-01,03:15,03:30,933
2010-01-01,03:30,03:45,933
2010-01-01,03:45,04:00,933
2010-01-01,04:00,04:15,953
2010-01-01,04:15,04:30,953
2010-01-01,04:30,04:45,979
2010-01-01,04:45,05:00,979
2010-01-01,05:00,05:15,968
2010-01-01,05:15,05:30,968
2010-01-01,05:30,05:45,968
2010-01-01,05:45,06:00,968
2010-01-01,06:00,06:15,990
2010-01-01,06:15,06:30,990
2010-01-01,06:30,06:45,964
2010-01-01,06:45,07:00,964
2010-01-01,07:00,07:15,965
2010-01-01,07:15,07:30,965
2010-01-01,07:30,07:45,965
2010-01-01,07:45,08:00,965
2010-01-01,08:00,08:15,975
2010-01-01,08:15,08:30,975
2010-01-01,08:30,08:45,975
2010-01-01,08:45,09:00,975
2010-01-01,09:00,09:15,976
2010-01-01,09:15,09:30,976
2010-01-01,09:30,09:45,976
2010-01-01,09:45,10:00,976
2010-01-01,10:00,10:15,948
2010-01-01,10:15,10:30,948
2010-01-01,10:30,10:45,948
2010-01-01,10:45,11:00,948
2010-01-01,11:00,11:15,936
2010-01-01,11:15,11:30,936
2010-01-01,11:30,11:45,936
2010-01-01,11:45,12:00,936
2010-01-01,12:00,12:15,931
2010-01-01,12:15,12:30,931
2010-01-01,12:30,12:45,931
2010-01-01,12:45,13:00,931
2010-01-01,13:00,13:15,924
2010-01-01,13:15,13:30,924
2010-01-01,13:30,13:45,924
2010-01-01,13:45,14:00,924
2010-01-01,14:00,14:15,933
2010-01-01,14:15,14:30,933
2010-01-01,14:30,14:45,933
2010-01-01,14:45,15:00,933
2010-01-01,15:00,15:15,898
2010-01-01,15:15,15:30,898
2010-01-01,15:30,15:45,898
2010-01-01,15:45,16:00,898
2010-01-01,16:00,16:15,892
2010-01-01,16:15,16:30,892
2010-01-01,16:30,16:45,892
2010-01-01,16:45,17:00,892
2010-01-01,17:00,17:15,823
2010-01-01,17:15,17:30,823
2010-01-01,17:30,17:45,823
2010-01-01,17:45,18:00,823
2010-01-01,18:00,18:15,761
2010-01-01,18:15,18:30,761
2010-01-01,18:30,18:45,761
2010-01-01,18:45,19:00,761
2010-01-01,19:00,19:15,712
2010-01-01,19:15,19:30,712
2010-01-01,19:30,19:45,712
2010-01-01,19:45,20:00,712
2010-01-01,20:00,20:15,683
2010-01-01,20:15,20:30,683
2010-01-01,20:30,20:45,683
2010-01-01,20:45,21:00,683
2010-01-01,21:00,21:15,658
2010-01-01,21:15,21:30,658
2010-01-01,21:30,21:45,658
2010-01-01,21:45,22:00,658
2010-01-01,22:00,22:15,585
2010-01-01,22:15,22:30,585
2010-01-01,22:30,22:45,585
2010-01-01,22:45,23:00,585
2010-01-01,23:00,23:15,522
2010-01-01,23:15,23:30,522
2010-01-01,23:30,23:45,522
2010-01-01,23:45,00:00,522
2010-01-02,00:00,00:15,468
2010-01-02,00:15,00:30,468
2010-01-02,00:30,00:45,468
2010-01-02,00:45,01:00,468
2010-01-02,01:00,01:15,436
2010-01-02,01:15,01:30,436
2010-01-02,01:30,01:45,436
2010-01-02,01:45,02:00,436
2010-01-02,02:00,02:15,390
2010-01-02,02:15,02:30,390
2010-01-02,02:30,02:45,390
2010-01-02,02:45,03:00,390
2010-01-02,03:00,03:15,353
2010-01-02,03:15,03:30,353
2010-01-02,03:30,03:45,353
2010-01-02,03:45,04:00,353
2010-01-02,04:00,04:15,318
2010-01-02,04:15,04:30,318
2010-01-02,04:30,04:45,318
2010-01-02,04:45,05:00,318
2010-01-02,05:00,05:15,293
2010-01-02,05:15,05:30,293
2010-01-02,05:30,05:45,293
2010-01-02,05:45,06:00,293
2010-01-02,06:00,06:15,271
2010-01-02,06:15,06:30,271
2010-01-02,06:30,06:45,271
2010-01-02,06:45,07:00,271
2010-01-02,07:00,07:15,217
2010-01-02,07:15,07:30,217
2010-01-02,07:30,07:45,217
2010-01-02,07:45,08:00,217
2010-01-02,08:00,08:15,212
2010-01-02,08:15,08:30,212
2010-01-02,08:30,08:45,212
2010-01-02,08:45,09:00,212
2010-01-02,09:00,09:15,215
2010-01-02,09:15,09:30,215
2010-01-02,09:30,09:45,215
2010-01-02,09:45,10:00,215
2010-01-02,10:00,10:15,264
2010-01-02,10:15,10:30,264
2010-01-02,10:30,10:45,264
2010-01-02,10:45,11:00,264
2010-01-02,11:00,11:15,284
2010-01-02,11:15,11:30,284
2010-01-02,11:30,11:45,284
2010-01-02,11:45,12:00,284
2010-01-02,12:00,12:15,311
2010-01-02,12:15,12:30,311
2010-01-02,12:30,12:45,311
2010-01-02,12:45,13:00,311
2010-01-02,13:00,13:15,355
2010-01-02,13:15,13:30,355
2010-01-02,13:30,13:45,355
2010-01-02,13:45,14:00,355
2010-01-02,14:00,14:15,421
2010-01-02,14:15,14:30,421
2010-01-02,14:30,14:45,421
2010-01-02,14:45,15:00,421
2010-01-02,15:00,15:15,497
2010-01-02,15:15,15:30,497
2010-01-02,15:30,15:45,497
2010-01-02,15:45,16:00,497
2010-01-02,16:00,16:15,556
2010-01-02,16:15,16:30,556
2010-01-02,16:30,16:45,556
2010-01-02,16:45,17:00,556
2010-01-02,17:00,17:15,561
2010-01-02,17:15,17:30,561
2010-01-02,17:30,17:45,561
2010-01-02,17:45,18:00,561
2010-01-02,18:00,18:15,547
2010-01-02,18:15,18:30,547
2010-01-02,18:30,18:45,547
2010-01-02,18:45,19:00,547
2010-01-02,19:00,19:15,598
2010-01-02,19:15,19:30,598
2010-01-02,19:30,19:45,598
2010-01-02,19:45,20:00,598
2010-01-02,20:00,20:15,593
2010-01-02,20:15,20:30,593
2010-01-02,20:30,20:45,593
2010-01-02,20:45,21:00,593
2010-01-02,21:00,21:15,619
2010-01-02,21:15,21:30,619
2010-01-02,21:30,21:45,619
2010-01-02,21:45,22:00,619
2010-01-02,22:00,22:15,595
2010-01-02,22:15,22:30,595
2010-01-02,22:30,22:45,595
2010-01-02,22:45,23:00,595
2010-01-02,23:00,23:15,528
2010-01-02,23:15,23:30,528
2010-01-02,23:30,23:45,528
2010-01-02,23:45,00:00,528
2010-01-03,00:00,00:15,596
2010-01-03,00:15,00:30,596
2010-01-03,00:30,00:45,596
2010-01-03,00:45,01:00,596
2010-01-03,01:00,01:15,612
2010-01-03,01:15,01:30,612
2010-01-03,01:30,01:45,612
2010-01-03,01:45,02:00,612
2010-01-03,02:00,02:15,592
2010-01-03,02:15,02:30,592
2010-01-03,02:30,02:45,592
2010-01-03,02:45,03:00,592
2010-01-03,03:00,03:15,566
2010-01-03,03:15,03:30,566
2010-01-03,03:30,03:45,566
2010-01-03,03:45,04:00,566
2010-01-03,04:00,04:15,511
2010-01-03,04:15,04:30,511
2010-01-03,04:30,04:45,511
2010-01-03,04:45,05:00,511
2010-01-03,05:00,05:15,516
2010-01-03,05:15,05:30,516
2010-01-03,05:30,05:45,516
2010-01-03,05:45,06:00,516
2010-01-03,06:00,06:15,499
2010-01-03,06:15,06:30,499
2010-01-03,06:30,06:45,499
2010-01-03,06:45,07:00,499
2010-01-03,07:00,07:15,490
2010-01-03,07:15,07:30,490
2010-01-03,07:30,07:45,490
2010-01-03,07:45,08:00,490
2010-01-03,08:00,08:15,521
2010-01-03,08:15,08:30,521
2010-01-03,08:30,08:45,521
2010-01-03,08:45,09:00,521
2010-01-03,09:00,09:15,517
2010-01-03,09:15,09:30,517
2010-01-03,09:30,09:45,517
2010-01-03,09:45,10:00,517
2010-01-03,10:00,10:15,495
2010-01-03,10:15,10:30,495
2010-01-03,10:30,10:45,495
2010-01-03,10:45,11:00,495
2010-01-03,11:00,11:15,498
2010-01-03,11:15,11:30,498
2010-01-03,11:30,11:45,498
2010-01-03,11:45,12:00,498
2010-01-03,12:00,12:15,476
2010-01-03,12:15,12:30,476
2010-01-03,12:30,12:45,476
2010-01-03,12:45,13:00,476
2010-01-03,13:00,13:15,459
2010-01-03,13:15,13:30,459
2010-01-03,13:30,13:45,459
2010-01-03,13:45,14:00,459
2010-01-03,14:00,14:15,418
2010-01-03,14:15,14:30,418
2010-01-03,14:30,14:45,418
2010-01-03,14:45,15:00,418
2010-01-03,15:00,15:15,422
2010-01-03,15:15,15:30,422
2010-01-03,15:30,15:45,422
2010-01-03,15:45,16:00,422
2010-01-03,16:00,16:15,401
2010-01-03,16:15,16:30,401
2010-01-03,16:30,16:45,401
2010-01-03,16:45,17:00,401
2010-01-03,17:00,17:15,394
2010-01-03,17:15,17:30,394
2010-01-03,17:30,17:45,394
2010-01-03,17:45,18:00,394
2010-01-03,18:00,18:15,369
2010-01-03,18:15,18:30,369
2010-01-03,18:30,18:45,369
2010-01-03,18:45,19:00,369
2010-01-03,19:00,19:15,343
2010-01-03,19:15,19:30,343
2010-01-03,19:30,19:45,343
2010-01-03,19:45,20:00,343
2010-01-03,20:00,20:15,297
2010-01-03,20:15,20:30,297
2010-01-03,20:30,20:45,297
2010-01-03,20:45,21:00,297
2010-01-03,21:00,21:15,249
2010-01-03,21:15,21:30,249
2010-01-03,21:30,21:45,249
2010-01-03,21:45,22:00,249
2010-01-03,22:00,22:15,203
2010-01-03,22:15,22:30,203
2010-01-03,22:30,22:45,203
2010-01-03,22:45,23:00,203
2010-01-03,23:00,23:15,186
2010-01-03,23:15,23:30,186
2010-01-03,23:30,23:45,186
2010-01-03,23:45,00:00,186
2010-01-04,00:00,00:15,93
2010-01-04,00:15,00:30,93
2010-01-04,00:30,00:45,93
2010-01-04,00:45,01:00,93
2010-01-04,01:00,01:15,89
2010-01-04,01:15,01:30,89
2010-01-04,01:30,01:45,89
2010-01-04,01:45,02:00,89
2010-01-04,02:00,02:15,84
2010-01-04,02:15,02:30,84
2010-01-04,02:30,02:45,84
2010-01-04,02:45,03:00,84
2010-01-04,03:00,03:15,90
2010-01-04,03:15,03:30,90
2010-01-04,03:30,03:45,90
2010-01-04,03:45,04:00,90
2010-01-04,04:00,04:15,98
2010-01-04,04:15,04:30,98
2010-01-04,04:30,04:45,98
2010-01-04,04:45,05:00,98
2010-01-04,05:00,05:15,107
2010-01-04,05:15,05:30,107
2010-01-04,05:30,05:45,107
2010-01-04,05:45,06:00,107
2010-01-04,06:00,06:15,107
2010-01-04,06:15,06:30,107
2010-01-04,06:30,06:45,107
2010-01-04,06:45,07:00,107
2010-01-04,07:00,07:15,105
2010-01-04,07:15,07:30,105
2010-01-04,07:30,07:45,105
2010-01-04,07:45,08:00,105
2010-01-04,08:00,08:15,113
2010-01-04,08:15,08:30,113
2010-01-04,08:30,08:45,113
2010-01-04,08:45,09:00,113
2010-01-04,09:00,09:15,110
2010-01-04,09:15,09:30,110
2010-01-04,09:30,09:45,110
2010-01-04,09:45,10:00,110
2010-01-04,10:00,10:15,122
2010-01-04,10:15,10:30,122
2010-01-04,10:30,10:45,122
2010-01-04,10:45,11:00,122
2010-01-04,11:00,11:15,137
2010-01-04,11:15,11:30,137
2010-01-04,11:30,11:45,137
2010-01-04,11:45,12:00,137
2010-01-04,12:00,12:15,164
2010-01-04,12:15,12:30,164
2010-01-04,12:30,12:45,164
2010-01-04,12:45,13:00,164
2010-01-04,13:00,13:15,175
2010-01-04,13:15,13:30,175
2010-01-04,13:30,13:45,175
2010-01-04,13:45,14:00,175
2010-01-04,14:00,14:15,196
2010-01-04,14:15,14:30,196
2010-01-04,14:30,14:45,196
2010-01-04,14:45,15:00,196
2010-01-04,15:00,15:15,205
2010-01-04,15:15,15:30,205
2010-01-04,15:30,15:45,205
2010-01-04,15:45,16:00,205
2010-01-04,16:00,16:15,209
2010-01-04,16:15,16:30,209
2010-01-04,16:30,16:45,209
2010-01-04,16:45,17:00,209
2010-01-04,17:00,17:15,214
2010-01-04,17:15,17:30,214
2010-01-04,17:30,17:45,214
2010-01-04,17:45,18:00,214
2010-01-04,18:00,18:15,230
2010-01-04,18:15,18:30,230
2010-01-04,18:30,18:45,230
2010-01-04,18:45,19:00,230
2010-01-04,19:00,19:15,232
2010-01-04,19:15,19:30,232
2010-01-04,19:30,19:45,232
2010-01-04,19:45,20:00,232
2010-01-04,20:00,20:15,244
2010-01-04,20:15,20:30,244
2010-01-04,20:30,20:45,244
2010-01-04,20:45,21:00,244
2010-01-04,21:00,21:15,249
2010-01-04,21:15,21:30,249
2010-01-04,21:30,21:45,249
2010-01-04,21:45,22:00,249
2010-01-04,22:00,22:15,251
2010-01-04,22:15,22:30,251
2010-01-04,22:30,22:45,251
2010-01-04,22:45,23:00,251
2010-01-04,23:00,23:15,255
2010-01-04,23:15,23:30,255
2010-01-04,23:30,23:45,255
2010-01-04,23:45,00:00,255
2010-01-05,00:00,00:15,571
2010-01-05,00:15,00:30,571
2010-01-05,00:30,00:45,571
2010-01-05,00:45,01:00,571
2010-01-05,01:00,01:15,590
2010-01-05,01:15,01:30,590
2010-01-05,01:30,01:45,590
2010-01-05,01:45,02:00,590
2010-01-05,02:00,02:15,589
2010-01-05,02:15,02:30,589
2010-01-05,02:30,02:45,589
2010-01-05,02:45,03:00,589
2010-01-05,03:00,03:15,617
2010-01-05,03:15,03:30,617
2010-01-05,03:30,03:45,617
2010-01-05,03:45,04:00,617
2010-01-05,04:00,04:15,626
2010-01-05,04:15,04:30,626
2010-01-05,04:30,04:45,626
2010-01-05,04:45,05:00,626
2010-01-05,05:00,05:15,600
2010-01-05,05:15,05:30,600
2010-01-05,05:30,05:45,600
2010-01-05,05:45,06:00,600
2010-01-05,06:00,06:15,572
2010-01-05,06:15,06:30,572
2010-01-05,06:30,06:45,572
2010-01-05,06:45,07:00,572
2010-01-05,07:00,07:15,534
2010-01-05,07:15,07:30,534
2010-01-05,07:30,07:45,534
2010-01-05,07:45,08:00,534
2010-01-05,08:00,08:15,504
2010-01-05,08:15,08:30,504
2010-01-05,08:30,08:45,504
2010-01-05,08:45,09:00,504
2010-01-05,09:00,09:15,458
2010-01-05,09:15,09:30,458
2010-01-05,09:30,09:45,458
2010-01-05,09:45,10:00,458
2010-01-05,10:00,10:15,419
2010-01-05,10:15,10:30,419
2010-01-05,10:30,10:45,419
2010-01-05,10:45,11:00,419
2010-01-05,11:00,11:15,360
2010-01-05,11:15,11:30,360
2010-01-05,11:30,11:45,360
2010-01-05,11:45,12:00,360
2010-01-05,12:00,12:15,310
2010-01-05,12:15,12:30,310
2010-01-05,12:30,12:45,310
2010-01-05,12:45,13:00,310
2010-01-05,13:00,13:15,268
2010-01-05,13:15,13:30,268
2010-01-05,13:30,13:45,268
2010-01-05,13:45,14:00,268
2010-01-05,14:00,14:15,250
2010-01-05,14:15,14:30,250
2010-01-05,14:30,14:45,250
2010-01-05,14:45,15:00,250
2010-01-05,15:00,15:15,239
2010-01-05,15:15,15:30,239
2010-01-05,15:30,15:45,239
2010-01-05,15:45,16:00,239
2010-01-05,16:00,16:15,226
2010-01-05,16:15,16:30,226
2010-01-05,16:30,16:45,226
2010-01-05,16:45,17:00,226
2010-01-05,17:00,17:15,227
2010-01-05,17:15,17:30,227
2010-01-05,17:30,17:45,227
2010-01-05,17:45,18:00,227
2010-01-05,18:00,18:15,232
2010-01-05,18:15,18:30,232
2010-01-05,18:30,18:45,232
2010-01-05,18:45,19:00,232
2010-01-05,19:00,19:15,219
2010-01-05,19:15,19:30,219
2010-01-05,19:30,19:45,219
2010-01-05,19:45,20:00,219
2010-01-05,20:00,20:15,220
2010-01-05,20:15,20:30,220
2010-01-05,20:30,20:45,220
2010-01-05,20:45,21:00,220
