date,time_from,time_to,vertical_load
2010-05-01,00:00,00:15,12592
2010-05-01,00:15,00:30,12421
2010-05-01,00:30,00:45,12200
2010-05-01,00:45,01:00,12018
2010-05-01,01:00,01:15,11809
2010-05-01,01:15,01:30,11712
2010-05-01,01:30,01:45,11546
2010-05-01,01:45,02:00,11380
2010-05-01,02:00,02:15,11330
2010-05-01,02:15,02:30,11216
2010-05-01,02:30,02:45,11064
2010-05-01,02:45,03:00,10925
2010-05-01,03:00,03:15,11019
2010-05-01,03:15,03:30,11083
2010-05-01,03:30,03:45,11029
2010-05-01,03:45,04:00,11066
2010-05-01,04:00,04:15,11089
2010-05-01,04:15,04:30,10981
2010-05-01,04:30,04:45,10950
2010-05-01,04:45,05:00,10935
2010-05-01,05:00,05:15,10828
2010-05-01,05:15,05:30,10723
2010-05-01,05:30,05:45,10514
2010-05-01,05:45,06:00,10226
2010-05-01,06:00,06:15,9920
2010-05-01,06:15,06:30,9786
2010-05-01,06:30,06:45,9893
2010-05-01,06:45,07:00,9925
2010-05-01,07:00,07:15,10003
2010-05-01,07:15,07:30,10219
2010-05-01,07:30,07:45,10561
2010-05-01,07:45,08:00,10812
2010-05-01,08:00,08:15,11119
2010-05-01,08:15,08:30,11442
2010-05-01,08:30,08:45,11747
2010-05-01,08:45,09:00,11870
2010-05-01,09:00,09:15,11887
2010-05-01,09:15,09:30,12004
2010-05-01,09:30,09:45,12124
2010-05-01,09:45,10:00,12216
2010-05-01,10:00,10:15,12371
2010-05-01,10:15,10:30,12487
2010-05-01,10:30,10:45,12540
2010-05-01,10:45,11:00,12553
2010-05-01,11:00,11:15,12730
2010-05-01,11:15,11:30,12811
2010-05-01,11:30,11:45,12972
2010-05-01,11:45,12:00,12922
2010-05-01,12:00,12:15,12904
2010-05-01,12:15,12:30,12939
2010-05-01,12:30,12:45,12860
2010-05-01,12:45,13:00,12651
2010-05-01,13:00,13:15,12761
2010-05-01,13:15,13:30,12681
2010-05-01,13:30,13:45,12505
2010-05-01,13:45,14:00,12363
2010-05-01,14:00,14:15,12265
2010-05-01,14:15,14:30,12150
2010-05-01,14:30,14:45,12150
2010-05-01,14:45,15:00,12058
2010-05-01,15:00,15:15,12075
2010-05-01,15:15,15:30,12033
2010-05-01,15:30,15:45,11962
2010-05-01,15:45,16:00,11817
2010-05-01,16:00,16:15,11765
2010-05-01,16:15,16:30,11849
2010-05-01,16:30,16:45,11858
2010-05-01,16:45,17:00,11819
2010-05-01,17:00,17:15,11963
2010-05-01,17:15,17:30,12070
2010-05-01,17:30,17:45,12258
2010-05-01,17:45,18:00,12408
2010-05-01,18:00,18:15,12532
2010-05-01,18:15,18:30,12718
2010-05-01,18:30,18:45,12832
2010-05-01,18:45,19:00,12930
2010-05-01,19:00,19:15,12998
2010-05-01,19:15,19:30,12962
2010-05-01,19:30,19:45,12956
2010-05-01,19:45,20:00,12868
2010-05-01,20:00,20:15,12994
2010-05-01,20:15,20:30,12927
2010-05-01,20:30,20:45,12889
2010-05-01,20:45,21:00,12835
2010-05-01,21:00,21:15,13121
2010-05-01,21:15,21:30,13124
2010-05-01,21:30,21:45,13043
2010-05-01,21:45,22:00,12884
2010-05-01,22:00,22:15,12999
