date,time_from,time_to,feedin
2016-04-01,00:00,00:15,19208
2016-04-01,00:15,00:30,19214
2016-04-01,00:30,00:45,19111
2016-04-01,00:45,01:00,19038
2016-04-01,01:00,01:15,18724
2016-04-01,01:15,01:30,18589
2016-04-01,01:30,01:45,18610
2016-04-01,01:45,02:00,18500
2016-04-01,02:00,02:15,18369
2016-04-01,02:15,02:30,18217
2016-04-01,02:30,02:45,18228
2016-04-01,02:45,03:00,18146
2016-04-01,03:00,03:15,17969
2016-04-01,03:15,03:30,17987
2016-04-01,03:30,03:45,18049
2016-04-01,03:45,04:00,17891
2016-04-01,04:00,04:15,17912
2016-04-01,04:15,04:30,18103
2016-04-01,04:30,04:45,18180
2016-04-01,04:45,05:00,18433
2016-04-01,05:00,05:15,18894
2016-04-01,05:15,05:30,19221
2016-04-01,05:30,05:45,19646
2016-04-01,05:45,06:00,19803
2016-04-01,06:00,06:15,20575
2016-04-01,06:15,06:30,20897
2016-04-01,06:30,06:45,21007
2016-04-01,06:45,07:00,21508
2016-04-01,07:00,07:15,21671
2016-04-01,07:15,07:30,21928
2016-04-01,07:30,07:45,21765
2016-04-01,07:45,08:00,22054
2016-04-01,08:00,08:15,22398
2016-04-01,08:15,08:30,22535
2016-04-01,08:30,08:45,22659
2016-04-01,08:45,09:00,22625
2016-04-01,09:00,09:15,22959
2016-04-01,09:15,09:30,23143
2016-04-01,09:30,09:45,23231
2016-04-01,09:45,10:00,23198
2016-04-01,10:00,10:15,23100
2016-04-01,10:15,10:30,23074
2016-04-01,10:30,10:45,23279
2016-04-01,10:45,11:00,23412
2016-04-01,11:00,11:15,23507
2016-04-01,11:15,11:30,23470
2016-04-01,11:30,11:45,23607
2016-04-01,11:45,12:00,23354
2016-04-01,12:00,12:15,23104
2016-04-01,12:15,12:30,22955
2016-04-01,12:30,12:45,23073
2016-04-01,12:45,13:00,23011
2016-04-01,13:00,13:15,22911
2016-04-01,13:15,13:30,23022
2016-04-01,13:30,13:45,22886
2016-04-01,13:45,14:00,22727
2016-04-01,14:00,14:15,22855
2016-04-01,14:15,14:30,22796
2016-04-01,14:30,14:45,22729
2016-04-01,14:45,15:00,22756
2016-04-01,15:00,15:15,22797
2016-04-01,15:15,15:30,22510
2016-04-01,15:30,15:45,22398
2016-04-01,15:45,16:00,22373
2016-04-01,16:00,16:15,22263
2016-04-01,16:15,16:30,21912
2016-04-01,16:30,16:45,21247
2016-04-01,16:45,17:00,21076
2016-04-01,17:00,17:15,20847
2016-04-01,17:15,17:30,21091
2016-04-01,17:30,17:45,21328
2016-04-01,17:45,18:00,21474
2016-04-01,18:00,18:15,21344
2016-04-01,18:15,18:30,21648
2016-04-01,18:30,18:45,21952
2016-04-01,18:45,19:00,22017
2016-04-01,19:00,19:15,22507
2016-04-01,19:15,19:30,22351
2016-04-01,19:30,19:45,22242
2016-04-01,19:45,20:00,22251
2016-04-01,20:00,20:15,22107
2016-04-01,20:15,20:30,22074
2016-04-01,20:30,20:45,22057
2016-04-01,20:45,21:00,22248
2016-04-01,21:00,21:15,22450
2016-04-01,21:15,21:30,22172
2016-04-01,21:30,21:45,22116
2016-04-01,21:45,22:00,21665
2016-04-01,22:00,22:15,20732
2016-04-01,22:15,22:30,20259
2016-04-01,22:30,22:45,20215
2016-04-01,22:45,23:00,19803
2016-04-01,23:00,23:15,18874
2016-04-01,23:15,23:30,19017
2016-04-01,23:30,23:45,19162
2016-04-01,23:45,00:00,0
2016-04-02,00:00,00:15,18000
2016-04-02,00:15,00:30,17880
2016-04-02,00:30,00:45,17650
2016-04-02,00:45,01:00,17315
2016-04-02,01:00,01:15,17401
2016-04-02,01:15,01:30,17291
2016-04-02,01:30,01:45,17473
2016-04-02,01:45,02:00,17491
2016-04-02,02:00,02:15,17518
2016-04-02,02:15,02:30,17542
2016-04-02,02:30,02:45,17575
2016-04-02,02:45,03:00,17689
2016-04-02,03:00,03:15,17111
2016-04-02,03:15,03:30,17093
2016-04-02,03:30,03:45,17074
2016-04-02,03:45,04:00,17212
2016-04-02,04:00,04:15,17169
2016-04-02,04:15,04:30,17173
2016-04-02,04:30,04:45,17107
2016-04-02,04:45,05:00,17076
2016-04-02,05:00,05:15,17167
2016-04-02,05:15,05:30,17218
2016-04-02,05:30,05:45,17156
2016-04-02,05:45,06:00,17121
2016-04-02,06:00,06:15,17304
2016-04-02,06:15,06:30,17372
2016-04-02,06:30,06:45,17351
2016-04-02,06:45,07:00,17282
2016-04-02,07:00,07:15,17160
2016-04-02,07:15,07:30,17215
2016-04-02,07:30,07:45,17425
2016-04-02,07:45,08:00,17582
2016-04-02,08:00,08:15,17554
2016-04-02,08:15,08:30,17551
2016-04-02,08:30,08:45,17397
2016-04-02,08:45,09:00,17644
2016-04-02,09:00,09:15,18096
2016-04-02,09:15,09:30,18507
2016-04-02,09:30,09:45,18493
2016-04-02,09:45,10:00,18668
2016-04-02,10:00,10:15,18738
2016-04-02,10:15,10:30,18778
2016-04-02,10:30,10:45,18953
2016-04-02,10:45,11:00,19106
2016-04-02,11:00,11:15,19138
2016-04-02,11:15,11:30,19133
2016-04-02,11:30,11:45,19255
2016-04-02,11:45,12:00,19387
2016-04-02,12:00,12:15,19099
2016-04-02,12:15,12:30,19014
2016-04-02,12:30,12:45,18944
2016-04-02,12:45,13:00,18928
2016-04-02,13:00,13:15,18610
2016-04-02,13:15,13:30,18546
2016-04-02,13:30,13:45,18724
2016-04-02,13:45,14:00,18488
2016-04-02,14:00,14:15,18361
2016-04-02,14:15,14:30,18175
2016-04-02,14:30,14:45,17965
2016-04-02,14:45,15:00,17818
2016-04-02,15:00,15:15,17761
2016-04-02,15:15,15:30,17476
2016-04-02,15:30,15:45,17158
2016-04-02,15:45,16:00,16963
2016-04-02,16:00,16:15,16758
2016-04-02,16:15,16:30,16796
2016-04-02,16:30,16:45,16919
2016-04-02,16:45,17:00,16802
2016-04-02,17:00,17:15,17057
2016-04-02,17:15,17:30,17269
2016-04-02,17:30,17:45,17039
2016-04-02,17:45,18:00,17050
2016-04-02,18:00,18:15,16766
2016-04-02,18:15,18:30,16702
2016-04-02,18:30,18:45,16602
2016-04-02,18:45,19:00,16692
2016-04-02,19:00,19:15,16683
2016-04-02,19:15,19:30,16647
2016-04-02,19:30,19:45,16421
2016-04-02,19:45,20:00,16391
2016-04-02,20:00,20:15,16470
2016-04-02,20:15,20:30,16537
2016-04-02,20:30,20:45,16531
2016-04-02,20:45,21:00,16571
2016-04-02,21:00,21:15,16905
2016-04-02,21:15,21:30,17030
2016-04-02,21:30,21:45,16916
2016-04-02,21:45,22:00,17028
2016-04-02,22:00,22:15,17186
2016-04-02,22:15,22:30,17331
2016-04-02,22:30,22:45,17508
2016-04-02,22:45,23:00,17556
2016-04-02,23:00,23:15,17427
2016-04-02,23:15,23:30,17170
2016-04-02,23:30,23:45,17386
2016-04-02,23:45,00:00,0
2016-04-03,00:00,00:15,16071
2016-04-03,00:15,00:30,15896
2016-04-03,00:30,00:45,15994
2016-04-03,00:45,01:00,15809
2016-04-03,01:00,01:15,15177
2016-04-03,01:15,01:30,14873
2016-04-03,01:30,01:45,14758
2016-04-03,01:45,02:00,14829
2016-04-03,02:00,02:15,14670
2016-04-03,02:15,02:30,14485
2016-04-03,02:30,02:45,14487
2016-04-03,02:45,03:00,14472
2016-04-03,03:00,03:15,14453
2016-04-03,03:15,03:30,14418
2016-04-03,03:30,03:45,14408
2016-04-03,03:45,04:00,14435
2016-04-03,04:00,04:15,14549
2016-04-03,04:15,04:30,14640
2016-04-03,04:30,04:45,14759
2016-04-03,04:45,05:00,14702
2016-04-03,05:00,05:15,14722
2016-04-03,05:15,05:30,14670
2016-04-03,05:30,05:45,14646
2016-04-03,05:45,06:00,14770
2016-04-03,06:00,06:15,14741
2016-04-03,06:15,06:30,14764
2016-04-03,06:30,06:45,14752
2016-04-03,06:45,07:00,14704
2016-04-03,07:00,07:15,14602
2016-04-03,07:15,07:30,14637
2016-04-03,07:30,07:45,14595
2016-04-03,07:45,08:00,14762
2016-04-03,08:00,08:15,14947
2016-04-03,08:15,08:30,15073
2016-04-03,08:30,08:45,15272
2016-04-03,08:45,09:00,15495
2016-04-03,09:00,09:15,15475
2016-04-03,09:15,09:30,15685
2016-04-03,09:30,09:45,15679
2016-04-03,09:45,10:00,15852
2016-04-03,10:00,10:15,16225
2016-04-03,10:15,10:30,16361
2016-04-03,10:30,10:45,16565
2016-04-03,10:45,11:00,16560
2016-04-03,11:00,11:15,16621
2016-04-03,11:15,11:30,16669
2016-04-03,11:30,11:45,16708
2016-04-03,11:45,12:00,16825
2016-04-03,12:00,12:15,16781
2016-04-03,12:15,12:30,16870
2016-04-03,12:30,12:45,16904
2016-04-03,12:45,13:00,16523
2016-04-03,13:00,13:15,16178
2016-04-03,13:15,13:30,15857
2016-04-03,13:30,13:45,15675
2016-04-03,13:45,14:00,15462
2016-04-03,14:00,14:15,15428
2016-04-03,14:15,14:30,15313
2016-04-03,14:30,14:45,15101
2016-04-03,14:45,15:00,14963
