date,time_from,time_to,feedin
2016-06-01,00:00,00:15,16364
2016-06-01,00:15,00:30,16179
2016-06-01,00:30,00:45,15754
2016-06-01,00:45,01:00,15534
2016-06-01,01:00,01:15,15527
2016-06-01,01:15,01:30,15239
2016-06-01,01:30,01:45,15021
2016-06-01,01:45,02:00,14891
2016-06-01,02:00,02:15,15010
2016-06-01,02:15,02:30,15055
2016-06-01,02:30,02:45,14921
2016-06-01,02:45,03:00,14801
2016-06-01,03:00,03:15,14891
2016-06-01,03:15,03:30,14931
2016-06-01,03:30,03:45,14950
2016-06-01,03:45,04:00,14967
2016-06-01,04:00,04:15,14955
2016-06-01,04:15,04:30,15062
2016-06-01,04:30,04:45,15161
2016-06-01,04:45,05:00,15308
2016-06-01,05:00,05:15,15493
2016-06-01,05:15,05:30,15858
2016-06-01,05:30,05:45,15998
2016-06-01,05:45,06:00,16397
2016-06-01,06:00,06:15,17194
2016-06-01,06:15,06:30,18019
2016-06-01,06:30,06:45,18607
2016-06-01,06:45,07:00,18914
2016-06-01,07:00,07:15,19497
2016-06-01,07:15,07:30,19816
2016-06-01,07:30,07:45,20151
2016-06-01,07:45,08:00,20486
2016-06-01,08:00,08:15,20389
2016-06-01,08:15,08:30,20509
2016-06-01,08:30,08:45,20410
2016-06-01,08:45,09:00,20195
2016-06-01,09:00,09:15,20329
2016-06-01,09:15,09:30,20488
2016-06-01,09:30,09:45,20462
2016-06-01,09:45,10:00,20577
2016-06-01,10:00,10:15,20581
2016-06-01,10:15,10:30,20600
2016-06-01,10:30,10:45,20435
2016-06-01,10:45,11:00,20460
2016-06-01,11:00,11:15,20598
2016-06-01,11:15,11:30,20606
2016-06-01,11:30,11:45,20564
2016-06-01,11:45,12:00,20556
2016-06-01,12:00,12:15,20511
2016-06-01,12:15,12:30,20407
2016-06-01,12:30,12:45,20442
2016-06-01,12:45,13:00,20379
2016-06-01,13:00,13:15,20512
2016-06-01,13:15,13:30,20326
2016-06-01,13:30,13:45,20182
2016-06-01,13:45,14:00,19808
2016-06-01,14:00,14:15,19728
2016-06-01,14:15,14:30,19876
2016-06-01,14:30,14:45,19886
2016-06-01,14:45,15:00,19860
2016-06-01,15:00,15:15,19761
2016-06-01,15:15,15:30,19601
2016-06-01,15:30,15:45,19443
2016-06-01,15:45,16:00,19396
2016-06-01,16:00,16:15,19303
2016-06-01,16:15,16:30,19205
2016-06-01,16:30,16:45,19239
2016-06-01,16:45,17:00,19229
2016-06-01,17:00,17:15,19302
2016-06-01,17:15,17:30,19250
2016-06-01,17:30,17:45,19565
2016-06-01,17:45,18:00,19718
2016-06-01,18:00,18:15,19509
2016-06-01,18:15,18:30,19617
2016-06-01,18:30,18:45,19719
