date,time_from,time_to,demand
2013-01-01,00:00,00:15,15768
2013-01-01,00:15,00:30,15514
2013-01-01,00:30,00:45,15519
2013-01-01,00:45,01:00,15244
2013-01-01,01:00,01:15,15318
2013-01-01,01:15,01:30,15126
2013-01-01,01:30,01:45,15019
2013-01-01,01:45,02:00,14732
2013-01-01,02:00,02:15,14744
2013-01-01,02:15,02:30,14771
2013-01-01,02:30,02:45,14576
2013-01-01,02:45,03:00,14350
2013-01-01,03:00,03:15,14104
2013-01-01,03:15,03:30,13969
2013-01-01,03:30,03:45,13808
2013-01-01,03:45,04:00,13610
2013-01-01,04:00,04:15,13301
2013-01-01,04:15,04:30,13421
2013-01-01,04:30,04:45,13449
2013-01-01,04:45,05:00,13420
2013-01-01,05:00,05:15,13424
2013-01-01,05:15,05:30,13240
2013-01-01,05:30,05:45,13271
2013-01-01,05:45,06:00,13189
2013-01-01,06:00,06:15,12834
2013-01-01,06:15,06:30,12795
2013-01-01,06:30,06:45,12779
2013-01-01,06:45,07:00,12757
2013-01-01,07:00,07:15,12916
2013-01-01,07:15,07:30,13016
2013-01-01,07:30,07:45,13243
2013-01-01,07:45,08:00,13439
2013-01-01,08:00,08:15,13804
2013-01-01,08:15,08:30,14263
2013-01-01,08:30,08:45,14471
2013-01-01,08:45,09:00,14625
2013-01-01,09:00,09:15,14977
2013-01-01,09:15,09:30,15227
2013-01-01,09:30,09:45,15542
2013-01-01,09:45,10:00,15637
2013-01-01,10:00,10:15,15741
2013-01-01,10:15,10:30,16055
2013-01-01,10:30,10:45,16367
2013-01-01,10:45,11:00,16652
2013-01-01,11:00,11:15,16880
2013-01-01,11:15,11:30,17597
2013-01-01,11:30,11:45,18114
2013-01-01,11:45,12:00,18371
2013-01-01,12:00,12:15,18572
2013-01-01,12:15,12:30,18389
2013-01-01,12:30,12:45,18276
2013-01-01,12:45,13:00,18155
2013-01-01,13:00,13:15,18087
2013-01-01,13:15,13:30,17967
2013-01-01,13:30,13:45,17819
2013-01-01,13:45,14:00,17668
2013-01-01,14:00,14:15,17453
2013-01-01,14:15,14:30,17257
2013-01-01,14:30,14:45,17178
2013-01-01,14:45,15:00,16987
2013-01-01,15:00,15:15,17084
2013-01-01,15:15,15:30,17071
2013-01-01,15:30,15:45,17055
2013-01-01,15:45,16:00,17103
2013-01-01,16:00,16:15,17184
2013-01-01,16:15,16:30,17293
2013-01-01,16:30,16:45,17356
2013-01-01,16:45,17:00,17873
2013-01-01,17:00,17:15,18370
2013-01-01,17:15,17:30,18620
2013-01-01,17:30,17:45,18721
2013-01-01,17:45,18:00,18706
2013-01-01,18:00,18:15,18669
2013-01-01,18:15,18:30,18699
2013-01-01,18:30,18:45,18723
2013-01-01,18:45,19:00,18631
2013-01-01,19:00,19:15,18489
2013-01-01,19:15,19:30,18213
2013-01-01,19:30,19:45,18030
2013-01-01,19:45,20:00,17771
2013-01-01,20:00,20:15,17602
2013-01-01,20:15,20:30,17659
2013-01-01,20:30,20:45,17479
2013-01-01,20:45,21:00,17287
2013-01-01,21:00,21:15,17390
2013-01-01,21:15,21:30,17390
2013-01-01,21:30,21:45,17435
2013-01-01,21:45,22:00,17528
2013-01-01,22:00,22:15,17567
2013-01-01,22:15,22:30,17116
2013-01-01,22:30,22:45,16846
2013-01-01,22:45,23:00,16484
2013-01-01,23:00,23:15,16114
2013-01-01,23:15,23:30,15839
2013-01-01,23:30,23:45,15445
2013-01-01,23:45,00:00,15048
2013-01-02,00:00,00:15,14865
2013-01-02,00:15,00:30,14580
2013-01-02,00:30,00:45,14223
2013-01-02,00:45,01:00,13956
2013-01-02,01:00,01:15,13903
2013-01-02,01:15,01:30,13784
2013-01-02,01:30,01:45,13675
2013-01-02,01:45,02:00,13613
2013-01-02,02:00,02:15,13959
2013-01-02,02:15,02:30,14000
2013-01-02,02:30,02:45,14214
2013-01-02,02:45,03:00,14362
2013-01-02,03:00,03:15,14599
2013-01-02,03:15,03:30,14776
2013-01-02,03:30,03:45,15183
2013-01-02,03:45,04:00,15763
2013-01-02,04:00,04:15,16284
2013-01-02,04:15,04:30,16358
