date,time_from,time_to,demand
2013-05-01,00:00,00:15,18768
2013-05-01,00:15,00:30,18531
2013-05-01,00:30,00:45,18228
2013-05-01,00:45,01:00,18061
2013-05-01,01:00,01:15,17922
2013-05-01,01:15,01:30,17959
2013-05-01,01:30,01:45,17936
2013-05-01,01:45,02:00,17915
2013-05-01,02:00,02:15,17201
2013-05-01,02:15,02:30,17004
2013-05-01,02:30,02:45,16917
2013-05-01,02:45,03:00,16727
2013-05-01,03:00,03:15,16516
2013-05-01,03:15,03:30,16295
2013-05-01,03:30,03:45,16034
2013-05-01,03:45,04:00,15676
2013-05-01,04:00,04:15,15177
2013-05-01,04:15,04:30,15122
2013-05-01,04:30,04:45,15263
2013-05-01,04:45,05:00,15315
2013-05-01,05:00,05:15,15411
2013-05-01,05:15,05:30,15461
2013-05-01,05:30,05:45,15228
2013-05-01,05:45,06:00,15209
2013-05-01,06:00,06:15,15038
2013-05-01,06:15,06:30,14985
2013-05-01,06:30,06:45,14910
2013-05-01,06:45,07:00,14963
2013-05-01,07:00,07:15,15243
2013-05-01,07:15,07:30,15458
2013-05-01,07:30,07:45,15772
2013-05-01,07:45,08:00,15861
2013-05-01,08:00,08:15,16290
2013-05-01,08:15,08:30,16888
2013-05-01,08:30,08:45,17278
2013-05-01,08:45,09:00,17596
2013-05-01,09:00,09:15,17976
2013-05-01,09:15,09:30,18276
2013-05-01,09:30,09:45,18566
2013-05-01,09:45,10:00,18609
2013-05-01,10:00,10:15,18773
2013-05-01,10:15,10:30,19182
2013-05-01,10:30,10:45,19416
2013-05-01,10:45,11:00,19385
2013-05-01,11:00,11:15,19578
2013-05-01,11:15,11:30,19913
2013-05-01,11:30,11:45,20097
2013-05-01,11:45,12:00,19950
2013-05-01,12:00,12:15,19825
2013-05-01,12:15,12:30,19703
2013-05-01,12:30,12:45,19561
2013-05-01,12:45,13:00,19382
2013-05-01,13:00,13:15,19051
2013-05-01,13:15,13:30,18843
2013-05-01,13:30,13:45,18580
2013-05-01,13:45,14:00,18388
2013-05-01,14:00,14:15,18252
2013-05-01,14:15,14:30,18337
2013-05-01,14:30,14:45,18344
2013-05-01,14:45,15:00,18136
2013-05-01,15:00,15:15,18173
2013-05-01,15:15,15:30,18103
2013-05-01,15:30,15:45,18122
2013-05-01,15:45,16:00,18152
2013-05-01,16:00,16:15,18301
2013-05-01,16:15,16:30,18450
2013-05-01,16:30,16:45,18399
2013-05-01,16:45,17:00,18487
2013-05-01,17:00,17:15,18686
2013-05-01,17:15,17:30,18777
2013-05-01,17:30,17:45,19019
2013-05-01,17:45,18:00,19025
2013-05-01,18:00,18:15,19373
2013-05-01,18:15,18:30,19488
2013-05-01,18:30,18:45,19309
2013-05-01,18:45,19:00,19281
2013-05-01,19:00,19:15,19261
2013-05-01,19:15,19:30,19318
2013-05-01,19:30,19:45,19324
