date,time_from,time_to,demand
2013-09-01,00:00,00:15,15742
2013-09-01,00:15,00:30,15853
2013-09-01,00:30,00:45,15602
2013-09-01,00:45,01:00,15421
2013-09-01,01:00,01:15,15326
2013-09-01,01:15,01:30,15188
2013-09-01,01:30,01:45,15094
2013-09-01,01:45,02:00,14902
2013-09-01,02:00,02:15,14728
2013-09-01,02:15,02:30,14657
2013-09-01,02:30,02:45,14544
2013-09-01,02:45,03:00,14443
2013-09-01,03:00,03:15,14382
2013-09-01,03:15,03:30,14341
2013-09-01,03:30,03:45,14332
2013-09-01,03:45,04:00,14298
2013-09-01,04:00,04:15,14220
2013-09-01,04:15,04:30,14276
2013-09-01,04:30,04:45,14190
2013-09-01,04:45,05:00,14233
2013-09-01,05:00,05:15,14220
2013-09-01,05:15,05:30,14201
2013-09-01,05:30,05:45,14215
2013-09-01,05:45,06:00,14406
2013-09-01,06:00,06:15,14588
2013-09-01,06:15,06:30,14599
2013-09-01,06:30,06:45,14494
2013-09-01,06:45,07:00,14595
2013-09-01,07:00,07:15,14717
2013-09-01,07:15,07:30,14927
2013-09-01,07:30,07:45,15158
2013-09-01,07:45,08:00,15375
2013-09-01,08:00,08:15,15866
2013-09-01,08:15,08:30,16095
2013-09-01,08:30,08:45,16261
2013-09-01,08:45,09:00,16375
2013-09-01,09:00,09:15,16500
2013-09-01,09:15,09:30,16606
2013-09-01,09:30,09:45,17036
2013-09-01,09:45,10:00,17299
2013-09-01,10:00,10:15,17459
2013-09-01,10:15,10:30,17715
2013-09-01,10:30,10:45,17972
2013-09-01,10:45,11:00,18212
2013-09-01,11:00,11:15,18432
2013-09-01,11:15,11:30,18791
2013-09-01,11:30,11:45,19043
2013-09-01,11:45,12:00,19107
2013-09-01,12:00,12:15,19119
2013-09-01,12:15,12:30,19125
2013-09-01,12:30,12:45,19055
2013-09-01,12:45,13:00,18984
2013-09-01,13:00,13:15,18914
2013-09-01,13:15,13:30,18724
2013-09-01,13:30,13:45,18537
2013-09-01,13:45,14:00,18478
2013-09-01,14:00,14:15,18112
2013-09-01,14:15,14:30,18107
2013-09-01,14:30,14:45,18025
2013-09-01,14:45,15:00,18003
2013-09-01,15:00,15:15,17861
2013-09-01,15:15,15:30,17729
2013-09-01,15:30,15:45,17646
2013-09-01,15:45,16:00,17669
2013-09-01,16:00,16:15,17674
2013-09-01,16:15,16:30,17689
2013-09-01,16:30,16:45,17717
2013-09-01,16:45,17:00,17751
2013-09-01,17:00,17:15,18043
2013-09-01,17:15,17:30,17887
2013-09-01,17:30,17:45,18043
2013-09-01,17:45,18:00,18053
2013-09-01,18:00,18:15,18224
2013-09-01,18:15,18:30,18211
2013-09-01,18:30,18:45,18498
2013-09-01,18:45,19:00,18500
2013-09-01,19:00,19:15,18692
2013-09-01,19:15,19:30,18478
2013-09-01,19:30,19:45,18463
2013-09-01,19:45,20:00,18411
2013-09-01,20:00,20:15,18496
2013-09-01,20:15,20:30,18681
2013-09-01,20:30,20:45,18831
2013-09-01,20:45,21:00,18784
2013-09-01,21:00,21:15,18644
2013-09-01,21:15,21:30,18459
2013-09-01,21:30,21:45,18323
2013-09-01,21:45,22:00,18243
2013-09-01,22:00,22:15,18102
2013-09-01,22:15,22:30,17808
2013-09-01,22:30,22:45,17629
2013-09-01,22:45,23:00,17500
2013-09-01,23:00,23:15,17024
2013-09-01,23:15,23:30,16833
2013-09-01,23:30,23:45,16518
2013-09-01,23:45,00:00,16389
2013-09-02,00:00,00:15,15849
2013-09-02,00:15,00:30,15766
2013-09-02,00:30,00:45,15572
2013-09-02,00:45,01:00,15414
2013-09-02,01:00,01:15,15280
2013-09-02,01:15,01:30,15131
2013-09-02,01:30,01:45,14985
2013-09-02,01:45,02:00,14918
2013-09-02,02:00,02:15,14859
2013-09-02,02:15,02:30,14843
2013-09-02,02:30,02:45,14891
2013-09-02,02:45,03:00,14902
2013-09-02,03:00,03:15,14982
2013-09-02,03:15,03:30,14965
2013-09-02,03:30,03:45,15042
2013-09-02,03:45,04:00,15109
