date,time_from,time_to,demand
2015-09-01,00:00,00:15,17149
2015-09-01,00:15,00:30,16963
2015-09-01,00:30,00:45,16775
2015-09-01,00:45,01:00,16600
2015-09-01,01:00,01:15,16403
2015-09-01,01:15,01:30,16269
2015-09-01,01:30,01:45,16173
2015-09-01,01:45,02:00,16120
2015-09-01,02:00,02:15,16000
2015-09-01,02:15,02:30,15915
2015-09-01,02:30,02:45,15959
2015-09-01,02:45,03:00,15980
2015-09-01,03:00,03:15,15982
2015-09-01,03:15,03:30,15965
2015-09-01,03:30,03:45,15984
2015-09-01,03:45,04:00,16018
2015-09-01,04:00,04:15,16136
2015-09-01,04:15,04:30,16203
2015-09-01,04:30,04:45,16331
2015-09-01,04:45,05:00,16530
2015-09-01,05:00,05:15,16985
2015-09-01,05:15,05:30,17259
2015-09-01,05:30,05:45,17609
2015-09-01,05:45,06:00,18054
2015-09-01,06:00,06:15,19480
2015-09-01,06:15,06:30,20394
2015-09-01,06:30,06:45,20971
2015-09-01,06:45,07:00,21417
2015-09-01,07:00,07:15,22010
2015-09-01,07:15,07:30,22280
2015-09-01,07:30,07:45,22514
2015-09-01,07:45,08:00,22824
2015-09-01,08:00,08:15,23170
2015-09-01,08:15,08:30,23333
2015-09-01,08:30,08:45,23435
2015-09-01,08:45,09:00,23479
2015-09-01,09:00,09:15,23519
2015-09-01,09:15,09:30,23706
2015-09-01,09:30,09:45,23890
2015-09-01,09:45,10:00,24006
2015-09-01,10:00,10:15,24174
2015-09-01,10:15,10:30,24274
2015-09-01,10:30,10:45,24436
2015-09-01,10:45,11:00,24564
2015-09-01,11:00,11:15,24637
2015-09-01,11:15,11:30,24774
2015-09-01,11:30,11:45,24940
2015-09-01,11:45,12:00,24957
2015-09-01,12:00,12:15,24780
2015-09-01,12:15,12:30,24752
2015-09-01,12:30,12:45,24794
2015-09-01,12:45,13:00,24815
2015-09-01,13:00,13:15,24818
2015-09-01,13:15,13:30,24710
2015-09-01,13:30,13:45,24504
2015-09-01,13:45,14:00,24257
2015-09-01,14:00,14:15,24129
2015-09-01,14:15,14:30,24106
2015-09-01,14:30,14:45,24033
2015-09-01,14:45,15:00,23939
2015-09-01,15:00,15:15,23827
2015-09-01,15:15,15:30,23676
2015-09-01,15:30,15:45,23543
2015-09-01,15:45,16:00,23348
2015-09-01,16:00,16:15,23174
2015-09-01,16:15,16:30,23059
2015-09-01,16:30,16:45,22986
2015-09-01,16:45,17:00,22880
2015-09-01,17:00,17:15,22851
2015-09-01,17:15,17:30,22867
2015-09-01,17:30,17:45,22900
2015-09-01,17:45,18:00,22872
2015-09-01,18:00,18:15,22599
2015-09-01,18:15,18:30,22490
2015-09-01,18:30,18:45,22477
2015-09-01,18:45,19:00,22417
2015-09-01,19:00,19:15,22327
2015-09-01,19:15,19:30,22236
2015-09-01,19:30,19:45,22275
2015-09-01,19:45,20:00,22283
2015-09-01,20:00,20:15,22264
2015-09-01,20:15,20:30,22229
2015-09-01,20:30,20:45,22180
2015-09-01,20:45,21:00,21954
2015-09-01,21:00,21:15,21578
2015-09-01,21:15,21:30,21254
2015-09-01,21:30,21:45,20917
2015-09-01,21:45,22:00,20506
2015-09-01,22:00,22:15,20111
2015-09-01,22:15,22:30,19724
2015-09-01,22:30,22:45,19262
2015-09-01,22:45,23:00,18894
2015-09-01,23:00,23:15,18423
2015-09-01,23:15,23:30,18103
2015-09-01,23:30,23:45,17810
2015-09-01,23:45,00:00,17575
2015-09-02,00:00,00:15,16977
2015-09-02,00:15,00:30,16773
2015-09-02,00:30,00:45,16579
2015-09-02,00:45,01:00,16422
2015-09-02,01:00,01:15,16199
2015-09-02,01:15,01:30,16077
2015-09-02,01:30,01:45,16023
2015-09-02,01:45,02:00,15918
2015-09-02,02:00,02:15,15780
2015-09-02,02:15,02:30,15693
2015-09-02,02:30,02:45,15771
2015-09-02,02:45,03:00,15752
2015-09-02,03:00,03:15,15766
2015-09-02,03:15,03:30,15756
2015-09-02,03:30,03:45,15797
2015-09-02,03:45,04:00,15852
2015-09-02,04:00,04:15,15992
2015-09-02,04:15,04:30,16063
2015-09-02,04:30,04:45,16227
2015-09-02,04:45,05:00,16423
2015-09-02,05:00,05:15,16910
2015-09-02,05:15,05:30,17206
2015-09-02,05:30,05:45,17613
2015-09-02,05:45,06:00,18121
2015-09-02,06:00,06:15,19553
2015-09-02,06:15,06:30,20428
2015-09-02,06:30,06:45,20982
2015-09-02,06:45,07:00,21433
2015-09-02,07:00,07:15,22021
2015-09-02,07:15,07:30,22333
2015-09-02,07:30,07:45,22585
2015-09-02,07:45,08:00,22829
2015-09-02,08:00,08:15,23162
2015-09-02,08:15,08:30,23361
2015-09-02,08:30,08:45,23490
2015-09-02,08:45,09:00,23534
2015-09-02,09:00,09:15,23458
2015-09-02,09:15,09:30,23641
2015-09-02,09:30,09:45,23780
2015-09-02,09:45,10:00,23915
2015-09-02,10:00,10:15,24098
2015-09-02,10:15,10:30,24187
2015-09-02,10:30,10:45,24305
2015-09-02,10:45,11:00,24433
2015-09-02,11:00,11:15,24534
2015-09-02,11:15,11:30,24707
2015-09-02,11:30,11:45,24829
2015-09-02,11:45,12:00,24838
2015-09-02,12:00,12:15,24647
2015-09-02,12:15,12:30,24635
2015-09-02,12:30,12:45,24698
2015-09-02,12:45,13:00,24699
2015-09-02,13:00,13:15,24664
2015-09-02,13:15,13:30,24558
2015-09-02,13:30,13:45,24347
2015-09-02,13:45,14:00,24103
2015-09-02,14:00,14:15,23966
2015-09-02,14:15,14:30,23920
2015-09-02,14:30,14:45,23843
2015-09-02,14:45,15:00,23730
2015-09-02,15:00,15:15,23647
2015-09-02,15:15,15:30,23506
2015-09-02,15:30,15:45,23329
2015-09-02,15:45,16:00,23153
2015-09-02,16:00,16:15,23002
2015-09-02,16:15,16:30,22870
2015-09-02,16:30,16:45,22786
2015-09-02,16:45,17:00,22642
2015-09-02,17:00,17:15,22572
2015-09-02,17:15,17:30,22507
2015-09-02,17:30,17:45,22536
2015-09-02,17:45,18:00,22526
2015-09-02,18:00,18:15,22339
2015-09-02,18:15,18:30,22334
2015-09-02,18:30,18:45,22402
2015-09-02,18:45,19:00,22405
2015-09-02,19:00,19:15,22340
