date,time_from,time_to,demand
2015-03-01,00:00,00:15,18477
2015-03-01,00:15,00:30,18271
2015-03-01,00:30,00:45,18090
2015-03-01,00:45,01:00,17908
2015-03-01,01:00,01:15,17759
2015-03-01,01:15,01:30,17597
2015-03-01,01:30,01:45,17459
2015-03-01,01:45,02:00,17378
2015-03-01,02:00,02:15,17317
2015-03-01,02:15,02:30,17233
2015-03-01,02:30,02:45,17240
2015-03-01,02:45,03:00,17202
2015-03-01,03:00,03:15,17182
2015-03-01,03:15,03:30,17160
2015-03-01,03:30,03:45,17163
2015-03-01,03:45,04:00,17200
2015-03-01,04:00,04:15,17194
2015-03-01,04:15,04:30,17178
2015-03-01,04:30,04:45,17189
2015-03-01,04:45,05:00,17209
2015-03-01,05:00,05:15,17202
2015-03-01,05:15,05:30,17120
2015-03-01,05:30,05:45,17083
2015-03-01,05:45,06:00,17030
2015-03-01,06:00,06:15,16908
2015-03-01,06:15,06:30,16946
2015-03-01,06:30,06:45,17048
2015-03-01,06:45,07:00,17077
2015-03-01,07:00,07:15,17082
2015-03-01,07:15,07:30,17139
2015-03-01,07:30,07:45,17279
2015-03-01,07:45,08:00,17435
2015-03-01,08:00,08:15,17785
2015-03-01,08:15,08:30,18213
2015-03-01,08:30,08:45,18464
2015-03-01,08:45,09:00,18774
2015-03-01,09:00,09:15,19146
2015-03-01,09:15,09:30,19430
2015-03-01,09:30,09:45,19700
2015-03-01,09:45,10:00,19957
2015-03-01,10:00,10:15,20224
2015-03-01,10:15,10:30,20428
2015-03-01,10:30,10:45,20604
2015-03-01,10:45,11:00,20765
2015-03-01,11:00,11:15,21061
2015-03-01,11:15,11:30,21317
2015-03-01,11:30,11:45,21498
2015-03-01,11:45,12:00,21570
2015-03-01,12:00,12:15,21610
2015-03-01,12:15,12:30,21608
2015-03-01,12:30,12:45,21552
2015-03-01,12:45,13:00,21391
2015-03-01,13:00,13:15,21307
2015-03-01,13:15,13:30,21066
2015-03-01,13:30,13:45,20845
2015-03-01,13:45,14:00,20587
2015-03-01,14:00,14:15,20475
2015-03-01,14:15,14:30,20356
2015-03-01,14:30,14:45,20227
2015-03-01,14:45,15:00,20075
2015-03-01,15:00,15:15,20048
2015-03-01,15:15,15:30,19947
2015-03-01,15:30,15:45,19921
2015-03-01,15:45,16:00,19818
