date,time_from,time_to,demand
2015-08-01,00:00,00:15,16428
2015-08-01,00:15,00:30,16195
2015-08-01,00:30,00:45,15994
2015-08-01,00:45,01:00,15809
2015-08-01,01:00,01:15,15600
2015-08-01,01:15,01:30,15411
2015-08-01,01:30,01:45,15292
2015-08-01,01:45,02:00,15173
2015-08-01,02:00,02:15,15053
2015-08-01,02:15,02:30,14935
2015-08-01,02:30,02:45,14918
2015-08-01,02:45,03:00,14903
2015-08-01,03:00,03:15,14883
2015-08-01,03:15,03:30,14823
2015-08-01,03:30,03:45,14765
2015-08-01,03:45,04:00,14757
2015-08-01,04:00,04:15,14741
2015-08-01,04:15,04:30,14708
2015-08-01,04:30,04:45,14670
2015-08-01,04:45,05:00,14743
2015-08-01,05:00,05:15,14798
2015-08-01,05:15,05:30,14800
2015-08-01,05:30,05:45,14727
2015-08-01,05:45,06:00,14699
2015-08-01,06:00,06:15,14751
2015-08-01,06:15,06:30,14791
2015-08-01,06:30,06:45,14856
2015-08-01,06:45,07:00,15005
2015-08-01,07:00,07:15,15314
2015-08-01,07:15,07:30,15634
2015-08-01,07:30,07:45,16003
2015-08-01,07:45,08:00,16404
2015-08-01,08:00,08:15,16855
2015-08-01,08:15,08:30,17223
2015-08-01,08:30,08:45,17643
2015-08-01,08:45,09:00,17950
2015-08-01,09:00,09:15,18344
2015-08-01,09:15,09:30,18656
2015-08-01,09:30,09:45,18950
2015-08-01,09:45,10:00,19137
2015-08-01,10:00,10:15,19352
2015-08-01,10:15,10:30,19499
2015-08-01,10:30,10:45,19567
2015-08-01,10:45,11:00,19627
2015-08-01,11:00,11:15,19703
2015-08-01,11:15,11:30,19768
2015-08-01,11:30,11:45,19846
2015-08-01,11:45,12:00,19805
2015-08-01,12:00,12:15,19701
2015-08-01,12:15,12:30,19629
2015-08-01,12:30,12:45,19574
2015-08-01,12:45,13:00,19415
2015-08-01,13:00,13:15,19247
2015-08-01,13:15,13:30,19055
2015-08-01,13:30,13:45,18843
2015-08-01,13:45,14:00,18667
2015-08-01,14:00,14:15,18516
2015-08-01,14:15,14:30,18430
2015-08-01,14:30,14:45,18349
2015-08-01,14:45,15:00,18218
2015-08-01,15:00,15:15,18116
2015-08-01,15:15,15:30,18039
2015-08-01,15:30,15:45,17942
2015-08-01,15:45,16:00,17845
2015-08-01,16:00,16:15,17738
2015-08-01,16:15,16:30,17719
2015-08-01,16:30,16:45,17752
2015-08-01,16:45,17:00,17710
2015-08-01,17:00,17:15,17767
2015-08-01,17:15,17:30,17799
2015-08-01,17:30,17:45,17889
2015-08-01,17:45,18:00,17865
2015-08-01,18:00,18:15,17824
2015-08-01,18:15,18:30,17735
2015-08-01,18:30,18:45,17747
2015-08-01,18:45,19:00,17664
2015-08-01,19:00,19:15,17678
2015-08-01,19:15,19:30,17625
2015-08-01,19:30,19:45,17522
2015-08-01,19:45,20:00,17294
2015-08-01,20:00,20:15,17033
2015-08-01,20:15,20:30,16745
2015-08-01,20:30,20:45,16610
2015-08-01,20:45,21:00,16577
2015-08-01,21:00,21:15,16606
2015-08-01,21:15,21:30,16592
2015-08-01,21:30,21:45,16604
2015-08-01,21:45,22:00,16617
2015-08-01,22:00,22:15,16561
2015-08-01,22:15,22:30,16377
2015-08-01,22:30,22:45,16148
2015-08-01,22:45,23:00,15975
