date,time_from,time_to,demand
2015-10-01,00:00,00:15,17508
2015-10-01,00:15,00:30,17269
2015-10-01,00:30,00:45,17067
2015-10-01,00:45,01:00,16890
2015-10-01,01:00,01:15,16676
2015-10-01,01:15,01:30,16562
2015-10-01,01:30,01:45,16496
2015-10-01,01:45,02:00,16441
2015-10-01,02:00,02:15,16316
2015-10-01,02:15,02:30,16280
2015-10-01,02:30,02:45,16316
2015-10-01,02:45,03:00,16370
2015-10-01,03:00,03:15,16433
2015-10-01,03:15,03:30,16454
2015-10-01,03:30,03:45,16486
2015-10-01,03:45,04:00,16547
2015-10-01,04:00,04:15,16653
2015-10-01,04:15,04:30,16764
2015-10-01,04:30,04:45,16948
2015-10-01,04:45,05:00,17160
2015-10-01,05:00,05:15,17570
2015-10-01,05:15,05:30,17828
2015-10-01,05:30,05:45,18191
2015-10-01,05:45,06:00,18616
2015-10-01,06:00,06:15,19940
2015-10-01,06:15,06:30,20820
2015-10-01,06:30,06:45,21569
2015-10-01,06:45,07:00,22164
2015-10-01,07:00,07:15,22764
2015-10-01,07:15,07:30,23095
2015-10-01,07:30,07:45,23257
2015-10-01,07:45,08:00,23413
2015-10-01,08:00,08:15,23648
2015-10-01,08:15,08:30,23757
2015-10-01,08:30,08:45,23836
2015-10-01,08:45,09:00,23878
2015-10-01,09:00,09:15,23836
2015-10-01,09:15,09:30,23982
2015-10-01,09:30,09:45,24071
2015-10-01,09:45,10:00,24179
2015-10-01,10:00,10:15,24239
2015-10-01,10:15,10:30,24339
2015-10-01,10:30,10:45,24434
2015-10-01,10:45,11:00,24529
2015-10-01,11:00,11:15,24589
2015-10-01,11:15,11:30,24685
2015-10-01,11:30,11:45,24783
2015-10-01,11:45,12:00,24811
2015-10-01,12:00,12:15,24596
2015-10-01,12:15,12:30,24540
2015-10-01,12:30,12:45,24563
2015-10-01,12:45,13:00,24536
2015-10-01,13:00,13:15,24544
2015-10-01,13:15,13:30,24403
2015-10-01,13:30,13:45,24166
2015-10-01,13:45,14:00,23922
