date,time_from,time_to,demand
2015-07-01,00:00,00:15,17508
2015-07-01,00:15,00:30,17316
2015-07-01,00:30,00:45,17068
2015-07-01,00:45,01:00,16894
2015-07-01,01:00,01:15,16680
2015-07-01,01:15,01:30,16528
2015-07-01,01:30,01:45,16430
2015-07-01,01:45,02:00,16326
2015-07-01,02:00,02:15,16175
2015-07-01,02:15,02:30,16085
2015-07-01,02:30,02:45,16096
2015-07-01,02:45,03:00,16067
2015-07-01,03:00,03:15,16058
2015-07-01,03:15,03:30,15983
2015-07-01,03:30,03:45,15978
2015-07-01,03:45,04:00,15974
2015-07-01,04:00,04:15,16119
2015-07-01,04:15,04:30,16135
2015-07-01,04:30,04:45,16273
2015-07-01,04:45,05:00,16435
2015-07-01,05:00,05:15,16676
2015-07-01,05:15,05:30,16794
2015-07-01,05:30,05:45,17095
2015-07-01,05:45,06:00,17551
2015-07-01,06:00,06:15,18882
2015-07-01,06:15,06:30,19740
2015-07-01,06:30,06:45,20404
2015-07-01,06:45,07:00,20877
2015-07-01,07:00,07:15,21575
2015-07-01,07:15,07:30,21950
2015-07-01,07:30,07:45,22251
2015-07-01,07:45,08:00,22537
2015-07-01,08:00,08:15,22959
2015-07-01,08:15,08:30,23214
2015-07-01,08:30,08:45,23438
2015-07-01,08:45,09:00,23490
2015-07-01,09:00,09:15,23382
2015-07-01,09:15,09:30,23577
2015-07-01,09:30,09:45,23756
2015-07-01,09:45,10:00,23903
2015-07-01,10:00,10:15,24035
2015-07-01,10:15,10:30,24218
2015-07-01,10:30,10:45,24411
2015-07-01,10:45,11:00,24577
2015-07-01,11:00,11:15,24687
2015-07-01,11:15,11:30,24778
2015-07-01,11:30,11:45,24871
2015-07-01,11:45,12:00,24907
2015-07-01,12:00,12:15,24730
2015-07-01,12:15,12:30,24654
2015-07-01,12:30,12:45,24716
2015-07-01,12:45,13:00,24721
2015-07-01,13:00,13:15,24750
2015-07-01,13:15,13:30,24636
2015-07-01,13:30,13:45,24431
2015-07-01,13:45,14:00,24183
2015-07-01,14:00,14:15,24149
2015-07-01,14:15,14:30,24115
2015-07-01,14:30,14:45,24077
2015-07-01,14:45,15:00,23986
2015-07-01,15:00,15:15,23949
2015-07-01,15:15,15:30,23792
2015-07-01,15:30,15:45,23643
2015-07-01,15:45,16:00,23536
2015-07-01,16:00,16:15,23409
2015-07-01,16:15,16:30,23265
2015-07-01,16:30,16:45,23142
2015-07-01,16:45,17:00,22986
2015-07-01,17:00,17:15,22938
2015-07-01,17:15,17:30,22933
2015-07-01,17:30,17:45,22939
2015-07-01,17:45,18:00,22903
2015-07-01,18:00,18:15,22591
2015-07-01,18:15,18:30,22524
2015-07-01,18:30,18:45,22563
2015-07-01,18:45,19:00,22602
2015-07-01,19:00,19:15,22499
2015-07-01,19:15,19:30,22333
2015-07-01,19:30,19:45,22229
2015-07-01,19:45,20:00,22053
2015-07-01,20:00,20:15,21851
2015-07-01,20:15,20:30,21586
2015-07-01,20:30,20:45,21341
2015-07-01,20:45,21:00,21146
2015-07-01,21:00,21:15,20809
2015-07-01,21:15,21:30,20572
2015-07-01,21:30,21:45,20347
2015-07-01,21:45,22:00,20169
2015-07-01,22:00,22:15,20120
2015-07-01,22:15,22:30,20040
2015-07-01,22:30,22:45,19760
2015-07-01,22:45,23:00,19485
2015-07-01,23:00,23:15,19000
2015-07-01,23:15,23:30,18621
2015-07-01,23:30,23:45,18293
2015-07-01,23:45,00:00,18033
2015-07-02,00:00,00:15,17971
2015-07-02,00:15,00:30,17764
2015-07-02,00:30,00:45,17544
2015-07-02,00:45,01:00,17332
2015-07-02,01:00,01:15,17100
2015-07-02,01:15,01:30,16979
2015-07-02,01:30,01:45,16889
2015-07-02,01:45,02:00,16798
2015-07-02,02:00,02:15,16640
2015-07-02,02:15,02:30,16556
