date,time_from,time_to,production
2015-09-01,00:00,00:15,28586
2015-09-01,00:15,00:30,28308
2015-09-01,00:30,00:45,28125
2015-09-01,00:45,01:00,28031
2015-09-01,01:00,01:15,27192
2015-09-01,01:15,01:30,26941
2015-09-01,01:30,01:45,26922
2015-09-01,01:45,02:00,26860
2015-09-01,02:00,02:15,26455
2015-09-01,02:15,02:30,26351
2015-09-01,02:30,02:45,26253
2015-09-01,02:45,03:00,26106
2015-09-01,03:00,03:15,25511
2015-09-01,03:15,03:30,25447
2015-09-01,03:30,03:45,25490
2015-09-01,03:45,04:00,25490
2015-09-01,04:00,04:15,25950
2015-09-01,04:15,04:30,25990
2015-09-01,04:30,04:45,26172
2015-09-01,04:45,05:00,26306
2015-09-01,05:00,05:15,27336
2015-09-01,05:15,05:30,27412
2015-09-01,05:30,05:45,27784
2015-09-01,05:45,06:00,28352
2015-09-01,06:00,06:15,30979
2015-09-01,06:15,06:30,31292
2015-09-01,06:30,06:45,31737
2015-09-01,06:45,07:00,32137
2015-09-01,07:00,07:15,33115
2015-09-01,07:15,07:30,33334
2015-09-01,07:30,07:45,33872
2015-09-01,07:45,08:00,34344
2015-09-01,08:00,08:15,36727
2015-09-01,08:15,08:30,36878
2015-09-01,08:30,08:45,37298
2015-09-01,08:45,09:00,37661
2015-09-01,09:00,09:15,39382
2015-09-01,09:15,09:30,39539
2015-09-01,09:30,09:45,40013
2015-09-01,09:45,10:00,40267
2015-09-01,10:00,10:15,41414
2015-09-01,10:15,10:30,41559
2015-09-01,10:30,10:45,41780
2015-09-01,10:45,11:00,42112
2015-09-01,11:00,11:15,42803
2015-09-01,11:15,11:30,42943
2015-09-01,11:30,11:45,43032
2015-09-01,11:45,12:00,43173
2015-09-01,12:00,12:15,43598
2015-09-01,12:15,12:30,43438
2015-09-01,12:30,12:45,43499
2015-09-01,12:45,13:00,43411
2015-09-01,13:00,13:15,43391
2015-09-01,13:15,13:30,43311
2015-09-01,13:30,13:45,43093
2015-09-01,13:45,14:00,43079
2015-09-01,14:00,14:15,42807
2015-09-01,14:15,14:30,42716
2015-09-01,14:30,14:45,42519
2015-09-01,14:45,15:00,42265
2015-09-01,15:00,15:15,41339
2015-09-01,15:15,15:30,41095
2015-09-01,15:30,15:45,40862
2015-09-01,15:45,16:00,40577
2015-09-01,16:00,16:15,39047
2015-09-01,16:15,16:30,38765
2015-09-01,16:30,16:45,38571
2015-09-01,16:45,17:00,38409
2015-09-01,17:00,17:15,37076
2015-09-01,17:15,17:30,36930
2015-09-01,17:30,17:45,36804
2015-09-01,17:45,18:00,36717
2015-09-01,18:00,18:15,35798
2015-09-01,18:15,18:30,35447
2015-09-01,18:30,18:45,35246
2015-09-01,18:45,19:00,35094
2015-09-01,19:00,19:15,34611
2015-09-01,19:15,19:30,34293
2015-09-01,19:30,19:45,34332
2015-09-01,19:45,20:00,34348
2015-09-01,20:00,20:15,32934
2015-09-01,20:15,20:30,32700
2015-09-01,20:30,20:45,32444
2015-09-01,20:45,21:00,32265
2015-09-01,21:00,21:15,31413
2015-09-01,21:15,21:30,31092
2015-09-01,21:30,21:45,30897
2015-09-01,21:45,22:00,30745
2015-09-01,22:00,22:15,29977
2015-09-01,22:15,22:30,29577
2015-09-01,22:30,22:45,29199
2015-09-01,22:45,23:00,28960
2015-09-01,23:00,23:15,28063
2015-09-01,23:15,23:30,27688
2015-09-01,23:30,23:45,27376
2015-09-01,23:45,00:00,27220
2015-09-02,00:00,00:15,26133
2015-09-02,00:15,00:30,25954
2015-09-02,00:30,00:45,25725
2015-09-02,00:45,01:00,25638
2015-09-02,01:00,01:15,25235
2015-09-02,01:15,01:30,25131
2015-09-02,01:30,01:45,24962
2015-09-02,01:45,02:00,24867
2015-09-02,02:00,02:15,24168
2015-09-02,02:15,02:30,24156
2015-09-02,02:30,02:45,24116
2015-09-02,02:45,03:00,24125
2015-09-02,03:00,03:15,23792
2015-09-02,03:15,03:30,23822
2015-09-02,03:30,03:45,23836
2015-09-02,03:45,04:00,23842
2015-09-02,04:00,04:15,24100
2015-09-02,04:15,04:30,24118
2015-09-02,04:30,04:45,24419
2015-09-02,04:45,05:00,24706
2015-09-02,05:00,05:15,25951
2015-09-02,05:15,05:30,26142
2015-09-02,05:30,05:45,26621
2015-09-02,05:45,06:00,27115
2015-09-02,06:00,06:15,28383
2015-09-02,06:15,06:30,28786
2015-09-02,06:30,06:45,29338
2015-09-02,06:45,07:00,29613
2015-09-02,07:00,07:15,30938
2015-09-02,07:15,07:30,31269
2015-09-02,07:30,07:45,31805
2015-09-02,07:45,08:00,32164
2015-09-02,08:00,08:15,34773
2015-09-02,08:15,08:30,34974
2015-09-02,08:30,08:45,35372
2015-09-02,08:45,09:00,35699
2015-09-02,09:00,09:15,37762
2015-09-02,09:15,09:30,38031
2015-09-02,09:30,09:45,38483
2015-09-02,09:45,10:00,38779
2015-09-02,10:00,10:15,40741
2015-09-02,10:15,10:30,40929
2015-09-02,10:30,10:45,41134
2015-09-02,10:45,11:00,41301
2015-09-02,11:00,11:15,42891
2015-09-02,11:15,11:30,43022
2015-09-02,11:30,11:45,43204
2015-09-02,11:45,12:00,43228
2015-09-02,12:00,12:15,43741
2015-09-02,12:15,12:30,43624
2015-09-02,12:30,12:45,43573
2015-09-02,12:45,13:00,43553
2015-09-02,13:00,13:15,43802
2015-09-02,13:15,13:30,43660
2015-09-02,13:30,13:45,43472
2015-09-02,13:45,14:00,43266
2015-09-02,14:00,14:15,42740
2015-09-02,14:15,14:30,42633
2015-09-02,14:30,14:45,42464
2015-09-02,14:45,15:00,42201
2015-09-02,15:00,15:15,41250
2015-09-02,15:15,15:30,40949
2015-09-02,15:30,15:45,40731
2015-09-02,15:45,16:00,40497
2015-09-02,16:00,16:15,38525
2015-09-02,16:15,16:30,38275
2015-09-02,16:30,16:45,38215
2015-09-02,16:45,17:00,38194
2015-09-02,17:00,17:15,35866
2015-09-02,17:15,17:30,35745
2015-09-02,17:30,17:45,35670
2015-09-02,17:45,18:00,35464
2015-09-02,18:00,18:15,33174
2015-09-02,18:15,18:30,33040
2015-09-02,18:30,18:45,32933
2015-09-02,18:45,19:00,32776
2015-09-02,19:00,19:15,31531
2015-09-02,19:15,19:30,31460
2015-09-02,19:30,19:45,31352
2015-09-02,19:45,20:00,31311
2015-09-02,20:00,20:15,31042
2015-09-02,20:15,20:30,30830
2015-09-02,20:30,20:45,30609
2015-09-02,20:45,21:00,30500
2015-09-02,21:00,21:15,30542
2015-09-02,21:15,21:30,30350
2015-09-02,21:30,21:45,30081
2015-09-02,21:45,22:00,29664
2015-09-02,22:00,22:15,29506
2015-09-02,22:15,22:30,29291
2015-09-02,22:30,22:45,28856
2015-09-02,22:45,23:00,28573
2015-09-02,23:00,23:15,28392
2015-09-02,23:15,23:30,28027
2015-09-02,23:30,23:45,27730
2015-09-02,23:45,00:00,27448
2015-09-03,00:00,00:15,27322
2015-09-03,00:15,00:30,27067
2015-09-03,00:30,00:45,26842
2015-09-03,00:45,01:00,26753
2015-09-03,01:00,01:15,26007
2015-09-03,01:15,01:30,25794
2015-09-03,01:30,01:45,25724
2015-09-03,01:45,02:00,25593
2015-09-03,02:00,02:15,25522
2015-09-03,02:15,02:30,25488
2015-09-03,02:30,02:45,25485
2015-09-03,02:45,03:00,25517
2015-09-03,03:00,03:15,25091
2015-09-03,03:15,03:30,24933
2015-09-03,03:30,03:45,24950
2015-09-03,03:45,04:00,24989
2015-09-03,04:00,04:15,24816
2015-09-03,04:15,04:30,24904
2015-09-03,04:30,04:45,25099
2015-09-03,04:45,05:00,25371
2015-09-03,05:00,05:15,26157
2015-09-03,05:15,05:30,26380
2015-09-03,05:30,05:45,26928
2015-09-03,05:45,06:00,27370
2015-09-03,06:00,06:15,28827
2015-09-03,06:15,06:30,29256
2015-09-03,06:30,06:45,29732
2015-09-03,06:45,07:00,30088
2015-09-03,07:00,07:15,31254
2015-09-03,07:15,07:30,31596
2015-09-03,07:30,07:45,32056
2015-09-03,07:45,08:00,32645
2015-09-03,08:00,08:15,34503
2015-09-03,08:15,08:30,34834
2015-09-03,08:30,08:45,35368
2015-09-03,08:45,09:00,35907
2015-09-03,09:00,09:15,38023
2015-09-03,09:15,09:30,38238
2015-09-03,09:30,09:45,38852
2015-09-03,09:45,10:00,39331
2015-09-03,10:00,10:15,41099
2015-09-03,10:15,10:30,41302
2015-09-03,10:30,10:45,41705
2015-09-03,10:45,11:00,42046
2015-09-03,11:00,11:15,43253
2015-09-03,11:15,11:30,43487
2015-09-03,11:30,11:45,43669
2015-09-03,11:45,12:00,43842
