date,time_from,time_to,production
2015-07-01,00:00,00:15,27183
2015-07-01,00:15,00:30,27053
2015-07-01,00:30,00:45,26958
2015-07-01,00:45,01:00,26850
2015-07-01,01:00,01:15,26393
2015-07-01,01:15,01:30,26207
2015-07-01,01:30,01:45,26174
2015-07-01,01:45,02:00,26133
2015-07-01,02:00,02:15,24902
2015-07-01,02:15,02:30,24834
2015-07-01,02:30,02:45,24840
2015-07-01,02:45,03:00,24763
2015-07-01,03:00,03:15,24803
2015-07-01,03:15,03:30,24790
2015-07-01,03:30,03:45,24849
2015-07-01,03:45,04:00,24882
2015-07-01,04:00,04:15,24877
2015-07-01,04:15,04:30,24946
2015-07-01,04:30,04:45,24947
2015-07-01,04:45,05:00,25038
2015-07-01,05:00,05:15,25799
2015-07-01,05:15,05:30,25940
2015-07-01,05:30,05:45,26206
2015-07-01,05:45,06:00,26632
2015-07-01,06:00,06:15,28699
2015-07-01,06:15,06:30,29258
2015-07-01,06:30,06:45,29813
2015-07-01,06:45,07:00,30362
2015-07-01,07:00,07:15,32894
2015-07-01,07:15,07:30,33222
2015-07-01,07:30,07:45,33923
2015-07-01,07:45,08:00,34635
2015-07-01,08:00,08:15,37220
2015-07-01,08:15,08:30,37663
2015-07-01,08:30,08:45,38082
2015-07-01,08:45,09:00,38691
2015-07-01,09:00,09:15,41492
2015-07-01,09:15,09:30,41998
2015-07-01,09:30,09:45,42487
2015-07-01,09:45,10:00,43008
2015-07-01,10:00,10:15,45026
2015-07-01,10:15,10:30,45400
2015-07-01,10:30,10:45,45780
2015-07-01,10:45,11:00,46080
2015-07-01,11:00,11:15,47607
2015-07-01,11:15,11:30,47967
2015-07-01,11:30,11:45,48212
2015-07-01,11:45,12:00,48374
2015-07-01,12:00,12:15,48932
2015-07-01,12:15,12:30,48982
2015-07-01,12:30,12:45,49048
2015-07-01,12:45,13:00,49076
2015-07-01,13:00,13:15,49284
2015-07-01,13:15,13:30,49123
2015-07-01,13:30,13:45,48969
2015-07-01,13:45,14:00,48786
2015-07-01,14:00,14:15,48700
2015-07-01,14:15,14:30,48500
2015-07-01,14:30,14:45,48310
2015-07-01,14:45,15:00,48153
2015-07-01,15:00,15:15,47186
2015-07-01,15:15,15:30,46791
2015-07-01,15:30,15:45,46434
2015-07-01,15:45,16:00,46110
2015-07-01,16:00,16:15,44251
2015-07-01,16:15,16:30,43817
2015-07-01,16:30,16:45,43565
2015-07-01,16:45,17:00,43320
2015-07-01,17:00,17:15,41405
2015-07-01,17:15,17:30,40936
2015-07-01,17:30,17:45,40617
2015-07-01,17:45,18:00,40223
2015-07-01,18:00,18:15,37375
2015-07-01,18:15,18:30,36767
2015-07-01,18:30,18:45,36443
2015-07-01,18:45,19:00,36097
2015-07-01,19:00,19:15,33551
2015-07-01,19:15,19:30,33063
2015-07-01,19:30,19:45,32840
2015-07-01,19:45,20:00,32624
2015-07-01,20:00,20:15,31759
2015-07-01,20:15,20:30,31253
2015-07-01,20:30,20:45,31087
2015-07-01,20:45,21:00,30954
2015-07-01,21:00,21:15,30687
2015-07-01,21:15,21:30,30517
2015-07-01,21:30,21:45,30563
2015-07-01,21:45,22:00,30463
2015-07-01,22:00,22:15,30246
2015-07-01,22:15,22:30,30139
2015-07-01,22:30,22:45,29825
2015-07-01,22:45,23:00,29478
2015-07-01,23:00,23:15,28664
2015-07-01,23:15,23:30,28388
2015-07-01,23:30,23:45,28098
2015-07-01,23:45,00:00,27884
2015-07-02,00:00,00:15,27912
2015-07-02,00:15,00:30,27725
2015-07-02,00:30,00:45,27587
2015-07-02,00:45,01:00,27472
2015-07-02,01:00,01:15,26074
2015-07-02,01:15,01:30,25895
2015-07-02,01:30,01:45,25844
2015-07-02,01:45,02:00,25769
2015-07-02,02:00,02:15,25585
2015-07-02,02:15,02:30,25552
2015-07-02,02:30,02:45,25533
2015-07-02,02:45,03:00,25567
2015-07-02,03:00,03:15,25423
2015-07-02,03:15,03:30,25430
2015-07-02,03:30,03:45,25352
2015-07-02,03:45,04:00,25412
2015-07-02,04:00,04:15,25395
2015-07-02,04:15,04:30,25427
2015-07-02,04:30,04:45,25483
2015-07-02,04:45,05:00,25604
2015-07-02,05:00,05:15,26338
2015-07-02,05:15,05:30,26530
2015-07-02,05:30,05:45,26894
2015-07-02,05:45,06:00,27350
2015-07-02,06:00,06:15,29460
2015-07-02,06:15,06:30,30018
2015-07-02,06:30,06:45,30562
2015-07-02,06:45,07:00,31252
2015-07-02,07:00,07:15,33731
2015-07-02,07:15,07:30,34093
2015-07-02,07:30,07:45,34835
2015-07-02,07:45,08:00,35503
2015-07-02,08:00,08:15,38083
2015-07-02,08:15,08:30,38457
2015-07-02,08:30,08:45,38864
2015-07-02,08:45,09:00,39363
2015-07-02,09:00,09:15,41469
2015-07-02,09:15,09:30,41814
2015-07-02,09:30,09:45,42291
2015-07-02,09:45,10:00,42700
2015-07-02,10:00,10:15,44819
2015-07-02,10:15,10:30,45140
2015-07-02,10:30,10:45,45424
2015-07-02,10:45,11:00,45776
2015-07-02,11:00,11:15,46676
2015-07-02,11:15,11:30,46901
2015-07-02,11:30,11:45,47078
2015-07-02,11:45,12:00,47272
2015-07-02,12:00,12:15,47309
2015-07-02,12:15,12:30,47216
2015-07-02,12:30,12:45,47173
2015-07-02,12:45,13:00,47254
2015-07-02,13:00,13:15,47143
2015-07-02,13:15,13:30,47005
2015-07-02,13:30,13:45,46813
2015-07-02,13:45,14:00,46650
2015-07-02,14:00,14:15,46454
2015-07-02,14:15,14:30,46328
2015-07-02,14:30,14:45,46126
2015-07-02,14:45,15:00,45937
2015-07-02,15:00,15:15,45376
2015-07-02,15:15,15:30,45174
2015-07-02,15:30,15:45,44925
2015-07-02,15:45,16:00,44775
2015-07-02,16:00,16:15,43439
2015-07-02,16:15,16:30,43081
2015-07-02,16:30,16:45,42777
2015-07-02,16:45,17:00,42481
2015-07-02,17:00,17:15,40531
2015-07-02,17:15,17:30,40122
2015-07-02,17:30,17:45,39747
2015-07-02,17:45,18:00,39387
2015-07-02,18:00,18:15,36445
2015-07-02,18:15,18:30,35949
2015-07-02,18:30,18:45,35597
2015-07-02,18:45,19:00,35333
2015-07-02,19:00,19:15,33951
2015-07-02,19:15,19:30,33466
2015-07-02,19:30,19:45,33172
2015-07-02,19:45,20:00,33013
2015-07-02,20:00,20:15,30830
2015-07-02,20:15,20:30,30401
2015-07-02,20:30,20:45,30187
2015-07-02,20:45,21:00,30049
2015-07-02,21:00,21:15,30072
2015-07-02,21:15,21:30,29867
2015-07-02,21:30,21:45,29678
2015-07-02,21:45,22:00,29592
2015-07-02,22:00,22:15,29426
2015-07-02,22:15,22:30,29220
2015-07-02,22:30,22:45,28909
2015-07-02,22:45,23:00,28574
2015-07-02,23:00,23:15,28020
2015-07-02,23:15,23:30,27819
2015-07-02,23:30,23:45,27560
2015-07-02,23:45,00:00,27364
2015-07-03,00:00,00:15,26341
2015-07-03,00:15,00:30,26066
2015-07-03,00:30,00:45,25932
2015-07-03,00:45,01:00,25564
2015-07-03,01:00,01:15,25022
2015-07-03,01:15,01:30,24734
2015-07-03,01:30,01:45,24598
2015-07-03,01:45,02:00,24457
2015-07-03,02:00,02:15,23995
2015-07-03,02:15,02:30,23837
2015-07-03,02:30,02:45,23733
2015-07-03,02:45,03:00,23674
2015-07-03,03:00,03:15,22977
2015-07-03,03:15,03:30,22903
2015-07-03,03:30,03:45,22685
2015-07-03,03:45,04:00,22680
2015-07-03,04:00,04:15,22271
2015-07-03,04:15,04:30,22213
2015-07-03,04:30,04:45,22232
2015-07-03,04:45,05:00,22463
2015-07-03,05:00,05:15,23304
2015-07-03,05:15,05:30,23498
2015-07-03,05:30,05:45,23735
2015-07-03,05:45,06:00,24271
2015-07-03,06:00,06:15,26978
2015-07-03,06:15,06:30,27526
2015-07-03,06:30,06:45,28159
2015-07-03,06:45,07:00,28771
2015-07-03,07:00,07:15,30407
2015-07-03,07:15,07:30,30799
2015-07-03,07:30,07:45,31466
2015-07-03,07:45,08:00,32094
2015-07-03,08:00,08:15,34876
2015-07-03,08:15,08:30,35407
2015-07-03,08:30,08:45,35982
2015-07-03,08:45,09:00,36614
2015-07-03,09:00,09:15,39034
2015-07-03,09:15,09:30,39469
2015-07-03,09:30,09:45,40069
2015-07-03,09:45,10:00,40486
2015-07-03,10:00,10:15,42321
2015-07-03,10:15,10:30,42647
2015-07-03,10:30,10:45,43055
2015-07-03,10:45,11:00,43508
2015-07-03,11:00,11:15,44662
2015-07-03,11:15,11:30,44952
2015-07-03,11:30,11:45,45140
2015-07-03,11:45,12:00,45245
2015-07-03,12:00,12:15,46330
2015-07-03,12:15,12:30,46279
2015-07-03,12:30,12:45,46272
2015-07-03,12:45,13:00,46269
2015-07-03,13:00,13:15,46208
2015-07-03,13:15,13:30,46106
2015-07-03,13:30,13:45,45952
2015-07-03,13:45,14:00,45748
2015-07-03,14:00,14:15,45392
2015-07-03,14:15,14:30,45253
2015-07-03,14:30,14:45,44974
2015-07-03,14:45,15:00,44767
2015-07-03,15:00,15:15,43595
2015-07-03,15:15,15:30,43336
2015-07-03,15:30,15:45,43046
2015-07-03,15:45,16:00,42847
2015-07-03,16:00,16:15,40779
2015-07-03,16:15,16:30,40424
2015-07-03,16:30,16:45,40200
2015-07-03,16:45,17:00,39939
2015-07-03,17:00,17:15,38601
2015-07-03,17:15,17:30,38196
2015-07-03,17:30,17:45,37828
2015-07-03,17:45,18:00,37566
2015-07-03,18:00,18:15,34424
2015-07-03,18:15,18:30,33960
2015-07-03,18:30,18:45,33558
2015-07-03,18:45,19:00,33334
2015-07-03,19:00,19:15,31448
2015-07-03,19:15,19:30,30938
2015-07-03,19:30,19:45,30636
2015-07-03,19:45,20:00,30418
2015-07-03,20:00,20:15,29501
2015-07-03,20:15,20:30,29050
2015-07-03,20:30,20:45,28823
2015-07-03,20:45,21:00,28700
2015-07-03,21:00,21:15,28210
2015-07-03,21:15,21:30,28019
2015-07-03,21:30,21:45,27948
2015-07-03,21:45,22:00,27888
2015-07-03,22:00,22:15,28809
2015-07-03,22:15,22:30,28659
2015-07-03,22:30,22:45,28419
2015-07-03,22:45,23:00,28223
2015-07-03,23:00,23:15,27471
2015-07-03,23:15,23:30,27232
2015-07-03,23:30,23:45,27040
2015-07-03,23:45,00:00,26892
2015-07-04,00:00,00:15,23981
2015-07-04,00:15,00:30,23750
2015-07-04,00:30,00:45,23584
2015-07-04,00:45,01:00,23473
2015-07-04,01:00,01:15,23415
2015-07-04,01:15,01:30,23364
2015-07-04,01:30,01:45,23320
2015-07-04,01:45,02:00,23174
2015-07-04,02:00,02:15,23103
2015-07-04,02:15,02:30,23083
2015-07-04,02:30,02:45,23036
2015-07-04,02:45,03:00,23028
2015-07-04,03:00,03:15,23088
2015-07-04,03:15,03:30,23122
2015-07-04,03:30,03:45,23112
2015-07-04,03:45,04:00,23167
2015-07-04,04:00,04:15,23036
2015-07-04,04:15,04:30,22980
2015-07-04,04:30,04:45,22917
2015-07-04,04:45,05:00,22867
2015-07-04,05:00,05:15,22477
2015-07-04,05:15,05:30,22416
2015-07-04,05:30,05:45,22548
2015-07-04,05:45,06:00,22674
2015-07-04,06:00,06:15,23807
2015-07-04,06:15,06:30,24037
2015-07-04,06:30,06:45,24275
2015-07-04,06:45,07:00,24642
2015-07-04,07:00,07:15,26946
2015-07-04,07:15,07:30,27274
2015-07-04,07:30,07:45,27708
2015-07-04,07:45,08:00,28406
2015-07-04,08:00,08:15,30741
2015-07-04,08:15,08:30,31174
2015-07-04,08:30,08:45,31750
2015-07-04,08:45,09:00,32387
2015-07-04,09:00,09:15,35121
2015-07-04,09:15,09:30,35581
2015-07-04,09:30,09:45,36084
2015-07-04,09:45,10:00,36692
2015-07-04,10:00,10:15,38344
2015-07-04,10:15,10:30,38649
2015-07-04,10:30,10:45,39044
2015-07-04,10:45,11:00,39386
2015-07-04,11:00,11:15,40478
2015-07-04,11:15,11:30,40616
2015-07-04,11:30,11:45,40852
2015-07-04,11:45,12:00,40897
2015-07-04,12:00,12:15,41577
2015-07-04,12:15,12:30,41484
2015-07-04,12:30,12:45,41440
2015-07-04,12:45,13:00,41343
2015-07-04,13:00,13:15,41394
2015-07-04,13:15,13:30,41178
2015-07-04,13:30,13:45,41007
2015-07-04,13:45,14:00,40808
2015-07-04,14:00,14:15,39981
2015-07-04,14:15,14:30,39787
2015-07-04,14:30,14:45,39558
2015-07-04,14:45,15:00,39386
2015-07-04,15:00,15:15,38816
2015-07-04,15:15,15:30,38626
2015-07-04,15:30,15:45,38406
2015-07-04,15:45,16:00,38284
2015-07-04,16:00,16:15,36207
2015-07-04,16:15,16:30,35897
2015-07-04,16:30,16:45,35698
2015-07-04,16:45,17:00,35506
2015-07-04,17:00,17:15,33826
2015-07-04,17:15,17:30,33311
2015-07-04,17:30,17:45,32883
2015-07-04,17:45,18:00,32632
2015-07-04,18:00,18:15,30099
2015-07-04,18:15,18:30,29569
2015-07-04,18:30,18:45,29202
2015-07-04,18:45,19:00,28970
2015-07-04,19:00,19:15,26859
2015-07-04,19:15,19:30,26429
2015-07-04,19:30,19:45,26194
2015-07-04,19:45,20:00,26042
2015-07-04,20:00,20:15,24778
2015-07-04,20:15,20:30,24315
2015-07-04,20:30,20:45,24160
2015-07-04,20:45,21:00,24063
2015-07-04,21:00,21:15,23809
2015-07-04,21:15,21:30,23714
2015-07-04,21:30,21:45,23675
2015-07-04,21:45,22:00,23665
2015-07-04,22:00,22:15,23852
2015-07-04,22:15,22:30,23822
2015-07-04,22:30,22:45,23663
2015-07-04,22:45,23:00,23515
2015-07-04,23:00,23:15,23480
2015-07-04,23:15,23:30,23204
2015-07-04,23:30,23:45,22991
2015-07-04,23:45,00:00,22766
2015-07-05,00:00,00:15,20582
2015-07-05,00:15,00:30,20312
2015-07-05,00:30,00:45,20116
2015-07-05,00:45,01:00,19999
2015-07-05,01:00,01:15,19527
2015-07-05,01:15,01:30,19415
2015-07-05,01:30,01:45,19320
2015-07-05,01:45,02:00,19263
2015-07-05,02:00,02:15,19381
2015-07-05,02:15,02:30,19243
2015-07-05,02:30,02:45,19149
2015-07-05,02:45,03:00,19085
2015-07-05,03:00,03:15,18592
2015-07-05,03:15,03:30,18563
2015-07-05,03:30,03:45,18545
2015-07-05,03:45,04:00,18551
2015-07-05,04:00,04:15,18912
2015-07-05,04:15,04:30,18860
2015-07-05,04:30,04:45,18797
2015-07-05,04:45,05:00,18802
2015-07-05,05:00,05:15,18335
2015-07-05,05:15,05:30,18301
2015-07-05,05:30,05:45,18246
2015-07-05,05:45,06:00,18310
2015-07-05,06:00,06:15,19579
2015-07-05,06:15,06:30,19666
2015-07-05,06:30,06:45,19770
2015-07-05,06:45,07:00,20000
2015-07-05,07:00,07:15,21504
2015-07-05,07:15,07:30,21852
2015-07-05,07:30,07:45,22309
2015-07-05,07:45,08:00,22949
2015-07-05,08:00,08:15,25235
2015-07-05,08:15,08:30,25666
2015-07-05,08:30,08:45,26175
2015-07-05,08:45,09:00,26739
2015-07-05,09:00,09:15,28948
2015-07-05,09:15,09:30,29413
2015-07-05,09:30,09:45,29925
2015-07-05,09:45,10:00,30593
2015-07-05,10:00,10:15,32227
2015-07-05,10:15,10:30,32547
2015-07-05,10:30,10:45,33006
2015-07-05,10:45,11:00,33507
2015-07-05,11:00,11:15,34602
2015-07-05,11:15,11:30,34931
2015-07-05,11:30,11:45,35293
2015-07-05,11:45,12:00,35448
2015-07-05,12:00,12:15,36317
2015-07-05,12:15,12:30,36315
2015-07-05,12:30,12:45,36328
2015-07-05,12:45,13:00,36185
2015-07-05,13:00,13:15,35817
2015-07-05,13:15,13:30,35701
2015-07-05,13:30,13:45,35565
2015-07-05,13:45,14:00,35457
2015-07-05,14:00,14:15,34856
2015-07-05,14:15,14:30,34690
2015-07-05,14:30,14:45,34454
2015-07-05,14:45,15:00,34231
2015-07-05,15:00,15:15,33216
2015-07-05,15:15,15:30,32916
2015-07-05,15:30,15:45,32677
2015-07-05,15:45,16:00,32434
2015-07-05,16:00,16:15,30665
2015-07-05,16:15,16:30,30255
2015-07-05,16:30,16:45,29980
2015-07-05,16:45,17:00,29782
2015-07-05,17:00,17:15,28827
2015-07-05,17:15,17:30,28411
2015-07-05,17:30,17:45,28224
2015-07-05,17:45,18:00,28074
2015-07-05,18:00,18:15,26849
2015-07-05,18:15,18:30,26323
2015-07-05,18:30,18:45,26023
2015-07-05,18:45,19:00,25812
2015-07-05,19:00,19:15,25016
2015-07-05,19:15,19:30,24652
2015-07-05,19:30,19:45,24558
2015-07-05,19:45,20:00,24502
2015-07-05,20:00,20:15,23470
2015-07-05,20:15,20:30,23262
2015-07-05,20:30,20:45,23156
2015-07-05,20:45,21:00,23031
2015-07-05,21:00,21:15,23100
2015-07-05,21:15,21:30,23115
2015-07-05,21:30,21:45,23201
2015-07-05,21:45,22:00,23324
2015-07-05,22:00,22:15,23672
2015-07-05,22:15,22:30,23545
2015-07-05,22:30,22:45,23337
2015-07-05,22:45,23:00,23198
2015-07-05,23:00,23:15,23460
2015-07-05,23:15,23:30,23218
2015-07-05,23:30,23:45,23023
2015-07-05,23:45,00:00,22900
2015-07-06,00:00,00:15,21809
2015-07-06,00:15,00:30,21636
2015-07-06,00:30,00:45,21526
2015-07-06,00:45,01:00,21499
2015-07-06,01:00,01:15,21364
2015-07-06,01:15,01:30,21220
2015-07-06,01:30,01:45,21100
2015-07-06,01:45,02:00,21000
2015-07-06,02:00,02:15,21286
2015-07-06,02:15,02:30,21238
2015-07-06,02:30,02:45,21108
2015-07-06,02:45,03:00,21069
2015-07-06,03:00,03:15,20914
2015-07-06,03:15,03:30,20884
2015-07-06,03:30,03:45,20786
2015-07-06,03:45,04:00,20841
2015-07-06,04:00,04:15,20993
2015-07-06,04:15,04:30,21024
2015-07-06,04:30,04:45,21063
2015-07-06,04:45,05:00,21117
2015-07-06,05:00,05:15,21380
2015-07-06,05:15,05:30,21547
2015-07-06,05:30,05:45,21772
2015-07-06,05:45,06:00,22293
2015-07-06,06:00,06:15,23754
2015-07-06,06:15,06:30,24284
2015-07-06,06:30,06:45,24819
2015-07-06,06:45,07:00,25345
2015-07-06,07:00,07:15,27580
2015-07-06,07:15,07:30,28045
2015-07-06,07:30,07:45,28590
2015-07-06,07:45,08:00,29297
2015-07-06,08:00,08:15,32374
2015-07-06,08:15,08:30,32857
2015-07-06,08:30,08:45,33356
2015-07-06,08:45,09:00,33995
2015-07-06,09:00,09:15,35958
2015-07-06,09:15,09:30,36396
2015-07-06,09:30,09:45,36851
2015-07-06,09:45,10:00,37436
2015-07-06,10:00,10:15,39022
2015-07-06,10:15,10:30,39325
2015-07-06,10:30,10:45,39741
2015-07-06,10:45,11:00,40207
2015-07-06,11:00,11:15,41526
2015-07-06,11:15,11:30,41829
2015-07-06,11:30,11:45,42100
2015-07-06,11:45,12:00,42262
2015-07-06,12:00,12:15,42569
2015-07-06,12:15,12:30,42580
2015-07-06,12:30,12:45,42631
2015-07-06,12:45,13:00,42634
2015-07-06,13:00,13:15,43293
2015-07-06,13:15,13:30,43246
2015-07-06,13:30,13:45,43098
2015-07-06,13:45,14:00,42965
2015-07-06,14:00,14:15,42830
2015-07-06,14:15,14:30,42684
2015-07-06,14:30,14:45,42495
2015-07-06,14:45,15:00,42297
2015-07-06,15:00,15:15,41622
2015-07-06,15:15,15:30,41331
2015-07-06,15:30,15:45,41014
2015-07-06,15:45,16:00,40760
2015-07-06,16:00,16:15,39508
2015-07-06,16:15,16:30,39225
2015-07-06,16:30,16:45,38914
2015-07-06,16:45,17:00,38624
2015-07-06,17:00,17:15,37127
2015-07-06,17:15,17:30,36748
2015-07-06,17:30,17:45,36401
2015-07-06,17:45,18:00,35996
2015-07-06,18:00,18:15,33374
2015-07-06,18:15,18:30,32759
2015-07-06,18:30,18:45,32323
2015-07-06,18:45,19:00,31969
2015-07-06,19:00,19:15,30075
2015-07-06,19:15,19:30,29474
2015-07-06,19:30,19:45,29101
2015-07-06,19:45,20:00,28788
2015-07-06,20:00,20:15,27367
2015-07-06,20:15,20:30,26772
2015-07-06,20:30,20:45,26504
2015-07-06,20:45,21:00,26300
2015-07-06,21:00,21:15,25939
2015-07-06,21:15,21:30,25730
2015-07-06,21:30,21:45,25611
2015-07-06,21:45,22:00,25642
2015-07-06,22:00,22:15,25358
2015-07-06,22:15,22:30,25186
2015-07-06,22:30,22:45,24899
2015-07-06,22:45,23:00,24605
2015-07-06,23:00,23:15,23842
2015-07-06,23:15,23:30,23688
2015-07-06,23:30,23:45,23509
2015-07-06,23:45,00:00,23308
2015-07-07,00:00,00:15,24683
2015-07-07,00:15,00:30,24127
2015-07-07,00:30,00:45,24025
2015-07-07,00:45,01:00,23901
2015-07-07,01:00,01:15,23530
2015-07-07,01:15,01:30,23448
2015-07-07,01:30,01:45,23401
2015-07-07,01:45,02:00,23327
2015-07-07,02:00,02:15,23428
2015-07-07,02:15,02:30,23472
2015-07-07,02:30,02:45,23464
2015-07-07,02:45,03:00,23495
2015-07-07,03:00,03:15,23149
2015-07-07,03:15,03:30,23190
2015-07-07,03:30,03:45,23223
2015-07-07,03:45,04:00,23301
2015-07-07,04:00,04:15,23381
2015-07-07,04:15,04:30,23425
2015-07-07,04:30,04:45,23586
2015-07-07,04:45,05:00,23669
2015-07-07,05:00,05:15,23690
2015-07-07,05:15,05:30,23800
2015-07-07,05:30,05:45,24175
2015-07-07,05:45,06:00,24663
2015-07-07,06:00,06:15,26066
2015-07-07,06:15,06:30,26566
2015-07-07,06:30,06:45,27146
2015-07-07,06:45,07:00,27714
2015-07-07,07:00,07:15,29355
2015-07-07,07:15,07:30,29866
2015-07-07,07:30,07:45,30686
2015-07-07,07:45,08:00,31299
2015-07-07,08:00,08:15,33919
2015-07-07,08:15,08:30,34411
2015-07-07,08:30,08:45,34974
2015-07-07,08:45,09:00,35476
2015-07-07,09:00,09:15,37729
2015-07-07,09:15,09:30,38196
2015-07-07,09:30,09:45,38766
2015-07-07,09:45,10:00,39155
2015-07-07,10:00,10:15,40792
2015-07-07,10:15,10:30,41130
2015-07-07,10:30,10:45,41537
2015-07-07,10:45,11:00,41861
2015-07-07,11:00,11:15,42538
2015-07-07,11:15,11:30,42845
2015-07-07,11:30,11:45,43088
2015-07-07,11:45,12:00,43233
2015-07-07,12:00,12:15,44024
2015-07-07,12:15,12:30,44034
2015-07-07,12:30,12:45,44111
2015-07-07,12:45,13:00,44168
2015-07-07,13:00,13:15,44170
2015-07-07,13:15,13:30,44054
2015-07-07,13:30,13:45,43873
2015-07-07,13:45,14:00,43817
2015-07-07,14:00,14:15,43163
2015-07-07,14:15,14:30,43009
2015-07-07,14:30,14:45,42874
2015-07-07,14:45,15:00,42807
2015-07-07,15:00,15:15,41795
2015-07-07,15:15,15:30,41403
2015-07-07,15:30,15:45,41164
2015-07-07,15:45,16:00,41004
