date,time_from,time_to,production
2015-01-01,00:00,00:15,24214
2015-01-01,00:15,00:30,24249
2015-01-01,00:30,00:45,23951
2015-01-01,00:45,01:00,23993
2015-01-01,01:00,01:15,23944
2015-01-01,01:15,01:30,23826
2015-01-01,01:30,01:45,23778
2015-01-01,01:45,02:00,23771
2015-01-01,02:00,02:15,22754
2015-01-01,02:15,02:30,22716
2015-01-01,02:30,02:45,22653
2015-01-01,02:45,03:00,22654
2015-01-01,03:00,03:15,21753
2015-01-01,03:15,03:30,21709
2015-01-01,03:30,03:45,21687
2015-01-01,03:45,04:00,21587
2015-01-01,04:00,04:15,21529
2015-01-01,04:15,04:30,21504
2015-01-01,04:30,04:45,21531
2015-01-01,04:45,05:00,21507
2015-01-01,05:00,05:15,21159
2015-01-01,05:15,05:30,21070
2015-01-01,05:30,05:45,21035
2015-01-01,05:45,06:00,20877
2015-01-01,06:00,06:15,20571
2015-01-01,06:15,06:30,20521
2015-01-01,06:30,06:45,20610
2015-01-01,06:45,07:00,20654
2015-01-01,07:00,07:15,20361
2015-01-01,07:15,07:30,20450
2015-01-01,07:30,07:45,20574
2015-01-01,07:45,08:00,20826
2015-01-01,08:00,08:15,21212
2015-01-01,08:15,08:30,21317
2015-01-01,08:30,08:45,21461
2015-01-01,08:45,09:00,21709
2015-01-01,09:00,09:15,22735
2015-01-01,09:15,09:30,23051
2015-01-01,09:30,09:45,23436
2015-01-01,09:45,10:00,23804
2015-01-01,10:00,10:15,25384
2015-01-01,10:15,10:30,25664
2015-01-01,10:30,10:45,25933
2015-01-01,10:45,11:00,26178
2015-01-01,11:00,11:15,27723
2015-01-01,11:15,11:30,27963
2015-01-01,11:30,11:45,28193
2015-01-01,11:45,12:00,28269
2015-01-01,12:00,12:15,28360
2015-01-01,12:15,12:30,28490
2015-01-01,12:30,12:45,28507
2015-01-01,12:45,13:00,28448
2015-01-01,13:00,13:15,27672
2015-01-01,13:15,13:30,27574
2015-01-01,13:30,13:45,27339
2015-01-01,13:45,14:00,27149
2015-01-01,14:00,14:15,26704
2015-01-01,14:15,14:30,26519
2015-01-01,14:30,14:45,26275
2015-01-01,14:45,15:00,26094
2015-01-01,15:00,15:15,26169
2015-01-01,15:15,15:30,25968
2015-01-01,15:30,15:45,25788
2015-01-01,15:45,16:00,25736
2015-01-01,16:00,16:15,25536
2015-01-01,16:15,16:30,25602
2015-01-01,16:30,16:45,25794
2015-01-01,16:45,17:00,26062
2015-01-01,17:00,17:15,25894
2015-01-01,17:15,17:30,26064
2015-01-01,17:30,17:45,26224
2015-01-01,17:45,18:00,26332
2015-01-01,18:00,18:15,26722
2015-01-01,18:15,18:30,26689
2015-01-01,18:30,18:45,26612
2015-01-01,18:45,19:00,26567
2015-01-01,19:00,19:15,27386
2015-01-01,19:15,19:30,27330
2015-01-01,19:30,19:45,27307
2015-01-01,19:45,20:00,27289
2015-01-01,20:00,20:15,26641
2015-01-01,20:15,20:30,26525
2015-01-01,20:30,20:45,26541
2015-01-01,20:45,21:00,26632
2015-01-01,21:00,21:15,24920
