date,time_from,time_to,production
2015-06-01,00:00,00:15,22023
2015-06-01,00:15,00:30,21899
2015-06-01,00:30,00:45,21773
2015-06-01,00:45,01:00,21679
2015-06-01,01:00,01:15,20529
2015-06-01,01:15,01:30,20354
2015-06-01,01:30,01:45,20247
2015-06-01,01:45,02:00,20152
2015-06-01,02:00,02:15,20302
2015-06-01,02:15,02:30,20154
2015-06-01,02:30,02:45,19990
2015-06-01,02:45,03:00,19840
2015-06-01,03:00,03:15,20188
2015-06-01,03:15,03:30,20057
2015-06-01,03:30,03:45,19995
2015-06-01,03:45,04:00,19964
2015-06-01,04:00,04:15,20044
2015-06-01,04:15,04:30,20051
2015-06-01,04:30,04:45,19985
2015-06-01,04:45,05:00,20106
2015-06-01,05:00,05:15,20981
2015-06-01,05:15,05:30,21205
2015-06-01,05:30,05:45,21595
2015-06-01,05:45,06:00,21992
2015-06-01,06:00,06:15,24672
2015-06-01,06:15,06:30,25094
2015-06-01,06:30,06:45,25541
2015-06-01,06:45,07:00,26098
2015-06-01,07:00,07:15,28155
2015-06-01,07:15,07:30,28430
2015-06-01,07:30,07:45,28802
2015-06-01,07:45,08:00,29283
2015-06-01,08:00,08:15,31841
2015-06-01,08:15,08:30,32108
2015-06-01,08:30,08:45,32466
2015-06-01,08:45,09:00,32893
2015-06-01,09:00,09:15,33961
2015-06-01,09:15,09:30,34240
2015-06-01,09:30,09:45,34640
2015-06-01,09:45,10:00,35063
2015-06-01,10:00,10:15,35363
2015-06-01,10:15,10:30,35563
2015-06-01,10:30,10:45,35869
2015-06-01,10:45,11:00,36216
2015-06-01,11:00,11:15,36736
2015-06-01,11:15,11:30,36844
2015-06-01,11:30,11:45,37045
2015-06-01,11:45,12:00,37325
2015-06-01,12:00,12:15,37712
2015-06-01,12:15,12:30,37680
2015-06-01,12:30,12:45,37739
2015-06-01,12:45,13:00,37708
2015-06-01,13:00,13:15,38274
2015-06-01,13:15,13:30,38287
2015-06-01,13:30,13:45,38121
2015-06-01,13:45,14:00,38011
2015-06-01,14:00,14:15,37795
2015-06-01,14:15,14:30,37824
2015-06-01,14:30,14:45,37732
2015-06-01,14:45,15:00,37632
2015-06-01,15:00,15:15,37168
2015-06-01,15:15,15:30,36967
2015-06-01,15:30,15:45,36793
2015-06-01,15:45,16:00,36641
2015-06-01,16:00,16:15,36090
2015-06-01,16:15,16:30,35847
2015-06-01,16:30,16:45,35660
2015-06-01,16:45,17:00,35533
2015-06-01,17:00,17:15,34407
2015-06-01,17:15,17:30,34119
2015-06-01,17:30,17:45,33977
2015-06-01,17:45,18:00,33727
2015-06-01,18:00,18:15,32794
2015-06-01,18:15,18:30,32441
2015-06-01,18:30,18:45,32195
2015-06-01,18:45,19:00,32004
2015-06-01,19:00,19:15,30910
2015-06-01,19:15,19:30,30646
2015-06-01,19:30,19:45,30487
2015-06-01,19:45,20:00,30403
2015-06-01,20:00,20:15,28953
2015-06-01,20:15,20:30,28658
2015-06-01,20:30,20:45,28540
2015-06-01,20:45,21:00,28486
2015-06-01,21:00,21:15,28074
2015-06-01,21:15,21:30,28068
2015-06-01,21:30,21:45,28024
2015-06-01,21:45,22:00,27963
2015-06-01,22:00,22:15,28140
2015-06-01,22:15,22:30,27944
2015-06-01,22:30,22:45,27739
2015-06-01,22:45,23:00,27462
2015-06-01,23:00,23:15,27395
2015-06-01,23:15,23:30,27115
2015-06-01,23:30,23:45,26908
2015-06-01,23:45,00:00,26704
2015-06-02,00:00,00:15,23229
2015-06-02,00:15,00:30,23016
2015-06-02,00:30,00:45,23023
2015-06-02,00:45,01:00,23120
2015-06-02,01:00,01:15,22275
2015-06-02,01:15,01:30,22242
2015-06-02,01:30,01:45,22193
2015-06-02,01:45,02:00,22233
2015-06-02,02:00,02:15,21973
2015-06-02,02:15,02:30,21936
2015-06-02,02:30,02:45,21931
2015-06-02,02:45,03:00,22008
2015-06-02,03:00,03:15,22018
2015-06-02,03:15,03:30,22049
2015-06-02,03:30,03:45,22050
2015-06-02,03:45,04:00,22174
2015-06-02,04:00,04:15,22328
2015-06-02,04:15,04:30,22452
2015-06-02,04:30,04:45,22573
2015-06-02,04:45,05:00,22782
2015-06-02,05:00,05:15,22934
2015-06-02,05:15,05:30,23176
2015-06-02,05:30,05:45,23538
2015-06-02,05:45,06:00,23813
2015-06-02,06:00,06:15,24163
2015-06-02,06:15,06:30,24594
2015-06-02,06:30,06:45,25119
2015-06-02,06:45,07:00,25709
2015-06-02,07:00,07:15,27096
2015-06-02,07:15,07:30,27525
2015-06-02,07:30,07:45,28308
2015-06-02,07:45,08:00,29010
2015-06-02,08:00,08:15,31354
2015-06-02,08:15,08:30,31802
2015-06-02,08:30,08:45,32379
2015-06-02,08:45,09:00,32965
2015-06-02,09:00,09:15,34719
2015-06-02,09:15,09:30,35085
2015-06-02,09:30,09:45,35498
2015-06-02,09:45,10:00,35946
2015-06-02,10:00,10:15,37865
2015-06-02,10:15,10:30,38093
2015-06-02,10:30,10:45,38447
2015-06-02,10:45,11:00,38942
2015-06-02,11:00,11:15,40234
2015-06-02,11:15,11:30,40459
2015-06-02,11:30,11:45,40654
2015-06-02,11:45,12:00,40880
2015-06-02,12:00,12:15,41401
2015-06-02,12:15,12:30,41364
2015-06-02,12:30,12:45,41474
2015-06-02,12:45,13:00,41532
2015-06-02,13:00,13:15,42182
2015-06-02,13:15,13:30,42168
2015-06-02,13:30,13:45,41995
2015-06-02,13:45,14:00,41868
2015-06-02,14:00,14:15,41854
2015-06-02,14:15,14:30,41761
2015-06-02,14:30,14:45,41621
2015-06-02,14:45,15:00,41474
2015-06-02,15:00,15:15,41055
2015-06-02,15:15,15:30,40793
2015-06-02,15:30,15:45,40407
2015-06-02,15:45,16:00,40192
2015-06-02,16:00,16:15,38676
2015-06-02,16:15,16:30,38361
2015-06-02,16:30,16:45,38005
2015-06-02,16:45,17:00,37835
2015-06-02,17:00,17:15,35973
2015-06-02,17:15,17:30,35560
2015-06-02,17:30,17:45,35122
2015-06-02,17:45,18:00,34715
2015-06-02,18:00,18:15,32997
2015-06-02,18:15,18:30,32432
2015-06-02,18:30,18:45,32026
2015-06-02,18:45,19:00,31755
2015-06-02,19:00,19:15,30120
2015-06-02,19:15,19:30,29645
2015-06-02,19:30,19:45,29255
2015-06-02,19:45,20:00,29010
2015-06-02,20:00,20:15,27828
2015-06-02,20:15,20:30,27296
2015-06-02,20:30,20:45,27103
2015-06-02,20:45,21:00,26974
2015-06-02,21:00,21:15,26996
2015-06-02,21:15,21:30,26832
2015-06-02,21:30,21:45,26692
2015-06-02,21:45,22:00,26612
2015-06-02,22:00,22:15,26702
2015-06-02,22:15,22:30,26434
2015-06-02,22:30,22:45,26091
2015-06-02,22:45,23:00,25733
2015-06-02,23:00,23:15,24995
2015-06-02,23:15,23:30,24713
2015-06-02,23:30,23:45,24513
2015-06-02,23:45,00:00,24254
2015-06-03,00:00,00:15,23029
2015-06-03,00:15,00:30,22756
2015-06-03,00:30,00:45,22658
2015-06-03,00:45,01:00,22583
2015-06-03,01:00,01:15,22413
2015-06-03,01:15,01:30,22331
2015-06-03,01:30,01:45,22230
2015-06-03,01:45,02:00,22124
2015-06-03,02:00,02:15,21700
2015-06-03,02:15,02:30,21727
2015-06-03,02:30,02:45,21701
2015-06-03,02:45,03:00,21698
2015-06-03,03:00,03:15,21550
2015-06-03,03:15,03:30,21482
2015-06-03,03:30,03:45,21445
2015-06-03,03:45,04:00,21441
2015-06-03,04:00,04:15,21155
2015-06-03,04:15,04:30,21090
2015-06-03,04:30,04:45,21192
2015-06-03,04:45,05:00,21386
2015-06-03,05:00,05:15,23031
2015-06-03,05:15,05:30,23159
2015-06-03,05:30,05:45,23169
2015-06-03,05:45,06:00,23565
2015-06-03,06:00,06:15,24740
2015-06-03,06:15,06:30,25141
2015-06-03,06:30,06:45,25609
2015-06-03,06:45,07:00,26138
2015-06-03,07:00,07:15,28522
2015-06-03,07:15,07:30,28808
2015-06-03,07:30,07:45,29473
2015-06-03,07:45,08:00,30078
2015-06-03,08:00,08:15,31822
2015-06-03,08:15,08:30,32217
2015-06-03,08:30,08:45,32851
2015-06-03,08:45,09:00,33357
2015-06-03,09:00,09:15,34925
2015-06-03,09:15,09:30,35278
2015-06-03,09:30,09:45,35771
2015-06-03,09:45,10:00,36180
2015-06-03,10:00,10:15,36985
2015-06-03,10:15,10:30,37212
2015-06-03,10:30,10:45,37520
2015-06-03,10:45,11:00,37849
2015-06-03,11:00,11:15,38896
2015-06-03,11:15,11:30,39057
2015-06-03,11:30,11:45,39237
2015-06-03,11:45,12:00,39410
2015-06-03,12:00,12:15,39929
2015-06-03,12:15,12:30,39919
2015-06-03,12:30,12:45,39967
2015-06-03,12:45,13:00,40136
2015-06-03,13:00,13:15,40020
2015-06-03,13:15,13:30,40019
2015-06-03,13:30,13:45,39894
2015-06-03,13:45,14:00,39830
2015-06-03,14:00,14:15,39490
2015-06-03,14:15,14:30,39387
2015-06-03,14:30,14:45,39164
2015-06-03,14:45,15:00,39005
2015-06-03,15:00,15:15,38146
2015-06-03,15:15,15:30,37854
2015-06-03,15:30,15:45,37473
2015-06-03,15:45,16:00,37197
2015-06-03,16:00,16:15,36116
2015-06-03,16:15,16:30,35780
2015-06-03,16:30,16:45,35377
2015-06-03,16:45,17:00,35064
2015-06-03,17:00,17:15,34066
2015-06-03,17:15,17:30,33607
2015-06-03,17:30,17:45,33122
2015-06-03,17:45,18:00,32772
2015-06-03,18:00,18:15,30696
2015-06-03,18:15,18:30,30251
2015-06-03,18:30,18:45,29798
2015-06-03,18:45,19:00,29452
2015-06-03,19:00,19:15,27665
2015-06-03,19:15,19:30,27153
2015-06-03,19:30,19:45,26748
2015-06-03,19:45,20:00,26460
2015-06-03,20:00,20:15,25911
2015-06-03,20:15,20:30,25353
2015-06-03,20:30,20:45,25135
2015-06-03,20:45,21:00,25032
2015-06-03,21:00,21:15,24461
2015-06-03,21:15,21:30,24379
2015-06-03,21:30,21:45,24293
2015-06-03,21:45,22:00,24286
2015-06-03,22:00,22:15,24325
2015-06-03,22:15,22:30,24175
2015-06-03,22:30,22:45,23857
2015-06-03,22:45,23:00,23562
2015-06-03,23:00,23:15,22703
2015-06-03,23:15,23:30,22557
2015-06-03,23:30,23:45,22361
2015-06-03,23:45,00:00,22322
2015-06-04,00:00,00:15,21752
2015-06-04,00:15,00:30,21695
2015-06-04,00:30,00:45,21611
2015-06-04,00:45,01:00,21633
2015-06-04,01:00,01:15,21252
2015-06-04,01:15,01:30,21202
2015-06-04,01:30,01:45,21095
2015-06-04,01:45,02:00,21094
2015-06-04,02:00,02:15,20717
2015-06-04,02:15,02:30,20713
2015-06-04,02:30,02:45,20682
2015-06-04,02:45,03:00,20681
2015-06-04,03:00,03:15,20787
2015-06-04,03:15,03:30,20766
2015-06-04,03:30,03:45,20758
2015-06-04,03:45,04:00,20751
2015-06-04,04:00,04:15,20768
2015-06-04,04:15,04:30,20820
2015-06-04,04:30,04:45,20836
2015-06-04,04:45,05:00,20920
2015-06-04,05:00,05:15,21231
2015-06-04,05:15,05:30,21189
2015-06-04,05:30,05:45,21280
2015-06-04,05:45,06:00,21434
2015-06-04,06:00,06:15,22203
2015-06-04,06:15,06:30,22399
2015-06-04,06:30,06:45,22797
2015-06-04,06:45,07:00,23309
2015-06-04,07:00,07:15,24751
2015-06-04,07:15,07:30,25071
2015-06-04,07:30,07:45,25836
2015-06-04,07:45,08:00,26535
2015-06-04,08:00,08:15,29560
2015-06-04,08:15,08:30,29938
2015-06-04,08:30,08:45,30457
2015-06-04,08:45,09:00,31097
2015-06-04,09:00,09:15,33418
2015-06-04,09:15,09:30,33829
2015-06-04,09:30,09:45,34324
2015-06-04,09:45,10:00,34863
2015-06-04,10:00,10:15,36911
2015-06-04,10:15,10:30,37196
2015-06-04,10:30,10:45,37496
2015-06-04,10:45,11:00,37954
2015-06-04,11:00,11:15,39319
2015-06-04,11:15,11:30,39498
2015-06-04,11:30,11:45,39788
2015-06-04,11:45,12:00,40011
2015-06-04,12:00,12:15,40780
2015-06-04,12:15,12:30,40807
2015-06-04,12:30,12:45,40789
2015-06-04,12:45,13:00,40785
2015-06-04,13:00,13:15,40471
2015-06-04,13:15,13:30,40410
2015-06-04,13:30,13:45,40316
2015-06-04,13:45,14:00,40223
2015-06-04,14:00,14:15,39846
2015-06-04,14:15,14:30,39649
2015-06-04,14:30,14:45,39443
2015-06-04,14:45,15:00,39316
2015-06-04,15:00,15:15,38511
2015-06-04,15:15,15:30,38157
2015-06-04,15:30,15:45,37898
2015-06-04,15:45,16:00,37670
2015-06-04,16:00,16:15,35355
2015-06-04,16:15,16:30,35000
2015-06-04,16:30,16:45,34729
2015-06-04,16:45,17:00,34368
2015-06-04,17:00,17:15,32456
2015-06-04,17:15,17:30,32024
2015-06-04,17:30,17:45,31702
2015-06-04,17:45,18:00,31400
2015-06-04,18:00,18:15,28640
2015-06-04,18:15,18:30,28125
2015-06-04,18:30,18:45,27744
2015-06-04,18:45,19:00,27543
2015-06-04,19:00,19:15,24686
2015-06-04,19:15,19:30,24250
2015-06-04,19:30,19:45,23983
2015-06-04,19:45,20:00,23886
2015-06-04,20:00,20:15,23605
2015-06-04,20:15,20:30,23214
2015-06-04,20:30,20:45,22988
2015-06-04,20:45,21:00,22990
2015-06-04,21:00,21:15,23391
2015-06-04,21:15,21:30,23245
2015-06-04,21:30,21:45,23305
2015-06-04,21:45,22:00,23347
2015-06-04,22:00,22:15,24083
2015-06-04,22:15,22:30,23872
2015-06-04,22:30,22:45,23563
2015-06-04,22:45,23:00,23369
2015-06-04,23:00,23:15,23030
2015-06-04,23:15,23:30,22849
2015-06-04,23:30,23:45,22665
2015-06-04,23:45,00:00,22503
2015-06-05,00:00,00:15,23105
2015-06-05,00:15,00:30,22675
2015-06-05,00:30,00:45,22504
2015-06-05,00:45,01:00,22470
2015-06-05,01:00,01:15,22084
2015-06-05,01:15,01:30,22048
2015-06-05,01:30,01:45,21922
2015-06-05,01:45,02:00,21788
2015-06-05,02:00,02:15,21811
2015-06-05,02:15,02:30,21790
2015-06-05,02:30,02:45,21722
2015-06-05,02:45,03:00,21746
2015-06-05,03:00,03:15,21319
2015-06-05,03:15,03:30,21285
2015-06-05,03:30,03:45,21259
2015-06-05,03:45,04:00,21242
2015-06-05,04:00,04:15,21073
2015-06-05,04:15,04:30,21071
2015-06-05,04:30,04:45,21077
2015-06-05,04:45,05:00,21178
2015-06-05,05:00,05:15,21770
2015-06-05,05:15,05:30,21907
2015-06-05,05:30,05:45,22226
2015-06-05,05:45,06:00,22627
