date,time_from,time_to,vertical_load
2006-02-01,00:00,00:15,18859
2006-02-01,00:15,00:30,18583
2006-02-01,00:30,00:45,18324
2006-02-01,00:45,01:00,18286
2006-02-01,01:00,01:15,18262
2006-02-01,01:15,01:30,18234
2006-02-01,01:30,01:45,17920
2006-02-01,01:45,02:00,17846
2006-02-01,02:00,02:15,17915
2006-02-01,02:15,02:30,17915
2006-02-01,02:30,02:45,17895
2006-02-01,02:45,03:00,17885
2006-02-01,03:00,03:15,17904
2006-02-01,03:15,03:30,17938
2006-02-01,03:30,03:45,18055
2006-02-01,03:45,04:00,17902
2006-02-01,04:00,04:15,17894
2006-02-01,04:15,04:30,17924
2006-02-01,04:30,04:45,17928
2006-02-01,04:45,05:00,18004
2006-02-01,05:00,05:15,17988
2006-02-01,05:15,05:30,18279
2006-02-01,05:30,05:45,18274
2006-02-01,05:45,06:00,18428
2006-02-01,06:00,06:15,18962
2006-02-01,06:15,06:30,19606
2006-02-01,06:30,06:45,20282
2006-02-01,06:45,07:00,20705
2006-02-01,07:00,07:15,20924
2006-02-01,07:15,07:30,21686
2006-02-01,07:30,07:45,22044
2006-02-01,07:45,08:00,22068
2006-02-01,08:00,08:15,22182
2006-02-01,08:15,08:30,22291
2006-02-01,08:30,08:45,22393
2006-02-01,08:45,09:00,22323
2006-02-01,09:00,09:15,22241
2006-02-01,09:15,09:30,22303
2006-02-01,09:30,09:45,22363
2006-02-01,09:45,10:00,22325
2006-02-01,10:00,10:15,22378
2006-02-01,10:15,10:30,22425
2006-02-01,10:30,10:45,22473
2006-02-01,10:45,11:00,22486
2006-02-01,11:00,11:15,22598
2006-02-01,11:15,11:30,22589
2006-02-01,11:30,11:45,22627
2006-02-01,11:45,12:00,22750
2006-02-01,12:00,12:15,22635
2006-02-01,12:15,12:30,22550
2006-02-01,12:30,12:45,22739
2006-02-01,12:45,13:00,22785
2006-02-01,13:00,13:15,22808
2006-02-01,13:15,13:30,22800
2006-02-01,13:30,13:45,22648
2006-02-01,13:45,14:00,22339
2006-02-01,14:00,14:15,22103
2006-02-01,14:15,14:30,22444
2006-02-01,14:30,14:45,22493
2006-02-01,14:45,15:00,22000
2006-02-01,15:00,15:15,22005
2006-02-01,15:15,15:30,22011
2006-02-01,15:30,15:45,21950
2006-02-01,15:45,16:00,21724
2006-02-01,16:00,16:15,21491
2006-02-01,16:15,16:30,21613
2006-02-01,16:30,16:45,21463
2006-02-01,16:45,17:00,21575
2006-02-01,17:00,17:15,21344
2006-02-01,17:15,17:30,21644
2006-02-01,17:30,17:45,22107
2006-02-01,17:45,18:00,22953
2006-02-01,18:00,18:15,22933
2006-02-01,18:15,18:30,23019
2006-02-01,18:30,18:45,23320
2006-02-01,18:45,19:00,23135
2006-02-01,19:00,19:15,22752
2006-02-01,19:15,19:30,22702
2006-02-01,19:30,19:45,22498
2006-02-01,19:45,20:00,22428
2006-02-01,20:00,20:15,22334
2006-02-01,20:15,20:30,22040
2006-02-01,20:30,20:45,21856
2006-02-01,20:45,21:00,21620
2006-02-01,21:00,21:15,21786
2006-02-01,21:15,21:30,21644
2006-02-01,21:30,21:45,21463
2006-02-01,21:45,22:00,21282
2006-02-01,22:00,22:15,21606
2006-02-01,22:15,22:30,21553
2006-02-01,22:30,22:45,21255
2006-02-01,22:45,23:00,20748
2006-02-01,23:00,23:15,20580
2006-02-01,23:15,23:30,20016
2006-02-01,23:30,23:45,19752
2006-02-01,23:45,00:00,19470
2006-02-02,00:00,00:15,19118
2006-02-02,00:15,00:30,18977
2006-02-02,00:30,00:45,18812
2006-02-02,00:45,01:00,18654
2006-02-02,01:00,01:15,18708
2006-02-02,01:15,01:30,18692
2006-02-02,01:30,01:45,18334
2006-02-02,01:45,02:00,18288
2006-02-02,02:00,02:15,18353
2006-02-02,02:15,02:30,18259
2006-02-02,02:30,02:45,18158
2006-02-02,02:45,03:00,18277
2006-02-02,03:00,03:15,18151
2006-02-02,03:15,03:30,18131
2006-02-02,03:30,03:45,17952
2006-02-02,03:45,04:00,17968
2006-02-02,04:00,04:15,17926
2006-02-02,04:15,04:30,17795
2006-02-02,04:30,04:45,17831
2006-02-02,04:45,05:00,17872
2006-02-02,05:00,05:15,18026
2006-02-02,05:15,05:30,18198
2006-02-02,05:30,05:45,18248
2006-02-02,05:45,06:00,18382
2006-02-02,06:00,06:15,18823
2006-02-02,06:15,06:30,19744
2006-02-02,06:30,06:45,20145
2006-02-02,06:45,07:00,20821
2006-02-02,07:00,07:15,21436
2006-02-02,07:15,07:30,21732
2006-02-02,07:30,07:45,22029
2006-02-02,07:45,08:00,22144
2006-02-02,08:00,08:15,22079
2006-02-02,08:15,08:30,22231
2006-02-02,08:30,08:45,22262
2006-02-02,08:45,09:00,22038
2006-02-02,09:00,09:15,22063
2006-02-02,09:15,09:30,22072
2006-02-02,09:30,09:45,22190
2006-02-02,09:45,10:00,19470
2006-02-02,10:00,10:15,19118
2006-02-02,10:15,10:30,18977
2006-02-02,10:30,10:45,18812
2006-02-02,10:45,11:00,18654
2006-02-02,11:00,11:15,18708
2006-02-02,11:15,11:30,18692
2006-02-02,11:30,11:45,18334
2006-02-02,11:45,12:00,18288
2006-02-02,12:00,12:15,18353
2006-02-02,12:15,12:30,18259
2006-02-02,12:30,12:45,18158
2006-02-02,12:45,13:00,18277
2006-02-02,13:00,13:15,18151
2006-02-02,13:15,13:30,18131
2006-02-02,13:30,13:45,17952
2006-02-02,13:45,14:00,17968
2006-02-02,14:00,14:15,17926
2006-02-02,14:15,14:30,17795
2006-02-02,14:30,14:45,17831
2006-02-02,14:45,15:00,17872
2006-02-02,15:00,15:15,18026
2006-02-02,15:15,15:30,18198
2006-02-02,15:30,15:45,18248
2006-02-02,15:45,16:00,18382
2006-02-02,16:00,16:15,18823
2006-02-02,16:15,16:30,22323
2006-02-02,16:30,16:45,22018
2006-02-02,16:45,17:00,21937
2006-02-02,17:00,17:15,22052
2006-02-02,17:15,17:30,22274
2006-02-02,17:30,17:45,22492
2006-02-02,17:45,18:00,22941
2006-02-02,18:00,18:15,23059
2006-02-02,18:15,18:30,23029
2006-02-02,18:30,18:45,22958
2006-02-02,18:45,19:00,23028
2006-02-02,19:00,19:15,23023
2006-02-02,19:15,19:30,22821
2006-02-02,19:30,19:45,22697
2006-02-02,19:45,20:00,22414
2006-02-02,20:00,20:15,22434
2006-02-02,20:15,20:30,22275
2006-02-02,20:30,20:45,22126
2006-02-02,20:45,21:00,21765
2006-02-02,21:00,21:15,21975
2006-02-02,21:15,21:30,21953
2006-02-02,21:30,21:45,21728
2006-02-02,21:45,22:00,21683
2006-02-02,22:00,22:15,21684
2006-02-02,22:15,22:30,21606
2006-02-02,22:30,22:45,21352
2006-02-02,22:45,23:00,21166
2006-02-02,23:00,23:15,20844
2006-02-02,23:15,23:30,20533
2006-02-02,23:30,23:45,19941
2006-02-02,23:45,00:00,19586
2006-02-03,00:00,00:15,19587
2006-02-03,00:15,00:30,19465
2006-02-03,00:30,00:45,19302
2006-02-03,00:45,01:00,19114
2006-02-03,01:00,01:15,18942
2006-02-03,01:15,01:30,18712
2006-02-03,01:30,01:45,18496
2006-02-03,01:45,02:00,18439
2006-02-03,02:00,02:15,18118
2006-02-03,02:15,02:30,18191
2006-02-03,02:30,02:45,18213
2006-02-03,02:45,03:00,18131
2006-02-03,03:00,03:15,17998
2006-02-03,03:15,03:30,17849
2006-02-03,03:30,03:45,18100
2006-02-03,03:45,04:00,18110
2006-02-03,04:00,04:15,17865
2006-02-03,04:15,04:30,17741
2006-02-03,04:30,04:45,17702
2006-02-03,04:45,05:00,18037
2006-02-03,05:00,05:15,18110
2006-02-03,05:15,05:30,18037
2006-02-03,05:30,05:45,18286
2006-02-03,05:45,06:00,18432
2006-02-03,06:00,06:15,18923
2006-02-03,06:15,06:30,19670
2006-02-03,06:30,06:45,20371
2006-02-03,06:45,07:00,20930
2006-02-03,07:00,07:15,21483
