date,time_from,time_to,feedin
2012-03-01,00:00,00:15,204
2012-03-01,00:15,00:30,204
2012-03-01,00:30,00:45,204
2012-03-01,00:45,01:00,204
2012-03-01,01:00,01:15,195
2012-03-01,01:15,01:30,195
2012-03-01,01:30,01:45,195
2012-03-01,01:45,02:00,195
2012-03-01,02:00,02:15,176
2012-03-01,02:15,02:30,176
2012-03-01,02:30,02:45,176
2012-03-01,02:45,03:00,176
2012-03-01,03:00,03:15,169
2012-03-01,03:15,03:30,169
2012-03-01,03:30,03:45,169
2012-03-01,03:45,04:00,169
2012-03-01,04:00,04:15,162
2012-03-01,04:15,04:30,162
2012-03-01,04:30,04:45,162
2012-03-01,04:45,05:00,162
2012-03-01,05:00,05:15,151
2012-03-01,05:15,05:30,151
2012-03-01,05:30,05:45,151
2012-03-01,05:45,06:00,151
2012-03-01,06:00,06:15,178
2012-03-01,06:15,06:30,178
2012-03-01,06:30,06:45,178
2012-03-01,06:45,07:00,178
2012-03-01,07:00,07:15,184
2012-03-01,07:15,07:30,184
2012-03-01,07:30,07:45,184
2012-03-01,07:45,08:00,184
2012-03-01,08:00,08:15,183
2012-03-01,08:15,08:30,183
2012-03-01,08:30,08:45,183
2012-03-01,08:45,09:00,183
2012-03-01,09:00,09:15,170
2012-03-01,09:15,09:30,170
2012-03-01,09:30,09:45,170
2012-03-01,09:45,10:00,170
2012-03-01,10:00,10:15,145
2012-03-01,10:15,10:30,145
2012-03-01,10:30,10:45,145
2012-03-01,10:45,11:00,145
2012-03-01,11:00,11:15,141
2012-03-01,11:15,11:30,141
2012-03-01,11:30,11:45,141
2012-03-01,11:45,12:00,141
2012-03-01,12:00,12:15,135
2012-03-01,12:15,12:30,135
2012-03-01,12:30,12:45,135
2012-03-01,12:45,13:00,135
2012-03-01,13:00,13:15,138
2012-03-01,13:15,13:30,138
2012-03-01,13:30,13:45,138
2012-03-01,13:45,14:00,138
2012-03-01,14:00,14:15,137
2012-03-01,14:15,14:30,137
2012-03-01,14:30,14:45,137
2012-03-01,14:45,15:00,137
2012-03-01,15:00,15:15,122
2012-03-01,15:15,15:30,122
2012-03-01,15:30,15:45,122
2012-03-01,15:45,16:00,122
2012-03-01,16:00,16:15,117
2012-03-01,16:15,16:30,117
2012-03-01,16:30,16:45,117
2012-03-01,16:45,17:00,117
2012-03-01,17:00,17:15,114
2012-03-01,17:15,17:30,114
2012-03-01,17:30,17:45,114
2012-03-01,17:45,18:00,114
2012-03-01,18:00,18:15,119
2012-03-01,18:15,18:30,119
2012-03-01,18:30,18:45,119
2012-03-01,18:45,19:00,119
2012-03-01,19:00,19:15,112
2012-03-01,19:15,19:30,112
2012-03-01,19:30,19:45,112
2012-03-01,19:45,20:00,112
2012-03-01,20:00,20:15,118
2012-03-01,20:15,20:30,118
2012-03-01,20:30,20:45,118
2012-03-01,20:45,21:00,118
2012-03-01,21:00,21:15,120
2012-03-01,21:15,21:30,120
2012-03-01,21:30,21:45,120
2012-03-01,21:45,22:00,120
2012-03-01,22:00,22:15,125
2012-03-01,22:15,22:30,125
2012-03-01,22:30,22:45,125
2012-03-01,22:45,23:00,125
2012-03-01,23:00,23:15,126
2012-03-01,23:15,23:30,126
2012-03-01,23:30,23:45,126
2012-03-01,23:45,00:00,126
2012-03-02,00:00,00:15,76
2012-03-02,00:15,00:30,76
2012-03-02,00:30,00:45,76
2012-03-02,00:45,01:00,76
2012-03-02,01:00,01:15,79
2012-03-02,01:15,01:30,79
2012-03-02,01:30,01:45,79
2012-03-02,01:45,02:00,79
2012-03-02,02:00,02:15,74
2012-03-02,02:15,02:30,74
2012-03-02,02:30,02:45,74
2012-03-02,02:45,03:00,74
2012-03-02,03:00,03:15,92
2012-03-02,03:15,03:30,92
2012-03-02,03:30,03:45,92
2012-03-02,03:45,04:00,92
2012-03-02,04:00,04:15,103
2012-03-02,04:15,04:30,103
2012-03-02,04:30,04:45,103
2012-03-02,04:45,05:00,103
2012-03-02,05:00,05:15,101
2012-03-02,05:15,05:30,101
2012-03-02,05:30,05:45,101
2012-03-02,05:45,06:00,101
2012-03-02,06:00,06:15,109
2012-03-02,06:15,06:30,109
2012-03-02,06:30,06:45,109
2012-03-02,06:45,07:00,109
2012-03-02,07:00,07:15,129
2012-03-02,07:15,07:30,129
2012-03-02,07:30,07:45,129
2012-03-02,07:45,08:00,129
2012-03-02,08:00,08:15,147
2012-03-02,08:15,08:30,147
2012-03-02,08:30,08:45,147
2012-03-02,08:45,09:00,147
2012-03-02,09:00,09:15,165
2012-03-02,09:15,09:30,165
2012-03-02,09:30,09:45,165
2012-03-02,09:45,10:00,165
2012-03-02,10:00,10:15,178
2012-03-02,10:15,10:30,178
2012-03-02,10:30,10:45,178
2012-03-02,10:45,11:00,178
2012-03-02,11:00,11:15,197
2012-03-02,11:15,11:30,197
2012-03-02,11:30,11:45,197
2012-03-02,11:45,12:00,197
2012-03-02,12:00,12:15,189
2012-03-02,12:15,12:30,189
2012-03-02,12:30,12:45,189
2012-03-02,12:45,13:00,189
2012-03-02,13:00,13:15,209
2012-03-02,13:15,13:30,209
2012-03-02,13:30,13:45,209
2012-03-02,13:45,14:00,209
2012-03-02,14:00,14:15,199
2012-03-02,14:15,14:30,199
2012-03-02,14:30,14:45,199
2012-03-02,14:45,15:00,199
2012-03-02,15:00,15:15,223
2012-03-02,15:15,15:30,223
2012-03-02,15:30,15:45,223
2012-03-02,15:45,16:00,223
2012-03-02,16:00,16:15,255
2012-03-02,16:15,16:30,255
2012-03-02,16:30,16:45,255
2012-03-02,16:45,17:00,255
2012-03-02,17:00,17:15,327
2012-03-02,17:15,17:30,327
2012-03-02,17:30,17:45,327
2012-03-02,17:45,18:00,327
2012-03-02,18:00,18:15,409
2012-03-02,18:15,18:30,409
2012-03-02,18:30,18:45,409
2012-03-02,18:45,19:00,409
2012-03-02,19:00,19:15,480
2012-03-02,19:15,19:30,480
2012-03-02,19:30,19:45,480
2012-03-02,19:45,20:00,480
2012-03-02,20:00,20:15,533
2012-03-02,20:15,20:30,533
2012-03-02,20:30,20:45,533
2012-03-02,20:45,21:00,533
2012-03-02,21:00,21:15,539
2012-03-02,21:15,21:30,539
2012-03-02,21:30,21:45,539
