date,time_from,time_to,feedin
2004-10-01,00:00,00:15,20056
2004-10-01,00:15,00:30,19978
2004-10-01,00:30,00:45,19814
2004-10-01,00:45,01:00,19669
2004-10-01,01:00,01:15,19551
2004-10-01,01:15,01:30,19542
2004-10-01,01:30,01:45,19595
2004-10-01,01:45,02:00,19713
2004-10-01,02:00,02:15,19921
2004-10-01,02:15,02:30,19997
2004-10-01,02:30,02:45,19894
2004-10-01,02:45,03:00,19867
2004-10-01,03:00,03:15,20032
2004-10-01,03:15,03:30,20006
2004-10-01,03:30,03:45,19982
2004-10-01,03:45,04:00,19902
2004-10-01,04:00,04:15,20130
2004-10-01,04:15,04:30,19995
2004-10-01,04:30,04:45,20079
2004-10-01,04:45,05:00,20263
2004-10-01,05:00,05:15,20599
2004-10-01,05:15,05:30,20824
2004-10-01,05:30,05:45,20997
2004-10-01,05:45,06:00,21381
2004-10-01,06:00,06:15,22429
2004-10-01,06:15,06:30,23038
2004-10-01,06:30,06:45,23703
2004-10-01,06:45,07:00,23866
2004-10-01,07:00,07:15,24425
2004-10-01,07:15,07:30,24639
2004-10-01,07:30,07:45,24801
2004-10-01,07:45,08:00,25045
2004-10-01,08:00,08:15,25332
2004-10-01,08:15,08:30,25429
2004-10-01,08:30,08:45,25528
2004-10-01,08:45,09:00,25626
2004-10-01,09:00,09:15,25528
2004-10-01,09:15,09:30,25602
2004-10-01,09:30,09:45,25534
2004-10-01,09:45,10:00,25648
2004-10-01,10:00,10:15,25721
2004-10-01,10:15,10:30,25777
2004-10-01,10:30,10:45,26047
2004-10-01,10:45,11:00,26104
2004-10-01,11:00,11:15,26151
2004-10-01,11:15,11:30,26370
2004-10-01,11:30,11:45,26495
2004-10-01,11:45,12:00,26351
2004-10-01,12:00,12:15,26322
2004-10-01,12:15,12:30,26184
2004-10-01,12:30,12:45,26240
2004-10-01,12:45,13:00,25877
2004-10-01,13:00,13:15,25997
2004-10-01,13:15,13:30,25818
2004-10-01,13:30,13:45,25747
2004-10-01,13:45,14:00,25568
2004-10-01,14:00,14:15,25610
2004-10-01,14:15,14:30,25376
2004-10-01,14:30,14:45,25184
2004-10-01,14:45,15:00,25194
2004-10-01,15:00,15:15,25178
2004-10-01,15:15,15:30,24985
2004-10-01,15:30,15:45,25020
2004-10-01,15:45,16:00,25061
2004-10-01,16:00,16:15,24662
2004-10-01,16:15,16:30,24607
2004-10-01,16:30,16:45,24510
2004-10-01,16:45,17:00,24364
2004-10-01,17:00,17:15,24448
2004-10-01,17:15,17:30,24474
2004-10-01,17:30,17:45,24491
2004-10-01,17:45,18:00,24388
2004-10-01,18:00,18:15,24244
2004-10-01,18:15,18:30,24296
2004-10-01,18:30,18:45,24433
2004-10-01,18:45,19:00,24555
2004-10-01,19:00,19:15,25108
2004-10-01,19:15,19:30,25198
2004-10-01,19:30,19:45,25262
2004-10-01,19:45,20:00,25046
2004-10-01,20:00,20:15,24434
2004-10-01,20:15,20:30,24267
2004-10-01,20:30,20:45,24042
2004-10-01,20:45,21:00,23616
2004-10-01,21:00,21:15,23537
2004-10-01,21:15,21:30,23149
2004-10-01,21:30,21:45,22893
2004-10-01,21:45,22:00,22668
2004-10-01,22:00,22:15,22739
2004-10-01,22:15,22:30,22515
2004-10-01,22:30,22:45,22429
2004-10-01,22:45,23:00,21856
2004-10-01,23:00,23:15,21060
2004-10-01,23:15,23:30,21082
2004-10-01,23:30,23:45,20948
2004-10-01,23:45,00:00,20825
2004-10-02,00:00,00:15,20538
2004-10-02,00:15,00:30,20570
2004-10-02,00:30,00:45,20376
2004-10-02,00:45,01:00,20291
2004-10-02,01:00,01:15,20330
2004-10-02,01:15,01:30,20373
2004-10-02,01:30,01:45,20430
2004-10-02,01:45,02:00,20250
2004-10-02,02:00,02:15,20094
2004-10-02,02:15,02:30,20082
2004-10-02,02:30,02:45,19960
2004-10-02,02:45,03:00,19854
2004-10-02,03:00,03:15,19930
2004-10-02,03:15,03:30,19911
2004-10-02,03:30,03:45,19967
2004-10-02,03:45,04:00,20034
2004-10-02,04:00,04:15,20156
2004-10-02,04:15,04:30,20023
2004-10-02,04:30,04:45,20345
2004-10-02,04:45,05:00,20574
2004-10-02,05:00,05:15,20522
2004-10-02,05:15,05:30,20644
2004-10-02,05:30,05:45,20775
2004-10-02,05:45,06:00,20739
2004-10-02,06:00,06:15,20379
2004-10-02,06:15,06:30,20438
2004-10-02,06:30,06:45,20665
2004-10-02,06:45,07:00,20816
2004-10-02,07:00,07:15,21036
2004-10-02,07:15,07:30,21157
2004-10-02,07:30,07:45,21116
2004-10-02,07:45,08:00,21057
2004-10-02,08:00,08:15,21552
2004-10-02,08:15,08:30,21692
2004-10-02,08:30,08:45,21762
2004-10-02,08:45,09:00,22132
2004-10-02,09:00,09:15,22754
2004-10-02,09:15,09:30,23065
2004-10-02,09:30,09:45,23226
2004-10-02,09:45,10:00,23241
2004-10-02,10:00,10:15,23332
2004-10-02,10:15,10:30,23246
2004-10-02,10:30,10:45,23230
2004-10-02,10:45,11:00,23270
2004-10-02,11:00,11:15,23187
2004-10-02,11:15,11:30,23186
2004-10-02,11:30,11:45,23175
2004-10-02,11:45,12:00,23080
2004-10-02,12:00,12:15,22914
2004-10-02,12:15,12:30,22834
2004-10-02,12:30,12:45,22819
2004-10-02,12:45,13:00,22571
2004-10-02,13:00,13:15,22923
2004-10-02,13:15,13:30,22604
2004-10-02,13:30,13:45,22646
2004-10-02,13:45,14:00,22493
2004-10-02,14:00,14:15,22330
2004-10-02,14:15,14:30,22235
2004-10-02,14:30,14:45,22154
2004-10-02,14:45,15:00,21997
2004-10-02,15:00,15:15,21985
2004-10-02,15:15,15:30,22100
2004-10-02,15:30,15:45,21876
2004-10-02,15:45,16:00,21610
