date,time_from,time_to,production
2012-04-01,00:00,00:15,16427
2012-04-01,00:15,00:30,16262
2012-04-01,00:30,00:45,16169
2012-04-01,00:45,01:00,16045
2012-04-01,01:00,01:15,16392
2012-04-01,01:15,01:30,16318
2012-04-01,01:30,01:45,16236
2012-04-01,01:45,02:00,16243
2012-04-01,02:00,02:15,16234
2012-04-01,02:15,02:30,16232
2012-04-01,02:30,02:45,16251
2012-04-01,02:45,03:00,16308
2012-04-01,03:00,03:15,16038
2012-04-01,03:15,03:30,16094
2012-04-01,03:30,03:45,16187
2012-04-01,03:45,04:00,16370
2012-04-01,04:00,04:15,16006
2012-04-01,04:15,04:30,16094
2012-04-01,04:30,04:45,16169
2012-04-01,04:45,05:00,16205
2012-04-01,05:00,05:15,16209
2012-04-01,05:15,05:30,16163
2012-04-01,05:30,05:45,16094
2012-04-01,05:45,06:00,15976
2012-04-01,06:00,06:15,16619
2012-04-01,06:15,06:30,16374
2012-04-01,06:30,06:45,16215
2012-04-01,06:45,07:00,16126
2012-04-01,07:00,07:15,16173
2012-04-01,07:15,07:30,16275
2012-04-01,07:30,07:45,16476
2012-04-01,07:45,08:00,16859
2012-04-01,08:00,08:15,16616
2012-04-01,08:15,08:30,17033
2012-04-01,08:30,08:45,17511
2012-04-01,08:45,09:00,18055
2012-04-01,09:00,09:15,17723
2012-04-01,09:15,09:30,18182
2012-04-01,09:30,09:45,18614
2012-04-01,09:45,10:00,19040
2012-04-01,10:00,10:15,18865
2012-04-01,10:15,10:30,19157
2012-04-01,10:30,10:45,19494
2012-04-01,10:45,11:00,19845
2012-04-01,11:00,11:15,19945
2012-04-01,11:15,11:30,20271
2012-04-01,11:30,11:45,20541
2012-04-01,11:45,12:00,20670
2012-04-01,12:00,12:15,21046
2012-04-01,12:15,12:30,20980
2012-04-01,12:30,12:45,20866
2012-04-01,12:45,13:00,20815
2012-04-01,13:00,13:15,20052
2012-04-01,13:15,13:30,19778
2012-04-01,13:30,13:45,19476
2012-04-01,13:45,14:00,19114
2012-04-01,14:00,14:15,18129
2012-04-01,14:15,14:30,17844
2012-04-01,14:30,14:45,17580
2012-04-01,14:45,15:00,17320
2012-04-01,15:00,15:15,17545
2012-04-01,15:15,15:30,17380
2012-04-01,15:30,15:45,17144
2012-04-01,15:45,16:00,16882
2012-04-01,16:00,16:15,17055
2012-04-01,16:15,16:30,16705
2012-04-01,16:30,16:45,16350
2012-04-01,16:45,17:00,16002
2012-04-01,17:00,17:15,17107
2012-04-01,17:15,17:30,16849
2012-04-01,17:30,17:45,16700
2012-04-01,17:45,18:00,16663
2012-04-01,18:00,18:15,17981
2012-04-01,18:15,18:30,17841
2012-04-01,18:30,18:45,17769
2012-04-01,18:45,19:00,17818
2012-04-01,19:00,19:15,17531
2012-04-01,19:15,19:30,17476
2012-04-01,19:30,19:45,17484
2012-04-01,19:45,20:00,17551
2012-04-01,20:00,20:15,17906
2012-04-01,20:15,20:30,17859
2012-04-01,20:30,20:45,17774
2012-04-01,20:45,21:00,17722
2012-04-01,21:00,21:15,17466
2012-04-01,21:15,21:30,17429
2012-04-01,21:30,21:45,17401
2012-04-01,21:45,22:00,17428
2012-04-01,22:00,22:15,17792
2012-04-01,22:15,22:30,17636
2012-04-01,22:30,22:45,17448
2012-04-01,22:45,23:00,17263
2012-04-01,23:00,23:15,17661
2012-04-01,23:15,23:30,17359
2012-04-01,23:30,23:45,17090
2012-04-01,23:45,00:00,16885
2012-04-02,00:00,00:15,16438
2012-04-02,00:15,00:30,16314
2012-04-02,00:30,00:45,16290
2012-04-02,00:45,01:00,16217
2012-04-02,01:00,01:15,16103
2012-04-02,01:15,01:30,16070
2012-04-02,01:30,01:45,16084
2012-04-02,01:45,02:00,16166
2012-04-02,02:00,02:15,16736
2012-04-02,02:15,02:30,16784
2012-04-02,02:30,02:45,16904
2012-04-02,02:45,03:00,17019
2012-04-02,03:00,03:15,16734
2012-04-02,03:15,03:30,16823
2012-04-02,03:30,03:45,16988
2012-04-02,03:45,04:00,17273
2012-04-02,04:00,04:15,17264
2012-04-02,04:15,04:30,17380
2012-04-02,04:30,04:45,17560
2012-04-02,04:45,05:00,17769
2012-04-02,05:00,05:15,17817
2012-04-02,05:15,05:30,17957
2012-04-02,05:30,05:45,18291
2012-04-02,05:45,06:00,18676
2012-04-02,06:00,06:15,21507
2012-04-02,06:15,06:30,21784
2012-04-02,06:30,06:45,22070
2012-04-02,06:45,07:00,22400
2012-04-02,07:00,07:15,26035
2012-04-02,07:15,07:30,26202
2012-04-02,07:30,07:45,26477
