date,time_from,time_to,production
2012-09-01,00:00,00:15,22770
2012-09-01,00:15,00:30,22654
2012-09-01,00:30,00:45,22558
2012-09-01,00:45,01:00,22367
2012-09-01,01:00,01:15,20910
2012-09-01,01:15,01:30,20575
2012-09-01,01:30,01:45,20518
2012-09-01,01:45,02:00,20463
2012-09-01,02:00,02:15,18977
2012-09-01,02:15,02:30,18950
2012-09-01,02:30,02:45,18915
2012-09-01,02:45,03:00,18889
2012-09-01,03:00,03:15,18190
2012-09-01,03:15,03:30,18171
2012-09-01,03:30,03:45,18160
2012-09-01,03:45,04:00,18241
2012-09-01,04:00,04:15,18234
2012-09-01,04:15,04:30,18240
2012-09-01,04:30,04:45,18241
2012-09-01,04:45,05:00,18239
2012-09-01,05:00,05:15,18664
2012-09-01,05:15,05:30,18590
2012-09-01,05:30,05:45,18598
2012-09-01,05:45,06:00,18608
2012-09-01,06:00,06:15,18803
2012-09-01,06:15,06:30,18865
2012-09-01,06:30,06:45,18919
2012-09-01,06:45,07:00,18971
2012-09-01,07:00,07:15,20022
2012-09-01,07:15,07:30,20214
2012-09-01,07:30,07:45,20469
2012-09-01,07:45,08:00,20845
2012-09-01,08:00,08:15,22712
2012-09-01,08:15,08:30,23128
2012-09-01,08:30,08:45,23484
2012-09-01,08:45,09:00,23821
2012-09-01,09:00,09:15,24719
2012-09-01,09:15,09:30,24943
2012-09-01,09:30,09:45,25170
2012-09-01,09:45,10:00,25393
2012-09-01,10:00,10:15,25442
2012-09-01,10:15,10:30,25597
2012-09-01,10:30,10:45,25753
2012-09-01,10:45,11:00,25901
2012-09-01,11:00,11:15,25849
2012-09-01,11:15,11:30,26014
2012-09-01,11:30,11:45,26133
2012-09-01,11:45,12:00,26177
2012-09-01,12:00,12:15,25980
2012-09-01,12:15,12:30,25947
2012-09-01,12:30,12:45,25899
2012-09-01,12:45,13:00,25809
2012-09-01,13:00,13:15,25435
2012-09-01,13:15,13:30,25309
2012-09-01,13:30,13:45,25164
2012-09-01,13:45,14:00,25036
2012-09-01,14:00,14:15,24292
2012-09-01,14:15,14:30,24093
2012-09-01,14:30,14:45,23975
2012-09-01,14:45,15:00,23872
2012-09-01,15:00,15:15,23428
2012-09-01,15:15,15:30,23310
2012-09-01,15:30,15:45,23129
2012-09-01,15:45,16:00,23102
2012-09-01,16:00,16:15,23306
2012-09-01,16:15,16:30,23152
2012-09-01,16:30,16:45,23057
2012-09-01,16:45,17:00,22954
2012-09-01,17:00,17:15,24045
2012-09-01,17:15,17:30,23908
2012-09-01,17:30,17:45,23794
2012-09-01,17:45,18:00,23685
2012-09-01,18:00,18:15,23846
2012-09-01,18:15,18:30,23722
2012-09-01,18:30,18:45,23616
2012-09-01,18:45,19:00,23520
2012-09-01,19:00,19:15,23495
2012-09-01,19:15,19:30,23386
2012-09-01,19:30,19:45,23280
2012-09-01,19:45,20:00,23223
2012-09-01,20:00,20:15,23213
2012-09-01,20:15,20:30,23171
2012-09-01,20:30,20:45,23141
2012-09-01,20:45,21:00,23114
2012-09-01,21:00,21:15,23008
2012-09-01,21:15,21:30,22939
2012-09-01,21:30,21:45,22894
2012-09-01,21:45,22:00,22857
2012-09-01,22:00,22:15,21812
2012-09-01,22:15,22:30,21734
2012-09-01,22:30,22:45,21660
2012-09-01,22:45,23:00,21544
2012-09-01,23:00,23:15,19176
2012-09-01,23:15,23:30,19013
2012-09-01,23:30,23:45,18885
2012-09-01,23:45,00:00,18768
2012-09-02,00:00,00:15,17925
2012-09-02,00:15,00:30,17826
2012-09-02,00:30,00:45,17688
2012-09-02,00:45,01:00,17704
2012-09-02,01:00,01:15,16854
2012-09-02,01:15,01:30,16797
2012-09-02,01:30,01:45,16747
2012-09-02,01:45,02:00,16703
2012-09-02,02:00,02:15,16477
2012-09-02,02:15,02:30,16451
2012-09-02,02:30,02:45,16415
2012-09-02,02:45,03:00,16393
2012-09-02,03:00,03:15,16315
2012-09-02,03:15,03:30,16306
2012-09-02,03:30,03:45,16303
2012-09-02,03:45,04:00,16300
2012-09-02,04:00,04:15,16493
2012-09-02,04:15,04:30,16489
2012-09-02,04:30,04:45,16487
2012-09-02,04:45,05:00,16489
2012-09-02,05:00,05:15,16578
2012-09-02,05:15,05:30,16563
2012-09-02,05:30,05:45,16549
2012-09-02,05:45,06:00,16536
2012-09-02,06:00,06:15,16377
2012-09-02,06:15,06:30,16370
2012-09-02,06:30,06:45,16380
2012-09-02,06:45,07:00,16414
2012-09-02,07:00,07:15,16523
2012-09-02,07:15,07:30,16668
2012-09-02,07:30,07:45,16885
2012-09-02,07:45,08:00,17129
2012-09-02,08:00,08:15,17615
2012-09-02,08:15,08:30,17873
2012-09-02,08:30,08:45,18180
2012-09-02,08:45,09:00,18467
2012-09-02,09:00,09:15,18942
2012-09-02,09:15,09:30,19207
2012-09-02,09:30,09:45,19469
2012-09-02,09:45,10:00,19750
2012-09-02,10:00,10:15,19726
2012-09-02,10:15,10:30,19976
2012-09-02,10:30,10:45,20234
2012-09-02,10:45,11:00,20505
2012-09-02,11:00,11:15,20608
2012-09-02,11:15,11:30,20922
2012-09-02,11:30,11:45,21157
2012-09-02,11:45,12:00,21277
2012-09-02,12:00,12:15,21397
2012-09-02,12:15,12:30,21420
2012-09-02,12:30,12:45,21420
2012-09-02,12:45,13:00,21324
2012-09-02,13:00,13:15,20924
2012-09-02,13:15,13:30,20850
2012-09-02,13:30,13:45,20719
2012-09-02,13:45,14:00,20619
2012-09-02,14:00,14:15,20440
2012-09-02,14:15,14:30,20348
2012-09-02,14:30,14:45,20228
2012-09-02,14:45,15:00,20107
2012-09-02,15:00,15:15,20122
2012-09-02,15:15,15:30,19971
2012-09-02,15:30,15:45,19813
2012-09-02,15:45,16:00,19585
2012-09-02,16:00,16:15,19751
2012-09-02,16:15,16:30,19557
2012-09-02,16:30,16:45,19384
2012-09-02,16:45,17:00,19256
2012-09-02,17:00,17:15,19902
2012-09-02,17:15,17:30,19726
2012-09-02,17:30,17:45,19570
2012-09-02,17:45,18:00,19452
2012-09-02,18:00,18:15,20587
2012-09-02,18:15,18:30,20398
2012-09-02,18:30,18:45,20269
2012-09-02,18:45,19:00,20181
2012-09-02,19:00,19:15,21164
2012-09-02,19:15,19:30,21076
2012-09-02,19:30,19:45,21007
2012-09-02,19:45,20:00,20966
2012-09-02,20:00,20:15,21093
2012-09-02,20:15,20:30,21081
2012-09-02,20:30,20:45,21064
2012-09-02,20:45,21:00,21055
2012-09-02,21:00,21:15,21187
2012-09-02,21:15,21:30,21162
2012-09-02,21:30,21:45,21136
2012-09-02,21:45,22:00,21117
2012-09-02,22:00,22:15,21384
2012-09-02,22:15,22:30,21315
