date,time_from,time_to,forecast,actual_feedin
2013-06-01,00:00,00:15,0,0
2013-06-01,00:15,00:30,0,0
2013-06-01,00:30,00:45,0,0
2013-06-01,00:45,01:00,0,0
2013-06-01,01:00,01:15,0,0
2013-06-01,01:15,01:30,0,0
2013-06-01,01:30,01:45,0,0
2013-06-01,01:45,02:00,0,0
2013-06-01,02:00,02:15,0,0
2013-06-01,02:15,02:30,0,0
2013-06-01,02:30,02:45,0,0
2013-06-01,02:45,03:00,0,0
2013-06-01,03:00,03:15,0,0
2013-06-01,03:15,03:30,0,0
2013-06-01,03:30,03:45,0,0
2013-06-01,03:45,04:00,0,0
2013-06-01,04:00,04:15,0,0
2013-06-01,04:15,04:30,0,0
2013-06-01,04:30,04:45,0,0
2013-06-01,04:45,05:00,0,0
2013-06-01,05:00,05:15,0,0
2013-06-01,05:15,05:30,0,2
2013-06-01,05:30,05:45,0,18
2013-06-01,05:45,06:00,0,46
2013-06-01,06:00,06:15,0,75
2013-06-01,06:15,06:30,0,112
2013-06-01,06:30,06:45,0,151
2013-06-01,06:45,07:00,29,197
2013-06-01,07:00,07:15,57,250
2013-06-01,07:15,07:30,88,269
2013-06-01,07:30,07:45,118,342
2013-06-01,07:45,08:00,175,417
2013-06-01,08:00,08:15,231,507
2013-06-01,08:15,08:30,289,675
2013-06-01,08:30,08:45,347,836
2013-06-01,08:45,09:00,412,944
2013-06-01,09:00,09:15,477,1040
2013-06-01,09:15,09:30,542,1123
2013-06-01,09:30,09:45,607,1186
2013-06-01,09:45,10:00,682,1207
2013-06-01,10:00,10:15,756,1257
2013-06-01,10:15,10:30,830,1281
2013-06-01,10:30,10:45,904,1325
2013-06-01,10:45,11:00,964,1333
2013-06-01,11:00,11:15,1024,1346
2013-06-01,11:15,11:30,1083,1377
2013-06-01,11:30,11:45,1142,1401
2013-06-01,11:45,12:00,1167,1376
2013-06-01,12:00,12:15,1192,1375
2013-06-01,12:15,12:30,1215,1378
2013-06-01,12:30,12:45,1239,1374
2013-06-01,12:45,13:00,1277,1361
2013-06-01,13:00,13:15,1315,1388
2013-06-01,13:15,13:30,1351,1412
2013-06-01,13:30,13:45,1388,1453
2013-06-01,13:45,14:00,1417,1522
2013-06-01,14:00,14:15,1447,1556
2013-06-01,14:15,14:30,1474,1606
2013-06-01,14:30,14:45,1501,1649
2013-06-01,14:45,15:00,1506,1624
2013-06-01,15:00,15:15,1512,1584
2013-06-01,15:15,15:30,1514,1532
2013-06-01,15:30,15:45,1517,1492
2013-06-01,15:45,16:00,1524,1414
2013-06-01,16:00,16:15,1530,1377
2013-06-01,16:15,16:30,1534,1304
2013-06-01,16:30,16:45,1538,1240
2013-06-01,16:45,17:00,1449,1146
2013-06-01,17:00,17:15,1360,1081
2013-06-01,17:15,17:30,1269,1030
2013-06-01,17:30,17:45,1179,970
2013-06-01,17:45,18:00,1103,907
2013-06-01,18:00,18:15,1027,842
2013-06-01,18:15,18:30,948,758
