date,time_from,time_to,forecast,actual_feedin
2013-01-01,00:00,00:15,0,0
2013-01-01,00:15,00:30,0,0
2013-01-01,00:30,00:45,0,0
2013-01-01,00:45,01:00,0,0
2013-01-01,01:00,01:15,0,0
2013-01-01,01:15,01:30,0,0
2013-01-01,01:30,01:45,0,0
2013-01-01,01:45,02:00,0,0
2013-01-01,02:00,02:15,0,0
2013-01-01,02:15,02:30,0,0
2013-01-01,02:30,02:45,0,0
2013-01-01,02:45,03:00,0,0
2013-01-01,03:00,03:15,0,0
2013-01-01,03:15,03:30,0,0
2013-01-01,03:30,03:45,0,0
2013-01-01,03:45,04:00,0,0
2013-01-01,04:00,04:15,0,0
2013-01-01,04:15,04:30,0,0
2013-01-01,04:30,04:45,0,0
2013-01-01,04:45,05:00,0,0
2013-01-01,05:00,05:15,0,0
2013-01-01,05:15,05:30,0,0
2013-01-01,05:30,05:45,0,0
2013-01-01,05:45,06:00,0,0
2013-01-01,06:00,06:15,0,0
2013-01-01,06:15,06:30,0,0
2013-01-01,06:30,06:45,0,0
2013-01-01,06:45,07:00,0,0
2013-01-01,07:00,07:15,0,0
2013-01-01,07:15,07:30,0,0
2013-01-01,07:30,07:45,0,0
2013-01-01,07:45,08:00,0,0
2013-01-01,08:00,08:15,0,5
2013-01-01,08:15,08:30,0,14
2013-01-01,08:30,08:45,0,27
2013-01-01,08:45,09:00,46,50
2013-01-01,09:00,09:15,93,86
2013-01-01,09:15,09:30,140,119
2013-01-01,09:30,09:45,187,157
2013-01-01,09:45,10:00,219,227
2013-01-01,10:00,10:15,252,297
2013-01-01,10:15,10:30,285,373
2013-01-01,10:30,10:45,318,455
2013-01-01,10:45,11:00,355,455
2013-01-01,11:00,11:15,391,460
2013-01-01,11:15,11:30,427,491
2013-01-01,11:30,11:45,463,509
2013-01-01,11:45,12:00,490,519
2013-01-01,12:00,12:15,518,550
2013-01-01,12:15,12:30,544,590
2013-01-01,12:30,12:45,570,602
2013-01-01,12:45,13:00,553,613
2013-01-01,13:00,13:15,536,570
2013-01-01,13:15,13:30,519,510
2013-01-01,13:30,13:45,501,417
2013-01-01,13:45,14:00,465,363
2013-01-01,14:00,14:15,429,330
2013-01-01,14:15,14:30,390,306
2013-01-01,14:30,14:45,351,284
2013-01-01,14:45,15:00,297,235
2013-01-01,15:00,15:15,243,190
2013-01-01,15:15,15:30,188,145
2013-01-01,15:30,15:45,133,115
2013-01-01,15:45,16:00,94,75
2013-01-01,16:00,16:15,55,40
2013-01-01,16:15,16:30,27,19
2013-01-01,16:30,16:45,0,9
2013-01-01,16:45,17:00,0,3
2013-01-01,17:00,17:15,0,0
2013-01-01,17:15,17:30,0,0
