date,time_from,time_to,production
2007-01-04,00:00,00:15,22516
2007-01-04,00:15,00:30,22287
2007-01-04,00:30,00:45,22132
2007-01-04,00:45,01:00,21992
2007-01-04,01:00,01:15,21930
2007-01-04,01:15,01:30,21856
2007-01-04,01:30,01:45,21741
2007-01-04,01:45,02:00,21708
2007-01-04,02:00,02:15,21482
2007-01-04,02:15,02:30,21500
2007-01-04,02:30,02:45,21545
2007-01-04,02:45,03:00,21579
2007-01-04,03:00,03:15,21497
2007-01-04,03:15,03:30,21523
2007-01-04,03:30,03:45,21563
2007-01-04,03:45,04:00,21621
2007-01-04,04:00,04:15,21511
2007-01-04,04:15,04:30,21563
2007-01-04,04:30,04:45,21605
2007-01-04,04:45,05:00,21697
2007-01-04,05:00,05:15,21974
2007-01-04,05:15,05:30,22017
2007-01-04,05:30,05:45,22090
2007-01-04,05:45,06:00,22224
2007-01-04,06:00,06:15,24069
2007-01-04,06:15,06:30,24443
2007-01-04,06:30,06:45,24766
2007-01-04,06:45,07:00,25121
2007-01-04,07:00,07:15,25718
2007-01-04,07:15,07:30,26007
2007-01-04,07:30,07:45,26206
2007-01-04,07:45,08:00,26417
2007-01-04,08:00,08:15,27690
2007-01-04,08:15,08:30,27767
2007-01-04,08:30,08:45,27739
2007-01-04,08:45,09:00,27738
2007-01-04,09:00,09:15,27485
2007-01-04,09:15,09:30,27538
2007-01-04,09:30,09:45,27601
2007-01-04,09:45,10:00,27644
2007-01-04,10:00,10:15,27616
2007-01-04,10:15,10:30,27652
2007-01-04,10:30,10:45,27767
2007-01-04,10:45,11:00,27835
2007-01-04,11:00,11:15,27315
2007-01-04,11:15,11:30,27452
2007-01-04,11:30,11:45,27567
2007-01-04,11:45,12:00,27575
2007-01-04,12:00,12:15,28147
2007-01-04,12:15,12:30,28140
2007-01-04,12:30,12:45,28144
2007-01-04,12:45,13:00,28170
2007-01-04,13:00,13:15,28574
2007-01-04,13:15,13:30,28552
2007-01-04,13:30,13:45,28478
2007-01-04,13:45,14:00,28390
2007-01-04,14:00,14:15,28036
2007-01-04,14:15,14:30,27991
2007-01-04,14:30,14:45,27969
2007-01-04,14:45,15:00,27902
2007-01-04,15:00,15:15,27954
2007-01-04,15:15,15:30,27945
2007-01-04,15:30,15:45,27898
2007-01-04,15:45,16:00,27883
2007-01-04,16:00,16:15,28098
2007-01-04,16:15,16:30,28185
2007-01-04,16:30,16:45,28318
2007-01-04,16:45,17:00,28589
2007-01-04,17:00,17:15,28571
2007-01-04,17:15,17:30,28728
2007-01-04,17:30,17:45,28821
2007-01-04,17:45,18:00,28851
2007-01-04,18:00,18:15,28629
2007-01-04,18:15,18:30,28564
2007-01-04,18:30,18:45,28468
2007-01-04,18:45,19:00,28389
2007-01-04,19:00,19:15,28393
2007-01-04,19:15,19:30,28201
2007-01-04,19:30,19:45,28010
2007-01-04,19:45,20:00,27801
2007-01-04,20:00,20:15,27456
2007-01-04,20:15,20:30,27210
2007-01-04,20:30,20:45,26983
2007-01-04,20:45,21:00,26795
2007-01-04,21:00,21:15,26663
2007-01-04,21:15,21:30,26590
2007-01-04,21:30,21:45,26453
2007-01-04,21:45,22:00,26304
2007-01-04,22:00,22:15,26645
2007-01-04,22:15,22:30,26412
2007-01-04,22:30,22:45,26178
2007-01-04,22:45,23:00,25885
2007-01-04,23:00,23:15,25516
2007-01-04,23:15,23:30,25139
2007-01-04,23:30,23:45,24790
2007-01-04,23:45,00:00,24484
2007-01-05,00:00,00:15,21522
2007-01-05,00:15,00:30,21277
2007-01-05,00:30,00:45,21118
2007-01-05,00:45,01:00,20965
2007-01-05,01:00,01:15,21175
2007-01-05,01:15,01:30,21069
