date,time_from,time_to,production
2007-09-01,00:00,00:15,19452
2007-09-01,00:15,00:30,19268
2007-09-01,00:30,00:45,19100
2007-09-01,00:45,01:00,18970
2007-09-01,01:00,01:15,19003
2007-09-01,01:15,01:30,18905
2007-09-01,01:30,01:45,18819
2007-09-01,01:45,02:00,18752
2007-09-01,02:00,02:15,18509
2007-09-01,02:15,02:30,18468
2007-09-01,02:30,02:45,18430
2007-09-01,02:45,03:00,18402
2007-09-01,03:00,03:15,18368
2007-09-01,03:15,03:30,18354
2007-09-01,03:30,03:45,18362
2007-09-01,03:45,04:00,18360
2007-09-01,04:00,04:15,18412
2007-09-01,04:15,04:30,18423
2007-09-01,04:30,04:45,18437
2007-09-01,04:45,05:00,18487
2007-09-01,05:00,05:15,18544
2007-09-01,05:15,05:30,18576
2007-09-01,05:30,05:45,18640
2007-09-01,05:45,06:00,18703
2007-09-01,06:00,06:15,19733
2007-09-01,06:15,06:30,19808
2007-09-01,06:30,06:45,19901
2007-09-01,06:45,07:00,20046
2007-09-01,07:00,07:15,20002
2007-09-01,07:15,07:30,20235
2007-09-01,07:30,07:45,20470
2007-09-01,07:45,08:00,20716
2007-09-01,08:00,08:15,21797
2007-09-01,08:15,08:30,22017
2007-09-01,08:30,08:45,22161
2007-09-01,08:45,09:00,22327
2007-09-01,09:00,09:15,22441
2007-09-01,09:15,09:30,22562
2007-09-01,09:30,09:45,22669
2007-09-01,09:45,10:00,22779
2007-09-01,10:00,10:15,22768
2007-09-01,10:15,10:30,22850
2007-09-01,10:30,10:45,22914
2007-09-01,10:45,11:00,22970
2007-09-01,11:00,11:15,22876
2007-09-01,11:15,11:30,22956
2007-09-01,11:30,11:45,22970
2007-09-01,11:45,12:00,22909
2007-09-01,12:00,12:15,22849
2007-09-01,12:15,12:30,22730
2007-09-01,12:30,12:45,22603
2007-09-01,12:45,13:00,22483
2007-09-01,13:00,13:15,22641
2007-09-01,13:15,13:30,22501
2007-09-01,13:30,13:45,22386
2007-09-01,13:45,14:00,22264
2007-09-01,14:00,14:15,21713
2007-09-01,14:15,14:30,21647
2007-09-01,14:30,14:45,21613
2007-09-01,14:45,15:00,21578
2007-09-01,15:00,15:15,21551
2007-09-01,15:15,15:30,21491
2007-09-01,15:30,15:45,21446
2007-09-01,15:45,16:00,21371
2007-09-01,16:00,16:15,21139
2007-09-01,16:15,16:30,21103
2007-09-01,16:30,16:45,21064
2007-09-01,16:45,17:00,21059
2007-09-01,17:00,17:15,21127
2007-09-01,17:15,17:30,21164
2007-09-01,17:30,17:45,21226
2007-09-01,17:45,18:00,21252
2007-09-01,18:00,18:15,21096
2007-09-01,18:15,18:30,21098
2007-09-01,18:30,18:45,21077
2007-09-01,18:45,19:00,21066
2007-09-01,19:00,19:15,21177
2007-09-01,19:15,19:30,21106
2007-09-01,19:30,19:45,21051
2007-09-01,19:45,20:00,21018
2007-09-01,20:00,20:15,20953
2007-09-01,20:15,20:30,20952
2007-09-01,20:30,20:45,20952
2007-09-01,20:45,21:00,20967
2007-09-01,21:00,21:15,21110
2007-09-01,21:15,21:30,20991
2007-09-01,21:30,21:45,20866
2007-09-01,21:45,22:00,20749
2007-09-01,22:00,22:15,20877
2007-09-01,22:15,22:30,20690
2007-09-01,22:30,22:45,20515
2007-09-01,22:45,23:00,20361
2007-09-01,23:00,23:15,20098
2007-09-01,23:15,23:30,19887
2007-09-01,23:30,23:45,19708
2007-09-01,23:45,00:00,19527
2007-09-02,00:00,00:15,17445
2007-09-02,00:15,00:30,17299
2007-09-02,00:30,00:45,17155
2007-09-02,00:45,01:00,17030
2007-09-02,01:00,01:15,16955
2007-09-02,01:15,01:30,16858
2007-09-02,01:30,01:45,16797
2007-09-02,01:45,02:00,16749
2007-09-02,02:00,02:15,16651
2007-09-02,02:15,02:30,16595
2007-09-02,02:30,02:45,16557
2007-09-02,02:45,03:00,16518
2007-09-02,03:00,03:15,16420
2007-09-02,03:15,03:30,16396
2007-09-02,03:30,03:45,16379
2007-09-02,03:45,04:00,16357
2007-09-02,04:00,04:15,16412
2007-09-02,04:15,04:30,16415
2007-09-02,04:30,04:45,16420
2007-09-02,04:45,05:00,16444
2007-09-02,05:00,05:15,16496
2007-09-02,05:15,05:30,16477
2007-09-02,05:30,05:45,16490
2007-09-02,05:45,06:00,16510
2007-09-02,06:00,06:15,17366
2007-09-02,06:15,06:30,17343
2007-09-02,06:30,06:45,17352
2007-09-02,06:45,07:00,17397
2007-09-02,07:00,07:15,17298
2007-09-02,07:15,07:30,17440
2007-09-02,07:30,07:45,17617
2007-09-02,07:45,08:00,17830
2007-09-02,08:00,08:15,17179
2007-09-02,08:15,08:30,17404
2007-09-02,08:30,08:45,17559
2007-09-02,08:45,09:00,17716
2007-09-02,09:00,09:15,17979
2007-09-02,09:15,09:30,18137
2007-09-02,09:30,09:45,18236
2007-09-02,09:45,10:00,18374
2007-09-02,10:00,10:15,19195
2007-09-02,10:15,10:30,19352
2007-09-02,10:30,10:45,19465
2007-09-02,10:45,11:00,19607
2007-09-02,11:00,11:15,19478
2007-09-02,11:15,11:30,19673
2007-09-02,11:30,11:45,19761
2007-09-02,11:45,12:00,19733
2007-09-02,12:00,12:15,19850
2007-09-02,12:15,12:30,19738
2007-09-02,12:30,12:45,19614
2007-09-02,12:45,13:00,19492
2007-09-02,13:00,13:15,19177
2007-09-02,13:15,13:30,19050
2007-09-02,13:30,13:45,18961
2007-09-02,13:45,14:00,18835
2007-09-02,14:00,14:15,18277
2007-09-02,14:15,14:30,18176
2007-09-02,14:30,14:45,18104
2007-09-02,14:45,15:00,18028
2007-09-02,15:00,15:15,17615
2007-09-02,15:15,15:30,17565
2007-09-02,15:30,15:45,17545
2007-09-02,15:45,16:00,17519
2007-09-02,16:00,16:15,17341
2007-09-02,16:15,16:30,17312
2007-09-02,16:30,16:45,17320
2007-09-02,16:45,17:00,17358
2007-09-02,17:00,17:15,17572
2007-09-02,17:15,17:30,17677
2007-09-02,17:30,17:45,17798
2007-09-02,17:45,18:00,17919
2007-09-02,18:00,18:15,18305
2007-09-02,18:15,18:30,18400
2007-09-02,18:30,18:45,18436
2007-09-02,18:45,19:00,18477
2007-09-02,19:00,19:15,18412
2007-09-02,19:15,19:30,18452
2007-09-02,19:30,19:45,18463
2007-09-02,19:45,20:00,18534
2007-09-02,20:00,20:15,18968
2007-09-02,20:15,20:30,19046
2007-09-02,20:30,20:45,19023
2007-09-02,20:45,21:00,19008
2007-09-02,21:00,21:15,19069
2007-09-02,21:15,21:30,18951
2007-09-02,21:30,21:45,18825
2007-09-02,21:45,22:00,18754
2007-09-02,22:00,22:15,19044
2007-09-02,22:15,22:30,18796
2007-09-02,22:30,22:45,18605
2007-09-02,22:45,23:00,18384
2007-09-02,23:00,23:15,18549
2007-09-02,23:15,23:30,18292
2007-09-02,23:30,23:45,18099
2007-09-02,23:45,00:00,17916
2007-09-03,00:00,00:15,18497
2007-09-03,00:15,00:30,18393
2007-09-03,00:30,00:45,18306
2007-09-03,00:45,01:00,18228
2007-09-03,01:00,01:15,18205
2007-09-03,01:15,01:30,18154
2007-09-03,01:30,01:45,18092
2007-09-03,01:45,02:00,18093
2007-09-03,02:00,02:15,18217
2007-09-03,02:15,02:30,18194
2007-09-03,02:30,02:45,18192
2007-09-03,02:45,03:00,18242
2007-09-03,03:00,03:15,18505
2007-09-03,03:15,03:30,18515
2007-09-03,03:30,03:45,18543
2007-09-03,03:45,04:00,18562
2007-09-03,04:00,04:15,18810
2007-09-03,04:15,04:30,18867
2007-09-03,04:30,04:45,18957
2007-09-03,04:45,05:00,19057
2007-09-03,05:00,05:15,19375
2007-09-03,05:15,05:30,19564
2007-09-03,05:30,05:45,19851
2007-09-03,05:45,06:00,20232
2007-09-03,06:00,06:15,23915
2007-09-03,06:15,06:30,24352
2007-09-03,06:30,06:45,24690
2007-09-03,06:45,07:00,25009
2007-09-03,07:00,07:15,25451
2007-09-03,07:15,07:30,25657
2007-09-03,07:30,07:45,25825
2007-09-03,07:45,08:00,25993
2007-09-03,08:00,08:15,25749
2007-09-03,08:15,08:30,25896
2007-09-03,08:30,08:45,25960
2007-09-03,08:45,09:00,26008
2007-09-03,09:00,09:15,25911
2007-09-03,09:15,09:30,25987
2007-09-03,09:30,09:45,26019
2007-09-03,09:45,10:00,26037
2007-09-03,10:00,10:15,25689
2007-09-03,10:15,10:30,25808
2007-09-03,10:30,10:45,25904
2007-09-03,10:45,11:00,25964
2007-09-03,11:00,11:15,25917
2007-09-03,11:15,11:30,26032
2007-09-03,11:30,11:45,26105
2007-09-03,11:45,12:00,26089
2007-09-03,12:00,12:15,26287
2007-09-03,12:15,12:30,26192
2007-09-03,12:30,12:45,26149
2007-09-03,12:45,13:00,26146
2007-09-03,13:00,13:15,26088
2007-09-03,13:15,13:30,26035
2007-09-03,13:30,13:45,25945
2007-09-03,13:45,14:00,25831
2007-09-03,14:00,14:15,25665
2007-09-03,14:15,14:30,25622
2007-09-03,14:30,14:45,25541
2007-09-03,14:45,15:00,25485
2007-09-03,15:00,15:15,25571
2007-09-03,15:15,15:30,25478
2007-09-03,15:30,15:45,25384
2007-09-03,15:45,16:00,25255
2007-09-03,16:00,16:15,24899
2007-09-03,16:15,16:30,24826
2007-09-03,16:30,16:45,24735
2007-09-03,16:45,17:00,24620
2007-09-03,17:00,17:15,24723
2007-09-03,17:15,17:30,24732
2007-09-03,17:30,17:45,24828
2007-09-03,17:45,18:00,24773
2007-09-03,18:00,18:15,24931
2007-09-03,18:15,18:30,24919
2007-09-03,18:30,18:45,24907
2007-09-03,18:45,19:00,24898
2007-09-03,19:00,19:15,24774
2007-09-03,19:15,19:30,24712
2007-09-03,19:30,19:45,24687
2007-09-03,19:45,20:00,24687
