date,time_from,time_to,production
2009-10-01,00:00,00:15,19361
2009-10-01,00:15,00:30,19228
2009-10-01,00:30,00:45,19133
2009-10-01,00:45,01:00,19040
2009-10-01,01:00,01:15,18481
2009-10-01,01:15,01:30,18417
2009-10-01,01:30,01:45,18401
2009-10-01,01:45,02:00,18400
2009-10-01,02:00,02:15,18054
2009-10-01,02:15,02:30,18039
2009-10-01,02:30,02:45,18053
2009-10-01,02:45,03:00,18052
2009-10-01,03:00,03:15,17383
2009-10-01,03:15,03:30,17399
2009-10-01,03:30,03:45,17441
2009-10-01,03:45,04:00,17490
2009-10-01,04:00,04:15,17257
2009-10-01,04:15,04:30,17343
2009-10-01,04:30,04:45,17450
2009-10-01,04:45,05:00,17577
2009-10-01,05:00,05:15,19310
2009-10-01,05:15,05:30,19548
2009-10-01,05:30,05:45,19799
2009-10-01,05:45,06:00,20077
2009-10-01,06:00,06:15,22786
2009-10-01,06:15,06:30,23418
2009-10-01,06:30,06:45,23886
2009-10-01,06:45,07:00,24260
2009-10-01,07:00,07:15,26570
2009-10-01,07:15,07:30,26663
2009-10-01,07:30,07:45,26719
2009-10-01,07:45,08:00,26822
2009-10-01,08:00,08:15,27512
2009-10-01,08:15,08:30,27539
2009-10-01,08:30,08:45,27579
2009-10-01,08:45,09:00,27612
2009-10-01,09:00,09:15,27708
2009-10-01,09:15,09:30,27769
2009-10-01,09:30,09:45,27818
2009-10-01,09:45,10:00,27877
2009-10-01,10:00,10:15,27790
2009-10-01,10:15,10:30,27815
2009-10-01,10:30,10:45,27882
2009-10-01,10:45,11:00,27959
2009-10-01,11:00,11:15,28061
2009-10-01,11:15,11:30,28164
2009-10-01,11:30,11:45,28232
2009-10-01,11:45,12:00,28221
2009-10-01,12:00,12:15,28436
2009-10-01,12:15,12:30,28344
2009-10-01,12:30,12:45,28295
2009-10-01,12:45,13:00,28274
2009-10-01,13:00,13:15,28361
2009-10-01,13:15,13:30,28301
2009-10-01,13:30,13:45,28243
2009-10-01,13:45,14:00,28157
2009-10-01,14:00,14:15,27940
2009-10-01,14:15,14:30,27893
2009-10-01,14:30,14:45,27857
2009-10-01,14:45,15:00,27784
2009-10-01,15:00,15:15,27679
2009-10-01,15:15,15:30,27591
2009-10-01,15:30,15:45,27524
2009-10-01,15:45,16:00,27425
2009-10-01,16:00,16:15,26989
2009-10-01,16:15,16:30,26925
2009-10-01,16:30,16:45,26867
2009-10-01,16:45,17:00,26853
2009-10-01,17:00,17:15,26883
2009-10-01,17:15,17:30,26941
2009-10-01,17:30,17:45,26973
2009-10-01,17:45,18:00,27021
2009-10-01,18:00,18:15,27560
2009-10-01,18:15,18:30,27622
2009-10-01,18:30,18:45,27691
2009-10-01,18:45,19:00,27822
2009-10-01,19:00,19:15,27928
2009-10-01,19:15,19:30,28031
2009-10-01,19:30,19:45,28140
2009-10-01,19:45,20:00,28190
2009-10-01,20:00,20:15,27834
2009-10-01,20:15,20:30,27677
2009-10-01,20:30,20:45,27462
2009-10-01,20:45,21:00,27227
2009-10-01,21:00,21:15,25902
2009-10-01,21:15,21:30,25645
2009-10-01,21:30,21:45,25346
2009-10-01,21:45,22:00,25123
2009-10-01,22:00,22:15,24889
2009-10-01,22:15,22:30,24591
2009-10-01,22:30,22:45,24252
2009-10-01,22:45,23:00,23855
2009-10-01,23:00,23:15,21973
2009-10-01,23:15,23:30,21631
2009-10-01,23:30,23:45,21416
2009-10-01,23:45,00:00,20746
2009-10-02,00:00,00:15,19208
2009-10-02,00:15,00:30,19079
2009-10-02,00:30,00:45,18972
2009-10-02,00:45,01:00,18885
2009-10-02,01:00,01:15,18496
2009-10-02,01:15,01:30,18434
2009-10-02,01:30,01:45,18404
2009-10-02,01:45,02:00,18390
2009-10-02,02:00,02:15,18278
2009-10-02,02:15,02:30,18270
2009-10-02,02:30,02:45,18285
2009-10-02,02:45,03:00,18284
2009-10-02,03:00,03:15,18291
2009-10-02,03:15,03:30,18319
2009-10-02,03:30,03:45,18360
2009-10-02,03:45,04:00,18412
2009-10-02,04:00,04:15,18312
2009-10-02,04:15,04:30,18375
2009-10-02,04:30,04:45,18467
2009-10-02,04:45,05:00,18585
2009-10-02,05:00,05:15,20956
2009-10-02,05:15,05:30,21126
2009-10-02,05:30,05:45,21372
2009-10-02,05:45,06:00,21684
2009-10-02,06:00,06:15,23363
2009-10-02,06:15,06:30,23969
2009-10-02,06:30,06:45,24377
2009-10-02,06:45,07:00,24662
2009-10-02,07:00,07:15,26429
2009-10-02,07:15,07:30,26513
2009-10-02,07:30,07:45,26583
2009-10-02,07:45,08:00,26703
2009-10-02,08:00,08:15,27396
2009-10-02,08:15,08:30,27454
2009-10-02,08:30,08:45,27473
2009-10-02,08:45,09:00,27495
2009-10-02,09:00,09:15,27713
2009-10-02,09:15,09:30,27777
2009-10-02,09:30,09:45,27842
2009-10-02,09:45,10:00,27906
2009-10-02,10:00,10:15,27907
2009-10-02,10:15,10:30,27958
2009-10-02,10:30,10:45,28010
2009-10-02,10:45,11:00,28067
2009-10-02,11:00,11:15,28001
2009-10-02,11:15,11:30,28105
2009-10-02,11:30,11:45,28141
2009-10-02,11:45,12:00,28116
2009-10-02,12:00,12:15,28082
2009-10-02,12:15,12:30,27986
2009-10-02,12:30,12:45,27913
2009-10-02,12:45,13:00,27868
2009-10-02,13:00,13:15,28042
2009-10-02,13:15,13:30,27967
2009-10-02,13:30,13:45,27885
2009-10-02,13:45,14:00,27780
2009-10-02,14:00,14:15,27424
2009-10-02,14:15,14:30,27364
2009-10-02,14:30,14:45,27308
2009-10-02,14:45,15:00,27247
2009-10-02,15:00,15:15,27109
2009-10-02,15:15,15:30,27043
2009-10-02,15:30,15:45,26955
2009-10-02,15:45,16:00,26895
2009-10-02,16:00,16:15,26718
2009-10-02,16:15,16:30,26668
2009-10-02,16:30,16:45,26623
2009-10-02,16:45,17:00,26622
2009-10-02,17:00,17:15,26756
2009-10-02,17:15,17:30,26785
2009-10-02,17:30,17:45,26817
2009-10-02,17:45,18:00,26847
2009-10-02,18:00,18:15,26524
2009-10-02,18:15,18:30,26545
2009-10-02,18:30,18:45,26590
2009-10-02,18:45,19:00,26676
2009-10-02,19:00,19:15,26190
2009-10-02,19:15,19:30,26270
2009-10-02,19:30,19:45,26327
2009-10-02,19:45,20:00,26317
2009-10-02,20:00,20:15,26423
2009-10-02,20:15,20:30,26235
2009-10-02,20:30,20:45,26016
2009-10-02,20:45,21:00,25803
2009-10-02,21:00,21:15,25416
2009-10-02,21:15,21:30,25195
2009-10-02,21:30,21:45,24930
2009-10-02,21:45,22:00,24736
2009-10-02,22:00,22:15,23582
2009-10-02,22:15,22:30,23317
2009-10-02,22:30,22:45,23009
2009-10-02,22:45,23:00,22693
2009-10-02,23:00,23:15,19945
2009-10-02,23:15,23:30,19633
2009-10-02,23:30,23:45,19438
2009-10-02,23:45,00:00,18583
2009-10-03,00:00,00:15,19677
2009-10-03,00:15,00:30,19534
2009-10-03,00:30,00:45,19410
2009-10-03,00:45,01:00,19297
2009-10-03,01:00,01:15,18931
2009-10-03,01:15,01:30,18846
2009-10-03,01:30,01:45,18789
2009-10-03,01:45,02:00,18762
2009-10-03,02:00,02:15,17960
2009-10-03,02:15,02:30,17935
2009-10-03,02:30,02:45,17934
