date,time_from,time_to,forecast,actual_feedin
2015-07-01,00:00,00:15,0,0
2015-07-01,00:15,00:30,0,0
2015-07-01,00:30,00:45,0,0
2015-07-01,00:45,01:00,0,0
2015-07-01,01:00,01:15,0,0
2015-07-01,01:15,01:30,0,0
2015-07-01,01:30,01:45,0,0
2015-07-01,01:45,02:00,0,0
2015-07-01,02:00,02:15,0,0
2015-07-01,02:15,02:30,0,0
2015-07-01,02:30,02:45,0,0
2015-07-01,02:45,03:00,0,0
2015-07-01,03:00,03:15,0,0
2015-07-01,03:15,03:30,0,0
2015-07-01,03:30,03:45,0,0
2015-07-01,03:45,04:00,0,0
2015-07-01,04:00,04:15,0,0
2015-07-01,04:15,04:30,0,0
2015-07-01,04:30,04:45,0,0
2015-07-01,04:45,05:00,0,0
2015-07-01,05:00,05:15,0,0
2015-07-01,05:15,05:30,2,7
2015-07-01,05:30,05:45,4,41
2015-07-01,05:45,06:00,65,102
2015-07-01,06:00,06:15,126,192
2015-07-01,06:15,06:30,191,297
2015-07-01,06:30,06:45,256,403
2015-07-01,06:45,07:00,464,554
2015-07-01,07:00,07:15,672,750
2015-07-01,07:15,07:30,885,1020
2015-07-01,07:30,07:45,1099,1292
2015-07-01,07:45,08:00,1355,1596
2015-07-01,08:00,08:15,1612,1924
2015-07-01,08:15,08:30,1872,2283
2015-07-01,08:30,08:45,2132,2580
2015-07-01,08:45,09:00,2442,2853
2015-07-01,09:00,09:15,2752,3175
2015-07-01,09:15,09:30,3062,3508
2015-07-01,09:30,09:45,3373,3795
2015-07-01,09:45,10:00,3668,4104
2015-07-01,10:00,10:15,3964,4369
2015-07-01,10:15,10:30,4257,4606
2015-07-01,10:30,10:45,4550,4820
2015-07-01,10:45,11:00,4764,5004
2015-07-01,11:00,11:15,4977,5157
2015-07-01,11:15,11:30,5187,5332
2015-07-01,11:30,11:45,5397,5484
2015-07-01,11:45,12:00,5539,5604
2015-07-01,12:00,12:15,5681,5714
2015-07-01,12:15,12:30,5818,5779
2015-07-01,12:30,12:45,5956,5851
2015-07-01,12:45,13:00,5990,5892
2015-07-01,13:00,13:15,6024,5887
2015-07-01,13:15,13:30,6054,5896
2015-07-01,13:30,13:45,6083,5878
2015-07-01,13:45,14:00,6040,5834
2015-07-01,14:00,14:15,5996,5786
2015-07-01,14:15,14:30,5948,5737
2015-07-01,14:30,14:45,5900,5681
2015-07-01,14:45,15:00,5754,5549
2015-07-01,15:00,15:15,5609,5475
2015-07-01,15:15,15:30,5459,5340
2015-07-01,15:30,15:45,5309,5191
2015-07-01,15:45,16:00,5092,5042
2015-07-01,16:00,16:15,4876,4856
2015-07-01,16:15,16:30,4656,4631
2015-07-01,16:30,16:45,4435,4395
2015-07-01,16:45,17:00,4153,4124
2015-07-01,17:00,17:15,3870,3833
2015-07-01,17:15,17:30,3586,3552
2015-07-01,17:30,17:45,3302,3257
2015-07-01,17:45,18:00,2997,2910
2015-07-01,18:00,18:15,2692,2567
2015-07-01,18:15,18:30,2388,2246
2015-07-01,18:30,18:45,2084,1945
2015-07-01,18:45,19:00,1836,1642
2015-07-01,19:00,19:15,1588,1367
2015-07-01,19:15,19:30,1335,1078
2015-07-01,19:30,19:45,1082,836
2015-07-01,19:45,20:00,889,637
2015-07-01,20:00,20:15,696,525
2015-07-01,20:15,20:30,507,420
2015-07-01,20:30,20:45,317,307
2015-07-01,20:45,21:00,236,200
2015-07-01,21:00,21:15,155,108
2015-07-01,21:15,21:30,77,49
2015-07-01,21:30,21:45,0,28
2015-07-01,21:45,22:00,0,1
2015-07-01,22:00,22:15,0,0
2015-07-01,22:15,22:30,0,0
2015-07-01,22:30,22:45,0,0
2015-07-01,22:45,23:00,0,0
2015-07-01,23:00,23:15,0,0
2015-07-01,23:15,23:30,0,0
2015-07-01,23:30,23:45,0,0
2015-07-01,23:45,00:00,0,0
2015-07-02,00:00,00:15,0,0
2015-07-02,00:15,00:30,0,0
2015-07-02,00:30,00:45,0,0
2015-07-02,00:45,01:00,0,0
2015-07-02,01:00,01:15,0,0
2015-07-02,01:15,01:30,0,0
2015-07-02,01:30,01:45,0,0
2015-07-02,01:45,02:00,0,0
2015-07-02,02:00,02:15,0,0
2015-07-02,02:15,02:30,0,0
2015-07-02,02:30,02:45,0,0
2015-07-02,02:45,03:00,0,0
2015-07-02,03:00,03:15,0,0
2015-07-02,03:15,03:30,0,0
2015-07-02,03:30,03:45,0,0
2015-07-02,03:45,04:00,0,0
2015-07-02,04:00,04:15,0,0
2015-07-02,04:15,04:30,0,0
2015-07-02,04:30,04:45,0,0
2015-07-02,04:45,05:00,0,0
2015-07-02,05:00,05:15,0,0
2015-07-02,05:15,05:30,2,6
2015-07-02,05:30,05:45,3,39
2015-07-02,05:45,06:00,63,97
2015-07-02,06:00,06:15,122,180
2015-07-02,06:15,06:30,186,286
2015-07-02,06:30,06:45,249,384
2015-07-02,06:45,07:00,457,535
2015-07-02,07:00,07:15,665,740
2015-07-02,07:15,07:30,877,997
2015-07-02,07:30,07:45,1090,1260
2015-07-02,07:45,08:00,1347,1554
2015-07-02,08:00,08:15,1604,1899
2015-07-02,08:15,08:30,1865,2199
2015-07-02,08:30,08:45,2125,2520
2015-07-02,08:45,09:00,2434,2848
2015-07-02,09:00,09:15,2743,3170
2015-07-02,09:15,09:30,3051,3476
2015-07-02,09:30,09:45,3360,3723
2015-07-02,09:45,10:00,3649,4042
2015-07-02,10:00,10:15,3938,4288
2015-07-02,10:15,10:30,4224,4516
2015-07-02,10:30,10:45,4510,4723
2015-07-02,10:45,11:00,4719,4864
2015-07-02,11:00,11:15,4927,4998
2015-07-02,11:15,11:30,5132,5157
2015-07-02,11:30,11:45,5337,5315
2015-07-02,11:45,12:00,5472,5434
2015-07-02,12:00,12:15,5607,5522
2015-07-02,12:15,12:30,5738,5567
2015-07-02,12:30,12:45,5869,5619
2015-07-02,12:45,13:00,5900,5684
2015-07-02,13:00,13:15,5932,5742
2015-07-02,13:15,13:30,5959,5779
2015-07-02,13:30,13:45,5985,5743
2015-07-02,13:45,14:00,5941,5694
2015-07-02,14:00,14:15,5898,5636
2015-07-02,14:15,14:30,5849,5600
2015-07-02,14:30,14:45,5800,5547
2015-07-02,14:45,15:00,5657,5459
2015-07-02,15:00,15:15,5514,5361
2015-07-02,15:15,15:30,5366,5200
2015-07-02,15:30,15:45,5218,4983
2015-07-02,15:45,16:00,5004,4827
2015-07-02,16:00,16:15,4791,4640
2015-07-02,16:15,16:30,4574,4402
2015-07-02,16:30,16:45,4357,4172
2015-07-02,16:45,17:00,4072,3875
2015-07-02,17:00,17:15,3788,3624
2015-07-02,17:15,17:30,3503,3342
2015-07-02,17:30,17:45,3218,3046
2015-07-02,17:45,18:00,2925,2698
2015-07-02,18:00,18:15,2633,2349
2015-07-02,18:15,18:30,2341,2061
2015-07-02,18:30,18:45,2050,1802
2015-07-02,18:45,19:00,1805,1496
2015-07-02,19:00,19:15,1560,1230
2015-07-02,19:15,19:30,1311,990
2015-07-02,19:30,19:45,1062,792
2015-07-02,19:45,20:00,873,600
2015-07-02,20:00,20:15,684,476
2015-07-02,20:15,20:30,499,373
2015-07-02,20:30,20:45,313,270
2015-07-02,20:45,21:00,233,166
2015-07-02,21:00,21:15,153,81
2015-07-02,21:15,21:30,76,36
2015-07-02,21:30,21:45,0,21
2015-07-02,21:45,22:00,0,0
2015-07-02,22:00,22:15,0,0
2015-07-02,22:15,22:30,0,0
2015-07-02,22:30,22:45,0,0
2015-07-02,22:45,23:00,0,0
2015-07-02,23:00,23:15,0,0
2015-07-02,23:15,23:30,0,0
2015-07-02,23:30,23:45,0,0
2015-07-02,23:45,00:00,0,0
2015-07-03,00:00,00:15,0,0
2015-07-03,00:15,00:30,0,0
2015-07-03,00:30,00:45,0,0
2015-07-03,00:45,01:00,0,0
