date,time_from,time_to,vertical_load
2005-07-01,00:00,00:15,14719
2005-07-01,00:15,00:30,14715
2005-07-01,00:30,00:45,14425
2005-07-01,00:45,01:00,14123
2005-07-01,01:00,01:15,14079
2005-07-01,01:15,01:30,14210
2005-07-01,01:30,01:45,13929
2005-07-01,01:45,02:00,13645
2005-07-01,02:00,02:15,13709
2005-07-01,02:15,02:30,13789
2005-07-01,02:30,02:45,13631
2005-07-01,02:45,03:00,13562
2005-07-01,03:00,03:15,13590
2005-07-01,03:15,03:30,13411
2005-07-01,03:30,03:45,13535
2005-07-01,03:45,04:00,13668
2005-07-01,04:00,04:15,13717
2005-07-01,04:15,04:30,13724
2005-07-01,04:30,04:45,13935
2005-07-01,04:45,05:00,14150
2005-07-01,05:00,05:15,14402
2005-07-01,05:15,05:30,14318
2005-07-01,05:30,05:45,14846
2005-07-01,05:45,06:00,15287
2005-07-01,06:00,06:15,16561
2005-07-01,06:15,06:30,17001
2005-07-01,06:30,06:45,17598
2005-07-01,06:45,07:00,18054
2005-07-01,07:00,07:15,18516
2005-07-01,07:15,07:30,18801
2005-07-01,07:30,07:45,18983
2005-07-01,07:45,08:00,19309
2005-07-01,08:00,08:15,19583
2005-07-01,08:15,08:30,19727
2005-07-01,08:30,08:45,19907
2005-07-01,08:45,09:00,19703
2005-07-01,09:00,09:15,19481
2005-07-01,09:15,09:30,19949
2005-07-01,09:30,09:45,19877
2005-07-01,09:45,10:00,20125
2005-07-01,10:00,10:15,19877
2005-07-01,10:15,10:30,20075
2005-07-01,10:30,10:45,20123
2005-07-01,10:45,11:00,20178
2005-07-01,11:00,11:15,20227
2005-07-01,11:15,11:30,20407
2005-07-01,11:30,11:45,20308
2005-07-01,11:45,12:00,20171
2005-07-01,12:00,12:15,20134
2005-07-01,12:15,12:30,20173
2005-07-01,12:30,12:45,20134
2005-07-01,12:45,13:00,19952
2005-07-01,13:00,13:15,19788
2005-07-01,13:15,13:30,19695
2005-07-01,13:30,13:45,19462
2005-07-01,13:45,14:00,19078
2005-07-01,14:00,14:15,18799
2005-07-01,14:15,14:30,18848
2005-07-01,14:30,14:45,18661
2005-07-01,14:45,15:00,18513
2005-07-01,15:00,15:15,18416
2005-07-01,15:15,15:30,18266
2005-07-01,15:30,15:45,18240
2005-07-01,15:45,16:00,18097
2005-07-01,16:00,16:15,17999
2005-07-01,16:15,16:30,17997
2005-07-01,16:30,16:45,17977
2005-07-01,16:45,17:00,17742
2005-07-01,17:00,17:15,17895
2005-07-01,17:15,17:30,17888
2005-07-01,17:30,17:45,17952
2005-07-01,17:45,18:00,17781
2005-07-01,18:00,18:15,17714
2005-07-01,18:15,18:30,17353
2005-07-01,18:30,18:45,17568
2005-07-01,18:45,19:00,17699
2005-07-01,19:00,19:15,17698
2005-07-01,19:15,19:30,17782
2005-07-01,19:30,19:45,17345
2005-07-01,19:45,20:00,17333
2005-07-01,20:00,20:15,17317
2005-07-01,20:15,20:30,17227
2005-07-01,20:30,20:45,17231
2005-07-01,20:45,21:00,16948
2005-07-01,21:00,21:15,16851
2005-07-01,21:15,21:30,16688
2005-07-01,21:30,21:45,16521
2005-07-01,21:45,22:00,16407
2005-07-01,22:00,22:15,16812
2005-07-01,22:15,22:30,16585
2005-07-01,22:30,22:45,16051
2005-07-01,22:45,23:00,15936
2005-07-01,23:00,23:15,15611
2005-07-01,23:15,23:30,15594
2005-07-01,23:30,23:45,15255
2005-07-01,23:45,00:00,14647
2005-07-02,00:00,00:15,14530
2005-07-02,00:15,00:30,14408
2005-07-02,00:30,00:45,14356
2005-07-02,00:45,01:00,13667
2005-07-02,01:00,01:15,13869
2005-07-02,01:15,01:30,13788
2005-07-02,01:30,01:45,13655
2005-07-02,01:45,02:00,13669
2005-07-02,02:00,02:15,13521
2005-07-02,02:15,02:30,13226
2005-07-02,02:30,02:45,13262
2005-07-02,02:45,03:00,13079
2005-07-02,03:00,03:15,13287
2005-07-02,03:15,03:30,13227
2005-07-02,03:30,03:45,13198
2005-07-02,03:45,04:00,13131
2005-07-02,04:00,04:15,13149
2005-07-02,04:15,04:30,13270
2005-07-02,04:30,04:45,13167
2005-07-02,04:45,05:00,13383
2005-07-02,05:00,05:15,13375
2005-07-02,05:15,05:30,13202
2005-07-02,05:30,05:45,13039
2005-07-02,05:45,06:00,13363
2005-07-02,06:00,06:15,13617
2005-07-02,06:15,06:30,13913
2005-07-02,06:30,06:45,13780
2005-07-02,06:45,07:00,14252
2005-07-02,07:00,07:15,14495
2005-07-02,07:15,07:30,14946
2005-07-02,07:30,07:45,15297
2005-07-02,07:45,08:00,15398
2005-07-02,08:00,08:15,16038
2005-07-02,08:15,08:30,16308
2005-07-02,08:30,08:45,16372
2005-07-02,08:45,09:00,16863
2005-07-02,09:00,09:15,16788
2005-07-02,09:15,09:30,17084
2005-07-02,09:30,09:45,17319
2005-07-02,09:45,10:00,17537
2005-07-02,10:00,10:15,17571
2005-07-02,10:15,10:30,17676
2005-07-02,10:30,10:45,17846
2005-07-02,10:45,11:00,18074
2005-07-02,11:00,11:15,18041
2005-07-02,11:15,11:30,18187
2005-07-02,11:30,11:45,18337
2005-07-02,11:45,12:00,18055
2005-07-02,12:00,12:15,17837
2005-07-02,12:15,12:30,17648
2005-07-02,12:30,12:45,17798
2005-07-02,12:45,13:00,17417
2005-07-02,13:00,13:15,17069
2005-07-02,13:15,13:30,16902
2005-07-02,13:30,13:45,16677
2005-07-02,13:45,14:00,16570
2005-07-02,14:00,14:15,16519
2005-07-02,14:15,14:30,16367
2005-07-02,14:30,14:45,16303
2005-07-02,14:45,15:00,15998
2005-07-02,15:00,15:15,16159
2005-07-02,15:15,15:30,16042
2005-07-02,15:30,15:45,16088
2005-07-02,15:45,16:00,16047
2005-07-02,16:00,16:15,15924
2005-07-02,16:15,16:30,15796
2005-07-02,16:30,16:45,15812
2005-07-02,16:45,17:00,15863
2005-07-02,17:00,17:15,15992
2005-07-02,17:15,17:30,16141
2005-07-02,17:30,17:45,16189
2005-07-02,17:45,18:00,16187
2005-07-02,18:00,18:15,16116
2005-07-02,18:15,18:30,15959
2005-07-02,18:30,18:45,16093
2005-07-02,18:45,19:00,15944
2005-07-02,19:00,19:15,16092
2005-07-02,19:15,19:30,16004
2005-07-02,19:30,19:45,15762
2005-07-02,19:45,20:00,15691
2005-07-02,20:00,20:15,15489
2005-07-02,20:15,20:30,15238
2005-07-02,20:30,20:45,15115
2005-07-02,20:45,21:00,14947
2005-07-02,21:00,21:15,14965
2005-07-02,21:15,21:30,14750
2005-07-02,21:30,21:45,14731
2005-07-02,21:45,22:00,14960
2005-07-02,22:00,22:15,15170
2005-07-02,22:15,22:30,14975
2005-07-02,22:30,22:45,14695
2005-07-02,22:45,23:00,14436
2005-07-02,23:00,23:15,14310
2005-07-02,23:15,23:30,13980
2005-07-02,23:30,23:45,13903
2005-07-02,23:45,00:00,13513
2005-07-03,00:00,00:15,13429
2005-07-03,00:15,00:30,13206
2005-07-03,00:30,00:45,13072
2005-07-03,00:45,01:00,12849
2005-07-03,01:00,01:15,12763
2005-07-03,01:15,01:30,12642
2005-07-03,01:30,01:45,12702
2005-07-03,01:45,02:00,12580
2005-07-03,02:00,02:15,12294
2005-07-03,02:15,02:30,12316
2005-07-03,02:30,02:45,12207
2005-07-03,02:45,03:00,12165
2005-07-03,03:00,03:15,11957
2005-07-03,03:15,03:30,12121
2005-07-03,03:30,03:45,11994
2005-07-03,03:45,04:00,12099
2005-07-03,04:00,04:15,11865
2005-07-03,04:15,04:30,12024
2005-07-03,04:30,04:45,11955
2005-07-03,04:45,05:00,11858
2005-07-03,05:00,05:15,11791
2005-07-03,05:15,05:30,11751
2005-07-03,05:30,05:45,11668
2005-07-03,05:45,06:00,11654
