date,time_from,time_to,vertical_load
2005-01-01,00:00,00:15,14160
2005-01-01,00:15,00:30,14029
2005-01-01,00:30,00:45,14201
2005-01-01,00:45,01:00,13890
2005-01-01,01:00,01:15,13892
2005-01-01,01:15,01:30,13630
2005-01-01,01:30,01:45,13433
2005-01-01,01:45,02:00,13323
2005-01-01,02:00,02:15,13240
2005-01-01,02:15,02:30,13137
2005-01-01,02:30,02:45,12952
2005-01-01,02:45,03:00,12896
2005-01-01,03:00,03:15,12884
2005-01-01,03:15,03:30,12788
2005-01-01,03:30,03:45,12772
2005-01-01,03:45,04:00,12722
2005-01-01,04:00,04:15,12612
2005-01-01,04:15,04:30,12552
2005-01-01,04:30,04:45,12536
2005-01-01,04:45,05:00,12590
2005-01-01,05:00,05:15,12508
2005-01-01,05:15,05:30,12381
2005-01-01,05:30,05:45,12155
2005-01-01,05:45,06:00,11809
2005-01-01,06:00,06:15,11387
2005-01-01,06:15,06:30,11358
2005-01-01,06:30,06:45,11222
2005-01-01,06:45,07:00,11139
2005-01-01,07:00,07:15,10844
2005-01-01,07:15,07:30,10825
2005-01-01,07:30,07:45,10897
2005-01-01,07:45,08:00,10908
2005-01-01,08:00,08:15,10928
2005-01-01,08:15,08:30,10900
2005-01-01,08:30,08:45,11053
2005-01-01,08:45,09:00,11195
2005-01-01,09:00,09:15,11513
2005-01-01,09:15,09:30,11699
2005-01-01,09:30,09:45,11901
2005-01-01,09:45,10:00,12045
2005-01-01,10:00,10:15,12164
2005-01-01,10:15,10:30,12395
2005-01-01,10:30,10:45,12704
2005-01-01,10:45,11:00,12840
2005-01-01,11:00,11:15,13135
2005-01-01,11:15,11:30,13346
2005-01-01,11:30,11:45,13652
2005-01-01,11:45,12:00,13667
2005-01-01,12:00,12:15,13975
2005-01-01,12:15,12:30,14113
2005-01-01,12:30,12:45,14042
2005-01-01,12:45,13:00,14000
2005-01-01,13:00,13:15,14161
2005-01-01,13:15,13:30,14062
2005-01-01,13:30,13:45,14098
2005-01-01,13:45,14:00,14040
2005-01-01,14:00,14:15,14149
2005-01-01,14:15,14:30,14095
2005-01-01,14:30,14:45,14026
2005-01-01,14:45,15:00,13865
2005-01-01,15:00,15:15,13950
2005-01-01,15:15,15:30,13982
2005-01-01,15:30,15:45,14194
2005-01-01,15:45,16:00,14077
2005-01-01,16:00,16:15,14100
2005-01-01,16:15,16:30,14166
2005-01-01,16:30,16:45,14669
2005-01-01,16:45,17:00,15221
2005-01-01,17:00,17:15,15283
2005-01-01,17:15,17:30,15339
2005-01-01,17:30,17:45,15459
2005-01-01,17:45,18:00,15516
2005-01-01,18:00,18:15,15391
2005-01-01,18:15,18:30,15341
2005-01-01,18:30,18:45,15259
2005-01-01,18:45,19:00,15167
2005-01-01,19:00,19:15,15061
2005-01-01,19:15,19:30,14841
2005-01-01,19:30,19:45,14581
2005-01-01,19:45,20:00,14424
2005-01-01,20:00,20:15,14534
2005-01-01,20:15,20:30,14105
2005-01-01,20:30,20:45,13856
2005-01-01,20:45,21:00,13966
2005-01-01,21:00,21:15,14367
2005-01-01,21:15,21:30,14323
2005-01-01,21:30,21:45,14357
2005-01-01,21:45,22:00,14183
2005-01-01,22:00,22:15,14660
2005-01-01,22:15,22:30,14515
2005-01-01,22:30,22:45,14129
2005-01-01,22:45,23:00,13928
2005-01-01,23:00,23:15,13784
2005-01-01,23:15,23:30,13440
2005-01-01,23:30,23:45,13076
2005-01-01,23:45,00:00,12723
2005-01-02,00:00,00:15,12591
2005-01-02,00:15,00:30,12302
2005-01-02,00:30,00:45,12076
2005-01-02,00:45,01:00,11650
2005-01-02,01:00,01:15,11663
2005-01-02,01:15,01:30,11348
2005-01-02,01:30,01:45,11330
2005-01-02,01:45,02:00,11327
2005-01-02,02:00,02:15,11158
2005-01-02,02:15,02:30,11199
2005-01-02,02:30,02:45,11206
2005-01-02,02:45,03:00,11447
2005-01-02,03:00,03:15,11207
2005-01-02,03:15,03:30,11346
2005-01-02,03:30,03:45,11387
2005-01-02,03:45,04:00,11422
2005-01-02,04:00,04:15,11535
2005-01-02,04:15,04:30,11603
2005-01-02,04:30,04:45,11611
2005-01-02,04:45,05:00,11881
2005-01-02,05:00,05:15,11589
2005-01-02,05:15,05:30,11526
2005-01-02,05:30,05:45,11363
2005-01-02,05:45,06:00,11198
2005-01-02,06:00,06:15,10635
2005-01-02,06:15,06:30,10602
2005-01-02,06:30,06:45,10621
2005-01-02,06:45,07:00,10630
2005-01-02,07:00,07:15,10642
2005-01-02,07:15,07:30,10597
2005-01-02,07:30,07:45,10845
2005-01-02,07:45,08:00,11116
2005-01-02,08:00,08:15,11429
2005-01-02,08:15,08:30,11490
2005-01-02,08:30,08:45,11784
2005-01-02,08:45,09:00,11991
2005-01-02,09:00,09:15,12317
2005-01-02,09:15,09:30,12750
2005-01-02,09:30,09:45,12933
2005-01-02,09:45,10:00,13197
2005-01-02,10:00,10:15,13416
2005-01-02,10:15,10:30,13812
2005-01-02,10:30,10:45,13906
2005-01-02,10:45,11:00,14114
2005-01-02,11:00,11:15,14305
2005-01-02,11:15,11:30,14629
2005-01-02,11:30,11:45,14737
2005-01-02,11:45,12:00,14901
2005-01-02,12:00,12:15,15069
2005-01-02,12:15,12:30,15165
2005-01-02,12:30,12:45,15002
2005-01-02,12:45,13:00,14974
2005-01-02,13:00,13:15,15168
2005-01-02,13:15,13:30,15007
2005-01-02,13:30,13:45,14999
2005-01-02,13:45,14:00,14844
2005-01-02,14:00,14:15,14722
2005-01-02,14:15,14:30,14775
2005-01-02,14:30,14:45,14674
2005-01-02,14:45,15:00,14573
2005-01-02,15:00,15:15,14376
2005-01-02,15:15,15:30,14556
2005-01-02,15:30,15:45,14444
2005-01-02,15:45,16:00,14465
2005-01-02,16:00,16:15,14649
2005-01-02,16:15,16:30,14690
2005-01-02,16:30,16:45,14918
2005-01-02,16:45,17:00,15276
2005-01-02,17:00,17:15,15971
2005-01-02,17:15,17:30,16404
2005-01-02,17:30,17:45,16560
2005-01-02,17:45,18:00,16587
2005-01-02,18:00,18:15,16559
2005-01-02,18:15,18:30,16516
2005-01-02,18:30,18:45,16439
2005-01-02,18:45,19:00,16376
2005-01-02,19:00,19:15,16548
2005-01-02,19:15,19:30,16280
2005-01-02,19:30,19:45,16023
2005-01-02,19:45,20:00,15948
2005-01-02,20:00,20:15,16035
2005-01-02,20:15,20:30,15543
2005-01-02,20:30,20:45,15334
2005-01-02,20:45,21:00,15324
2005-01-02,21:00,21:15,15866
2005-01-02,21:15,21:30,15787
2005-01-02,21:30,21:45,15847
2005-01-02,21:45,22:00,16040
2005-01-02,22:00,22:15,16423
2005-01-02,22:15,22:30,16321
2005-01-02,22:30,22:45,16054
2005-01-02,22:45,23:00,15577
2005-01-02,23:00,23:15,15440
2005-01-02,23:15,23:30,15082
2005-01-02,23:30,23:45,14799
2005-01-02,23:45,00:00,14428
2005-01-03,00:00,00:15,14350
2005-01-03,00:15,00:30,13967
2005-01-03,00:30,00:45,13742
2005-01-03,00:45,01:00,13421
2005-01-03,01:00,01:15,13590
2005-01-03,01:15,01:30,13579
2005-01-03,01:30,01:45,13558
2005-01-03,01:45,02:00,13356
2005-01-03,02:00,02:15,13200
2005-01-03,02:15,02:30,13120
2005-01-03,02:30,02:45,13079
2005-01-03,02:45,03:00,13061
2005-01-03,03:00,03:15,13109
2005-01-03,03:15,03:30,13102
2005-01-03,03:30,03:45,13110
2005-01-03,03:45,04:00,13210
2005-01-03,04:00,04:15,13115
2005-01-03,04:15,04:30,12965
2005-01-03,04:30,04:45,13205
2005-01-03,04:45,05:00,13490
2005-01-03,05:00,05:15,13837
2005-01-03,05:15,05:30,13883
2005-01-03,05:30,05:45,14219
2005-01-03,05:45,06:00,14489
2005-01-03,06:00,06:15,14876
2005-01-03,06:15,06:30,15356
2005-01-03,06:30,06:45,15936
2005-01-03,06:45,07:00,16245
2005-01-03,07:00,07:15,16813
2005-01-03,07:15,07:30,17224
2005-01-03,07:30,07:45,17600
2005-01-03,07:45,08:00,18157
2005-01-03,08:00,08:15,18356
2005-01-03,08:15,08:30,18475
2005-01-03,08:30,08:45,18787
2005-01-03,08:45,09:00,18841
2005-01-03,09:00,09:15,19043
2005-01-03,09:15,09:30,19126
2005-01-03,09:30,09:45,19548
2005-01-03,09:45,10:00,19669
2005-01-03,10:00,10:15,19790
2005-01-03,10:15,10:30,19911
2005-01-03,10:30,10:45,19964
2005-01-03,10:45,11:00,19964
2005-01-03,11:00,11:15,20136
2005-01-03,11:15,11:30,20356
2005-01-03,11:30,11:45,20361
2005-01-03,11:45,12:00,20432
2005-01-03,12:00,12:15,20702
2005-01-03,12:15,12:30,20842
2005-01-03,12:30,12:45,20790
2005-01-03,12:45,13:00,20755
2005-01-03,13:00,13:15,21079
2005-01-03,13:15,13:30,20906
2005-01-03,13:30,13:45,20729
2005-01-03,13:45,14:00,20609
2005-01-03,14:00,14:15,20623
2005-01-03,14:15,14:30,20694
2005-01-03,14:30,14:45,20597
2005-01-03,14:45,15:00,20301
2005-01-03,15:00,15:15,20247
2005-01-03,15:15,15:30,20229
2005-01-03,15:30,15:45,20323
2005-01-03,15:45,16:00,20174
2005-01-03,16:00,16:15,20153
2005-01-03,16:15,16:30,20205
2005-01-03,16:30,16:45,20230
2005-01-03,16:45,17:00,20729
2005-01-03,17:00,17:15,20768
2005-01-03,17:15,17:30,20993
2005-01-03,17:30,17:45,20934
2005-01-03,17:45,18:00,20993
2005-01-03,18:00,18:15,20642
2005-01-03,18:15,18:30,20675
2005-01-03,18:30,18:45,20348
2005-01-03,18:45,19:00,20404
2005-01-03,19:00,19:15,20341
2005-01-03,19:15,19:30,20142
2005-01-03,19:30,19:45,19843
2005-01-03,19:45,20:00,19750
2005-01-03,20:00,20:15,19461
2005-01-03,20:15,20:30,18971
2005-01-03,20:30,20:45,18717
2005-01-03,20:45,21:00,18416
2005-01-03,21:00,21:15,18736
2005-01-03,21:15,21:30,18444
2005-01-03,21:30,21:45,18371
2005-01-03,21:45,22:00,18235
2005-01-03,22:00,22:15,18412
2005-01-03,22:15,22:30,18238
2005-01-03,22:30,22:45,17765
2005-01-03,22:45,23:00,17396
2005-01-03,23:00,23:15,17236
2005-01-03,23:15,23:30,16606
2005-01-03,23:30,23:45,16286
2005-01-03,23:45,00:00,15975
2005-01-04,00:00,00:15,15692
2005-01-04,00:15,00:30,15176
2005-01-04,00:30,00:45,15183
2005-01-04,00:45,01:00,14875
2005-01-04,01:00,01:15,14668
2005-01-04,01:15,01:30,14648
2005-01-04,01:30,01:45,14462
2005-01-04,01:45,02:00,14656
2005-01-04,02:00,02:15,14543
2005-01-04,02:15,02:30,14384
2005-01-04,02:30,02:45,14549
2005-01-04,02:45,03:00,14611
2005-01-04,03:00,03:15,14445
2005-01-04,03:15,03:30,14547
