date,time_from,time_to,vertical_load
2005-06-01,00:00,00:15,13534
2005-06-01,00:15,00:30,13415
2005-06-01,00:30,00:45,13296
2005-06-01,00:45,01:00,13177
2005-06-01,01:00,01:15,13055
2005-06-01,01:15,01:30,13030
2005-06-01,01:30,01:45,13005
2005-06-01,01:45,02:00,12980
2005-06-01,02:00,02:15,12954
2005-06-01,02:15,02:30,12968
2005-06-01,02:30,02:45,12982
2005-06-01,02:45,03:00,12996
2005-06-01,03:00,03:15,13011
2005-06-01,03:15,03:30,13011
2005-06-01,03:30,03:45,13011
2005-06-01,03:45,04:00,13011
2005-06-01,04:00,04:15,13012
2005-06-01,04:15,04:30,13206
2005-06-01,04:30,04:45,13400
2005-06-01,04:45,05:00,13594
2005-06-01,05:00,05:15,13788
2005-06-01,05:15,05:30,14149
2005-06-01,05:30,05:45,14510
2005-06-01,05:45,06:00,14871
2005-06-01,06:00,06:15,15233
2005-06-01,06:15,06:30,15734
2005-06-01,06:30,06:45,16235
2005-06-01,06:45,07:00,16736
2005-06-01,07:00,07:15,17237
2005-06-01,07:15,07:30,17619
2005-06-01,07:30,07:45,18001
2005-06-01,07:45,08:00,18383
2005-06-01,08:00,08:15,18766
2005-06-01,08:15,08:30,18826
2005-06-01,08:30,08:45,18886
2005-06-01,08:45,09:00,18946
2005-06-01,09:00,09:15,19008
2005-06-01,09:15,09:30,19240
2005-06-01,09:30,09:45,19472
2005-06-01,09:45,10:00,19704
2005-06-01,10:00,10:15,19937
2005-06-01,10:15,10:30,20053
2005-06-01,10:30,10:45,20169
2005-06-01,10:45,11:00,20285
2005-06-01,11:00,11:15,20401
2005-06-01,11:15,11:30,20433
2005-06-01,11:30,11:45,20465
2005-06-01,11:45,12:00,20497
2005-06-01,12:00,12:15,20531
2005-06-01,12:15,12:30,20456
2005-06-01,12:30,12:45,20381
2005-06-01,12:45,13:00,20306
2005-06-01,13:00,13:15,20229
2005-06-01,13:15,13:30,20094
2005-06-01,13:30,13:45,19959
2005-06-01,13:45,14:00,19824
2005-06-01,14:00,14:15,19687
2005-06-01,14:15,14:30,19616
2005-06-01,14:30,14:45,19545
2005-06-01,14:45,15:00,19474
2005-06-01,15:00,15:15,19400
2005-06-01,15:15,15:30,19217
2005-06-01,15:30,15:45,19034
2005-06-01,15:45,16:00,18851
2005-06-01,16:00,16:15,18666
2005-06-01,16:15,16:30,18598
2005-06-01,16:30,16:45,18530
2005-06-01,16:45,17:00,18462
2005-06-01,17:00,17:15,18392
2005-06-01,17:15,17:30,18365
2005-06-01,17:30,17:45,18338
2005-06-01,17:45,18:00,18311
2005-06-01,18:00,18:15,18284
2005-06-01,18:15,18:30,18269
2005-06-01,18:30,18:45,18254
2005-06-01,18:45,19:00,18239
2005-06-01,19:00,19:15,18223
2005-06-01,19:15,19:30,18107
2005-06-01,19:30,19:45,17991
2005-06-01,19:45,20:00,17875
2005-06-01,20:00,20:15,17759
2005-06-01,20:15,20:30,17528
2005-06-01,20:30,20:45,17297
2005-06-01,20:45,21:00,17066
2005-06-01,21:00,21:15,16834
2005-06-01,21:15,21:30,16706
2005-06-01,21:30,21:45,16578
2005-06-01,21:45,22:00,16450
2005-06-01,22:00,22:15,16321
2005-06-01,22:15,22:30,15904
2005-06-01,22:30,22:45,15487
2005-06-01,22:45,23:00,15070
2005-06-01,23:00,23:15,14651
2005-06-01,23:15,23:30,14651
2005-06-01,23:30,23:45,14651
2005-06-01,23:45,00:00,14651
2005-06-02,00:00,00:15,13487
2005-06-02,00:15,00:30,13354
2005-06-02,00:30,00:45,13221
2005-06-02,00:45,01:00,13088
2005-06-02,01:00,01:15,12954
2005-06-02,01:15,01:30,12941
2005-06-02,01:30,01:45,12928
2005-06-02,01:45,02:00,12915
2005-06-02,02:00,02:15,12899
2005-06-02,02:15,02:30,12894
2005-06-02,02:30,02:45,12889
2005-06-02,02:45,03:00,12884
2005-06-02,03:00,03:15,12877
2005-06-02,03:15,03:30,12861
2005-06-02,03:30,03:45,12845
2005-06-02,03:45,04:00,12829
2005-06-02,04:00,04:15,12811
2005-06-02,04:15,04:30,13020
2005-06-02,04:30,04:45,13229
2005-06-02,04:45,05:00,13438
2005-06-02,05:00,05:15,13647
2005-06-02,05:15,05:30,14018
2005-06-02,05:30,05:45,14389
2005-06-02,05:45,06:00,14760
2005-06-02,06:00,06:15,15132
2005-06-02,06:15,06:30,15601
2005-06-02,06:30,06:45,16070
2005-06-02,06:45,07:00,16539
2005-06-02,07:00,07:15,17008
2005-06-02,07:15,07:30,17422
2005-06-02,07:30,07:45,17836
2005-06-02,07:45,08:00,18250
2005-06-02,08:00,08:15,18666
2005-06-02,08:15,08:30,18719
2005-06-02,08:30,08:45,18772
2005-06-02,08:45,09:00,18825
2005-06-02,09:00,09:15,18879
2005-06-02,09:15,09:30,19125
2005-06-02,09:30,09:45,19371
2005-06-02,09:45,10:00,19617
2005-06-02,10:00,10:15,19865
2005-06-02,10:15,10:30,19979
2005-06-02,10:30,10:45,20093
2005-06-02,10:45,11:00,20207
2005-06-02,11:00,11:15,20323
