date,time_from,time_to,demand
2017-07-01,00:00,00:15,18491
2017-07-01,00:15,00:30,18303
2017-07-01,00:30,00:45,18088
2017-07-01,00:45,01:00,17870
2017-07-01,01:00,01:15,17667
2017-07-01,01:15,01:30,17482
2017-07-01,01:30,01:45,17353
2017-07-01,01:45,02:00,17211
2017-07-01,02:00,02:15,17081
2017-07-01,02:15,02:30,16987
2017-07-01,02:30,02:45,16975
2017-07-01,02:45,03:00,16938
2017-07-01,03:00,03:15,16892
2017-07-01,03:15,03:30,16847
2017-07-01,03:30,03:45,16802
2017-07-01,03:45,04:00,16799
2017-07-01,04:00,04:15,16817
2017-07-01,04:15,04:30,16828
2017-07-01,04:30,04:45,16853
2017-07-01,04:45,05:00,16888
2017-07-01,05:00,05:15,16765
2017-07-01,05:15,05:30,16674
2017-07-01,05:30,05:45,16658
2017-07-01,05:45,06:00,16783
2017-07-01,06:00,06:15,16985
2017-07-01,06:15,06:30,17131
2017-07-01,06:30,06:45,17315
2017-07-01,06:45,07:00,17541
2017-07-01,07:00,07:15,17904
2017-07-01,07:15,07:30,18292
2017-07-01,07:30,07:45,18726
2017-07-01,07:45,08:00,19149
2017-07-01,08:00,08:15,19738
2017-07-01,08:15,08:30,20173
2017-07-01,08:30,08:45,20605
2017-07-01,08:45,09:00,20916
2017-07-01,09:00,09:15,21229
2017-07-01,09:15,09:30,21478
2017-07-01,09:30,09:45,21753
2017-07-01,09:45,10:00,21931
2017-07-01,10:00,10:15,22088
2017-07-01,10:15,10:30,22270
2017-07-01,10:30,10:45,22415
2017-07-01,10:45,11:00,22439
2017-07-01,11:00,11:15,22527
2017-07-01,11:15,11:30,22656
2017-07-01,11:30,11:45,22764
2017-07-01,11:45,12:00,22696
2017-07-01,12:00,12:15,22650
2017-07-01,12:15,12:30,22615
2017-07-01,12:30,12:45,22567
2017-07-01,12:45,13:00,22468
2017-07-01,13:00,13:15,22324
2017-07-01,13:15,13:30,22187
2017-07-01,13:30,13:45,21973
2017-07-01,13:45,14:00,21623
2017-07-01,14:00,14:15,21408
