date,time_from,time_to,production
2017-04-01,00:00,00:15,25875
2017-04-01,00:15,00:30,25503
2017-04-01,00:30,00:45,25325
2017-04-01,00:45,01:00,25146
2017-04-01,01:00,01:15,24948
2017-04-01,01:15,01:30,24639
2017-04-01,01:30,01:45,24455
2017-04-01,01:45,02:00,24410
2017-04-01,02:00,02:15,24462
2017-04-01,02:15,02:30,24370
2017-04-01,02:30,02:45,24345
2017-04-01,02:45,03:00,24289
2017-04-01,03:00,03:15,24297
2017-04-01,03:15,03:30,24248
2017-04-01,03:30,03:45,24257
2017-04-01,03:45,04:00,24273
2017-04-01,04:00,04:15,24012
2017-04-01,04:15,04:30,24050
2017-04-01,04:30,04:45,24126
2017-04-01,04:45,05:00,24259
2017-04-01,05:00,05:15,23910
2017-04-01,05:15,05:30,23955
2017-04-01,05:30,05:45,24005
2017-04-01,05:45,06:00,24106
2017-04-01,06:00,06:15,23957
2017-04-01,06:15,06:30,24074
2017-04-01,06:30,06:45,24215
2017-04-01,06:45,07:00,24413
2017-04-01,07:00,07:15,24604
2017-04-01,07:15,07:30,24821
2017-04-01,07:30,07:45,25147
2017-04-01,07:45,08:00,25740
2017-04-01,08:00,08:15,27820
2017-04-01,08:15,08:30,28107
2017-04-01,08:30,08:45,28645
2017-04-01,08:45,09:00,29251
2017-04-01,09:00,09:15,32021
2017-04-01,09:15,09:30,32175
2017-04-01,09:30,09:45,32555
2017-04-01,09:45,10:00,33000
2017-04-01,10:00,10:15,35788
2017-04-01,10:15,10:30,35958
2017-04-01,10:30,10:45,36222
2017-04-01,10:45,11:00,36611
2017-04-01,11:00,11:15,38736
2017-04-01,11:15,11:30,38847
2017-04-01,11:30,11:45,39023
2017-04-01,11:45,12:00,39221
2017-04-01,12:00,12:15,40578
2017-04-01,12:15,12:30,40625
2017-04-01,12:30,12:45,40646
2017-04-01,12:45,13:00,40679
2017-04-01,13:00,13:15,41231
2017-04-01,13:15,13:30,41018
2017-04-01,13:30,13:45,40833
2017-04-01,13:45,14:00,40685
2017-04-01,14:00,14:15,39750
2017-04-01,14:15,14:30,39468
2017-04-01,14:30,14:45,39264
2017-04-01,14:45,15:00,39055
2017-04-01,15:00,15:15,37738
2017-04-01,15:15,15:30,37501
2017-04-01,15:30,15:45,37214
2017-04-01,15:45,16:00,37042
2017-04-01,16:00,16:15,34767
2017-04-01,16:15,16:30,34462
2017-04-01,16:30,16:45,34181
2017-04-01,16:45,17:00,34147
2017-04-01,17:00,17:15,31610
2017-04-01,17:15,17:30,31365
2017-04-01,17:30,17:45,31304
2017-04-01,17:45,18:00,31198
2017-04-01,18:00,18:15,28743
2017-04-01,18:15,18:30,28310
2017-04-01,18:30,18:45,28245
2017-04-01,18:45,19:00,28227
2017-04-01,19:00,19:15,26865
2017-04-01,19:15,19:30,26748
2017-04-01,19:30,19:45,26697
2017-04-01,19:45,20:00,26742
2017-04-01,20:00,20:15,26861
2017-04-01,20:15,20:30,26547
2017-04-01,20:30,20:45,26149
2017-04-01,20:45,21:00,25897
2017-04-01,21:00,21:15,26499
2017-04-01,21:15,21:30,26124
2017-04-01,21:30,21:45,25912
2017-04-01,21:45,22:00,25814
2017-04-01,22:00,22:15,26488
2017-04-01,22:15,22:30,26277
2017-04-01,22:30,22:45,25983
2017-04-01,22:45,23:00,25762
2017-04-01,23:00,23:15,26537
2017-04-01,23:15,23:30,26075
2017-04-01,23:30,23:45,25739
2017-04-01,23:45,00:00,25516
2017-04-02,00:00,00:15,24723
2017-04-02,00:15,00:30,24338
2017-04-02,00:30,00:45,24135
2017-04-02,00:45,01:00,23988
2017-04-02,01:00,01:15,24314
2017-04-02,01:15,01:30,24025
2017-04-02,01:30,01:45,23871
2017-04-02,01:45,02:00,23788
2017-04-02,02:00,02:15,23605
2017-04-02,02:15,02:30,23553
2017-04-02,02:30,02:45,23423
2017-04-02,02:45,03:00,23368
2017-04-02,03:00,03:15,23435
2017-04-02,03:15,03:30,23364
2017-04-02,03:30,03:45,23364
2017-04-02,03:45,04:00,23485
2017-04-02,04:00,04:15,23269
2017-04-02,04:15,04:30,23356
2017-04-02,04:30,04:45,23358
2017-04-02,04:45,05:00,23366
2017-04-02,05:00,05:15,23577
2017-04-02,05:15,05:30,23522
2017-04-02,05:30,05:45,23480
2017-04-02,05:45,06:00,23465
2017-04-02,06:00,06:15,23744
2017-04-02,06:15,06:30,23687
2017-04-02,06:30,06:45,23856
2017-04-02,06:45,07:00,23942
2017-04-02,07:00,07:15,24075
2017-04-02,07:15,07:30,24166
2017-04-02,07:30,07:45,24574
2017-04-02,07:45,08:00,25228
2017-04-02,08:00,08:15,26924
2017-04-02,08:15,08:30,26982
2017-04-02,08:30,08:45,27557
2017-04-02,08:45,09:00,28343
2017-04-02,09:00,09:15,30359
2017-04-02,09:15,09:30,30878
2017-04-02,09:30,09:45,31561
2017-04-02,09:45,10:00,32142
2017-04-02,10:00,10:15,34303
2017-04-02,10:15,10:30,34672
2017-04-02,10:30,10:45,35105
2017-04-02,10:45,11:00,35494
2017-04-02,11:00,11:15,37494
2017-04-02,11:15,11:30,37786
2017-04-02,11:30,11:45,38142
2017-04-02,11:45,12:00,38347
2017-04-02,12:00,12:15,39010
2017-04-02,12:15,12:30,38984
2017-04-02,12:30,12:45,38938
2017-04-02,12:45,13:00,38752
2017-04-02,13:00,13:15,38197
2017-04-02,13:15,13:30,38038
2017-04-02,13:30,13:45,37774
2017-04-02,13:45,14:00,37525
2017-04-02,14:00,14:15,36774
2017-04-02,14:15,14:30,36460
2017-04-02,14:30,14:45,36257
2017-04-02,14:45,15:00,36083
2017-04-02,15:00,15:15,34760
2017-04-02,15:15,15:30,34517
2017-04-02,15:30,15:45,34276
2017-04-02,15:45,16:00,34103
2017-04-02,16:00,16:15,32366
2017-04-02,16:15,16:30,32052
2017-04-02,16:30,16:45,31768
2017-04-02,16:45,17:00,31652
2017-04-02,17:00,17:15,30599
2017-04-02,17:15,17:30,30302
2017-04-02,17:30,17:45,30207
2017-04-02,17:45,18:00,30165
2017-04-02,18:00,18:15,29190
2017-04-02,18:15,18:30,28565
2017-04-02,18:30,18:45,28636
2017-04-02,18:45,19:00,28668
2017-04-02,19:00,19:15,27172
2017-04-02,19:15,19:30,27167
2017-04-02,19:30,19:45,27237
2017-04-02,19:45,20:00,27232
2017-04-02,20:00,20:15,28662
2017-04-02,20:15,20:30,28530
2017-04-02,20:30,20:45,28387
2017-04-02,20:45,21:00,28307
2017-04-02,21:00,21:15,28186
2017-04-02,21:15,21:30,28038
2017-04-02,21:30,21:45,27844
2017-04-02,21:45,22:00,27850
2017-04-02,22:00,22:15,28372
2017-04-02,22:15,22:30,28040
2017-04-02,22:30,22:45,27775
2017-04-02,22:45,23:00,27541
2017-04-02,23:00,23:15,27070
2017-04-02,23:15,23:30,26697
2017-04-02,23:30,23:45,26417
2017-04-02,23:45,00:00,26186
2017-04-03,00:00,00:15,26152
2017-04-03,00:15,00:30,25811
2017-04-03,00:30,00:45,25610
2017-04-03,00:45,01:00,25499
2017-04-03,01:00,01:15,25592
2017-04-03,01:15,01:30,25422
2017-04-03,01:30,01:45,25283
2017-04-03,01:45,02:00,25226
2017-04-03,02:00,02:15,25306
2017-04-03,02:15,02:30,25237
2017-04-03,02:30,02:45,25283
2017-04-03,02:45,03:00,25318
2017-04-03,03:00,03:15,25017
2017-04-03,03:15,03:30,25061
2017-04-03,03:30,03:45,25118
2017-04-03,03:45,04:00,25240
2017-04-03,04:00,04:15,25491
2017-04-03,04:15,04:30,25659
2017-04-03,04:30,04:45,25806
2017-04-03,04:45,05:00,26048
2017-04-03,05:00,05:15,27218
2017-04-03,05:15,05:30,27108
2017-04-03,05:30,05:45,27474
2017-04-03,05:45,06:00,28228
2017-04-03,06:00,06:15,30709
2017-04-03,06:15,06:30,31362
2017-04-03,06:30,06:45,31952
2017-04-03,06:45,07:00,32387
2017-04-03,07:00,07:15,34327
2017-04-03,07:15,07:30,34728
2017-04-03,07:30,07:45,35186
2017-04-03,07:45,08:00,35634
2017-04-03,08:00,08:15,36971
2017-04-03,08:15,08:30,37266
2017-04-03,08:30,08:45,37684
2017-04-03,08:45,09:00,37927
2017-04-03,09:00,09:15,39756
2017-04-03,09:15,09:30,40064
2017-04-03,09:30,09:45,40358
2017-04-03,09:45,10:00,40754
2017-04-03,10:00,10:15,40691
2017-04-03,10:15,10:30,40850
2017-04-03,10:30,10:45,41178
2017-04-03,10:45,11:00,41458
2017-04-03,11:00,11:15,43017
2017-04-03,11:15,11:30,43013
2017-04-03,11:30,11:45,43238
2017-04-03,11:45,12:00,43398
2017-04-03,12:00,12:15,44240
2017-04-03,12:15,12:30,44332
2017-04-03,12:30,12:45,44545
2017-04-03,12:45,13:00,44637
2017-04-03,13:00,13:15,44975
2017-04-03,13:15,13:30,44925
2017-04-03,13:30,13:45,44828
2017-04-03,13:45,14:00,44664
2017-04-03,14:00,14:15,44714
2017-04-03,14:15,14:30,44385
2017-04-03,14:30,14:45,44192
2017-04-03,14:45,15:00,44107
2017-04-03,15:00,15:15,43604
2017-04-03,15:15,15:30,43303
2017-04-03,15:30,15:45,42948
2017-04-03,15:45,16:00,42667
2017-04-03,16:00,16:15,41272
2017-04-03,16:15,16:30,40866
2017-04-03,16:30,16:45,40434
2017-04-03,16:45,17:00,40267
2017-04-03,17:00,17:15,38107
2017-04-03,17:15,17:30,37855
2017-04-03,17:30,17:45,37677
2017-04-03,17:45,18:00,37629
2017-04-03,18:00,18:15,35222
2017-04-03,18:15,18:30,34980
2017-04-03,18:30,18:45,34931
2017-04-03,18:45,19:00,34884
2017-04-03,19:00,19:15,33614
2017-04-03,19:15,19:30,33468
