date,time_from,time_to,production
2017-01-01,00:00,00:15,19821
2017-01-01,00:15,00:30,19608
2017-01-01,00:30,00:45,19510
2017-01-01,00:45,01:00,19395
2017-01-01,01:00,01:15,19170
2017-01-01,01:15,01:30,18900
2017-01-01,01:30,01:45,18850
2017-01-01,01:45,02:00,18811
2017-01-01,02:00,02:15,18950
2017-01-01,02:15,02:30,18969
2017-01-01,02:30,02:45,18921
2017-01-01,02:45,03:00,18886
2017-01-01,03:00,03:15,19105
2017-01-01,03:15,03:30,19070
2017-01-01,03:30,03:45,19034
2017-01-01,03:45,04:00,18971
2017-01-01,04:00,04:15,19429
2017-01-01,04:15,04:30,19386
2017-01-01,04:30,04:45,19319
2017-01-01,04:45,05:00,19273
2017-01-01,05:00,05:15,19433
2017-01-01,05:15,05:30,19362
2017-01-01,05:30,05:45,19167
2017-01-01,05:45,06:00,18992
2017-01-01,06:00,06:15,19061
2017-01-01,06:15,06:30,18993
2017-01-01,06:30,06:45,18931
2017-01-01,06:45,07:00,19086
2017-01-01,07:00,07:15,19162
2017-01-01,07:15,07:30,19301
2017-01-01,07:30,07:45,19491
2017-01-01,07:45,08:00,19815
2017-01-01,08:00,08:15,20351
2017-01-01,08:15,08:30,20496
2017-01-01,08:30,08:45,20840
2017-01-01,08:45,09:00,21333
2017-01-01,09:00,09:15,22066
2017-01-01,09:15,09:30,22472
2017-01-01,09:30,09:45,22970
2017-01-01,09:45,10:00,23479
2017-01-01,10:00,10:15,24770
2017-01-01,10:15,10:30,25182
2017-01-01,10:30,10:45,25650
2017-01-01,10:45,11:00,26004
2017-01-01,11:00,11:15,26802
2017-01-01,11:15,11:30,27217
2017-01-01,11:30,11:45,27465
2017-01-01,11:45,12:00,27634
2017-01-01,12:00,12:15,27870
2017-01-01,12:15,12:30,27731
2017-01-01,12:30,12:45,27647
2017-01-01,12:45,13:00,27450
2017-01-01,13:00,13:15,26849
2017-01-01,13:15,13:30,26479
2017-01-01,13:30,13:45,26116
2017-01-01,13:45,14:00,25806
2017-01-01,14:00,14:15,24616
2017-01-01,14:15,14:30,24332
2017-01-01,14:30,14:45,23992
2017-01-01,14:45,15:00,23700
2017-01-01,15:00,15:15,22845
2017-01-01,15:15,15:30,22570
2017-01-01,15:30,15:45,22368
2017-01-01,15:45,16:00,22222
2017-01-01,16:00,16:15,21749
2017-01-01,16:15,16:30,21847
2017-01-01,16:30,16:45,22167
2017-01-01,16:45,17:00,22808
2017-01-01,17:00,17:15,22641
2017-01-01,17:15,17:30,22906
2017-01-01,17:30,17:45,22972
2017-01-01,17:45,18:00,23084
2017-01-01,18:00,18:15,23192
2017-01-01,18:15,18:30,23174
2017-01-01,18:30,18:45,23183
2017-01-01,18:45,19:00,23041
2017-01-01,19:00,19:15,23509
2017-01-01,19:15,19:30,23439
2017-01-01,19:30,19:45,23469
2017-01-01,19:45,20:00,23385
2017-01-01,20:00,20:15,23583
2017-01-01,20:15,20:30,23168
2017-01-01,20:30,20:45,22950
2017-01-01,20:45,21:00,22757
2017-01-01,21:00,21:15,22707
2017-01-01,21:15,21:30,22505
2017-01-01,21:30,21:45,22510
2017-01-01,21:45,22:00,22497
2017-01-01,22:00,22:15,22329
2017-01-01,22:15,22:30,22201
2017-01-01,22:30,22:45,21912
2017-01-01,22:45,23:00,21734
2017-01-01,23:00,23:15,21340
2017-01-01,23:15,23:30,20902
2017-01-01,23:30,23:45,20481
2017-01-01,23:45,00:00,20244
2017-01-02,00:00,00:15,18857
2017-01-02,00:15,00:30,18664
2017-01-02,00:30,00:45,18477
2017-01-02,00:45,01:00,18258
2017-01-02,01:00,01:15,18653
2017-01-02,01:15,01:30,18539
2017-01-02,01:30,01:45,18452
2017-01-02,01:45,02:00,18410
2017-01-02,02:00,02:15,18582
2017-01-02,02:15,02:30,18560
2017-01-02,02:30,02:45,18587
2017-01-02,02:45,03:00,18621
2017-01-02,03:00,03:15,18781
2017-01-02,03:15,03:30,18793
2017-01-02,03:30,03:45,18856
2017-01-02,03:45,04:00,18897
2017-01-02,04:00,04:15,19707
2017-01-02,04:15,04:30,19765
2017-01-02,04:30,04:45,19826
2017-01-02,04:45,05:00,19954
2017-01-02,05:00,05:15,20617
2017-01-02,05:15,05:30,20773
2017-01-02,05:30,05:45,20942
2017-01-02,05:45,06:00,21449
2017-01-02,06:00,06:15,22521
2017-01-02,06:15,06:30,22981
2017-01-02,06:30,06:45,23618
2017-01-02,06:45,07:00,24356
2017-01-02,07:00,07:15,26316
2017-01-02,07:15,07:30,26828
2017-01-02,07:30,07:45,27346
2017-01-02,07:45,08:00,27856
2017-01-02,08:00,08:15,29248
2017-01-02,08:15,08:30,29508
2017-01-02,08:30,08:45,29649
2017-01-02,08:45,09:00,29829
2017-01-02,09:00,09:15,31142
2017-01-02,09:15,09:30,31246
2017-01-02,09:30,09:45,31412
2017-01-02,09:45,10:00,31519
2017-01-02,10:00,10:15,32247
2017-01-02,10:15,10:30,32332
2017-01-02,10:30,10:45,32471
2017-01-02,10:45,11:00,32623
2017-01-02,11:00,11:15,33058
2017-01-02,11:15,11:30,33153
2017-01-02,11:30,11:45,33303
2017-01-02,11:45,12:00,33364
2017-01-02,12:00,12:15,33423
2017-01-02,12:15,12:30,33411
2017-01-02,12:30,12:45,33451
2017-01-02,12:45,13:00,33428
2017-01-02,13:00,13:15,33298
2017-01-02,13:15,13:30,33111
