date,time_from,time_to,demand
2014-02-01,00:00,00:15,20327
2014-02-01,00:15,00:30,20030
2014-02-01,00:30,00:45,19750
2014-02-01,00:45,01:00,19647
2014-02-01,01:00,01:15,19500
2014-02-01,01:15,01:30,19383
2014-02-01,01:30,01:45,19158
2014-02-01,01:45,02:00,19240
2014-02-01,02:00,02:15,19065
2014-02-01,02:15,02:30,19039
2014-02-01,02:30,02:45,18995
2014-02-01,02:45,03:00,18974
2014-02-01,03:00,03:15,19091
2014-02-01,03:15,03:30,19030
2014-02-01,03:30,03:45,19046
2014-02-01,03:45,04:00,19049
2014-02-01,04:00,04:15,19075
2014-02-01,04:15,04:30,19055
2014-02-01,04:30,04:45,18928
2014-02-01,04:45,05:00,18872
2014-02-01,05:00,05:15,19016
2014-02-01,05:15,05:30,18865
2014-02-01,05:30,05:45,18789
2014-02-01,05:45,06:00,18711
2014-02-01,06:00,06:15,18902
2014-02-01,06:15,06:30,19043
2014-02-01,06:30,06:45,19245
2014-02-01,06:45,07:00,19240
2014-02-01,07:00,07:15,19658
2014-02-01,07:15,07:30,19967
2014-02-01,07:30,07:45,20378
2014-02-01,07:45,08:00,20794
2014-02-01,08:00,08:15,21228
2014-02-01,08:15,08:30,21540
2014-02-01,08:30,08:45,21875
2014-02-01,08:45,09:00,22104
2014-02-01,09:00,09:15,22422
2014-02-01,09:15,09:30,22813
2014-02-01,09:30,09:45,23099
2014-02-01,09:45,10:00,23329
2014-02-01,10:00,10:15,23597
2014-02-01,10:15,10:30,23891
2014-02-01,10:30,10:45,24034
2014-02-01,10:45,11:00,23868
2014-02-01,11:00,11:15,24033
2014-02-01,11:15,11:30,24147
2014-02-01,11:30,11:45,24292
2014-02-01,11:45,12:00,24272
2014-02-01,12:00,12:15,24142
2014-02-01,12:15,12:30,24187
2014-02-01,12:30,12:45,24064
2014-02-01,12:45,13:00,23776
2014-02-01,13:00,13:15,23557
2014-02-01,13:15,13:30,23351
2014-02-01,13:30,13:45,23286
2014-02-01,13:45,14:00,23088
