date,time_from,time_to,demand
2014-07-01,00:00,00:15,16018
2014-07-01,00:15,00:30,15856
2014-07-01,00:30,00:45,15652
2014-07-01,00:45,01:00,15512
2014-07-01,01:00,01:15,15336
2014-07-01,01:15,01:30,15218
2014-07-01,01:30,01:45,15108
2014-07-01,01:45,02:00,15006
2014-07-01,02:00,02:15,14837
2014-07-01,02:15,02:30,14755
2014-07-01,02:30,02:45,14779
2014-07-01,02:45,03:00,14801
2014-07-01,03:00,03:15,14787
2014-07-01,03:15,03:30,14794
2014-07-01,03:30,03:45,14795
2014-07-01,03:45,04:00,14802
2014-07-01,04:00,04:15,14976
2014-07-01,04:15,04:30,15070
2014-07-01,04:30,04:45,15195
2014-07-01,04:45,05:00,15328
2014-07-01,05:00,05:15,15656
2014-07-01,05:15,05:30,15754
2014-07-01,05:30,05:45,16037
2014-07-01,05:45,06:00,16328
2014-07-01,06:00,06:15,17426
2014-07-01,06:15,06:30,18115
2014-07-01,06:30,06:45,18613
2014-07-01,06:45,07:00,18955
2014-07-01,07:00,07:15,19526
2014-07-01,07:15,07:30,19813
2014-07-01,07:30,07:45,20121
2014-07-01,07:45,08:00,20470
2014-07-01,08:00,08:15,21010
2014-07-01,08:15,08:30,21263
2014-07-01,08:30,08:45,21486
2014-07-01,08:45,09:00,21571
2014-07-01,09:00,09:15,21622
2014-07-01,09:15,09:30,21816
2014-07-01,09:30,09:45,21999
2014-07-01,09:45,10:00,22130
2014-07-01,10:00,10:15,22284
2014-07-01,10:15,10:30,22414
2014-07-01,10:30,10:45,22658
2014-07-01,10:45,11:00,22844
2014-07-01,11:00,11:15,23020
2014-07-01,11:15,11:30,23206
2014-07-01,11:30,11:45,23411
2014-07-01,11:45,12:00,23493
2014-07-01,12:00,12:15,23312
2014-07-01,12:15,12:30,23272
2014-07-01,12:30,12:45,23246
2014-07-01,12:45,13:00,23252
2014-07-01,13:00,13:15,23212
2014-07-01,13:15,13:30,23112
2014-07-01,13:30,13:45,22984
2014-07-01,13:45,14:00,22803
2014-07-01,14:00,14:15,22670
2014-07-01,14:15,14:30,22633
2014-07-01,14:30,14:45,22539
2014-07-01,14:45,15:00,22394
2014-07-01,15:00,15:15,22246
2014-07-01,15:15,15:30,22084
2014-07-01,15:30,15:45,21981
2014-07-01,15:45,16:00,21789
2014-07-01,16:00,16:15,21665
2014-07-01,16:15,16:30,21521
2014-07-01,16:30,16:45,21427
2014-07-01,16:45,17:00,21320
2014-07-01,17:00,17:15,21241
2014-07-01,17:15,17:30,21191
2014-07-01,17:30,17:45,21101
2014-07-01,17:45,18:00,21030
2014-07-01,18:00,18:15,20867
2014-07-01,18:15,18:30,20780
2014-07-01,18:30,18:45,20766
2014-07-01,18:45,19:00,20671
2014-07-01,19:00,19:15,20635
2014-07-01,19:15,19:30,20549
2014-07-01,19:30,19:45,20549
2014-07-01,19:45,20:00,20472
2014-07-01,20:00,20:15,20326
2014-07-01,20:15,20:30,20210
2014-07-01,20:30,20:45,20027
2014-07-01,20:45,21:00,19834
2014-07-01,21:00,21:15,19644
2014-07-01,21:15,21:30,19451
2014-07-01,21:30,21:45,19230
2014-07-01,21:45,22:00,19033
2014-07-01,22:00,22:15,18870
2014-07-01,22:15,22:30,18611
2014-07-01,22:30,22:45,18300
2014-07-01,22:45,23:00,17907
2014-07-01,23:00,23:15,17390
2014-07-01,23:15,23:30,17034
2014-07-01,23:30,23:45,16712
2014-07-01,23:45,00:00,16484
2014-07-02,00:00,00:15,17267
2014-07-02,00:15,00:30,17074
2014-07-02,00:30,00:45,16864
2014-07-02,00:45,01:00,16745
2014-07-02,01:00,01:15,16531
2014-07-02,01:15,01:30,16420
2014-07-02,01:30,01:45,16340
2014-07-02,01:45,02:00,16274
2014-07-02,02:00,02:15,16088
2014-07-02,02:15,02:30,16043
2014-07-02,02:30,02:45,16089
2014-07-02,02:45,03:00,16128
2014-07-02,03:00,03:15,16130
2014-07-02,03:15,03:30,16127
2014-07-02,03:30,03:45,16148
2014-07-02,03:45,04:00,16183
2014-07-02,04:00,04:15,16365
2014-07-02,04:15,04:30,16480
2014-07-02,04:30,04:45,16630
2014-07-02,04:45,05:00,16817
2014-07-02,05:00,05:15,17163
2014-07-02,05:15,05:30,17274
2014-07-02,05:30,05:45,17576
2014-07-02,05:45,06:00,17946
2014-07-02,06:00,06:15,19109
2014-07-02,06:15,06:30,19962
