date,time_from,time_to,demand
2014-06-01,00:00,00:15,15817
2014-06-01,00:15,00:30,15630
2014-06-01,00:30,00:45,15450
2014-06-01,00:45,01:00,15285
2014-06-01,01:00,01:15,15026
2014-06-01,01:15,01:30,14868
2014-06-01,01:30,01:45,14731
2014-06-01,01:45,02:00,14652
2014-06-01,02:00,02:15,14549
2014-06-01,02:15,02:30,14479
2014-06-01,02:30,02:45,14410
2014-06-01,02:45,03:00,14388
2014-06-01,03:00,03:15,14361
2014-06-01,03:15,03:30,14353
2014-06-01,03:30,03:45,14361
2014-06-01,03:45,04:00,14355
2014-06-01,04:00,04:15,14403
2014-06-01,04:15,04:30,14434
2014-06-01,04:30,04:45,14480
2014-06-01,04:45,05:00,14518
2014-06-01,05:00,05:15,14501
2014-06-01,05:15,05:30,14412
2014-06-01,05:30,05:45,14320
2014-06-01,05:45,06:00,14240
2014-06-01,06:00,06:15,14216
2014-06-01,06:15,06:30,14279
2014-06-01,06:30,06:45,14377
2014-06-01,06:45,07:00,14445
2014-06-01,07:00,07:15,14525
2014-06-01,07:15,07:30,14671
2014-06-01,07:30,07:45,14983
2014-06-01,07:45,08:00,15316
2014-06-01,08:00,08:15,15676
2014-06-01,08:15,08:30,16086
2014-06-01,08:30,08:45,16513
2014-06-01,08:45,09:00,16808
2014-06-01,09:00,09:15,17148
2014-06-01,09:15,09:30,17406
2014-06-01,09:30,09:45,17629
2014-06-01,09:45,10:00,17816
2014-06-01,10:00,10:15,18106
2014-06-01,10:15,10:30,18307
2014-06-01,10:30,10:45,18467
2014-06-01,10:45,11:00,18617
2014-06-01,11:00,11:15,18822
2014-06-01,11:15,11:30,19090
2014-06-01,11:30,11:45,19273
2014-06-01,11:45,12:00,19318
2014-06-01,12:00,12:15,19297
2014-06-01,12:15,12:30,19325
2014-06-01,12:30,12:45,19223
2014-06-01,12:45,13:00,19080
2014-06-01,13:00,13:15,18922
2014-06-01,13:15,13:30,18770
2014-06-01,13:30,13:45,18622
2014-06-01,13:45,14:00,18443
2014-06-01,14:00,14:15,18308
2014-06-01,14:15,14:30,18270
2014-06-01,14:30,14:45,18153
2014-06-01,14:45,15:00,18042
2014-06-01,15:00,15:15,17985
2014-06-01,15:15,15:30,17922
2014-06-01,15:30,15:45,17855
2014-06-01,15:45,16:00,17743
2014-06-01,16:00,16:15,17683
2014-06-01,16:15,16:30,17638
2014-06-01,16:30,16:45,17625
2014-06-01,16:45,17:00,17617
2014-06-01,17:00,17:15,17798
2014-06-01,17:15,17:30,17930
2014-06-01,17:30,17:45,18062
2014-06-01,17:45,18:00,18115
2014-06-01,18:00,18:15,18340
2014-06-01,18:15,18:30,18424
2014-06-01,18:30,18:45,18509
2014-06-01,18:45,19:00,18512
2014-06-01,19:00,19:15,18599
2014-06-01,19:15,19:30,18591
2014-06-01,19:30,19:45,18562
2014-06-01,19:45,20:00,18462
2014-06-01,20:00,20:15,18416
2014-06-01,20:15,20:30,18221
2014-06-01,20:30,20:45,17985
2014-06-01,20:45,21:00,17814
2014-06-01,21:00,21:15,17877
2014-06-01,21:15,21:30,17899
2014-06-01,21:30,21:45,17973
2014-06-01,21:45,22:00,18105
2014-06-01,22:00,22:15,18211
2014-06-01,22:15,22:30,18094
2014-06-01,22:30,22:45,17854
2014-06-01,22:45,23:00,17570
2014-06-01,23:00,23:15,17152
2014-06-01,23:15,23:30,16860
2014-06-01,23:30,23:45,16571
2014-06-01,23:45,00:00,16325
2014-06-02,00:00,00:15,16005
2014-06-02,00:15,00:30,15839
2014-06-02,00:30,00:45,15673
2014-06-02,00:45,01:00,15557
2014-06-02,01:00,01:15,15361
2014-06-02,01:15,01:30,15250
2014-06-02,01:30,01:45,15139
2014-06-02,01:45,02:00,15109
2014-06-02,02:00,02:15,15027
2014-06-02,02:15,02:30,14971
2014-06-02,02:30,02:45,14976
2014-06-02,02:45,03:00,15005
2014-06-02,03:00,03:15,15073
2014-06-02,03:15,03:30,15110
2014-06-02,03:30,03:45,15182
2014-06-02,03:45,04:00,15245
2014-06-02,04:00,04:15,15488
2014-06-02,04:15,04:30,15631
2014-06-02,04:30,04:45,15850
2014-06-02,04:45,05:00,16098
2014-06-02,05:00,05:15,16580
2014-06-02,05:15,05:30,16788
2014-06-02,05:30,05:45,17160
2014-06-02,05:45,06:00,17673
2014-06-02,06:00,06:15,19043
2014-06-02,06:15,06:30,19991
2014-06-02,06:30,06:45,20772
2014-06-02,06:45,07:00,21310
2014-06-02,07:00,07:15,22046
2014-06-02,07:15,07:30,22389
2014-06-02,07:30,07:45,22713
2014-06-02,07:45,08:00,23012
2014-06-02,08:00,08:15,23475
2014-06-02,08:15,08:30,23697
2014-06-02,08:30,08:45,23930
2014-06-02,08:45,09:00,23996
