date,time_from,time_to,production
2014-06-01,00:00,00:15,16814
2014-06-01,00:15,00:30,16692
2014-06-01,00:30,00:45,16570
2014-06-01,00:45,01:00,16531
2014-06-01,01:00,01:15,16150
2014-06-01,01:15,01:30,15967
2014-06-01,01:30,01:45,15842
2014-06-01,01:45,02:00,15787
2014-06-01,02:00,02:15,15588
2014-06-01,02:15,02:30,15533
2014-06-01,02:30,02:45,15534
2014-06-01,02:45,03:00,15499
2014-06-01,03:00,03:15,15099
2014-06-01,03:15,03:30,15044
2014-06-01,03:30,03:45,15056
2014-06-01,03:45,04:00,15127
2014-06-01,04:00,04:15,14952
2014-06-01,04:15,04:30,14971
2014-06-01,04:30,04:45,14960
2014-06-01,04:45,05:00,14899
2014-06-01,05:00,05:15,14876
2014-06-01,05:15,05:30,14942
2014-06-01,05:30,05:45,14767
2014-06-01,05:45,06:00,14730
2014-06-01,06:00,06:15,15336
2014-06-01,06:15,06:30,15405
2014-06-01,06:30,06:45,15358
2014-06-01,06:45,07:00,15582
2014-06-01,07:00,07:15,18029
2014-06-01,07:15,07:30,18251
2014-06-01,07:30,07:45,18407
2014-06-01,07:45,08:00,18792
2014-06-01,08:00,08:15,21815
2014-06-01,08:15,08:30,22144
2014-06-01,08:30,08:45,22339
2014-06-01,08:45,09:00,22751
2014-06-01,09:00,09:15,25236
2014-06-01,09:15,09:30,25613
2014-06-01,09:30,09:45,25787
2014-06-01,09:45,10:00,26125
2014-06-01,10:00,10:15,28222
2014-06-01,10:15,10:30,28525
2014-06-01,10:30,10:45,28642
2014-06-01,10:45,11:00,28939
2014-06-01,11:00,11:15,30653
2014-06-01,11:15,11:30,30931
2014-06-01,11:30,11:45,30953
2014-06-01,11:45,12:00,31052
2014-06-01,12:00,12:15,31949
2014-06-01,12:15,12:30,31897
2014-06-01,12:30,12:45,31833
2014-06-01,12:45,13:00,31795
2014-06-01,13:00,13:15,31243
2014-06-01,13:15,13:30,31182
2014-06-01,13:30,13:45,31149
2014-06-01,13:45,14:00,31120
2014-06-01,14:00,14:15,29465
2014-06-01,14:15,14:30,29392
2014-06-01,14:30,14:45,29320
2014-06-01,14:45,15:00,29223
2014-06-01,15:00,15:15,27956
2014-06-01,15:15,15:30,27790
2014-06-01,15:30,15:45,27836
2014-06-01,15:45,16:00,27660
2014-06-01,16:00,16:15,26480
2014-06-01,16:15,16:30,26262
2014-06-01,16:30,16:45,26248
2014-06-01,16:45,17:00,26038
2014-06-01,17:00,17:15,25135
2014-06-01,17:15,17:30,25068
2014-06-01,17:30,17:45,25196
2014-06-01,17:45,18:00,25110
2014-06-01,18:00,18:15,23666
2014-06-01,18:15,18:30,23461
2014-06-01,18:30,18:45,23471
2014-06-01,18:45,19:00,23337
2014-06-01,19:00,19:15,21467
2014-06-01,19:15,19:30,21320
2014-06-01,19:30,19:45,21511
2014-06-01,19:45,20:00,21275
2014-06-01,20:00,20:15,19888
2014-06-01,20:15,20:30,19704
2014-06-01,20:30,20:45,19786
2014-06-01,20:45,21:00,19684
2014-06-01,21:00,21:15,19408
2014-06-01,21:15,21:30,19435
2014-06-01,21:30,21:45,19835
2014-06-01,21:45,22:00,19954
2014-06-01,22:00,22:15,19905
2014-06-01,22:15,22:30,19954
2014-06-01,22:30,22:45,19873
