date,time_from,time_to,production
2014-02-01,00:00,00:15,25575
2014-02-01,00:15,00:30,25395
2014-02-01,00:30,00:45,25387
2014-02-01,00:45,01:00,25312
2014-02-01,01:00,01:15,24614
2014-02-01,01:15,01:30,24524
2014-02-01,01:30,01:45,24520
2014-02-01,01:45,02:00,24470
2014-02-01,02:00,02:15,23817
2014-02-01,02:15,02:30,23833
2014-02-01,02:30,02:45,23914
2014-02-01,02:45,03:00,24017
2014-02-01,03:00,03:15,23683
2014-02-01,03:15,03:30,23760
2014-02-01,03:30,03:45,23826
2014-02-01,03:45,04:00,23964
2014-02-01,04:00,04:15,22821
2014-02-01,04:15,04:30,22776
2014-02-01,04:30,04:45,22803
2014-02-01,04:45,05:00,22817
2014-02-01,05:00,05:15,23495
2014-02-01,05:15,05:30,23375
2014-02-01,05:30,05:45,23267
2014-02-01,05:45,06:00,23109
2014-02-01,06:00,06:15,23733
2014-02-01,06:15,06:30,23633
2014-02-01,06:30,06:45,23734
2014-02-01,06:45,07:00,23759
2014-02-01,07:00,07:15,25418
2014-02-01,07:15,07:30,25469
2014-02-01,07:30,07:45,25695
2014-02-01,07:45,08:00,25938
2014-02-01,08:00,08:15,26257
2014-02-01,08:15,08:30,26514
2014-02-01,08:30,08:45,26749
2014-02-01,08:45,09:00,26960
2014-02-01,09:00,09:15,26858
2014-02-01,09:15,09:30,27053
2014-02-01,09:30,09:45,27243
2014-02-01,09:45,10:00,27383
2014-02-01,10:00,10:15,27250
2014-02-01,10:15,10:30,27335
2014-02-01,10:30,10:45,27359
2014-02-01,10:45,11:00,27319
2014-02-01,11:00,11:15,26956
2014-02-01,11:15,11:30,26954
2014-02-01,11:30,11:45,26936
2014-02-01,11:45,12:00,26853
2014-02-01,12:00,12:15,26501
2014-02-01,12:15,12:30,26444
2014-02-01,12:30,12:45,26327
2014-02-01,12:45,13:00,26198
2014-02-01,13:00,13:15,25945
2014-02-01,13:15,13:30,25755
2014-02-01,13:30,13:45,25452
2014-02-01,13:45,14:00,25255
2014-02-01,14:00,14:15,24912
2014-02-01,14:15,14:30,24759
2014-02-01,14:30,14:45,24588
2014-02-01,14:45,15:00,24378
2014-02-01,15:00,15:15,24159
2014-02-01,15:15,15:30,23953
2014-02-01,15:30,15:45,23762
2014-02-01,15:45,16:00,23611
2014-02-01,16:00,16:15,24293
2014-02-01,16:15,16:30,24200
2014-02-01,16:30,16:45,24195
2014-02-01,16:45,17:00,24237
2014-02-01,17:00,17:15,25077
2014-02-01,17:15,17:30,25250
2014-02-01,17:30,17:45,25441
2014-02-01,17:45,18:00,25507
2014-02-01,18:00,18:15,26078
2014-02-01,18:15,18:30,26055
2014-02-01,18:30,18:45,25998
2014-02-01,18:45,19:00,25883
2014-02-01,19:00,19:15,25812
2014-02-01,19:15,19:30,25733
2014-02-01,19:30,19:45,25601
2014-02-01,19:45,20:00,25389
2014-02-01,20:00,20:15,24742
2014-02-01,20:15,20:30,24523
2014-02-01,20:30,20:45,24249
2014-02-01,20:45,21:00,24103
2014-02-01,21:00,21:15,23777
2014-02-01,21:15,21:30,23669
2014-02-01,21:30,21:45,23630
2014-02-01,21:45,22:00,23701
2014-02-01,22:00,22:15,23642
2014-02-01,22:15,22:30,23551
2014-02-01,22:30,22:45,23374
2014-02-01,22:45,23:00,23141
2014-02-01,23:00,23:15,22891
2014-02-01,23:15,23:30,22767
2014-02-01,23:30,23:45,22558
2014-02-01,23:45,00:00,22481
2014-02-02,00:00,00:15,22302
2014-02-02,00:15,00:30,22231
2014-02-02,00:30,00:45,22171
2014-02-02,00:45,01:00,22130
2014-02-02,01:00,01:15,21207
2014-02-02,01:15,01:30,21146
2014-02-02,01:30,01:45,21024
2014-02-02,01:45,02:00,20844
2014-02-02,02:00,02:15,20543
2014-02-02,02:15,02:30,20450
2014-02-02,02:30,02:45,20334
2014-02-02,02:45,03:00,20309
2014-02-02,03:00,03:15,19945
2014-02-02,03:15,03:30,19969
2014-02-02,03:30,03:45,19977
2014-02-02,03:45,04:00,20058
2014-02-02,04:00,04:15,19913
2014-02-02,04:15,04:30,19883
2014-02-02,04:30,04:45,19824
2014-02-02,04:45,05:00,19732
2014-02-02,05:00,05:15,19637
2014-02-02,05:15,05:30,19492
2014-02-02,05:30,05:45,19314
2014-02-02,05:45,06:00,19111
2014-02-02,06:00,06:15,20194
2014-02-02,06:15,06:30,20056
2014-02-02,06:30,06:45,20083
2014-02-02,06:45,07:00,20002
2014-02-02,07:00,07:15,20634
2014-02-02,07:15,07:30,20628
2014-02-02,07:30,07:45,20786
2014-02-02,07:45,08:00,20970
2014-02-02,08:00,08:15,22133
2014-02-02,08:15,08:30,22360
2014-02-02,08:30,08:45,22556
2014-02-02,08:45,09:00,22768
2014-02-02,09:00,09:15,23746
2014-02-02,09:15,09:30,24105
2014-02-02,09:30,09:45,24451
2014-02-02,09:45,10:00,24863
2014-02-02,10:00,10:15,25006
2014-02-02,10:15,10:30,25355
2014-02-02,10:30,10:45,25688
2014-02-02,10:45,11:00,25925
2014-02-02,11:00,11:15,25653
2014-02-02,11:15,11:30,25871
2014-02-02,11:30,11:45,26039
2014-02-02,11:45,12:00,26082
2014-02-02,12:00,12:15,25500
2014-02-02,12:15,12:30,25520
2014-02-02,12:30,12:45,25467
2014-02-02,12:45,13:00,25321
2014-02-02,13:00,13:15,24851
2014-02-02,13:15,13:30,24707
2014-02-02,13:30,13:45,24424
2014-02-02,13:45,14:00,24197
2014-02-02,14:00,14:15,23968
2014-02-02,14:15,14:30,23772
2014-02-02,14:30,14:45,23539
2014-02-02,14:45,15:00,23255
2014-02-02,15:00,15:15,23369
2014-02-02,15:15,15:30,23058
2014-02-02,15:30,15:45,22846
2014-02-02,15:45,16:00,22642
2014-02-02,16:00,16:15,23111
2014-02-02,16:15,16:30,23017
2014-02-02,16:30,16:45,22995
2014-02-02,16:45,17:00,23003
2014-02-02,17:00,17:15,24417
2014-02-02,17:15,17:30,24592
2014-02-02,17:30,17:45,24844
2014-02-02,17:45,18:00,24926
2014-02-02,18:00,18:15,26752
2014-02-02,18:15,18:30,26756
2014-02-02,18:30,18:45,26673
2014-02-02,18:45,19:00,26637
2014-02-02,19:00,19:15,27052
2014-02-02,19:15,19:30,27036
2014-02-02,19:30,19:45,26934
2014-02-02,19:45,20:00,26798
2014-02-02,20:00,20:15,26989
2014-02-02,20:15,20:30,26907
2014-02-02,20:30,20:45,26778
2014-02-02,20:45,21:00,26736
2014-02-02,21:00,21:15,26562
2014-02-02,21:15,21:30,26510
2014-02-02,21:30,21:45,26529
2014-02-02,21:45,22:00,26578
2014-02-02,22:00,22:15,26237
2014-02-02,22:15,22:30,26154
2014-02-02,22:30,22:45,26002
2014-02-02,22:45,23:00,25777
2014-02-02,23:00,23:15,24723
2014-02-02,23:15,23:30,24523
2014-02-02,23:30,23:45,24267
2014-02-02,23:45,00:00,24071
2014-02-03,00:00,00:15,23558
2014-02-03,00:15,00:30,23398
2014-02-03,00:30,00:45,23342
2014-02-03,00:45,01:00,23308
2014-02-03,01:00,01:15,22875
2014-02-03,01:15,01:30,22812
2014-02-03,01:30,01:45,22746
2014-02-03,01:45,02:00,22656
2014-02-03,02:00,02:15,22196
2014-02-03,02:15,02:30,22200
