date,time_from,time_to,vertical_load
2016-05-01,00:00,00:15,9537
2016-05-01,00:15,00:30,9266
2016-05-01,00:30,00:45,9337
2016-05-01,00:45,01:00,9132
2016-05-01,01:00,01:15,8997
2016-05-01,01:15,01:30,8752
2016-05-01,01:30,01:45,8741
2016-05-01,01:45,02:00,8760
2016-05-01,02:00,02:15,8741
2016-05-01,02:15,02:30,8701
2016-05-01,02:30,02:45,8690
2016-05-01,02:45,03:00,8558
2016-05-01,03:00,03:15,8557
2016-05-01,03:15,03:30,8465
2016-05-01,03:30,03:45,8445
2016-05-01,03:45,04:00,8419
2016-05-01,04:00,04:15,8484
2016-05-01,04:15,04:30,8424
2016-05-01,04:30,04:45,8498
2016-05-01,04:45,05:00,8481
2016-05-01,05:00,05:15,8557
2016-05-01,05:15,05:30,8476
2016-05-01,05:30,05:45,8414
2016-05-01,05:45,06:00,8287
2016-05-01,06:00,06:15,8082
2016-05-01,06:15,06:30,8006
2016-05-01,06:30,06:45,8049
2016-05-01,06:45,07:00,8014
2016-05-01,07:00,07:15,8146
2016-05-01,07:15,07:30,8194
2016-05-01,07:30,07:45,8246
2016-05-01,07:45,08:00,8475
2016-05-01,08:00,08:15,8782
2016-05-01,08:15,08:30,8952
2016-05-01,08:30,08:45,9052
2016-05-01,08:45,09:00,9059
2016-05-01,09:00,09:15,9180
2016-05-01,09:15,09:30,9227
2016-05-01,09:30,09:45,9214
2016-05-01,09:45,10:00,9194
2016-05-01,10:00,10:15,9258
2016-05-01,10:15,10:30,9396
2016-05-01,10:30,10:45,9414
2016-05-01,10:45,11:00,9224
2016-05-01,11:00,11:15,9122
2016-05-01,11:15,11:30,9175
2016-05-01,11:30,11:45,9215
2016-05-01,11:45,12:00,9143
2016-05-01,12:00,12:15,9049
2016-05-01,12:15,12:30,9142
2016-05-01,12:30,12:45,9114
2016-05-01,12:45,13:00,9078
2016-05-01,13:00,13:15,8833
2016-05-01,13:15,13:30,8694
2016-05-01,13:30,13:45,8500
2016-05-01,13:45,14:00,8392
2016-05-01,14:00,14:15,8381
2016-05-01,14:15,14:30,8324
2016-05-01,14:30,14:45,8225
2016-05-01,14:45,15:00,8118
2016-05-01,15:00,15:15,8137
2016-05-01,15:15,15:30,8102
2016-05-01,15:30,15:45,8178
2016-05-01,15:45,16:00,8079
2016-05-01,16:00,16:15,8170
2016-05-01,16:15,16:30,8158
2016-05-01,16:30,16:45,8275
2016-05-01,16:45,17:00,8341
2016-05-01,17:00,17:15,8530
2016-05-01,17:15,17:30,8855
2016-05-01,17:30,17:45,9096
2016-05-01,17:45,18:00,9385
2016-05-01,18:00,18:15,9552
2016-05-01,18:15,18:30,9796
2016-05-01,18:30,18:45,9964
2016-05-01,18:45,19:00,10224
2016-05-01,19:00,19:15,10262
2016-05-01,19:15,19:30,10567
2016-05-01,19:30,19:45,10673
2016-05-01,19:45,20:00,10792
2016-05-01,20:00,20:15,10910
2016-05-01,20:15,20:30,10987
2016-05-01,20:30,20:45,10962
2016-05-01,20:45,21:00,10953
2016-05-01,21:00,21:15,11151
2016-05-01,21:15,21:30,11307
2016-05-01,21:30,21:45,11220
2016-05-01,21:45,22:00,11323
2016-05-01,22:00,22:15,11251
2016-05-01,22:15,22:30,11118
2016-05-01,22:30,22:45,10927
2016-05-01,22:45,23:00,10632
2016-05-01,23:00,23:15,10457
2016-05-01,23:15,23:30,10303
2016-05-01,23:30,23:45,10224
2016-05-01,23:45,00:00,10009
2016-05-02,00:00,00:15,9818
2016-05-02,00:15,00:30,9573
2016-05-02,00:30,00:45,9403
2016-05-02,00:45,01:00,9395
2016-05-02,01:00,01:15,9317
2016-05-02,01:15,01:30,9248
2016-05-02,01:30,01:45,9038
2016-05-02,01:45,02:00,9149
2016-05-02,02:00,02:15,9183
2016-05-02,02:15,02:30,9204
2016-05-02,02:30,02:45,9215
2016-05-02,02:45,03:00,9229
2016-05-02,03:00,03:15,9317
2016-05-02,03:15,03:30,9405
2016-05-02,03:30,03:45,9487
2016-05-02,03:45,04:00,9631
2016-05-02,04:00,04:15,9865
2016-05-02,04:15,04:30,9920
2016-05-02,04:30,04:45,10180
2016-05-02,04:45,05:00,10348
2016-05-02,05:00,05:15,10761
2016-05-02,05:15,05:30,11076
2016-05-02,05:30,05:45,11445
2016-05-02,05:45,06:00,11833
2016-05-02,06:00,06:15,12691
2016-05-02,06:15,06:30,13247
2016-05-02,06:30,06:45,13758
2016-05-02,06:45,07:00,13992
2016-05-02,07:00,07:15,14206
2016-05-02,07:15,07:30,14096
2016-05-02,07:30,07:45,14048
2016-05-02,07:45,08:00,13953
2016-05-02,08:00,08:15,13852
2016-05-02,08:15,08:30,13715
2016-05-02,08:30,08:45,13553
2016-05-02,08:45,09:00,13452
2016-05-02,09:00,09:15,13164
2016-05-02,09:15,09:30,13162
2016-05-02,09:30,09:45,12994
2016-05-02,09:45,10:00,12885
2016-05-02,10:00,10:15,12682
2016-05-02,10:15,10:30,12623
2016-05-02,10:30,10:45,12635
2016-05-02,10:45,11:00,12677
2016-05-02,11:00,11:15,12583
2016-05-02,11:15,11:30,12611
2016-05-02,11:30,11:45,12556
2016-05-02,11:45,12:00,12426
2016-05-02,12:00,12:15,12444
2016-05-02,12:15,12:30,12438
2016-05-02,12:30,12:45,12545
2016-05-02,12:45,13:00,12477
2016-05-02,13:00,13:15,12559
2016-05-02,13:15,13:30,12319
2016-05-02,13:30,13:45,12362
2016-05-02,13:45,14:00,12231
2016-05-02,14:00,14:15,12096
2016-05-02,14:15,14:30,12135
2016-05-02,14:30,14:45,12144
2016-05-02,14:45,15:00,12189
2016-05-02,15:00,15:15,12224
2016-05-02,15:15,15:30,12319
2016-05-02,15:30,15:45,12240
2016-05-02,15:45,16:00,12325
2016-05-02,16:00,16:15,12279
2016-05-02,16:15,16:30,12409
2016-05-02,16:30,16:45,12295
2016-05-02,16:45,17:00,12620
2016-05-02,17:00,17:15,12848
2016-05-02,17:15,17:30,13020
2016-05-02,17:30,17:45,13163
2016-05-02,17:45,18:00,13317
2016-05-02,18:00,18:15,13457
2016-05-02,18:15,18:30,13735
2016-05-02,18:30,18:45,13746
2016-05-02,18:45,19:00,14119
2016-05-02,19:00,19:15,14264
2016-05-02,19:15,19:30,14295
2016-05-02,19:30,19:45,14271
2016-05-02,19:45,20:00,14341
2016-05-02,20:00,20:15,14334
2016-05-02,20:15,20:30,14316
2016-05-02,20:30,20:45,14224
2016-05-02,20:45,21:00,14235
2016-05-02,21:00,21:15,14331
2016-05-02,21:15,21:30,14344
2016-05-02,21:30,21:45,14158
2016-05-02,21:45,22:00,13760
2016-05-02,22:00,22:15,13583
2016-05-02,22:15,22:30,13123
2016-05-02,22:30,22:45,12922
2016-05-02,22:45,23:00,12486
2016-05-02,23:00,23:15,12109
2016-05-02,23:15,23:30,11803
2016-05-02,23:30,23:45,11666
2016-05-02,23:45,00:00,11317
2016-05-03,00:00,00:15,11259
2016-05-03,00:15,00:30,11137
2016-05-03,00:30,00:45,10978
2016-05-03,00:45,01:00,10868
2016-05-03,01:00,01:15,10933
2016-05-03,01:15,01:30,10771
2016-05-03,01:30,01:45,10598
2016-05-03,01:45,02:00,10510
2016-05-03,02:00,02:15,10473
2016-05-03,02:15,02:30,10308
2016-05-03,02:30,02:45,10410
2016-05-03,02:45,03:00,10376
2016-05-03,03:00,03:15,10468
2016-05-03,03:15,03:30,10528
2016-05-03,03:30,03:45,10519
2016-05-03,03:45,04:00,10520
2016-05-03,04:00,04:15,10660
2016-05-03,04:15,04:30,10731
2016-05-03,04:30,04:45,10893
2016-05-03,04:45,05:00,10937
2016-05-03,05:00,05:15,11157
2016-05-03,05:15,05:30,11369
2016-05-03,05:30,05:45,11866
2016-05-03,05:45,06:00,12089
2016-05-03,06:00,06:15,12568
2016-05-03,06:15,06:30,12951
2016-05-03,06:30,06:45,13536
2016-05-03,06:45,07:00,13847
2016-05-03,07:00,07:15,14233
2016-05-03,07:15,07:30,14271
2016-05-03,07:30,07:45,14310
2016-05-03,07:45,08:00,14400
2016-05-03,08:00,08:15,14501
2016-05-03,08:15,08:30,14577
2016-05-03,08:30,08:45,14644
2016-05-03,08:45,09:00,14634
2016-05-03,09:00,09:15,14392
2016-05-03,09:15,09:30,14293
2016-05-03,09:30,09:45,14278
2016-05-03,09:45,10:00,14411
2016-05-03,10:00,10:15,14444
2016-05-03,10:15,10:30,14447
2016-05-03,10:30,10:45,14265
2016-05-03,10:45,11:00,14172
2016-05-03,11:00,11:15,14043
2016-05-03,11:15,11:30,14134
2016-05-03,11:30,11:45,14274
2016-05-03,11:45,12:00,14188
2016-05-03,12:00,12:15,14166
2016-05-03,12:15,12:30,14121
2016-05-03,12:30,12:45,14289
2016-05-03,12:45,13:00,14242
2016-05-03,13:00,13:15,14241
2016-05-03,13:15,13:30,14025
2016-05-03,13:30,13:45,13919
2016-05-03,13:45,14:00,13232
2016-05-03,14:00,14:15,13086
2016-05-03,14:15,14:30,12948
2016-05-03,14:30,14:45,12958
2016-05-03,14:45,15:00,13167
2016-05-03,15:00,15:15,13176
2016-05-03,15:15,15:30,13026
2016-05-03,15:30,15:45,12820
2016-05-03,15:45,16:00,12603
2016-05-03,16:00,16:15,12712
2016-05-03,16:15,16:30,12775
2016-05-03,16:30,16:45,12729
2016-05-03,16:45,17:00,12554
2016-05-03,17:00,17:15,12484
2016-05-03,17:15,17:30,12588
2016-05-03,17:30,17:45,12819
2016-05-03,17:45,18:00,12860
2016-05-03,18:00,18:15,12719
2016-05-03,18:15,18:30,12688
2016-05-03,18:30,18:45,12833
2016-05-03,18:45,19:00,13066
2016-05-03,19:00,19:15,13231
2016-05-03,19:15,19:30,13212
2016-05-03,19:30,19:45,13348
2016-05-03,19:45,20:00,13339
2016-05-03,20:00,20:15,13225
2016-05-03,20:15,20:30,13361
2016-05-03,20:30,20:45,13241
2016-05-03,20:45,21:00,13321
2016-05-03,21:00,21:15,13450
2016-05-03,21:15,21:30,13452
2016-05-03,21:30,21:45,13501
2016-05-03,21:45,22:00,13196
2016-05-03,22:00,22:15,13012
2016-05-03,22:15,22:30,12697
2016-05-03,22:30,22:45,12473
2016-05-03,22:45,23:00,12211
2016-05-03,23:00,23:15,12138
2016-05-03,23:15,23:30,11740
2016-05-03,23:30,23:45,11524
2016-05-03,23:45,00:00,11246
2016-05-04,00:00,00:15,11092
2016-05-04,00:15,00:30,10950
2016-05-04,00:30,00:45,10817
2016-05-04,00:45,01:00,10477
2016-05-04,01:00,01:15,10561
2016-05-04,01:15,01:30,10538
2016-05-04,01:30,01:45,10563
2016-05-04,01:45,02:00,10470
2016-05-04,02:00,02:15,10400
2016-05-04,02:15,02:30,10479
2016-05-04,02:30,02:45,10436
2016-05-04,02:45,03:00,10542
2016-05-04,03:00,03:15,10664
2016-05-04,03:15,03:30,10858
2016-05-04,03:30,03:45,10966
2016-05-04,03:45,04:00,11024
2016-05-04,04:00,04:15,11009
2016-05-04,04:15,04:30,11164
2016-05-04,04:30,04:45,11366
2016-05-04,04:45,05:00,11488
2016-05-04,05:00,05:15,11824
2016-05-04,05:15,05:30,12128
2016-05-04,05:30,05:45,12417
2016-05-04,05:45,06:00,12534
2016-05-04,06:00,06:15,12978
2016-05-04,06:15,06:30,13460
2016-05-04,06:30,06:45,13829
2016-05-04,06:45,07:00,14071
2016-05-04,07:00,07:15,14050
2016-05-04,07:15,07:30,14049
2016-05-04,07:30,07:45,13957
2016-05-04,07:45,08:00,13770
2016-05-04,08:00,08:15,13779
2016-05-04,08:15,08:30,13584
2016-05-04,08:30,08:45,13472
2016-05-04,08:45,09:00,13186
2016-05-04,09:00,09:15,12819
2016-05-04,09:15,09:30,12912
2016-05-04,09:30,09:45,12776
2016-05-04,09:45,10:00,12732
2016-05-04,10:00,10:15,12619
2016-05-04,10:15,10:30,12590
2016-05-04,10:30,10:45,12671
2016-05-04,10:45,11:00,12593
2016-05-04,11:00,11:15,12596
2016-05-04,11:15,11:30,12663
2016-05-04,11:30,11:45,12558
2016-05-04,11:45,12:00,12618
2016-05-04,12:00,12:15,12393
2016-05-04,12:15,12:30,12338
2016-05-04,12:30,12:45,12316
2016-05-04,12:45,13:00,12165
2016-05-04,13:00,13:15,12273
2016-05-04,13:15,13:30,12281
2016-05-04,13:30,13:45,12237
2016-05-04,13:45,14:00,11956
2016-05-04,14:00,14:15,11669
2016-05-04,14:15,14:30,11751
2016-05-04,14:30,14:45,11768
2016-05-04,14:45,15:00,11721
2016-05-04,15:00,15:15,11617
2016-05-04,15:15,15:30,11558
2016-05-04,15:30,15:45,11527
2016-05-04,15:45,16:00,11630
2016-05-04,16:00,16:15,11638
2016-05-04,16:15,16:30,11635
2016-05-04,16:30,16:45,11687
2016-05-04,16:45,17:00,11868
2016-05-04,17:00,17:15,11945
2016-05-04,17:15,17:30,12116
2016-05-04,17:30,17:45,12424
2016-05-04,17:45,18:00,12549
2016-05-04,18:00,18:15,12598
2016-05-04,18:15,18:30,12831
2016-05-04,18:30,18:45,13061
2016-05-04,18:45,19:00,13353
2016-05-04,19:00,19:15,13540
2016-05-04,19:15,19:30,13645
2016-05-04,19:30,19:45,13674
2016-05-04,19:45,20:00,13710
2016-05-04,20:00,20:15,13755
2016-05-04,20:15,20:30,13668
2016-05-04,20:30,20:45,13500
2016-05-04,20:45,21:00,13553
2016-05-04,21:00,21:15,13681
2016-05-04,21:15,21:30,13640
2016-05-04,21:30,21:45,13520
2016-05-04,21:45,22:00,13194
2016-05-04,22:00,22:15,12832
2016-05-04,22:15,22:30,12533
2016-05-04,22:30,22:45,12025
2016-05-04,22:45,23:00,11747
2016-05-04,23:00,23:15,11313
2016-05-04,23:15,23:30,11048
2016-05-04,23:30,23:45,10894
2016-05-04,23:45,00:00,10816
2016-05-05,00:00,00:15,10884
2016-05-05,00:15,00:30,10662
2016-05-05,00:30,00:45,10435
2016-05-05,00:45,01:00,10373
2016-05-05,01:00,01:15,10264
2016-05-05,01:15,01:30,10149
2016-05-05,01:30,01:45,9999
2016-05-05,01:45,02:00,9972
2016-05-05,02:00,02:15,9821
2016-05-05,02:15,02:30,9860
2016-05-05,02:30,02:45,9896
2016-05-05,02:45,03:00,9848
2016-05-05,03:00,03:15,9990
2016-05-05,03:15,03:30,9922
2016-05-05,03:30,03:45,9923
2016-05-05,03:45,04:00,9945
2016-05-05,04:00,04:15,9926
2016-05-05,04:15,04:30,10038
2016-05-05,04:30,04:45,10029
2016-05-05,04:45,05:00,10126
2016-05-05,05:00,05:15,10059
2016-05-05,05:15,05:30,9922
2016-05-05,05:30,05:45,9771
2016-05-05,05:45,06:00,9512
2016-05-05,06:00,06:15,9278
2016-05-05,06:15,06:30,9182
2016-05-05,06:30,06:45,9221
2016-05-05,06:45,07:00,9196
2016-05-05,07:00,07:15,9206
2016-05-05,07:15,07:30,9282
2016-05-05,07:30,07:45,9286
2016-05-05,07:45,08:00,9215
2016-05-05,08:00,08:15,9348
2016-05-05,08:15,08:30,9424
2016-05-05,08:30,08:45,9452
2016-05-05,08:45,09:00,9499
2016-05-05,09:00,09:15,9448
2016-05-05,09:15,09:30,9377
2016-05-05,09:30,09:45,9226
2016-05-05,09:45,10:00,9137
2016-05-05,10:00,10:15,9131
2016-05-05,10:15,10:30,9073
2016-05-05,10:30,10:45,8921
2016-05-05,10:45,11:00,8912
2016-05-05,11:00,11:15,8820
2016-05-05,11:15,11:30,8809
2016-05-05,11:30,11:45,8698
2016-05-05,11:45,12:00,8759
2016-05-05,12:00,12:15,8786
2016-05-05,12:15,12:30,8826
2016-05-05,12:30,12:45,8674
2016-05-05,12:45,13:00,8590
2016-05-05,13:00,13:15,8487
2016-05-05,13:15,13:30,8297
2016-05-05,13:30,13:45,8284
2016-05-05,13:45,14:00,8133
2016-05-05,14:00,14:15,8089
2016-05-05,14:15,14:30,8058
2016-05-05,14:30,14:45,7900
2016-05-05,14:45,15:00,7874
2016-05-05,15:00,15:15,7894
2016-05-05,15:15,15:30,8111
2016-05-05,15:30,15:45,8082
2016-05-05,15:45,16:00,8201
2016-05-05,16:00,16:15,8232
2016-05-05,16:15,16:30,8328
2016-05-05,16:30,16:45,8351
2016-05-05,16:45,17:00,8608
2016-05-05,17:00,17:15,8625
2016-05-05,17:15,17:30,8767
2016-05-05,17:30,17:45,9161
2016-05-05,17:45,18:00,9271
2016-05-05,18:00,18:15,9589
2016-05-05,18:15,18:30,9840
2016-05-05,18:30,18:45,10283
2016-05-05,18:45,19:00,10618
2016-05-05,19:00,19:15,10875
2016-05-05,19:15,19:30,11226
2016-05-05,19:30,19:45,11413
2016-05-05,19:45,20:00,11591
2016-05-05,20:00,20:15,11670
2016-05-05,20:15,20:30,11561
2016-05-05,20:30,20:45,11595
2016-05-05,20:45,21:00,11533
2016-05-05,21:00,21:15,11777
2016-05-05,21:15,21:30,12038
2016-05-05,21:30,21:45,12073
2016-05-05,21:45,22:00,11883
2016-05-05,22:00,22:15,11676
2016-05-05,22:15,22:30,11438
2016-05-05,22:30,22:45,11306
2016-05-05,22:45,23:00,10960
2016-05-05,23:00,23:15,10742
2016-05-05,23:15,23:30,10512
2016-05-05,23:30,23:45,10223
2016-05-05,23:45,00:00,9904
2016-05-06,00:00,00:15,9796
2016-05-06,00:15,00:30,9605
2016-05-06,00:30,00:45,9591
2016-05-06,00:45,01:00,9322
2016-05-06,01:00,01:15,9150
2016-05-06,01:15,01:30,9138
2016-05-06,01:30,01:45,9091
2016-05-06,01:45,02:00,8927
2016-05-06,02:00,02:15,9090
2016-05-06,02:15,02:30,9015
2016-05-06,02:30,02:45,9053
2016-05-06,02:45,03:00,8896
2016-05-06,03:00,03:15,9104
2016-05-06,03:15,03:30,9121
2016-05-06,03:30,03:45,9205
2016-05-06,03:45,04:00,9113
2016-05-06,04:00,04:15,9392
2016-05-06,04:15,04:30,9368
2016-05-06,04:30,04:45,9486
2016-05-06,04:45,05:00,9493
2016-05-06,05:00,05:15,10001
2016-05-06,05:15,05:30,10062
2016-05-06,05:30,05:45,10209
2016-05-06,05:45,06:00,10354
2016-05-06,06:00,06:15,10917
2016-05-06,06:15,06:30,11255
2016-05-06,06:30,06:45,11510
2016-05-06,06:45,07:00,11809
2016-05-06,07:00,07:15,11894
2016-05-06,07:15,07:30,12172
2016-05-06,07:30,07:45,12386
2016-05-06,07:45,08:00,12451
2016-05-06,08:00,08:15,12382
2016-05-06,08:15,08:30,12366
2016-05-06,08:30,08:45,12380
2016-05-06,08:45,09:00,12177
2016-05-06,09:00,09:15,12186
2016-05-06,09:15,09:30,12306
2016-05-06,09:30,09:45,12305
2016-05-06,09:45,10:00,12059
2016-05-06,10:00,10:15,11929
2016-05-06,10:15,10:30,11756
2016-05-06,10:30,10:45,11863
2016-05-06,10:45,11:00,11809
2016-05-06,11:00,11:15,11711
2016-05-06,11:15,11:30,11708
2016-05-06,11:30,11:45,11918
2016-05-06,11:45,12:00,11822
2016-05-06,12:00,12:15,11604
2016-05-06,12:15,12:30,11405
2016-05-06,12:30,12:45,11479
2016-05-06,12:45,13:00,11448
2016-05-06,13:00,13:15,11586
2016-05-06,13:15,13:30,11400
2016-05-06,13:30,13:45,11248
2016-05-06,13:45,14:00,11054
2016-05-06,14:00,14:15,11050
2016-05-06,14:15,14:30,11046
2016-05-06,14:30,14:45,10897
2016-05-06,14:45,15:00,10901
2016-05-06,15:00,15:15,10851
2016-05-06,15:15,15:30,10880
2016-05-06,15:30,15:45,10908
2016-05-06,15:45,16:00,10979
2016-05-06,16:00,16:15,11077
2016-05-06,16:15,16:30,11033
2016-05-06,16:30,16:45,11141
2016-05-06,16:45,17:00,11247
2016-05-06,17:00,17:15,11593
2016-05-06,17:15,17:30,11864
2016-05-06,17:30,17:45,11937
2016-05-06,17:45,18:00,12195
2016-05-06,18:00,18:15,12242
2016-05-06,18:15,18:30,12234
2016-05-06,18:30,18:45,12577
2016-05-06,18:45,19:00,12802
2016-05-06,19:00,19:15,12992
2016-05-06,19:15,19:30,13141
2016-05-06,19:30,19:45,13284
2016-05-06,19:45,20:00,13387
2016-05-06,20:00,20:15,13386
2016-05-06,20:15,20:30,13292
2016-05-06,20:30,20:45,13375
2016-05-06,20:45,21:00,13285
2016-05-06,21:00,21:15,13480
2016-05-06,21:15,21:30,13481
2016-05-06,21:30,21:45,13355
2016-05-06,21:45,22:00,13120
2016-05-06,22:00,22:15,12836
2016-05-06,22:15,22:30,12570
2016-05-06,22:30,22:45,12339
2016-05-06,22:45,23:00,12073
2016-05-06,23:00,23:15,11699
2016-05-06,23:15,23:30,11381
2016-05-06,23:30,23:45,11280
2016-05-06,23:45,00:00,11186
2016-05-07,00:00,00:15,10721
2016-05-07,00:15,00:30,10589
2016-05-07,00:30,00:45,10483
2016-05-07,00:45,01:00,10254
2016-05-07,01:00,01:15,10288
2016-05-07,01:15,01:30,10086
2016-05-07,01:30,01:45,10008
2016-05-07,01:45,02:00,9951
2016-05-07,02:00,02:15,9957
2016-05-07,02:15,02:30,9785
2016-05-07,02:30,02:45,9789
2016-05-07,02:45,03:00,9833
2016-05-07,03:00,03:15,10032
2016-05-07,03:15,03:30,9930
2016-05-07,03:30,03:45,9920
2016-05-07,03:45,04:00,9885
2016-05-07,04:00,04:15,10059
2016-05-07,04:15,04:30,9976
2016-05-07,04:30,04:45,10076
2016-05-07,04:45,05:00,10129
2016-05-07,05:00,05:15,10327
2016-05-07,05:15,05:30,10287
2016-05-07,05:30,05:45,10223
2016-05-07,05:45,06:00,10263
2016-05-07,06:00,06:15,10421
2016-05-07,06:15,06:30,10513
2016-05-07,06:30,06:45,10606
2016-05-07,06:45,07:00,10782
2016-05-07,07:00,07:15,10969
2016-05-07,07:15,07:30,11033
2016-05-07,07:30,07:45,10992
2016-05-07,07:45,08:00,11239
2016-05-07,08:00,08:15,11397
2016-05-07,08:15,08:30,11530
2016-05-07,08:30,08:45,11623
2016-05-07,08:45,09:00,11582
2016-05-07,09:00,09:15,11477
2016-05-07,09:15,09:30,11599
2016-05-07,09:30,09:45,11662
2016-05-07,09:45,10:00,11643
2016-05-07,10:00,10:15,11624
2016-05-07,10:15,10:30,11561
2016-05-07,10:30,10:45,11399
2016-05-07,10:45,11:00,11242
2016-05-07,11:00,11:15,11190
2016-05-07,11:15,11:30,11079
2016-05-07,11:30,11:45,11037
2016-05-07,11:45,12:00,10843
2016-05-07,12:00,12:15,10790
2016-05-07,12:15,12:30,10451
2016-05-07,12:30,12:45,10427
2016-05-07,12:45,13:00,10244
2016-05-07,13:00,13:15,10125
2016-05-07,13:15,13:30,10050
2016-05-07,13:30,13:45,10005
2016-05-07,13:45,14:00,9759
2016-05-07,14:00,14:15,9734
2016-05-07,14:15,14:30,9777
2016-05-07,14:30,14:45,9760
2016-05-07,14:45,15:00,9551
2016-05-07,15:00,15:15,9588
2016-05-07,15:15,15:30,9658
2016-05-07,15:30,15:45,9695
2016-05-07,15:45,16:00,9700
2016-05-07,16:00,16:15,9798
2016-05-07,16:15,16:30,9969
2016-05-07,16:30,16:45,10044
2016-05-07,16:45,17:00,10013
2016-05-07,17:00,17:15,10264
2016-05-07,17:15,17:30,10450
2016-05-07,17:30,17:45,10841
2016-05-07,17:45,18:00,11052
2016-05-07,18:00,18:15,11195
2016-05-07,18:15,18:30,11318
2016-05-07,18:30,18:45,11503
2016-05-07,18:45,19:00,11701
2016-05-07,19:00,19:15,11937
2016-05-07,19:15,19:30,12158
2016-05-07,19:30,19:45,12183
2016-05-07,19:45,20:00,12293
2016-05-07,20:00,20:15,12321
2016-05-07,20:15,20:30,12113
2016-05-07,20:30,20:45,11972
2016-05-07,20:45,21:00,11850
2016-05-07,21:00,21:15,11785
2016-05-07,21:15,21:30,11817
2016-05-07,21:30,21:45,11873
2016-05-07,21:45,22:00,11747
2016-05-07,22:00,22:15,11653
2016-05-07,22:15,22:30,11475
2016-05-07,22:30,22:45,11044
2016-05-07,22:45,23:00,10748
2016-05-07,23:00,23:15,10498
2016-05-07,23:15,23:30,10346
2016-05-07,23:30,23:45,10053
2016-05-07,23:45,00:00,9788
2016-05-08,00:00,00:15,9580
2016-05-08,00:15,00:30,9334
2016-05-08,00:30,00:45,9147
2016-05-08,00:45,01:00,8979
2016-05-08,01:00,01:15,8870
2016-05-08,01:15,01:30,8778
2016-05-08,01:30,01:45,8753
2016-05-08,01:45,02:00,8750
2016-05-08,02:00,02:15,8480
2016-05-08,02:15,02:30,8585
2016-05-08,02:30,02:45,8591
2016-05-08,02:45,03:00,8504
2016-05-08,03:00,03:15,8473
2016-05-08,03:15,03:30,8527
2016-05-08,03:30,03:45,8390
2016-05-08,03:45,04:00,8314
2016-05-08,04:00,04:15,8280
2016-05-08,04:15,04:30,8423
2016-05-08,04:30,04:45,8395
2016-05-08,04:45,05:00,8374
2016-05-08,05:00,05:15,8311
2016-05-08,05:15,05:30,8343
2016-05-08,05:30,05:45,8181
2016-05-08,05:45,06:00,8042
2016-05-08,06:00,06:15,8048
2016-05-08,06:15,06:30,8181
2016-05-08,06:30,06:45,8297
2016-05-08,06:45,07:00,8214
2016-05-08,07:00,07:15,8361
2016-05-08,07:15,07:30,8495
2016-05-08,07:30,07:45,8623
2016-05-08,07:45,08:00,8683
2016-05-08,08:00,08:15,8812
2016-05-08,08:15,08:30,8915
2016-05-08,08:30,08:45,8926
2016-05-08,08:45,09:00,9026
2016-05-08,09:00,09:15,9005
2016-05-08,09:15,09:30,9192
2016-05-08,09:30,09:45,9214
2016-05-08,09:45,10:00,9375
2016-05-08,10:00,10:15,9256
2016-05-08,10:15,10:30,9351
2016-05-08,10:30,10:45,9424
2016-05-08,10:45,11:00,9488
2016-05-08,11:00,11:15,9183
2016-05-08,11:15,11:30,9214
2016-05-08,11:30,11:45,9210
2016-05-08,11:45,12:00,9292
2016-05-08,12:00,12:15,9223
2016-05-08,12:15,12:30,9106
2016-05-08,12:30,12:45,9026
2016-05-08,12:45,13:00,8949
2016-05-08,13:00,13:15,8908
2016-05-08,13:15,13:30,8900
2016-05-08,13:30,13:45,8789
2016-05-08,13:45,14:00,8555
2016-05-08,14:00,14:15,8615
2016-05-08,14:15,14:30,8463
2016-05-08,14:30,14:45,8424
2016-05-08,14:45,15:00,8418
2016-05-08,15:00,15:15,8435
2016-05-08,15:15,15:30,8463
2016-05-08,15:30,15:45,8380
2016-05-08,15:45,16:00,8316
2016-05-08,16:00,16:15,8263
2016-05-08,16:15,16:30,8378
2016-05-08,16:30,16:45,8643
2016-05-08,16:45,17:00,8631
2016-05-08,17:00,17:15,8725
2016-05-08,17:15,17:30,8934
2016-05-08,17:30,17:45,9152
2016-05-08,17:45,18:00,9286
2016-05-08,18:00,18:15,9500
2016-05-08,18:15,18:30,9639
2016-05-08,18:30,18:45,9768
2016-05-08,18:45,19:00,9967
2016-05-08,19:00,19:15,10193
2016-05-08,19:15,19:30,10299
2016-05-08,19:30,19:45,10321
2016-05-08,19:45,20:00,10501
2016-05-08,20:00,20:15,10743
2016-05-08,20:15,20:30,10790
2016-05-08,20:30,20:45,10646
2016-05-08,20:45,21:00,10691
2016-05-08,21:00,21:15,10750
2016-05-08,21:15,21:30,10809
2016-05-08,21:30,21:45,10710
2016-05-08,21:45,22:00,10820
2016-05-08,22:00,22:15,10943
2016-05-08,22:15,22:30,10838
2016-05-08,22:30,22:45,10600
2016-05-08,22:45,23:00,10381
2016-05-08,23:00,23:15,10164
