date,time_from,time_to,vertical_load
2017-01-01,00:00,00:15,11159
2017-01-01,00:15,00:30,11123
2017-01-01,00:30,00:45,11085
2017-01-01,00:45,01:00,11004
2017-01-01,01:00,01:15,10969
2017-01-01,01:15,01:30,10868
2017-01-01,01:30,01:45,10743
2017-01-01,01:45,02:00,10705
2017-01-01,02:00,02:15,10613
2017-01-01,02:15,02:30,10572
2017-01-01,02:30,02:45,10502
2017-01-01,02:45,03:00,10448
2017-01-01,03:00,03:15,10381
2017-01-01,03:15,03:30,10317
2017-01-01,03:30,03:45,10316
2017-01-01,03:45,04:00,10301
2017-01-01,04:00,04:15,10192
2017-01-01,04:15,04:30,10073
2017-01-01,04:30,04:45,9946
2017-01-01,04:45,05:00,9855
2017-01-01,05:00,05:15,9726
2017-01-01,05:15,05:30,9654
2017-01-01,05:30,05:45,9612
2017-01-01,05:45,06:00,9638
2017-01-01,06:00,06:15,9491
2017-01-01,06:15,06:30,9423
2017-01-01,06:30,06:45,9435
2017-01-01,06:45,07:00,9446
2017-01-01,07:00,07:15,9280
2017-01-01,07:15,07:30,9235
2017-01-01,07:30,07:45,9229
2017-01-01,07:45,08:00,9290
2017-01-01,08:00,08:15,9316
2017-01-01,08:15,08:30,9275
2017-01-01,08:30,08:45,9372
2017-01-01,08:45,09:00,9494
2017-01-01,09:00,09:15,9736
2017-01-01,09:15,09:30,9902
2017-01-01,09:30,09:45,10063
2017-01-01,09:45,10:00,10069
2017-01-01,10:00,10:15,10164
2017-01-01,10:15,10:30,10265
2017-01-01,10:30,10:45,10326
2017-01-01,10:45,11:00,10355
2017-01-01,11:00,11:15,10485
2017-01-01,11:15,11:30,10524
2017-01-01,11:30,11:45,10572
2017-01-01,11:45,12:00,10540
2017-01-01,12:00,12:15,10626
2017-01-01,12:15,12:30,10636
2017-01-01,12:30,12:45,10695
2017-01-01,12:45,13:00,10667
2017-01-01,13:00,13:15,10619
2017-01-01,13:15,13:30,10601
2017-01-01,13:30,13:45,10659
2017-01-01,13:45,14:00,10633
2017-01-01,14:00,14:15,10723
2017-01-01,14:15,14:30,10856
2017-01-01,14:30,14:45,10926
2017-01-01,14:45,15:00,10845
2017-01-01,15:00,15:15,10907
2017-01-01,15:15,15:30,10982
2017-01-01,15:30,15:45,11122
2017-01-01,15:45,16:00,11113
2017-01-01,16:00,16:15,11223
2017-01-01,16:15,16:30,11348
2017-01-01,16:30,16:45,11533
2017-01-01,16:45,17:00,11887
2017-01-01,17:00,17:15,12262
2017-01-01,17:15,17:30,12425
2017-01-01,17:30,17:45,12360
2017-01-01,17:45,18:00,12349
2017-01-01,18:00,18:15,12255
2017-01-01,18:15,18:30,12296
2017-01-01,18:30,18:45,12282
2017-01-01,18:45,19:00,12222
2017-01-01,19:00,19:15,12216
2017-01-01,19:15,19:30,12132
2017-01-01,19:30,19:45,12079
2017-01-01,19:45,20:00,12015
2017-01-01,20:00,20:15,12122
2017-01-01,20:15,20:30,11986
2017-01-01,20:30,20:45,11870
2017-01-01,20:45,21:00,11811
2017-01-01,21:00,21:15,11912
2017-01-01,21:15,21:30,11885
2017-01-01,21:30,21:45,11842
2017-01-01,21:45,22:00,11859
2017-01-01,22:00,22:15,11912
2017-01-01,22:15,22:30,11833
2017-01-01,22:30,22:45,11677
2017-01-01,22:45,23:00,11660
2017-01-01,23:00,23:15,11548
2017-01-01,23:15,23:30,11386
2017-01-01,23:30,23:45,11086
2017-01-01,23:45,00:00,11006
2017-01-02,00:00,00:15,10904
2017-01-02,00:15,00:30,10803
2017-01-02,00:30,00:45,10718
2017-01-02,00:45,01:00,10532
2017-01-02,01:00,01:15,10468
2017-01-02,01:15,01:30,10415
2017-01-02,01:30,01:45,10389
2017-01-02,01:45,02:00,10298
2017-01-02,02:00,02:15,10281
2017-01-02,02:15,02:30,10260
2017-01-02,02:30,02:45,10305
2017-01-02,02:45,03:00,10311
2017-01-02,03:00,03:15,10333
2017-01-02,03:15,03:30,10298
2017-01-02,03:30,03:45,10345
2017-01-02,03:45,04:00,10441
2017-01-02,04:00,04:15,10522
2017-01-02,04:15,04:30,10605
2017-01-02,04:30,04:45,10700
2017-01-02,04:45,05:00,10835
2017-01-02,05:00,05:15,11077
2017-01-02,05:15,05:30,11180
2017-01-02,05:30,05:45,11416
2017-01-02,05:45,06:00,11535
2017-01-02,06:00,06:15,11968
2017-01-02,06:15,06:30,12373
2017-01-02,06:30,06:45,12818
2017-01-02,06:45,07:00,13133
2017-01-02,07:00,07:15,13362
2017-01-02,07:15,07:30,13613
2017-01-02,07:30,07:45,13921
2017-01-02,07:45,08:00,14224
2017-01-02,08:00,08:15,14421
2017-01-02,08:15,08:30,14690
2017-01-02,08:30,08:45,14784
2017-01-02,08:45,09:00,14859
2017-01-02,09:00,09:15,14802
2017-01-02,09:15,09:30,14880
2017-01-02,09:30,09:45,14819
2017-01-02,09:45,10:00,14810
2017-01-02,10:00,10:15,14965
2017-01-02,10:15,10:30,15013
2017-01-02,10:30,10:45,15193
2017-01-02,10:45,11:00,15279
2017-01-02,11:00,11:15,15306
2017-01-02,11:15,11:30,15383
2017-01-02,11:30,11:45,15425
2017-01-02,11:45,12:00,15468
2017-01-02,12:00,12:15,15414
2017-01-02,12:15,12:30,15471
2017-01-02,12:30,12:45,15343
2017-01-02,12:45,13:00,15383
2017-01-02,13:00,13:15,15581
2017-01-02,13:15,13:30,15469
2017-01-02,13:30,13:45,15385
2017-01-02,13:45,14:00,15193
2017-01-02,14:00,14:15,15287
2017-01-02,14:15,14:30,15447
2017-01-02,14:30,14:45,15421
2017-01-02,14:45,15:00,15361
2017-01-02,15:00,15:15,15410
2017-01-02,15:15,15:30,15411
2017-01-02,15:30,15:45,15382
2017-01-02,15:45,16:00,15328
2017-01-02,16:00,16:15,15250
2017-01-02,16:15,16:30,15240
2017-01-02,16:30,16:45,15334
2017-01-02,16:45,17:00,15481
2017-01-02,17:00,17:15,15872
2017-01-02,17:15,17:30,16071
2017-01-02,17:30,17:45,16104
2017-01-02,17:45,18:00,16024
2017-01-02,18:00,18:15,15980
2017-01-02,18:15,18:30,15839
2017-01-02,18:30,18:45,15830
2017-01-02,18:45,19:00,15706
2017-01-02,19:00,19:15,15555
2017-01-02,19:15,19:30,15513
2017-01-02,19:30,19:45,15387
2017-01-02,19:45,20:00,15253
2017-01-02,20:00,20:15,15032
2017-01-02,20:15,20:30,14850
2017-01-02,20:30,20:45,14612
2017-01-02,20:45,21:00,14441
2017-01-02,21:00,21:15,14237
2017-01-02,21:15,21:30,13935
2017-01-02,21:30,21:45,13802
2017-01-02,21:45,22:00,13779
2017-01-02,22:00,22:15,13755
2017-01-02,22:15,22:30,13528
2017-01-02,22:30,22:45,13213
2017-01-02,22:45,23:00,12973
2017-01-02,23:00,23:15,12884
2017-01-02,23:15,23:30,12617
2017-01-02,23:30,23:45,12297
2017-01-02,23:45,00:00,12142
2017-01-03,00:00,00:15,12030
2017-01-03,00:15,00:30,11937
2017-01-03,00:30,00:45,11791
2017-01-03,00:45,01:00,11491
2017-01-03,01:00,01:15,11567
2017-01-03,01:15,01:30,11467
2017-01-03,01:30,01:45,11449
2017-01-03,01:45,02:00,11386
2017-01-03,02:00,02:15,11302
2017-01-03,02:15,02:30,11195
2017-01-03,02:30,02:45,11194
2017-01-03,02:45,03:00,11059
2017-01-03,03:00,03:15,11057
2017-01-03,03:15,03:30,11116
2017-01-03,03:30,03:45,11147
2017-01-03,03:45,04:00,11101
2017-01-03,04:00,04:15,11203
2017-01-03,04:15,04:30,11348
2017-01-03,04:30,04:45,11434
2017-01-03,04:45,05:00,11369
2017-01-03,05:00,05:15,11503
2017-01-03,05:15,05:30,11595
2017-01-03,05:30,05:45,11722
2017-01-03,05:45,06:00,12039
2017-01-03,06:00,06:15,12497
2017-01-03,06:15,06:30,12850
2017-01-03,06:30,06:45,13172
2017-01-03,06:45,07:00,13360
2017-01-03,07:00,07:15,13623
2017-01-03,07:15,07:30,13797
2017-01-03,07:30,07:45,14062
2017-01-03,07:45,08:00,14366
2017-01-03,08:00,08:15,14711
2017-01-03,08:15,08:30,14795
2017-01-03,08:30,08:45,14983
2017-01-03,08:45,09:00,14970
2017-01-03,09:00,09:15,14899
2017-01-03,09:15,09:30,15145
2017-01-03,09:30,09:45,15214
2017-01-03,09:45,10:00,15142
2017-01-03,10:00,10:15,15170
2017-01-03,10:15,10:30,15130
2017-01-03,10:30,10:45,15330
2017-01-03,10:45,11:00,15348
2017-01-03,11:00,11:15,15257
2017-01-03,11:15,11:30,15360
2017-01-03,11:30,11:45,15390
2017-01-03,11:45,12:00,15361
2017-01-03,12:00,12:15,15174
2017-01-03,12:15,12:30,15182
2017-01-03,12:30,12:45,15253
2017-01-03,12:45,13:00,15325
2017-01-03,13:00,13:15,15198
2017-01-03,13:15,13:30,15224
2017-01-03,13:30,13:45,15280
2017-01-03,13:45,14:00,15098
2017-01-03,14:00,14:15,15041
2017-01-03,14:15,14:30,15086
2017-01-03,14:30,14:45,15157
2017-01-03,14:45,15:00,15108
2017-01-03,15:00,15:15,15171
2017-01-03,15:15,15:30,15030
2017-01-03,15:30,15:45,15090
2017-01-03,15:45,16:00,14957
2017-01-03,16:00,16:15,15135
2017-01-03,16:15,16:30,15144
2017-01-03,16:30,16:45,15132
2017-01-03,16:45,17:00,15269
2017-01-03,17:00,17:15,15331
2017-01-03,17:15,17:30,15516
2017-01-03,17:30,17:45,15582
2017-01-03,17:45,18:00,15593
2017-01-03,18:00,18:15,15470
2017-01-03,18:15,18:30,15397
2017-01-03,18:30,18:45,15239
2017-01-03,18:45,19:00,15031
2017-01-03,19:00,19:15,14996
2017-01-03,19:15,19:30,14788
2017-01-03,19:30,19:45,14717
2017-01-03,19:45,20:00,14614
2017-01-03,20:00,20:15,14625
2017-01-03,20:15,20:30,14412
2017-01-03,20:30,20:45,14323
2017-01-03,20:45,21:00,14073
2017-01-03,21:00,21:15,14056
2017-01-03,21:15,21:30,13967
2017-01-03,21:30,21:45,13992
2017-01-03,21:45,22:00,13818
2017-01-03,22:00,22:15,13867
2017-01-03,22:15,22:30,13648
2017-01-03,22:30,22:45,13397
2017-01-03,22:45,23:00,13005
2017-01-03,23:00,23:15,12601
2017-01-03,23:15,23:30,12360
2017-01-03,23:30,23:45,12102
2017-01-03,23:45,00:00,11834
2017-01-04,00:00,00:15,11848
2017-01-04,00:15,00:30,11785
2017-01-04,00:30,00:45,11613
2017-01-04,00:45,01:00,11330
2017-01-04,01:00,01:15,11261
2017-01-04,01:15,01:30,11338
2017-01-04,01:30,01:45,11195
2017-01-04,01:45,02:00,11149
2017-01-04,02:00,02:15,11118
2017-01-04,02:15,02:30,11209
2017-01-04,02:30,02:45,11195
2017-01-04,02:45,03:00,11200
2017-01-04,03:00,03:15,11263
2017-01-04,03:15,03:30,11349
2017-01-04,03:30,03:45,11448
2017-01-04,03:45,04:00,11456
2017-01-04,04:00,04:15,11514
2017-01-04,04:15,04:30,11560
2017-01-04,04:30,04:45,11627
2017-01-04,04:45,05:00,11667
2017-01-04,05:00,05:15,11830
2017-01-04,05:15,05:30,11828
2017-01-04,05:30,05:45,12002
2017-01-04,05:45,06:00,12179
2017-01-04,06:00,06:15,12680
2017-01-04,06:15,06:30,13107
2017-01-04,06:30,06:45,13483
2017-01-04,06:45,07:00,13687
2017-01-04,07:00,07:15,13870
2017-01-04,07:15,07:30,14296
2017-01-04,07:30,07:45,14450
2017-01-04,07:45,08:00,14378
2017-01-04,08:00,08:15,14560
2017-01-04,08:15,08:30,14806
2017-01-04,08:30,08:45,14857
2017-01-04,08:45,09:00,14826
2017-01-04,09:00,09:15,14724
2017-01-04,09:15,09:30,14772
2017-01-04,09:30,09:45,14788
2017-01-04,09:45,10:00,14805
2017-01-04,10:00,10:15,14771
2017-01-04,10:15,10:30,14860
2017-01-04,10:30,10:45,14835
2017-01-04,10:45,11:00,14742
2017-01-04,11:00,11:15,14670
2017-01-04,11:15,11:30,14699
2017-01-04,11:30,11:45,14913
2017-01-04,11:45,12:00,14817
2017-01-04,12:00,12:15,14727
