date,time_from,time_to,demand
2010-01-01,00:00,00:15,19211
2010-01-01,00:15,00:30,19121
2010-01-01,00:30,00:45,18891
2010-01-01,00:45,01:00,18743
2010-01-01,01:00,01:15,18618
2010-01-01,01:15,01:30,18502
2010-01-01,01:30,01:45,18284
2010-01-01,01:45,02:00,18124
2010-01-01,02:00,02:15,17585
2010-01-01,02:15,02:30,17436
2010-01-01,02:30,02:45,17112
2010-01-01,02:45,03:00,16828
2010-01-01,03:00,03:15,16680
2010-01-01,03:15,03:30,16418
2010-01-01,03:30,03:45,16046
2010-01-01,03:45,04:00,15697
2010-01-01,04:00,04:15,15326
2010-01-01,04:15,04:30,15351
2010-01-01,04:30,04:45,15349
2010-01-01,04:45,05:00,15228
2010-01-01,05:00,05:15,15091
2010-01-01,05:15,05:30,14900
2010-01-01,05:30,05:45,14742
2010-01-01,05:45,06:00,14642
2010-01-01,06:00,06:15,14283
2010-01-01,06:15,06:30,14180
2010-01-01,06:30,06:45,14150
2010-01-01,06:45,07:00,14159
2010-01-01,07:00,07:15,14088
2010-01-01,07:15,07:30,14276
2010-01-01,07:30,07:45,14504
2010-01-01,07:45,08:00,14707
2010-01-01,08:00,08:15,14906
2010-01-01,08:15,08:30,15169
2010-01-01,08:30,08:45,15412
2010-01-01,08:45,09:00,15698
2010-01-01,09:00,09:15,16131
2010-01-01,09:15,09:30,16529
2010-01-01,09:30,09:45,16873
2010-01-01,09:45,10:00,17140
2010-01-01,10:00,10:15,17489
2010-01-01,10:15,10:30,17728
2010-01-01,10:30,10:45,17946
2010-01-01,10:45,11:00,18035
2010-01-01,11:00,11:15,18214
2010-01-01,11:15,11:30,18519
2010-01-01,11:30,11:45,18891
2010-01-01,11:45,12:00,19025
2010-01-01,12:00,12:15,19205
2010-01-01,12:15,12:30,19481
2010-01-01,12:30,12:45,19554
2010-01-01,12:45,13:00,19337
2010-01-01,13:00,13:15,19146
2010-01-01,13:15,13:30,19111
2010-01-01,13:30,13:45,19027
2010-01-01,13:45,14:00,18850
2010-01-01,14:00,14:15,18612
2010-01-01,14:15,14:30,18451
2010-01-01,14:30,14:45,18469
2010-01-01,14:45,15:00,18343
2010-01-01,15:00,15:15,18199
2010-01-01,15:15,15:30,18215
2010-01-01,15:30,15:45,18203
2010-01-01,15:45,16:00,18341
2010-01-01,16:00,16:15,18410
2010-01-01,16:15,16:30,18574
2010-01-01,16:30,16:45,18858
2010-01-01,16:45,17:00,19163
2010-01-01,17:00,17:15,19617
2010-01-01,17:15,17:30,19634
2010-01-01,17:30,17:45,19742
2010-01-01,17:45,18:00,19796
2010-01-01,18:00,18:15,19867
2010-01-01,18:15,18:30,19880
2010-01-01,18:30,18:45,19778
2010-01-01,18:45,19:00,19742
2010-01-01,19:00,19:15,19755
2010-01-01,19:15,19:30,19549
2010-01-01,19:30,19:45,19572
2010-01-01,19:45,20:00,19285
2010-01-01,20:00,20:15,19309
2010-01-01,20:15,20:30,19088
2010-01-01,20:30,20:45,18753
2010-01-01,20:45,21:00,18734
2010-01-01,21:00,21:15,19016
2010-01-01,21:15,21:30,18940
2010-01-01,21:30,21:45,18907
2010-01-01,21:45,22:00,19224
2010-01-01,22:00,22:15,19553
2010-01-01,22:15,22:30,19297
2010-01-01,22:30,22:45,19026
2010-01-01,22:45,23:00,18658
2010-01-01,23:00,23:15,18444
2010-01-01,23:15,23:30,18008
2010-01-01,23:30,23:45,17670
2010-01-01,23:45,00:00,17274
2010-01-02,00:00,00:15,17258
2010-01-02,00:15,00:30,17020
2010-01-02,00:30,00:45,16665
2010-01-02,00:45,01:00,16426
2010-01-02,01:00,01:15,16237
2010-01-02,01:15,01:30,16111
2010-01-02,01:30,01:45,15967
2010-01-02,01:45,02:00,15881
2010-01-02,02:00,02:15,16260
2010-01-02,02:15,02:30,16366
2010-01-02,02:30,02:45,16347
2010-01-02,02:45,03:00,16462
2010-01-02,03:00,03:15,16478
2010-01-02,03:15,03:30,16836
2010-01-02,03:30,03:45,17141
2010-01-02,03:45,04:00,17566
2010-01-02,04:00,04:15,18019
2010-01-02,04:15,04:30,18158
2010-01-02,04:30,04:45,18047
2010-01-02,04:45,05:00,17895
2010-01-02,05:00,05:15,17770
2010-01-02,05:15,05:30,17686
2010-01-02,05:30,05:45,17426
2010-01-02,05:45,06:00,17192
2010-01-02,06:00,06:15,16964
2010-01-02,06:15,06:30,16971
2010-01-02,06:30,06:45,17175
2010-01-02,06:45,07:00,17300
2010-01-02,07:00,07:15,17527
2010-01-02,07:15,07:30,17866
2010-01-02,07:30,07:45,18236
2010-01-02,07:45,08:00,18762
2010-01-02,08:00,08:15,19092
2010-01-02,08:15,08:30,19471
2010-01-02,08:30,08:45,19691
2010-01-02,08:45,09:00,20119
2010-01-02,09:00,09:15,20349
2010-01-02,09:15,09:30,20727
2010-01-02,09:30,09:45,21031
2010-01-02,09:45,10:00,21349
2010-01-02,10:00,10:15,21497
2010-01-02,10:15,10:30,21542
2010-01-02,10:30,10:45,21570
2010-01-02,10:45,11:00,21562
2010-01-02,11:00,11:15,21678
2010-01-02,11:15,11:30,21687
2010-01-02,11:30,11:45,21834
2010-01-02,11:45,12:00,21870
2010-01-02,12:00,12:15,22062
2010-01-02,12:15,12:30,22077
2010-01-02,12:30,12:45,22108
2010-01-02,12:45,13:00,22069
2010-01-02,13:00,13:15,21951
2010-01-02,13:15,13:30,21882
2010-01-02,13:30,13:45,22046
2010-01-02,13:45,14:00,21770
2010-01-02,14:00,14:15,21592
2010-01-02,14:15,14:30,21631
2010-01-02,14:30,14:45,21591
2010-01-02,14:45,15:00,21526
2010-01-02,15:00,15:15,21504
2010-01-02,15:15,15:30,21602
2010-01-02,15:30,15:45,21606
2010-01-02,15:45,16:00,21584
2010-01-02,16:00,16:15,21597
2010-01-02,16:15,16:30,21920
2010-01-02,16:30,16:45,22119
2010-01-02,16:45,17:00,22651
2010-01-02,17:00,17:15,23115
2010-01-02,17:15,17:30,23103
2010-01-02,17:30,17:45,23371
2010-01-02,17:45,18:00,23349
2010-01-02,18:00,18:15,23378
2010-01-02,18:15,18:30,23358
2010-01-02,18:30,18:45,23190
2010-01-02,18:45,19:00,22953
2010-01-02,19:00,19:15,22874
2010-01-02,19:15,19:30,22701
2010-01-02,19:30,19:45,22463
2010-01-02,19:45,20:00,22227
