date,time_from,time_to,demand
2010-09-01,00:00,00:15,18719
2010-09-01,00:15,00:30,18147
2010-09-01,00:30,00:45,17837
2010-09-01,00:45,01:00,17628
2010-09-01,01:00,01:15,17476
2010-09-01,01:15,01:30,17231
2010-09-01,01:30,01:45,17060
2010-09-01,01:45,02:00,17104
2010-09-01,02:00,02:15,16960
2010-09-01,02:15,02:30,16961
2010-09-01,02:30,02:45,16918
2010-09-01,02:45,03:00,16864
2010-09-01,03:00,03:15,17019
2010-09-01,03:15,03:30,17093
2010-09-01,03:30,03:45,17151
2010-09-01,03:45,04:00,17176
2010-09-01,04:00,04:15,17133
2010-09-01,04:15,04:30,17198
2010-09-01,04:30,04:45,17276
2010-09-01,04:45,05:00,17477
2010-09-01,05:00,05:15,17916
2010-09-01,05:15,05:30,18162
2010-09-01,05:30,05:45,18504
2010-09-01,05:45,06:00,18860
2010-09-01,06:00,06:15,20303
2010-09-01,06:15,06:30,21250
2010-09-01,06:30,06:45,21619
2010-09-01,06:45,07:00,22134
2010-09-01,07:00,07:15,22966
2010-09-01,07:15,07:30,23197
2010-09-01,07:30,07:45,23415
2010-09-01,07:45,08:00,23696
2010-09-01,08:00,08:15,24025
2010-09-01,08:15,08:30,24155
2010-09-01,08:30,08:45,24157
2010-09-01,08:45,09:00,24170
2010-09-01,09:00,09:15,24074
2010-09-01,09:15,09:30,24130
2010-09-01,09:30,09:45,24361
2010-09-01,09:45,10:00,24409
2010-09-01,10:00,10:15,24482
2010-09-01,10:15,10:30,24974
2010-09-01,10:30,10:45,25169
2010-09-01,10:45,11:00,25168
2010-09-01,11:00,11:15,25081
2010-09-01,11:15,11:30,25292
2010-09-01,11:30,11:45,25472
2010-09-01,11:45,12:00,25477
2010-09-01,12:00,12:15,25302
2010-09-01,12:15,12:30,25500
2010-09-01,12:30,12:45,25374
2010-09-01,12:45,13:00,25417
2010-09-01,13:00,13:15,25450
2010-09-01,13:15,13:30,25372
2010-09-01,13:30,13:45,25260
2010-09-01,13:45,14:00,24944
2010-09-01,14:00,14:15,24833
2010-09-01,14:15,14:30,24872
2010-09-01,14:30,14:45,24822
2010-09-01,14:45,15:00,24697
2010-09-01,15:00,15:15,24553
2010-09-01,15:15,15:30,24538
2010-09-01,15:30,15:45,24365
2010-09-01,15:45,16:00,24241
2010-09-01,16:00,16:15,24161
2010-09-01,16:15,16:30,24155
2010-09-01,16:30,16:45,24052
2010-09-01,16:45,17:00,24112
2010-09-01,17:00,17:15,24077
2010-09-01,17:15,17:30,24236
2010-09-01,17:30,17:45,24512
2010-09-01,17:45,18:00,24362
2010-09-01,18:00,18:15,24230
2010-09-01,18:15,18:30,24148
2010-09-01,18:30,18:45,24338
2010-09-01,18:45,19:00,24485
2010-09-01,19:00,19:15,24411
2010-09-01,19:15,19:30,24433
2010-09-01,19:30,19:45,24535
2010-09-01,19:45,20:00,24283
2010-09-01,20:00,20:15,24312
2010-09-01,20:15,20:30,24286
2010-09-01,20:30,20:45,24145
2010-09-01,20:45,21:00,24018
2010-09-01,21:00,21:15,23732
2010-09-01,21:15,21:30,23485
2010-09-01,21:30,21:45,23079
2010-09-01,21:45,22:00,22721
2010-09-01,22:00,22:15,22190
2010-09-01,22:15,22:30,21882
2010-09-01,22:30,22:45,21440
2010-09-01,22:45,23:00,20985
2010-09-01,23:00,23:15,20270
2010-09-01,23:15,23:30,20019
2010-09-01,23:30,23:45,19519
2010-09-01,23:45,00:00,19213
2010-09-02,00:00,00:15,18181
2010-09-02,00:15,00:30,17940
2010-09-02,00:30,00:45,17553
2010-09-02,00:45,01:00,17433
2010-09-02,01:00,01:15,17343
2010-09-02,01:15,01:30,17222
2010-09-02,01:30,01:45,17151
2010-09-02,01:45,02:00,17166
2010-09-02,02:00,02:15,16994
2010-09-02,02:15,02:30,17150
2010-09-02,02:30,02:45,17120
2010-09-02,02:45,03:00,17259
2010-09-02,03:00,03:15,17237
2010-09-02,03:15,03:30,17215
2010-09-02,03:30,03:45,17311
2010-09-02,03:45,04:00,17314
2010-09-02,04:00,04:15,17341
2010-09-02,04:15,04:30,17497
2010-09-02,04:30,04:45,17627
2010-09-02,04:45,05:00,17857
2010-09-02,05:00,05:15,18279
2010-09-02,05:15,05:30,18560
2010-09-02,05:30,05:45,18897
2010-09-02,05:45,06:00,19101
2010-09-02,06:00,06:15,20432
2010-09-02,06:15,06:30,21531
2010-09-02,06:30,06:45,22030
2010-09-02,06:45,07:00,22406
2010-09-02,07:00,07:15,23150
2010-09-02,07:15,07:30,23419
2010-09-02,07:30,07:45,23609
2010-09-02,07:45,08:00,23750
2010-09-02,08:00,08:15,24099
2010-09-02,08:15,08:30,24304
2010-09-02,08:30,08:45,24412
2010-09-02,08:45,09:00,24425
2010-09-02,09:00,09:15,24364
2010-09-02,09:15,09:30,24489
2010-09-02,09:30,09:45,24705
2010-09-02,09:45,10:00,24817
2010-09-02,10:00,10:15,24890
2010-09-02,10:15,10:30,24735
2010-09-02,10:30,10:45,24668
2010-09-02,10:45,11:00,24927
2010-09-02,11:00,11:15,24947
2010-09-02,11:15,11:30,25130
2010-09-02,11:30,11:45,25289
2010-09-02,11:45,12:00,25150
2010-09-02,12:00,12:15,25001
2010-09-02,12:15,12:30,25009
2010-09-02,12:30,12:45,24931
2010-09-02,12:45,13:00,24989
2010-09-02,13:00,13:15,24935
2010-09-02,13:15,13:30,24795
2010-09-02,13:30,13:45,24603
