date,time_from,time_to,demand
2010-07-01,00:00,00:15,17919
2010-07-01,00:15,00:30,17742
2010-07-01,00:30,00:45,17548
2010-07-01,00:45,01:00,17339
2010-07-01,01:00,01:15,17085
2010-07-01,01:15,01:30,16967
2010-07-01,01:30,01:45,17021
2010-07-01,01:45,02:00,16918
2010-07-01,02:00,02:15,16519
2010-07-01,02:15,02:30,16500
2010-07-01,02:30,02:45,16468
2010-07-01,02:45,03:00,16359
2010-07-01,03:00,03:15,16171
2010-07-01,03:15,03:30,16057
2010-07-01,03:30,03:45,15983
2010-07-01,03:45,04:00,15832
2010-07-01,04:00,04:15,15642
2010-07-01,04:15,04:30,15827
2010-07-01,04:30,04:45,16007
2010-07-01,04:45,05:00,16010
2010-07-01,05:00,05:15,16146
2010-07-01,05:15,05:30,16407
2010-07-01,05:30,05:45,16864
2010-07-01,05:45,06:00,17192
2010-07-01,06:00,06:15,18848
2010-07-01,06:15,06:30,19620
2010-07-01,06:30,06:45,20242
2010-07-01,06:45,07:00,20345
2010-07-01,07:00,07:15,21336
2010-07-01,07:15,07:30,21973
2010-07-01,07:30,07:45,22221
2010-07-01,07:45,08:00,22617
2010-07-01,08:00,08:15,23782
2010-07-01,08:15,08:30,24131
2010-07-01,08:30,08:45,24131
2010-07-01,08:45,09:00,24304
2010-07-01,09:00,09:15,24307
2010-07-01,09:15,09:30,24487
2010-07-01,09:30,09:45,24645
2010-07-01,09:45,10:00,24705
2010-07-01,10:00,10:15,24751
2010-07-01,10:15,10:30,24842
2010-07-01,10:30,10:45,24808
2010-07-01,10:45,11:00,24938
2010-07-01,11:00,11:15,24997
2010-07-01,11:15,11:30,25463
2010-07-01,11:30,11:45,25460
2010-07-01,11:45,12:00,25572
2010-07-01,12:00,12:15,25178
2010-07-01,12:15,12:30,24964
2010-07-01,12:30,12:45,24958
2010-07-01,12:45,13:00,24925
2010-07-01,13:00,13:15,25113
2010-07-01,13:15,13:30,25041
2010-07-01,13:30,13:45,24890
2010-07-01,13:45,14:00,24503
2010-07-01,14:00,14:15,24435
2010-07-01,14:15,14:30,24561
2010-07-01,14:30,14:45,24448
2010-07-01,14:45,15:00,24512
2010-07-01,15:00,15:15,24442
2010-07-01,15:15,15:30,24382
2010-07-01,15:30,15:45,24298
2010-07-01,15:45,16:00,24159
2010-07-01,16:00,16:15,24243
2010-07-01,16:15,16:30,24079
2010-07-01,16:30,16:45,23998
2010-07-01,16:45,17:00,23943
2010-07-01,17:00,17:15,23903
2010-07-01,17:15,17:30,23974
2010-07-01,17:30,17:45,23937
2010-07-01,17:45,18:00,23959
2010-07-01,18:00,18:15,23885
2010-07-01,18:15,18:30,23810
2010-07-01,18:30,18:45,23860
2010-07-01,18:45,19:00,23922
2010-07-01,19:00,19:15,23864
2010-07-01,19:15,19:30,23819
2010-07-01,19:30,19:45,23717
2010-07-01,19:45,20:00,23554
2010-07-01,20:00,20:15,23419
2010-07-01,20:15,20:30,23255
2010-07-01,20:30,20:45,23063
2010-07-01,20:45,21:00,22105
2010-07-01,21:00,21:15,22384
2010-07-01,21:15,21:30,22272
2010-07-01,21:30,21:45,22017
2010-07-01,21:45,22:00,21756
2010-07-01,22:00,22:15,21601
2010-07-01,22:15,22:30,21540
2010-07-01,22:30,22:45,21155
2010-07-01,22:45,23:00,20852
2010-07-01,23:00,23:15,20195
2010-07-01,23:15,23:30,19896
2010-07-01,23:30,23:45,19416
2010-07-01,23:45,00:00,18972
2010-07-02,00:00,00:15,18575
2010-07-02,00:15,00:30,18436
