date,time_from,time_to,vertical_load
2003-12-01,00:00,00:15,14128
2003-12-01,00:15,00:30,13797
2003-12-01,00:30,00:45,13646
2003-12-01,00:45,01:00,13515
2003-12-01,01:00,01:15,13373
2003-12-01,01:15,01:30,13268
2003-12-01,01:30,01:45,13155
2003-12-01,01:45,02:00,13116
2003-12-01,02:00,02:15,13172
2003-12-01,02:15,02:30,13098
2003-12-01,02:30,02:45,13112
2003-12-01,02:45,03:00,13143
2003-12-01,03:00,03:15,13178
2003-12-01,03:15,03:30,13252
2003-12-01,03:30,03:45,13394
2003-12-01,03:45,04:00,13380
2003-12-01,04:00,04:15,13563
2003-12-01,04:15,04:30,13787
2003-12-01,04:30,04:45,14104
2003-12-01,04:45,05:00,14245
2003-12-01,05:00,05:15,14492
2003-12-01,05:15,05:30,14695
2003-12-01,05:30,05:45,15067
2003-12-01,05:45,06:00,15688
2003-12-01,06:00,06:15,16651
2003-12-01,06:15,06:30,17485
2003-12-01,06:30,06:45,18224
2003-12-01,06:45,07:00,18967
2003-12-01,07:00,07:15,19746
2003-12-01,07:15,07:30,19905
2003-12-01,07:30,07:45,20217
2003-12-01,07:45,08:00,20248
2003-12-01,08:00,08:15,20312
2003-12-01,08:15,08:30,20486
2003-12-01,08:30,08:45,20458
2003-12-01,08:45,09:00,20141
2003-12-01,09:00,09:15,20090
2003-12-01,09:15,09:30,20471
2003-12-01,09:30,09:45,20594
2003-12-01,09:45,10:00,20453
2003-12-01,10:00,10:15,20412
2003-12-01,10:15,10:30,20487
2003-12-01,10:30,10:45,20597
2003-12-01,10:45,11:00,20550
2003-12-01,11:00,11:15,20875
2003-12-01,11:15,11:30,20976
2003-12-01,11:30,11:45,20989
2003-12-01,11:45,12:00,20648
2003-12-01,12:00,12:15,20917
2003-12-01,12:15,12:30,21140
2003-12-01,12:30,12:45,21193
2003-12-01,12:45,13:00,21162
2003-12-01,13:00,13:15,21128
2003-12-01,13:15,13:30,20960
2003-12-01,13:30,13:45,20666
2003-12-01,13:45,14:00,20369
2003-12-01,14:00,14:15,20556
2003-12-01,14:15,14:30,20490
2003-12-01,14:30,14:45,20545
2003-12-01,14:45,15:00,20274
2003-12-01,15:00,15:15,19956
2003-12-01,15:15,15:30,20171
2003-12-01,15:30,15:45,20118
2003-12-01,15:45,16:00,19955
2003-12-01,16:00,16:15,19975
2003-12-01,16:15,16:30,20305
2003-12-01,16:30,16:45,20653
2003-12-01,16:45,17:00,21045
2003-12-01,17:00,17:15,21119
2003-12-01,17:15,17:30,21313
2003-12-01,17:30,17:45,21316
2003-12-01,17:45,18:00,21044
2003-12-01,18:00,18:15,20970
2003-12-01,18:15,18:30,21040
2003-12-01,18:30,18:45,20924
2003-12-01,18:45,19:00,21059
2003-12-01,19:00,19:15,20892
2003-12-01,19:15,19:30,20775
2003-12-01,19:30,19:45,20600
2003-12-01,19:45,20:00,20468
2003-12-01,20:00,20:15,20133
2003-12-01,20:15,20:30,19758
2003-12-01,20:30,20:45,19535
2003-12-01,20:45,21:00,19390
2003-12-01,21:00,21:15,19613
2003-12-01,21:15,21:30,19270
2003-12-01,21:30,21:45,19003
2003-12-01,21:45,22:00,18758
2003-12-01,22:00,22:15,18888
2003-12-01,22:15,22:30,18419
2003-12-01,22:30,22:45,17902
2003-12-01,22:45,23:00,17575
2003-12-01,23:00,23:15,17060
2003-12-01,23:15,23:30,16444
2003-12-01,23:30,23:45,16012
2003-12-01,23:45,00:00,15650
2003-12-02,00:00,00:15,15271
2003-12-02,00:15,00:30,14927
2003-12-02,00:30,00:45,14859
2003-12-02,00:45,01:00,14663
2003-12-02,01:00,01:15,14970
2003-12-02,01:15,01:30,15015
2003-12-02,01:30,01:45,14992
2003-12-02,01:45,02:00,14948
2003-12-02,02:00,02:15,14920
2003-12-02,02:15,02:30,14810
2003-12-02,02:30,02:45,14984
2003-12-02,02:45,03:00,15125
2003-12-02,03:00,03:15,15221
2003-12-02,03:15,03:30,15305
2003-12-02,03:30,03:45,15324
2003-12-02,03:45,04:00,15344
2003-12-02,04:00,04:15,15734
2003-12-02,04:15,04:30,15727
2003-12-02,04:30,04:45,15887
2003-12-02,04:45,05:00,16033
2003-12-02,05:00,05:15,16284
2003-12-02,05:15,05:30,16376
2003-12-02,05:30,05:45,16605
2003-12-02,05:45,06:00,17067
2003-12-02,06:00,06:15,17993
2003-12-02,06:15,06:30,18758
2003-12-02,06:30,06:45,19370
2003-12-02,06:45,07:00,20088
2003-12-02,07:00,07:15,20429
2003-12-02,07:15,07:30,20707
2003-12-02,07:30,07:45,20895
2003-12-02,07:45,08:00,21262
2003-12-02,08:00,08:15,21682
2003-12-02,08:15,08:30,21669
2003-12-02,08:30,08:45,21744
