station_european_code,component_code,component_name,component_caption,measurement_unit,measurement_european_group_code,statistics_period,statistics_year,statistics_average_group,statistic_shortname,statistic_name,statistic_value,statistics_percentage_valid,statistics_number_valid,statistics_calculated
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1989,day,P50,50 percentile,18.0,88.493,323,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1989,day,Mean,annual mean,22.635,88.493,323,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1989,day,P95,95 percentile,54.0,88.493,323,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1989,day,P98,98 percentile,62.0,88.493,323,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1989,day,Max,maximum,111.0,88.493,323,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1989,day,Max4,4th highest value,64.0,88.493,323,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1989,day,Days(c > 125),days with c > 125 ug/m3,0.0,88.493,323,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1990,day,P50,50 percentile,19.667,92.055,336,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1990,day,Mean,annual mean,22.195,92.055,336,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1990,day,P95,95 percentile,44.913,92.055,336,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1990,day,P98,98 percentile,54.348,92.055,336,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1990,day,Max,maximum,90.304,92.055,336,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1990,day,Max4,4th highest value,66.261,92.055,336,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1990,day,Days(c > 125),days with c > 125 ug/m3,0.0,92.055,336,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1990,hour,P50,50 percentile,20.0,89.635,7852,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1990,hour,Mean,annual mean,22.27,89.635,7852,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1990,hour,P95,95 percentile,54.0,89.635,7852,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1990,hour,P98,98 percentile,77.0,89.635,7852,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1990,hour,P99_9,99.9 percentile,134.0,89.635,7852,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1990,hour,Max,maximum,178.0,89.635,7852,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1990,hour,Max25,25th highest value,110.0,89.635,7852,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1990,hour,Hours(c > 350),hours with c > 350 ug/m3,0.0,89.635,7852,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1991,day,P50,50 percentile,17.348,88.219,322,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1991,day,Mean,annual mean,23.451,88.219,322,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1991,day,P95,95 percentile,67.826,88.219,322,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1991,day,P98,98 percentile,81.0,88.219,322,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1991,day,Max,maximum,161.565,88.219,322,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1991,day,Max4,4th highest value,85.783,88.219,322,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1991,day,Days(c > 125),days with c > 125 ug/m3,2.0,88.219,322,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1991,hour,P50,50 percentile,14.0,87.374,7654,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1991,hour,Mean,annual mean,23.783,87.374,7654,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1991,hour,P95,95 percentile,70.0,87.374,7654,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1991,hour,P98,98 percentile,96.0,87.374,7654,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1991,hour,P99_9,99.9 percentile,200.0,87.374,7654,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1991,hour,Max,maximum,238.0,87.374,7654,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1991,hour,Max25,25th highest value,160.0,87.374,7654,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1991,hour,Hours(c > 350),hours with c > 350 ug/m3,0.0,87.374,7654,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1992,day,P50,50 percentile,13.652,87.158,319,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1992,day,Mean,annual mean,17.921,87.158,319,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1992,day,P95,95 percentile,46.826,87.158,319,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1992,day,P98,98 percentile,63.13,87.158,319,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1992,day,Max,maximum,101.304,87.158,319,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1992,day,Max4,4th highest value,76.217,87.158,319,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1992,day,Days(c > 125),days with c > 125 ug/m3,0.0,87.158,319,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1992,hour,P50,50 percentile,12.0,84.426,7416,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1992,hour,Mean,annual mean,18.062,84.426,7416,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1992,hour,P95,95 percentile,51.0,84.426,7416,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1992,hour,P98,98 percentile,75.0,84.426,7416,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1992,hour,P99_9,99.9 percentile,142.0,84.426,7416,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1992,hour,Max,maximum,192.0,84.426,7416,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1992,hour,Max25,25th highest value,114.0,84.426,7416,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1992,hour,Hours(c > 350),hours with c > 350 ug/m3,0.0,84.426,7416,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1993,day,P50,50 percentile,11.826,92.877,339,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1993,day,Mean,annual mean,16.672,92.877,339,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1993,day,P95,95 percentile,47.6,92.877,339,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1993,day,P98,98 percentile,56.739,92.877,339,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1993,day,Max,maximum,99.826,92.877,339,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1993,day,Max4,4th highest value,71.217,92.877,339,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1993,day,Days(c > 125),days with c > 125 ug/m3,0.0,92.877,339,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1993,hour,P50,50 percentile,7.0,90.936,7966,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1993,hour,Mean,annual mean,17.021,90.936,7966,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1993,hour,P95,95 percentile,52.0,90.936,7966,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1993,hour,P98,98 percentile,74.0,90.936,7966,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1993,hour,P99_9,99.9 percentile,122.0,90.936,7966,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1993,hour,Max,maximum,142.0,90.936,7966,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1993,hour,Max25,25th highest value,108.0,90.936,7966,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1993,hour,Hours(c > 350),hours with c > 350 ug/m3,0.0,90.936,7966,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1995,day,P50,50 percentile,9.25,97.534,356,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1995,day,Mean,annual mean,11.987,97.534,356,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1995,day,P95,95 percentile,24.917,97.534,356,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1995,day,P98,98 percentile,34.0,97.534,356,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1995,day,Max,maximum,49.167,97.534,356,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1995,day,Max4,4th highest value,41.667,97.534,356,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1995,day,Days(c > 125),days with c > 125 ug/m3,0.0,97.534,356,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1995,hour,P50,50 percentile,7.0,98.174,8600,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1995,hour,Mean,annual mean,11.972,98.174,8600,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1995,hour,P95,95 percentile,33.0,98.174,8600,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1995,hour,P98,98 percentile,44.0,98.174,8600,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1995,hour,P99_9,99.9 percentile,71.0,98.174,8600,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1995,hour,Max,maximum,103.0,98.174,8600,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1995,hour,Max25,25th highest value,61.0,98.174,8600,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1995,hour,Hours(c > 350),hours with c > 350 ug/m3,0.0,98.174,8600,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1996,day,P50,50 percentile,8.75,99.454,364,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1996,day,Mean,annual mean,13.176,99.454,364,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1996,day,P95,95 percentile,39.167,99.454,364,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1996,day,P98,98 percentile,57.625,99.454,364,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1996,day,Max,maximum,97.042,99.454,364,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1996,day,Max4,4th highest value,68.583,99.454,364,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1996,day,Days(c > 125),days with c > 125 ug/m3,0.0,99.454,364,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1996,hour,P50,50 percentile,5.0,99.317,8724,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1996,hour,Mean,annual mean,13.143,99.317,8724,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1996,hour,P95,95 percentile,44.0,99.317,8724,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1996,hour,P98,98 percentile,66.0,99.317,8724,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1996,hour,P99_9,99.9 percentile,108.0,99.317,8724,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1996,hour,Max,maximum,157.0,99.317,8724,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1996,hour,Max25,25th highest value,94.0,99.317,8724,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1996,hour,Hours(c > 350),hours with c > 350 ug/m3,0.0,99.317,8724,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1997,day,P50,50 percentile,7.37,94.521,345,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1997,day,Mean,annual mean,10.503,94.521,345,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1997,day,P95,95 percentile,24.717,94.521,345,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1997,day,P98,98 percentile,45.413,94.521,345,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1997,day,Max,maximum,91.043,94.521,345,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1997,day,Max4,4th highest value,57.152,94.521,345,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1997,day,Days(c > 125),days with c > 125 ug/m3,0.0,94.521,345,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1997,hour,P50,50 percentile,5.0,91.712,8034,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1997,hour,Mean,annual mean,10.507,91.712,8034,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1997,hour,P95,95 percentile,34.0,91.712,8034,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1997,hour,P98,98 percentile,47.0,91.712,8034,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1997,hour,P99_9,99.9 percentile,100.5,91.712,8034,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1997,hour,Max,maximum,113.0,91.712,8034,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1997,hour,Max25,25th highest value,78.5,91.712,8034,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1997,hour,Hours(c > 350),hours with c > 350 ug/m3,0.0,91.712,8034,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1998,day,P50,50 percentile,6.217,99.178,362,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1998,day,Mean,annual mean,7.861,99.178,362,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1998,day,P95,95 percentile,16.065,99.178,362,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1998,day,P98,98 percentile,23.435,99.178,362,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1998,day,Max,maximum,31.587,99.178,362,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1998,day,Max4,4th highest value,27.13,99.178,362,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1998,day,Days(c > 125),days with c > 125 ug/m3,0.0,99.178,362,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1998,hour,P50,50 percentile,5.0,94.692,8295,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1998,hour,Mean,annual mean,7.849,94.692,8295,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1998,hour,P95,95 percentile,21.0,94.692,8295,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1998,hour,P98,98 percentile,27.5,94.692,8295,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1998,hour,P99_9,99.9 percentile,55.5,94.692,8295,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1998,hour,Max,maximum,93.0,94.692,8295,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1998,hour,Max25,25th highest value,47.5,94.692,8295,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1998,hour,Hours(c > 350),hours with c > 350 ug/m3,0.0,94.692,8295,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1999,day,P50,50 percentile,5.5,98.904,361,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1999,day,Mean,annual mean,6.663,98.904,361,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1999,day,P95,95 percentile,12.125,98.904,361,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1999,day,P98,98 percentile,14.667,98.904,361,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1999,day,Max,maximum,23.958,98.904,361,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1999,day,Max4,4th highest value,16.292,98.904,361,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1999,day,Days(c > 125),days with c > 125 ug/m3,0.0,98.904,361,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1999,hour,P50,50 percentile,5.0,98.79,8654,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1999,hour,Mean,annual mean,6.653,98.79,8654,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1999,hour,P95,95 percentile,16.0,98.79,8654,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1999,hour,P98,98 percentile,20.0,98.79,8654,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1999,hour,P99_9,99.9 percentile,41.0,98.79,8654,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1999,hour,Max,maximum,58.0,98.79,8654,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1999,hour,Max25,25th highest value,32.0,98.79,8654,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,1999,hour,Hours(c > 350),hours with c > 350 ug/m3,0.0,98.79,8654,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,2000,day,P50,50 percentile,5.375,100.0,366,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,2000,day,Mean,annual mean,6.127,100.0,366,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,2000,day,P95,95 percentile,10.25,100.0,366,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,2000,day,P98,98 percentile,12.458,100.0,366,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,2000,day,Max,maximum,20.958,100.0,366,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,2000,day,Max4,4th highest value,14.792,100.0,366,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,2000,day,Days(c > 125),days with c > 125 ug/m3,0.0,100.0,366,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,2000,hour,P50,50 percentile,5.0,99.431,8734,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,2000,hour,Mean,annual mean,6.132,99.431,8734,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,2000,hour,P95,95 percentile,14.0,99.431,8734,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,2000,hour,P98,98 percentile,18.0,99.431,8734,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,2000,hour,P99_9,99.9 percentile,32.0,99.431,8734,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,2000,hour,Max,maximum,43.0,99.431,8734,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,2000,hour,Max25,25th highest value,28.0,99.431,8734,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,2000,hour,Hours(c > 350),hours with c > 350 ug/m3,0.0,99.431,8734,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,2001,day,P50,50 percentile,5.391,95.89,350,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,2001,day,Mean,annual mean,6.591,95.89,350,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,2001,day,P95,95 percentile,12.75,95.89,350,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,2001,day,P98,98 percentile,15.957,95.89,350,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,2001,day,Max,maximum,30.13,95.89,350,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,2001,day,Max4,4th highest value,19.0,95.89,350,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,2001,day,Days(c > 125),days with c > 125 ug/m3,0.0,95.89,350,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,2001,hour,P50,50 percentile,5.0,92.66,8117,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,2001,hour,Mean,annual mean,6.586,92.66,8117,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,2001,hour,P95,95 percentile,16.0,92.66,8117,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,2001,hour,P98,98 percentile,22.0,92.66,8117,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,2001,hour,P99_9,99.9 percentile,48.0,92.66,8117,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,2001,hour,Max,maximum,70.0,92.66,8117,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,2001,hour,Max25,25th highest value,35.0,92.66,8117,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,2001,hour,Hours(c > 350),hours with c > 350 ug/m3,0.0,92.66,8117,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,2002,day,P50,50 percentile,5.25,69.315,253,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,2002,day,Mean,annual mean,6.275,69.315,253,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,2002,day,P95,95 percentile,10.708,69.315,253,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,2002,day,P98,98 percentile,13.542,69.315,253,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,2002,day,Max,maximum,24.958,69.315,253,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,2002,day,Max4,4th highest value,17.0,69.315,253,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,2002,day,Days(c > 125),days with c > 125 ug/m3,0.0,69.315,253,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,2002,hour,P50,50 percentile,5.0,69.429,6082,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,2002,hour,Mean,annual mean,6.268,69.429,6082,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,2002,hour,P95,95 percentile,14.0,69.429,6082,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,2002,hour,P98,98 percentile,20.0,69.429,6082,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,2002,hour,P99_9,99.9 percentile,48.0,69.429,6082,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,2002,hour,Max,maximum,60.0,69.429,6082,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,2002,hour,Max25,25th highest value,32.0,69.429,6082,True
DENW053,1,Sulphur dioxide (air),SO2,µg/m3,600,Calendar year,2002,hour,Hours(c > 350),hours with c > 350 ug/m3,0.0,69.429,6082,True
DENW053,4,Total suspended particulates (aerosol),SPM,µg/m3,100,Calendar year,1987,day,P50,50 percentile,51.0,40.548,148,True
DENW053,4,Total suspended particulates (aerosol),SPM,µg/m3,100,Calendar year,1987,day,Mean,annual mean,61.27,40.548,148,True
DENW053,4,Total suspended particulates (aerosol),SPM,µg/m3,100,Calendar year,1987,day,P95,95 percentile,140.0,40.548,148,True
DENW053,4,Total suspended particulates (aerosol),SPM,µg/m3,100,Calendar year,1987,day,P98,98 percentile,171.0,40.548,148,True
DENW053,4,Total suspended particulates (aerosol),SPM,µg/m3,100,Calendar year,1987,day,Max,maximum,236.0,40.548,148,True
DENW053,4,Total suspended particulates (aerosol),SPM,µg/m3,100,Calendar year,1988,day,P50,50 percentile,40.0,40.437,148,True
DENW053,4,Total suspended particulates (aerosol),SPM,µg/m3,100,Calendar year,1988,day,Mean,annual mean,50.574,40.437,148,True
DENW053,4,Total suspended particulates (aerosol),SPM,µg/m3,100,Calendar year,1988,day,P95,95 percentile,104.0,40.437,148,True
