station_european_code,component_code,component_name,component_caption,measurement_unit,measurement_european_group_code,statistics_period,statistics_year,statistics_average_group,statistic_shortname,statistic_name,statistic_value,statistics_percentage_valid,statistics_number_valid,statistics_calculated
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1987,day,P50,50 percentile,28.0,71.781,262,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1987,day,Mean,annual mean,44.313,71.781,262,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1987,day,P95,95 percentile,147.0,71.781,262,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1987,day,P98,98 percentile,232.0,71.781,262,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1987,day,Max,maximum,414.0,71.781,262,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1987,day,Max4,4th highest value,244.0,71.781,262,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1987,day,Days(c > 125),days with c > 125 ug/m3,16.0,71.781,262,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1988,day,P50,50 percentile,20.0,73.224,268,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1988,day,Mean,annual mean,26.022,73.224,268,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1988,day,P95,95 percentile,55.0,73.224,268,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1988,day,P98,98 percentile,58.0,73.224,268,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1988,day,Max,maximum,81.0,73.224,268,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1988,day,Max4,4th highest value,60.0,73.224,268,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1988,day,Days(c > 125),days with c > 125 ug/m3,0.0,73.224,268,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1989,day,P50,50 percentile,18.0,78.904,288,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1989,day,Mean,annual mean,20.712,78.904,288,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1989,day,P95,95 percentile,42.0,78.904,288,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1989,day,P98,98 percentile,48.0,78.904,288,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1989,day,Max,maximum,84.0,78.904,288,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1989,day,Max4,4th highest value,50.0,78.904,288,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1989,day,Days(c > 125),days with c > 125 ug/m3,0.0,78.904,288,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1990,day,P50,50 percentile,20.435,97.26,355,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1990,day,Mean,annual mean,21.906,97.26,355,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1990,day,P95,95 percentile,40.083,97.26,355,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1990,day,P98,98 percentile,48.75,97.26,355,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1990,day,Max,maximum,70.304,97.26,355,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1990,day,Max4,4th highest value,58.833,97.26,355,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1990,day,Days(c > 125),days with c > 125 ug/m3,0.0,97.26,355,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1990,hour,P50,50 percentile,20.0,97.705,8559,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1990,hour,Mean,annual mean,21.943,97.705,8559,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1990,hour,P95,95 percentile,54.0,97.705,8559,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1990,hour,P98,98 percentile,70.0,97.705,8559,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1990,hour,P99_9,99.9 percentile,112.0,97.705,8559,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1990,hour,Max,maximum,143.0,97.705,8559,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1990,hour,Max25,25th highest value,100.0,97.705,8559,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1990,hour,Hours(c > 350),hours with c > 350 ug/m3,0.0,97.705,8559,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1991,day,P50,50 percentile,17.167,88.493,323,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1991,day,Mean,annual mean,20.947,88.493,323,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1991,day,P95,95 percentile,47.333,88.493,323,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1991,day,P98,98 percentile,67.391,88.493,323,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1991,day,Max,maximum,178.0,88.493,323,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1991,day,Max4,4th highest value,75.833,88.493,323,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1991,day,Days(c > 125),days with c > 125 ug/m3,1.0,88.493,323,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1991,hour,P50,50 percentile,16.0,90.205,7902,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1991,hour,Mean,annual mean,21.127,90.205,7902,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1991,hour,P95,95 percentile,55.0,90.205,7902,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1991,hour,P98,98 percentile,78.0,90.205,7902,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1991,hour,P99_9,99.9 percentile,194.0,90.205,7902,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1991,hour,Max,maximum,210.0,90.205,7902,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1991,hour,Max25,25th highest value,158.0,90.205,7902,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1991,hour,Hours(c > 350),hours with c > 350 ug/m3,0.0,90.205,7902,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1992,day,P50,50 percentile,18.333,98.361,360,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1992,day,Mean,annual mean,21.044,98.361,360,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1992,day,P95,95 percentile,41.292,98.361,360,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1992,day,P98,98 percentile,57.292,98.361,360,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1992,day,Max,maximum,122.25,98.361,360,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1992,day,Max4,4th highest value,77.958,98.361,360,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1992,day,Days(c > 125),days with c > 125 ug/m3,0.0,98.361,360,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1992,hour,P50,50 percentile,17.0,97.974,8606,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1992,hour,Mean,annual mean,21.001,97.974,8606,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1992,hour,P95,95 percentile,52.0,97.974,8606,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1992,hour,P98,98 percentile,70.0,97.974,8606,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1992,hour,P99_9,99.9 percentile,192.0,97.974,8606,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1992,hour,Max,maximum,244.0,97.974,8606,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1992,hour,Max25,25th highest value,132.0,97.974,8606,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1992,hour,Hours(c > 350),hours with c > 350 ug/m3,0.0,97.974,8606,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1993,day,P50,50 percentile,15.042,89.041,325,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1993,day,Mean,annual mean,19.063,89.041,325,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1993,day,P95,95 percentile,51.708,89.041,325,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1993,day,P98,98 percentile,59.208,89.041,325,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1993,day,Max,maximum,103.458,89.041,325,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1993,day,Max4,4th highest value,72.083,89.041,325,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1993,day,Days(c > 125),days with c > 125 ug/m3,0.0,89.041,325,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1993,hour,P50,50 percentile,15.0,90.114,7894,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1993,hour,Mean,annual mean,18.984,90.114,7894,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1993,hour,P95,95 percentile,52.0,90.114,7894,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1993,hour,P98,98 percentile,71.0,90.114,7894,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1993,hour,P99_9,99.9 percentile,138.0,90.114,7894,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1993,hour,Max,maximum,220.0,90.114,7894,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1993,hour,Max25,25th highest value,116.0,90.114,7894,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1993,hour,Hours(c > 350),hours with c > 350 ug/m3,0.0,90.114,7894,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1995,day,P50,50 percentile,12.958,93.151,340,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1995,day,Mean,annual mean,14.656,93.151,340,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1995,day,P95,95 percentile,28.667,93.151,340,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1995,day,P98,98 percentile,38.208,93.151,340,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1995,day,Max,maximum,49.583,93.151,340,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1995,day,Max4,4th highest value,42.875,93.151,340,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1995,day,Days(c > 125),days with c > 125 ug/m3,0.0,93.151,340,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1995,hour,P50,50 percentile,13.0,94.452,8274,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1995,hour,Mean,annual mean,14.63,94.452,8274,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1995,hour,P95,95 percentile,35.0,94.452,8274,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1995,hour,P98,98 percentile,45.0,94.452,8274,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1995,hour,P99_9,99.9 percentile,65.0,94.452,8274,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1995,hour,Max,maximum,108.0,94.452,8274,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1995,hour,Max25,25th highest value,59.0,94.452,8274,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1995,hour,Hours(c > 350),hours with c > 350 ug/m3,0.0,94.452,8274,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1996,day,P50,50 percentile,9.417,98.087,359,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1996,day,Mean,annual mean,14.15,98.087,359,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1996,day,P95,95 percentile,40.458,98.087,359,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1996,day,P98,98 percentile,60.042,98.087,359,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1996,day,Max,maximum,105.5,98.087,359,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1996,day,Max4,4th highest value,71.5,98.087,359,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1996,day,Days(c > 125),days with c > 125 ug/m3,0.0,98.087,359,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1996,hour,P50,50 percentile,8.0,98.429,8646,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1996,hour,Mean,annual mean,14.2,98.429,8646,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1996,hour,P95,95 percentile,45.0,98.429,8646,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1996,hour,P98,98 percentile,65.0,98.429,8646,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1996,hour,P99_9,99.9 percentile,116.0,98.429,8646,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1996,hour,Max,maximum,139.0,98.429,8646,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1996,hour,Max25,25th highest value,98.0,98.429,8646,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1996,hour,Hours(c > 350),hours with c > 350 ug/m3,0.0,98.429,8646,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1997,day,P50,50 percentile,7.674,93.151,340,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1997,day,Mean,annual mean,10.118,93.151,340,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1997,day,P95,95 percentile,22.435,93.151,340,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1997,day,P98,98 percentile,32.667,93.151,340,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1997,day,Max,maximum,85.435,93.151,340,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1997,day,Max4,4th highest value,46.109,93.151,340,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1997,day,Days(c > 125),days with c > 125 ug/m3,0.0,93.151,340,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1997,hour,P50,50 percentile,5.0,90.205,7902,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1997,hour,Mean,annual mean,10.585,90.205,7902,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1997,hour,P95,95 percentile,32.0,90.205,7902,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1997,hour,P98,98 percentile,50.0,90.205,7902,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1997,hour,P99_9,99.9 percentile,103.0,90.205,7902,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1997,hour,Max,maximum,120.0,90.205,7902,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1997,hour,Max25,25th highest value,89.0,90.205,7902,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1997,hour,Hours(c > 350),hours with c > 350 ug/m3,0.0,90.205,7902,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1998,day,P50,50 percentile,6.182,99.178,362,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1998,day,Mean,annual mean,7.65,99.178,362,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1998,day,P95,95 percentile,14.913,99.178,362,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1998,day,P98,98 percentile,20.152,99.178,362,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1998,day,Max,maximum,26.0,99.178,362,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1998,day,Max4,4th highest value,21.913,99.178,362,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1998,day,Days(c > 125),days with c > 125 ug/m3,0.0,99.178,362,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1998,hour,P50,50 percentile,5.0,94.635,8290,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1998,hour,Mean,annual mean,7.633,94.635,8290,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1998,hour,P95,95 percentile,19.5,94.635,8290,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1998,hour,P98,98 percentile,26.5,94.635,8290,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1998,hour,P99_9,99.9 percentile,47.0,94.635,8290,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1998,hour,Max,maximum,72.0,94.635,8290,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1998,hour,Max25,25th highest value,39.5,94.635,8290,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,1998,hour,Hours(c > 350),hours with c > 350 ug/m3,0.0,94.635,8290,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,2006,day,P50,50 percentile,5.261,95.89,350,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,2006,day,Mean,annual mean,6.115,95.89,350,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,2006,day,P95,95 percentile,9.727,95.89,350,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,2006,day,P98,98 percentile,12.13,95.89,350,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,2006,day,Max,maximum,38.87,95.89,350,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,2006,day,Max4,4th highest value,15.522,95.89,350,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,2006,day,Days(c > 125),days with c > 125 ug/m3,0.0,95.89,350,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,2006,hour,P50,50 percentile,5.0,92.66,8117,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,2006,hour,Mean,annual mean,6.101,92.66,8117,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,2006,hour,P95,95 percentile,13.0,92.66,8117,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,2006,hour,P98,98 percentile,18.0,92.66,8117,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,2006,hour,P99_9,99.9 percentile,52.0,92.66,8117,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,2006,hour,Max,maximum,145.0,92.66,8117,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,2006,hour,Max25,25th highest value,36.0,92.66,8117,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,2006,hour,Hours(c > 350),hours with c > 350 ug/m3,0.0,92.66,8117,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,2007,day,P50,50 percentile,5.261,95.89,350,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,2007,day,Mean,annual mean,5.857,95.89,350,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,2007,day,P95,95 percentile,8.565,95.89,350,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,2007,day,P98,98 percentile,10.304,95.89,350,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,2007,day,Max,maximum,16.87,95.89,350,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,2007,day,Max4,4th highest value,11.522,95.89,350,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,2007,day,Days(c > 125),days with c > 125 ug/m3,0.0,95.89,350,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,2007,hour,P50,50 percentile,5.0,92.397,8094,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,2007,hour,Mean,annual mean,5.853,92.397,8094,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,2007,hour,P95,95 percentile,12.0,92.397,8094,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,2007,hour,P98,98 percentile,16.0,92.397,8094,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,2007,hour,P99_9,99.9 percentile,42.0,92.397,8094,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,2007,hour,Max,maximum,180.0,92.397,8094,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,2007,hour,Max25,25th highest value,28.0,92.397,8094,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,2007,hour,Hours(c > 350),hours with c > 350 ug/m3,0.0,92.397,8094,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,2008,day,P50,50 percentile,5.47,81.148,297,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,2008,day,Mean,annual mean,7.596,81.148,297,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,2008,day,P95,95 percentile,19.716,81.148,297,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,2008,day,P98,98 percentile,22.169,81.148,297,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,2008,day,Max,maximum,27.407,81.148,297,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,2008,day,Max4,4th highest value,24.846,81.148,297,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,2008,day,Days(c > 125),days with c > 125 ug/m3,0.0,81.148,297,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,2008,hour,P50,50 percentile,5.125,83.424,7328,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,2008,hour,Mean,annual mean,7.347,83.424,7328,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,2008,hour,P95,95 percentile,20.69,83.424,7328,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,2008,hour,P98,98 percentile,24.45,83.424,7328,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,2008,hour,P99_9,99.9 percentile,47.372,83.424,7328,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,2008,hour,Max,maximum,87.255,83.424,7328,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,2008,hour,Max25,25th highest value,36.665,83.424,7328,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,2008,hour,Hours(c > 350),hours with c > 350 ug/m3,0.0,83.424,7328,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,2009,day,P50,50 percentile,8.467,80.0,292,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,2009,day,Mean,annual mean,9.702,80.0,292,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,2009,day,P95,95 percentile,21.573,80.0,292,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,2009,day,P98,98 percentile,23.722,80.0,292,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,2009,day,Max,maximum,26.32,80.0,292,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,2009,day,Max4,4th highest value,24.625,80.0,292,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,2009,day,Days(c > 125),days with c > 125 ug/m3,0.0,80.0,292,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,2009,hour,P50,50 percentile,8.386,77.454,6785,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,2009,hour,Mean,annual mean,9.541,77.454,6785,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,2009,hour,P95,95 percentile,22.224,77.454,6785,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,2009,hour,P98,98 percentile,24.941,77.454,6785,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,2009,hour,P99_9,99.9 percentile,35.933,77.454,6785,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,2009,hour,Max,maximum,66.425,77.454,6785,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,2009,hour,Max25,25th highest value,30.334,77.454,6785,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,2009,hour,Hours(c > 350),hours with c > 350 ug/m3,0.0,77.454,6785,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,2010,day,P50,50 percentile,3.008,96.986,354,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,2010,day,Mean,annual mean,3.284,96.986,354,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,2010,day,P95,95 percentile,7.628,96.986,354,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,2010,day,P98,98 percentile,8.296,96.986,354,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,2010,day,Max,maximum,11.5,96.986,354,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,2010,day,Max4,4th highest value,8.598,96.986,354,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,2010,day,Days(c > 125),days with c > 125 ug/m3,0.0,96.986,354,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,2010,hour,P50,50 percentile,2.384,93.311,8174,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,2010,hour,Mean,annual mean,3.267,93.311,8174,True
DENW059,1,Sulphur dioxide (air),SO2,µg/m3,100,Calendar year,2010,hour,P95,95 percentile,9.464,93.311,8174,True
