date,time_from,time_to,vertical_load
2011-05-01,00:00,00:15,10992
2011-05-01,00:15,00:30,10793
2011-05-01,00:30,00:45,10570
2011-05-01,00:45,01:00,10463
2011-05-01,01:00,01:15,10437
2011-05-01,01:15,01:30,10377
2011-05-01,01:30,01:45,10249
2011-05-01,01:45,02:00,10169
2011-05-01,02:00,02:15,10125
2011-05-01,02:15,02:30,10081
2011-05-01,02:30,02:45,10043
2011-05-01,02:45,03:00,9946
2011-05-01,03:00,03:15,9885
2011-05-01,03:15,03:30,9947
2011-05-01,03:30,03:45,9896
2011-05-01,03:45,04:00,9916
2011-05-01,04:00,04:15,9915
2011-05-01,04:15,04:30,9950
2011-05-01,04:30,04:45,9948
2011-05-01,04:45,05:00,9999
2011-05-01,05:00,05:15,9902
2011-05-01,05:15,05:30,9901
2011-05-01,05:30,05:45,9755
2011-05-01,05:45,06:00,9546
2011-05-01,06:00,06:15,9415
2011-05-01,06:15,06:30,9323
2011-05-01,06:30,06:45,9347
2011-05-01,06:45,07:00,9423
2011-05-01,07:00,07:15,9581
2011-05-01,07:15,07:30,9758
2011-05-01,07:30,07:45,10029
2011-05-01,07:45,08:00,10153
2011-05-01,08:00,08:15,10180
2011-05-01,08:15,08:30,10467
2011-05-01,08:30,08:45,10658
2011-05-01,08:45,09:00,10765
2011-05-01,09:00,09:15,10825
2011-05-01,09:15,09:30,10863
2011-05-01,09:30,09:45,10966
2011-05-01,09:45,10:00,10939
2011-05-01,10:00,10:15,10903
2011-05-01,10:15,10:30,10827
2011-05-01,10:30,10:45,10853
2011-05-01,10:45,11:00,10857
2011-05-01,11:00,11:15,10913
2011-05-01,11:15,11:30,10958
2011-05-01,11:30,11:45,10932
2011-05-01,11:45,12:00,10910
2011-05-01,12:00,12:15,10926
2011-05-01,12:15,12:30,10796
2011-05-01,12:30,12:45,10747
2011-05-01,12:45,13:00,10614
2011-05-01,13:00,13:15,10442
2011-05-01,13:15,13:30,10280
2011-05-01,13:30,13:45,10184
2011-05-01,13:45,14:00,9987
2011-05-01,14:00,14:15,9873
2011-05-01,14:15,14:30,9822
2011-05-01,14:30,14:45,9792
2011-05-01,14:45,15:00,9716
2011-05-01,15:00,15:15,9654
2011-05-01,15:15,15:30,9708
2011-05-01,15:30,15:45,9792
2011-05-01,15:45,16:00,9848
2011-05-01,16:00,16:15,9865
2011-05-01,16:15,16:30,10000
