date,time_from,time_to,vertical_load
2011-03-01,00:00,00:15,15498
2011-03-01,00:15,00:30,15333
2011-03-01,00:30,00:45,15073
2011-03-01,00:45,01:00,15039
2011-03-01,01:00,01:15,14965
2011-03-01,01:15,01:30,14806
2011-03-01,01:30,01:45,14707
2011-03-01,01:45,02:00,14584
2011-03-01,02:00,02:15,14650
2011-03-01,02:15,02:30,14563
2011-03-01,02:30,02:45,14678
2011-03-01,02:45,03:00,14686
2011-03-01,03:00,03:15,14675
2011-03-01,03:15,03:30,14639
2011-03-01,03:30,03:45,14611
2011-03-01,03:45,04:00,14801
2011-03-01,04:00,04:15,14851
2011-03-01,04:15,04:30,15032
2011-03-01,04:30,04:45,15094
2011-03-01,04:45,05:00,15087
2011-03-01,05:00,05:15,15286
2011-03-01,05:15,05:30,15445
2011-03-01,05:30,05:45,15565
2011-03-01,05:45,06:00,15610
2011-03-01,06:00,06:15,15946
2011-03-01,06:15,06:30,16880
2011-03-01,06:30,06:45,17398
2011-03-01,06:45,07:00,17924
2011-03-01,07:00,07:15,18175
2011-03-01,07:15,07:30,18168
2011-03-01,07:30,07:45,18254
2011-03-01,07:45,08:00,18369
2011-03-01,08:00,08:15,18310
2011-03-01,08:15,08:30,18566
2011-03-01,08:30,08:45,18631
2011-03-01,08:45,09:00,18616
2011-03-01,09:00,09:15,18312
2011-03-01,09:15,09:30,18331
2011-03-01,09:30,09:45,18109
2011-03-01,09:45,10:00,18016
2011-03-01,10:00,10:15,17986
2011-03-01,10:15,10:30,17893
2011-03-01,10:30,10:45,17901
2011-03-01,10:45,11:00,17681
2011-03-01,11:00,11:15,17635
2011-03-01,11:15,11:30,17741
2011-03-01,11:30,11:45,17760
2011-03-01,11:45,12:00,17682
2011-03-01,12:00,12:15,17474
2011-03-01,12:15,12:30,17478
2011-03-01,12:30,12:45,17391
2011-03-01,12:45,13:00,17520
2011-03-01,13:00,13:15,17567
2011-03-01,13:15,13:30,17456
2011-03-01,13:30,13:45,17349
2011-03-01,13:45,14:00,17109
2011-03-01,14:00,14:15,17138
2011-03-01,14:15,14:30,17058
2011-03-01,14:30,14:45,17010
2011-03-01,14:45,15:00,17033
2011-03-01,15:00,15:15,17070
2011-03-01,15:15,15:30,17012
2011-03-01,15:30,15:45,17046
2011-03-01,15:45,16:00,16982
2011-03-01,16:00,16:15,17007
2011-03-01,16:15,16:30,16992
2011-03-01,16:30,16:45,17119
2011-03-01,16:45,17:00,16997
2011-03-01,17:00,17:15,17044
2011-03-01,17:15,17:30,17118
2011-03-01,17:30,17:45,17287
2011-03-01,17:45,18:00,17577
2011-03-01,18:00,18:15,17836
2011-03-01,18:15,18:30,18344
2011-03-01,18:30,18:45,18928
2011-03-01,18:45,19:00,19168
2011-03-01,19:00,19:15,19149
2011-03-01,19:15,19:30,19099
2011-03-01,19:30,19:45,18799
2011-03-01,19:45,20:00,18448
2011-03-01,20:00,20:15,18325
2011-03-01,20:15,20:30,18277
2011-03-01,20:30,20:45,18029
2011-03-01,20:45,21:00,17761
2011-03-01,21:00,21:15,17786
2011-03-01,21:15,21:30,17678
2011-03-01,21:30,21:45,17527
2011-03-01,21:45,22:00,17300
2011-03-01,22:00,22:15,17183
2011-03-01,22:15,22:30,16801
2011-03-01,22:30,22:45,16446
2011-03-01,22:45,23:00,16127
2011-03-01,23:00,23:15,15936
2011-03-01,23:15,23:30,15527
2011-03-01,23:30,23:45,15159
2011-03-01,23:45,00:00,14592
2011-03-02,00:00,00:15,14375
2011-03-02,00:15,00:30,14159
2011-03-02,00:30,00:45,14088
2011-03-02,00:45,01:00,13816
2011-03-02,01:00,01:15,13884
2011-03-02,01:15,01:30,13887
2011-03-02,01:30,01:45,13742
2011-03-02,01:45,02:00,13654
2011-03-02,02:00,02:15,13628
2011-03-02,02:15,02:30,13777
2011-03-02,02:30,02:45,13707
2011-03-02,02:45,03:00,13652
2011-03-02,03:00,03:15,13766
2011-03-02,03:15,03:30,13823
2011-03-02,03:30,03:45,13856
2011-03-02,03:45,04:00,13979
2011-03-02,04:00,04:15,14040
2011-03-02,04:15,04:30,14085
2011-03-02,04:30,04:45,14193
2011-03-02,04:45,05:00,14273
2011-03-02,05:00,05:15,14539
2011-03-02,05:15,05:30,14687
2011-03-02,05:30,05:45,14877
2011-03-02,05:45,06:00,15090
2011-03-02,06:00,06:15,15512
2011-03-02,06:15,06:30,16103
2011-03-02,06:30,06:45,16645
2011-03-02,06:45,07:00,17095
2011-03-02,07:00,07:15,17294
2011-03-02,07:15,07:30,17546
2011-03-02,07:30,07:45,17513
2011-03-02,07:45,08:00,17672
2011-03-02,08:00,08:15,17659
2011-03-02,08:15,08:30,17621
2011-03-02,08:30,08:45,17727
2011-03-02,08:45,09:00,17432
2011-03-02,09:00,09:15,17147
2011-03-02,09:15,09:30,16957
2011-03-02,09:30,09:45,16950
2011-03-02,09:45,10:00,16844
2011-03-02,10:00,10:15,16625
2011-03-02,10:15,10:30,16751
2011-03-02,10:30,10:45,16690
2011-03-02,10:45,11:00,16585
2011-03-02,11:00,11:15,16541
2011-03-02,11:15,11:30,16493
2011-03-02,11:30,11:45,16453
2011-03-02,11:45,12:00,16478
2011-03-02,12:00,12:15,16294
2011-03-02,12:15,12:30,16194
2011-03-02,12:30,12:45,16158
2011-03-02,12:45,13:00,16185
2011-03-02,13:00,13:15,16367
2011-03-02,13:15,13:30,16178
2011-03-02,13:30,13:45,16022
2011-03-02,13:45,14:00,16004
2011-03-02,14:00,14:15,16040
2011-03-02,14:15,14:30,16086
2011-03-02,14:30,14:45,16043
2011-03-02,14:45,15:00,15871
2011-03-02,15:00,15:15,16007
2011-03-02,15:15,15:30,15999
2011-03-02,15:30,15:45,16279
2011-03-02,15:45,16:00,16259
2011-03-02,16:00,16:15,16204
2011-03-02,16:15,16:30,16293
2011-03-02,16:30,16:45,16404
2011-03-02,16:45,17:00,16619
2011-03-02,17:00,17:15,16713
2011-03-02,17:15,17:30,16905
2011-03-02,17:30,17:45,17137
2011-03-02,17:45,18:00,17367
2011-03-02,18:00,18:15,17442
2011-03-02,18:15,18:30,17798
2011-03-02,18:30,18:45,18582
2011-03-02,18:45,19:00,18909
2011-03-02,19:00,19:15,18910
2011-03-02,19:15,19:30,18777
2011-03-02,19:30,19:45,18831
2011-03-02,19:45,20:00,18528
2011-03-02,20:00,20:15,18155
2011-03-02,20:15,20:30,17897
2011-03-02,20:30,20:45,0
2011-03-02,20:45,21:00,17654
2011-03-02,21:00,21:15,17668
2011-03-02,21:15,21:30,17714
2011-03-02,21:30,21:45,17614
2011-03-02,21:45,22:00,17168
2011-03-02,22:00,22:15,17055
2011-03-02,22:15,22:30,16717
2011-03-02,22:30,22:45,16591
2011-03-02,22:45,23:00,16232
2011-03-02,23:00,23:15,15928
2011-03-02,23:15,23:30,15528
2011-03-02,23:30,23:45,15306
2011-03-02,23:45,00:00,15057
2011-03-03,00:00,00:15,14777
2011-03-03,00:15,00:30,14628
2011-03-03,00:30,00:45,14454
2011-03-03,00:45,01:00,14354
2011-03-03,01:00,01:15,14276
2011-03-03,01:15,01:30,14153
2011-03-03,01:30,01:45,14103
2011-03-03,01:45,02:00,14095
2011-03-03,02:00,02:15,14088
2011-03-03,02:15,02:30,14150
2011-03-03,02:30,02:45,14201
2011-03-03,02:45,03:00,14320
2011-03-03,03:00,03:15,14346
2011-03-03,03:15,03:30,14360
2011-03-03,03:30,03:45,14488
2011-03-03,03:45,04:00,14475
2011-03-03,04:00,04:15,14558
2011-03-03,04:15,04:30,14744
2011-03-03,04:30,04:45,14817
2011-03-03,04:45,05:00,14939
2011-03-03,05:00,05:15,15095
2011-03-03,05:15,05:30,15310
2011-03-03,05:30,05:45,15525
2011-03-03,05:45,06:00,15611
2011-03-03,06:00,06:15,16179
2011-03-03,06:15,06:30,17017
2011-03-03,06:30,06:45,17549
2011-03-03,06:45,07:00,17760
2011-03-03,07:00,07:15,17837
2011-03-03,07:15,07:30,17886
2011-03-03,07:30,07:45,17945
2011-03-03,07:45,08:00,17964
2011-03-03,08:00,08:15,18140
2011-03-03,08:15,08:30,18147
2011-03-03,08:30,08:45,18177
2011-03-03,08:45,09:00,17959
2011-03-03,09:00,09:15,17683
2011-03-03,09:15,09:30,17509
2011-03-03,09:30,09:45,17497
2011-03-03,09:45,10:00,17258
2011-03-03,10:00,10:15,17126
2011-03-03,10:15,10:30,16992
2011-03-03,10:30,10:45,16817
2011-03-03,10:45,11:00,16687
2011-03-03,11:00,11:15,16791
2011-03-03,11:15,11:30,16834
2011-03-03,11:30,11:45,16835
2011-03-03,11:45,12:00,16707
2011-03-03,12:00,12:15,16565
2011-03-03,12:15,12:30,16537
2011-03-03,12:30,12:45,16438
2011-03-03,12:45,13:00,16365
2011-03-03,13:00,13:15,16348
2011-03-03,13:15,13:30,16324
2011-03-03,13:30,13:45,16143
2011-03-03,13:45,14:00,15914
2011-03-03,14:00,14:15,16015
2011-03-03,14:15,14:30,16039
2011-03-03,14:30,14:45,16083
2011-03-03,14:45,15:00,16045
2011-03-03,15:00,15:15,16174
2011-03-03,15:15,15:30,16189
2011-03-03,15:30,15:45,16365
2011-03-03,15:45,16:00,16307
2011-03-03,16:00,16:15,16178
2011-03-03,16:15,16:30,16204
2011-03-03,16:30,16:45,16471
2011-03-03,16:45,17:00,16488
2011-03-03,17:00,17:15,16635
2011-03-03,17:15,17:30,16725
2011-03-03,17:30,17:45,16851
2011-03-03,17:45,18:00,17006
2011-03-03,18:00,18:15,17135
2011-03-03,18:15,18:30,17520
2011-03-03,18:30,18:45,18045
2011-03-03,18:45,19:00,18300
2011-03-03,19:00,19:15,18485
2011-03-03,19:15,19:30,18377
2011-03-03,19:30,19:45,18385
2011-03-03,19:45,20:00,18169
2011-03-03,20:00,20:15,17897
2011-03-03,20:15,20:30,17667
2011-03-03,20:30,20:45,17275
2011-03-03,20:45,21:00,17071
2011-03-03,21:00,21:15,17174
2011-03-03,21:15,21:30,17267
2011-03-03,21:30,21:45,17168
2011-03-03,21:45,22:00,17001
2011-03-03,22:00,22:15,16810
2011-03-03,22:15,22:30,16727
2011-03-03,22:30,22:45,16485
2011-03-03,22:45,23:00,16209
2011-03-03,23:00,23:15,15986
2011-03-03,23:15,23:30,15586
2011-03-03,23:30,23:45,15488
2011-03-03,23:45,00:00,15477
2011-03-04,00:00,00:15,15195
2011-03-04,00:15,00:30,15008
2011-03-04,00:30,00:45,14880
2011-03-04,00:45,01:00,14673
2011-03-04,01:00,01:15,14711
