timestamp,hum_count,hum_min,hum_max,hum_mean,press_count,press_min,press_max,press_mean,temp_count,temp_min,temp_max,temp_mean,windspeed_count,windspeed_min,windspeed_max,windspeed_mean,winddir
1370037600,2,76,81,78.5,2,1020,1020,1020,2,283.15,284.15,283.65,2,5.7,7.2,6.45,325
1370041200,2,81,81,81,2,1020,1021,1020.5,2,283.15,283.15,283.15,2,4.6,5.1,4.85,320
1370044800,2,87,87,87,2,1011,1012,1011.5,2,285.15,286.15,285.65,2,6.7,7.7,7.2,315
1370048400,2,87,87,87,2,1012,1012,1012,2,285.15,285.15,285.15,2,4.6,5.7,5.15,300
1370052000,2,87,87,87,2,1012,1012,1012,2,285.15,285.15,285.15,2,6.2,6.2,6.2,310
1370055600,2,87,87,87,2,1012,1012,1012,2,285.15,285.15,285.15,2,8.2,8.2,8.2,310
1370059200,2,93,93,93,2,1012,1013,1012.5,2,284.15,284.15,284.15,2,6.2,7.2,6.7,310
1370062800,2,93,93,93,2,1013,1013,1013,2,284.15,284.15,284.15,2,5.1,6.2,5.65,310
1370066400,2,93,93,93,2,1014,1014,1014,2,284.15,284.15,284.15,2,5.1,5.1,5.1,310
1370070000,2,93,93,93,2,1014,1014,1014,2,284.15,284.15,284.15,2,6.2,6.7,6.45,300
1370073600,3,93,93,93,3,1014,1014,1014,3,284.15,284.15,284.15,3,6.7,7.2,6.87,303
1370077200,1,87,87,87,1,1015,1015,1015,1,284.15,284.15,284.15,1,7.7,7.7,7.7,
1370080800,2,87,87,87,2,1015,1015,1015,2,284.15,285.15,284.65,2,5.1,6.7,5.9,300
1370084400,3,81,82,81.33,3,1015,1016,1015.33,3,285.15,286.15,285.48,3,6.7,8.2,7.7,300
1370088000,1,82,82,82,1,1016,1016,1016,1,286.15,286.15,286.15,1,8.2,8.2,8.2,
1370091600,2,76,76,76,2,1016,1016,1016,2,286.15,286.15,286.15,2,6.7,8.2,7.45,305
1370095200,2,76,76,76,2,1016,1016,1016,2,286.15,286.15,286.15,2,7.7,8.2,7.95,310
1370098800,2,76,76,76,2,1016,1017,1016.5,2,286.15,286.15,286.15,2,6.7,8.7,7.7,305
1370102400,2,76,76,76,2,1017,1017,1017,2,286.15,286.15,286.15,2,6.2,6.2,6.2,300
1370106000,2,71,76,73.5,2,1017,1017,1017,2,286.15,286.15,286.15,2,6.2,7.7,6.95,305
1370109600,2,76,76,76,2,1018,1018,1018,2,285.15,285.15,285.15,2,6.7,6.7,6.7,325
1370113200,2,76,81,78.5,2,1019,1019,1019,2,284.15,285.15,284.65,2,6.2,6.7,6.45,325
1370116800,2,87,87,87,2,1019,1019,1019,2,284.15,284.15,284.15,2,6.7,6.7,6.7,320
1370120400,2,87,87,87,2,1020,1020,1020,2,284.15,284.15,284.15,2,8.2,8.2,8.2,320
1370124000,2,57,57,57,2,1027,1027,1027,2,282.15,283.15,282.65,2,3.1,4.1,3.6,355
1370127600,2,61,65,63,2,1027,1027,1027,2,281.15,282.15,281.65,2,1,2.1,1.55,340
1370131200,2,76,81,78.5,2,1021,1021,1021,2,282.15,283.15,282.65,2,5.7,6.7,6.2,325
1370134800,2,81,81,81,2,1021,1021,1021,2,281.15,282.15,281.65,2,5.7,5.7,5.7,320
1370138400,2,81,87,84,2,1021,1021,1021,2,280.15,281.15,280.65,2,4.6,5.7,5.15,315
1370142000,2,81,87,84,2,1022,1022,1022,2,281.15,281.15,281.15,2,5.1,5.1,5.1,315
1370145600,2,81,81,81,2,1022,1022,1022,2,281.15,281.15,281.15,2,4.6,4.6,4.6,320
1370149200,2,76,76,76,2,1022,1022,1022,2,282.15,282.15,282.15,2,5.7,5.7,5.7,320
1370152800,2,81,81,81,2,1023,1023,1023,2,281.15,281.15,281.15,2,5.7,5.7,5.7,320
1370156400,2,71,76,73.5,2,1023,1023,1023,2,282.15,283.15,282.65,2,5.7,6.7,6.2,315
1370160000,2,58,62,60,2,1023,1023,1023,2,284.15,285.15,284.65,2,7.2,7.7,7.45,330
1370163600,2,54,58,56,2,1023,1023,1023,2,286.15,287.15,286.65,2,5.7,6.2,5.95,335
1370167200,2,50,50,50,2,1023,1023,1023,2,286.15,287.15,286.65,2,6.7,8.2,7.45,325
1370170800,2,51,51,51,2,1023,1024,1023.5,2,288.15,288.15,288.15,2,5.7,7.7,6.7,315
1370174400,2,42,44,43,2,1023,1023,1023,2,289.15,290.15,289.65,2,6.2,7.2,6.7,325
1370178000,2,36,39,37.5,2,1023,1023,1023,2,290.15,290.15,290.15,2,7.2,7.7,7.45,335
1370181600,2,36,45,40.5,2,1023,1023,1023,2,290.15,290.15,290.15,2,7.2,7.2,7.2,330
1370185200,2,39,39,39,2,1023,1023,1023,2,290.15,290.15,290.15,2,6.7,6.7,6.7,330
1370188800,2,31,36,33.5,2,1023,1023,1023,2,290.15,291.15,290.65,2,7.2,7.2,7.2,325
1370192400,1,38,38,38,1,1024,1024,1024,1,289.15,289.15,289.15,1,7.7,7.7,7.7,
1370196000,2,36,36,36,2,1024,1024,1024,2,289.15,289.15,289.15,2,6.7,6.7,6.7,330
1370199600,2,44,47,45.5,2,1025,1025,1025,2,287.15,288.15,287.65,2,4.1,5.1,4.6,330
1370203200,2,50,54,52,2,1025,1026,1025.5,2,285.15,286.15,285.65,2,2.6,4.6,3.6,345
1370206800,2,53,57,55,2,1026,1026,1026,2,284.15,284.15,284.15,2,3.6,4.1,3.85,355
1370210400,2,71,76,73.5,2,1026,1026,1026,2,282.15,283.15,282.65,2,2.6,2.6,2.6,350
1370214000,2,81,81,81,2,1026,1026,1026,2,281.15,281.15,281.15,2,2.1,2.1,2.1,330
1370217600,2,65,70,67.5,2,1027,1027,1027,2,280.15,281.15,280.65,2,1,2.1,1.55,15
1370221200,2,75,80,77.5,2,1027,1027,1027,2,278.15,279.15,278.65,2,1,1.5,1.25,20
1370224800,2,80,80,80,2,1027,1027,1027,2,278.15,278.15,278.15,2,2.1,2.6,2.35,350
1370228400,2,80,86,83,2,1027,1027,1027,2,278.15,278.15,278.15,2,1.5,2.1,1.8,330
1370232000,2,86,93,89.5,2,1028,1028,1028,2,278.15,278.15,278.15,2,2.1,3.1,2.6,325
1370235600,2,87,87,87,2,1028,1028,1028,2,279.15,280.15,279.65,2,3.1,3.6,3.35,320
1370239200,2,76,81,78.5,2,1028,1028,1028,2,281.15,282.15,281.65,2,3.6,4.6,4.1,325
1370242800,2,81,81,81,2,1028,1028,1028,2,282.15,282.15,282.15,2,4.1,4.1,4.1,315
1370246400,2,71,71,71,2,1028,1028,1028,2,283.15,283.15,283.15,2,4.6,4.6,4.6,330
1370250000,2,71,71,71,2,1028,1028,1028,2,284.15,284.15,284.15,2,4.6,5.7,5.15,315
1370253600,2,54,62,58,2,1028,1028,1028,2,285.15,286.15,285.65,2,4.6,5.7,5.15,325
1370257200,2,54,54,54,2,1027,1028,1027.5,2,286.15,286.15,286.15,2,5.7,5.7,5.7,355
1370260800,2,47,54,50.5,2,1027,1027,1027,2,288.15,288.15,288.15,2,5.1,5.1,5.1,325
1370264400,2,44,44,44,2,1026,1026,1026,2,289.15,289.15,289.15,2,5.1,5.1,5.1,350
1370268000,2,42,45,43.5,2,1026,1026,1026,2,290.15,291.15,290.65,2,5.1,5.1,5.1,335
1370271600,2,42,42,42,2,1025,1025,1025,2,290.15,290.15,290.15,2,5.1,5.7,5.4,345
1370275200,2,39,45,42,2,1025,1025,1025,2,290.15,290.15,290.15,2,4.6,4.6,4.6,25
1370278800,3,44,44,44,3,1025,1025,1025,3,289.15,289.15,289.15,3,4.1,5.1,4.43,0
1370282400,1,47,47,47,1,1025,1025,1025,1,288.15,288.15,288.15,1,3.6,3.6,3.6,
1370286000,2,50,58,54,2,1025,1025,1025,2,286.15,287.15,286.65,2,3.1,3.6,3.35,10
1370289600,2,62,62,62,2,1026,1026,1026,2,285.15,285.15,285.15,2,3.1,3.1,3.1,10
1370293200,2,66,71,68.5,2,1026,1026,1026,2,283.15,284.15,283.65,2,2.6,4.1,3.35,5
1370296800,2,81,81,81,2,1019,1019,1019,2,284.15,285.15,284.65,2,2.1,3.1,2.6,75
1370300400,2,81,87,84,2,1019,1019,1019,2,283.15,284.15,283.65,2,1.5,1.5,1.5,135
1370304000,2,87,87,87,2,1026,1026,1026,2,279.15,280.15,279.65,2,2.1,2.1,2.1,345
1370307600,2,87,87,87,2,1025,1025,1025,2,279.15,279.15,279.15,2,2.1,2.6,2.35,330
1370311200,2,93,93,93,2,1025,1025,1025,2,278.15,278.15,278.15,2,2.1,2.1,2.1,350
1370314800,2,93,93,93,2,1025,1025,1025,2,278.15,278.15,278.15,2,1,1,1,320
1370318400,2,93,93,93,2,1025,1025,1025,2,279.15,280.15,279.65,2,2.6,2.6,2.6,335
1370322000,2,87,87,87,2,1024,1024,1024,2,281.15,281.15,281.15,2,2.1,2.6,2.35,340
1370325600,2,76,76,76,2,1024,1024,1024,2,282.15,282.15,282.15,2,3.1,3.6,3.35,320
1370329200,2,62,71,66.5,2,1024,1024,1024,2,283.15,284.15,283.65,2,2.1,2.6,2.35,330
1370332800,2,66,66,66,2,1024,1024,1024,2,285.15,285.15,285.15,2,1,3.1,2.05,275
1370336400,2,62,62,62,2,1023,1023,1023,2,287.15,287.15,287.15,2,2.1,3.1,2.6,280
1370340000,2,59,63,61,2,1022,1023,1022.5,2,289.15,289.15,289.15,2,3.1,3.6,3.35,310
1370343600,2,51,51,51,2,1022,1022,1022,2,290.15,290.15,290.15,2,4.1,4.1,4.1,330
1370347200,2,45,48,46.5,2,1021,1021,1021,2,292.15,292.15,292.15,2,3.1,5.7,4.4,10
1370350800,2,49,52,50.5,2,1020,1020,1020,2,292.15,293.15,292.65,2,4.6,5.7,5.15,20
1370354400,2,42,49,45.5,2,1020,1020,1020,2,293.15,293.15,293.15,2,4.6,5.1,4.85,10
1370358000,2,52,52,52,2,1020,1020,1020,2,293.15,293.15,293.15,2,5.7,5.7,5.7,20
1370361600,2,45,49,47,2,1019,1019,1019,2,293.15,293.15,293.15,2,5.1,5.7,5.4,15
1370365200,2,49,52,50.5,2,1019,1019,1019,2,292.15,293.15,292.65,2,4.6,5.1,4.85,15
1370368800,2,52,52,52,2,1019,1019,1019,2,292.15,292.15,292.15,2,2.1,3.1,2.6,5
1370372400,2,59,67,63,2,1019,1019,1019,2,289.15,291.15,290.15,2,1.5,2.1,1.8,10
1370376000,2,63,72,67.5,2,1020,1020,1020,2,288.15,289.15,288.65,2,0.5,1.5,1,0
1370379600,2,76,81,78.5,2,1019,1019,1019,2,285.15,286.15,285.65,2,1,2.1,1.55,85
1370383200,2,63,67,65,2,1018,1018,1018,2,289.15,289.15,289.15,2,2.1,2.6,2.35,90
1370386800,2,62,62,62,2,1018,1018,1018,2,288.15,288.15,288.15,2,1.5,2.1,1.8,95
1370390400,2,87,93,90,2,1019,1019,1019,2,282.15,283.15,282.65,2,0.5,1,0.75,60
1370394000,3,93,93,93,3,1019,1019,1019,3,282.15,282.15,282.15,3,1,1,1,0
1370397600,1,93,93,93,1,1019,1019,1019,1,283.15,283.15,283.15,1,1.5,1.5,1.5,
1370401200,2,93,93,93,2,1019,1019,1019,2,282.15,282.15,282.15,2,1,1,1,0
1370404800,2,93,93,93,2,1019,1019,1019,2,282.15,282.15,282.15,2,0.5,1,0.75,60
1370408400,2,87,93,90,2,1019,1019,1019,2,283.15,285.15,284.15,2,0.5,1,0.75,55
1370412000,2,72,82,77,2,1019,1019,1019,2,287.15,289.15,288.15,2,1,1,1,25
1370415600,2,63,67,65,2,1019,1019,1019,2,290.15,291.15,290.65,2,1,1.5,1.25,0
1370419200,2,63,63,63,2,1018,1018,1018,2,292.15,292.15,292.15,2,1.5,2.1,1.8,75
1370422800,2,52,56,54,2,1018,1018,1018,2,294.15,294.15,294.15,2,1,1.5,1.25,0
1370426400,2,40,46,43,2,1018,1018,1018,2,294.15,295.15,294.65,2,1,1.5,1.25,0
1370430000,2,40,43,41.5,2,1017,1017,1017,2,295.15,296.15,295.65,2,1,2.6,1.8,85
1370433600,2,35,38,36.5,2,1017,1017,1017,2,296.15,296.15,296.15,2,2.1,2.6,2.35,155
1370437200,2,36,36,36,2,1017,1017,1017,2,297.15,297.15,297.15,2,2.6,2.6,2.6,150
1370440800,2,35,38,36.5,2,1017,1017,1017,2,296.15,296.15,296.15,2,0,2.1,1.05,350
1370444400,2,33,40,36.5,2,1016,1016,1016,2,296.15,296.15,296.15,2,1.5,2.1,1.8,10
1370448000,2,31,33,32,2,1016,1016,1016,2,297.15,297.15,297.15,2,1,1,1,350
1370451600,2,38,46,42,2,1016,1016,1016,2,296.15,297.15,296.65,2,2.1,2.6,2.35,320
1370455200,2,40,49,44.5,2,1016,1016,1016,2,295.15,296.15,295.65,2,1,2.1,1.55,15
1370458800,2,52,59,55.5,2,1016,1017,1016.5,2,292.15,294.15,293.15,2,1.5,3.1,2.3,35
1370462400,2,55,63,59,2,1017,1017,1017,2,291.15,292.15,291.65,2,2.6,3.1,2.85,80
1370466000,2,59,63,61,2,1018,1018,1018,2,290.15,291.15,290.65,2,2.1,2.6,2.35,90
1370469600,2,52,55,53.5,2,1020,1020,1020,2,290.15,291.15,290.65,2,3.1,3.1,3.1,70
1370473200,2,59,71,65,2,1020,1020,1020,2,287.15,289.15,288.15,2,1.5,2.1,1.8,45
1370476800,2,58,62,60,2,1019,1019,1019,2,287.15,288.15,287.65,2,1.5,2.1,1.8,105
1370480400,2,58,62,60,2,1019,1019,1019,2,286.15,287.15,286.65,2,1.5,1.5,1.5,115
1370484000,2,66,71,68.5,2,1019,1019,1019,2,284.15,285.15,284.65,2,1,2.1,1.55,135
1370487600,2,71,71,71,2,1019,1019,1019,2,284.15,284.15,284.15,2,1.5,2.1,1.8,125
1370491200,2,66,71,68.5,2,1019,1019,1019,2,285.15,285.15,285.15,2,1,1,1,80
1370494800,2,58,66,62,2,1019,1019,1019,2,286.15,288.15,287.15,2,1.5,2.1,1.8,120
1370498400,2,59,63,61,2,1019,1020,1019.5,2,289.15,289.15,289.15,2,2.1,2.6,2.35,115
1370502000,2,48,55,51.5,2,1020,1020,1020,2,290.15,292.15,291.15,2,2.6,2.6,2.6,145
1370505600,2,40,49,44.5,2,1020,1020,1020,2,293.15,295.15,294.15,2,2.1,3.1,2.6,135
1370509200,2,38,40,39,2,1019,1019,1019,2,295.15,296.15,295.65,2,2.1,2.6,2.35,130
1370512800,2,36,36,36,2,1019,1019,1019,2,297.15,298.15,297.65,2,1.5,1.5,1.5,5
1370516400,3,36,38,37.33,3,1019,1019,1019,3,297.15,298.15,297.48,3,1.5,2.6,2.23,34
1370520000,1,33,33,33,1,1019,1019,1019,1,298.15,298.15,298.15,1,1.5,1.5,1.5,
1370523600,2,29,31,30,2,1019,1019,1019,2,299.15,299.15,299.15,2,1.5,2.6,2.05,100
1370527200,2,31,38,34.5,2,1019,1019,1019,2,298.15,298.15,298.15,2,1.5,2.6,2.05,50
1370530800,2,29,36,32.5,2,1018,1018,1018,2,298.15,299.15,298.65,2,1.5,2.1,1.8,350
1370534400,2,31,31,31,2,1018,1018,1018,2,298.15,298.15,298.15,2,1,2.6,1.8,5
1370538000,2,29,29,29,2,1018,1018,1018,2,298.15,298.15,298.15,2,2.6,2.6,2.6,70
1370541600,2,36,38,37,2,1018,1018,1018,2,296.15,297.15,296.65,2,3.6,4.1,3.85,35
1370545200,2,37,40,38.5,2,1019,1019,1019,2,294.15,295.15,294.65,2,3.6,4.1,3.85,40
1370548800,2,42,48,45,2,1019,1019,1019,2,292.15,293.15,292.65,2,2.6,3.1,2.85,65
1370552400,2,52,52,52,2,1020,1020,1020,2,291.15,291.15,291.15,2,3.1,3.1,3.1,80
1370556000,2,56,56,56,2,1018,1018,1018,2,293.15,293.15,293.15,2,3.1,3.6,3.35,55
1370559600,2,56,68,62,2,1018,1018,1018,2,291.15,293.15,292.15,2,1,3.1,2.05,35
1370563200,2,76,76,76,2,1020,1020,1020,2,286.15,286.15,286.15,2,2.1,2.6,2.35,130
1370566800,2,76,76,76,2,1020,1020,1020,2,286.15,286.15,286.15,2,2.1,2.1,2.1,140
1370570400,2,76,76,76,2,1020,1020,1020,2,285.15,285.15,285.15,2,1,1,1,160
1370574000,2,81,87,84,2,1020,1020,1020,2,284.15,285.15,284.65,2,1.5,2.1,1.8,105
