timestamp,hum_count,hum_min,hum_max,hum_mean,press_count,press_min,press_max,press_mean,temp_count,temp_min,temp_max,temp_mean,windspeed_count,windspeed_min,windspeed_max,windspeed_mean,winddir
1339884000,2,71.8,71.8,71.8,2,1016,1017,1016.5,2,287.15,287.15,287.15,2,1.5,3.6,2.55,105
1339887600,1,76.8,76.8,76.8,1,1015,1015,1015,1,287.15,287.15,287.15,1,2.6,2.6,2.6,
1339891200,2,87.6,93.6,90.6,2,1019,1019,1019,2,285.15,285.15,285.15,2,3.1,3.1,3.1,165
1339894800,1,87.6,87.6,87.6,1,1019,1019,1019,1,285.15,285.15,285.15,1,3.1,3.1,3.1,
1339898400,2,93.6,93.6,93.6,2,1019,1019,1019,2,285.15,285.15,285.15,2,4.1,4.1,4.1,170
1339902000,3,77,82.1,80.4,3,1020,1020,1020,3,287.15,288.15,287.48,3,3.6,4.1,3.77,190
1339905600,2,72.2,77,74.6,2,1021,1021,1021,2,288.15,289.15,288.65,2,5.1,5.1,5.1,215
1339909200,1,67.7,67.7,67.7,1,1021,1021,1021,1,290.15,290.15,290.15,1,6.2,6.2,6.2,
1339912800,2,59.5,63.4,61.45,2,1021,1021,1021,2,290.15,291.15,290.65,2,5.7,6.2,5.95,225
1339916400,2,55.6,55.6,55.6,2,1021,1021,1021,2,291.15,291.15,291.15,2,6.2,6.2,6.2,230
1339920000,2,52.2,52.5,52.35,2,1022,1022,1022,2,292.15,293.15,292.65,2,5.1,5.7,5.4,225
1339923600,2,49.1,49.1,49.1,2,1022,1022,1022,2,293.15,293.15,293.15,2,4.6,4.6,4.6,200
1339927200,2,40.3,40.3,40.3,2,1021,1021,1021,2,294.15,294.15,294.15,2,4.1,4.1,4.1,215
1339930800,2,43.1,43.1,43.1,2,1021,1021,1021,2,294.15,294.15,294.15,2,4.1,4.1,4.1,210
1339934400,2,43.1,43.4,43.25,2,1021,1021,1021,2,294.15,295.15,294.65,2,2.6,3.1,2.85,220
