timestamp,hum_count,hum_min,hum_max,hum_mean,press_count,press_min,press_max,press_mean,temp_count,temp_min,temp_max,temp_mean,windspeed_count,windspeed_min,windspeed_max,windspeed_mean,winddir
1364767200,,,,,2,1010,1010,1010,2,273.15,273.15,273.15,2,2.6,3.1,2.85,80
1364770800,,,,,2,1010,1010,1010,2,273.15,273.15,273.15,2,2.6,2.6,2.6,70
1364774400,2,85,85,85,2,1012,1012,1012,2,269.15,269.15,269.15,2,0.5,1,0.75,55
1364778000,2,85,85,85,2,1011,1011,1011,2,268.15,269.15,268.65,2,1,1.5,1.25,65
1364781600,2,85,85,85,2,1011,1011,1011,2,269.15,269.15,269.15,2,1.5,1.5,1.5,50
1364785200,3,92,92,92,3,1011,1011,1011,3,268.15,268.15,268.15,3,1,1,1,72
1364788800,2,92,92,92,2,1011,1011,1011,2,267.15,268.15,267.65,2,0.5,2.1,1.3,95
1364792400,1,92,92,92,1,1011,1011,1011,1,267.15,267.15,267.15,1,1.5,1.5,1.5,
1364796000,2,92,92,92,2,1011,1011,1011,2,268.15,270.15,269.15,2,0.5,1,0.75,70
1364799600,2,64,86,75,2,1011,1011,1011,2,272.15,274.15,273.15,2,1,4.1,2.55,30
1364803200,3,59,64,62.33,3,1011,1011,1011,3,274.15,275.15,274.48,3,3.6,4.1,3.77,90
1364806800,1,47,47,47,1,1010,1010,1010,1,276.15,276.15,276.15,1,3.6,3.6,3.6,
1364810400,2,41,44,42.5,2,1010,1010,1010,2,277.15,278.15,277.65,2,3.6,4.6,4.1,100
1364814000,2,35,41,38,2,1010,1010,1010,2,278.15,279.15,278.65,2,2.1,3.6,2.85,30
1364817600,2,33,35,34,2,1010,1010,1010,2,279.15,280.15,279.65,2,3.1,6.2,4.65,75
1364821200,2,30,33,31.5,2,1009,1009,1009,2,280.15,280.15,280.15,2,4.1,5.1,4.6,120
1364824800,2,30,30,30,2,1009,1009,1009,2,280.15,280.15,280.15,2,3.6,4.6,4.1,95
1364828400,2,28,30,29,2,1008,1008,1008,2,280.15,280.15,280.15,2,4.1,4.6,4.35,90
1364832000,2,28,30,29,2,1008,1009,1008.5,2,280.15,280.15,280.15,2,4.1,4.1,4.1,100
1364835600,1,30,30,30,1,1009,1009,1009,1,279.15,279.15,279.15,1,4.1,4.1,4.1,
1364839200,3,32,38,34,3,1009,1009,1009,3,277.15,278.15,277.82,3,3.1,3.6,3.27,67
1364842800,2,40,40,40,2,1009,1010,1009.5,2,276.15,276.15,276.15,2,3.1,3.1,3.1,70
1364846400,2,43,43,43,2,1010,1010,1010,2,275.15,275.15,275.15,2,3.1,3.6,3.35,70
1364850000,2,43,47,45,2,1010,1010,1010,2,274.15,275.15,274.65,2,3.1,3.6,3.35,70
1364853600,2,63,68,65.5,2,1014,1014,1014,2,271.15,272.15,271.65,2,1,1.5,1.25,40
1364857200,2,73,73,73,2,1014,1014,1014,2,270.15,270.15,270.15,2,0.5,0.5,0.5,10
1364860800,1,58,58,58,1,1010,1010,1010,1,272.15,272.15,272.15,1,2.1,2.1,2.1,
1364864400,2,58,58,58,2,1010,1010,1010,2,272.15,272.15,272.15,2,2.1,2.1,2.1,50
1364868000,2,68,68,68,2,1010,1010,1010,2,270.15,270.15,270.15,2,1,1.5,1.25,35
1364871600,3,68,73,71.33,3,1010,1010,1010,3,269.15,270.15,269.48,3,1,1.5,1.33,13
1364875200,1,73,73,73,1,1010,1010,1010,1,269.15,269.15,269.15,1,1.5,1.5,1.5,
1364878800,2,73,73,73,2,1010,1010,1010,2,269.15,269.15,269.15,2,1.5,1.5,1.5,50
1364882400,1,74,74,74,3,1010,1010,1010,3,271.15,273.15,272.48,3,1.5,4.1,3.23,70
1364886000,1,51,51,51,1,1011,1011,1011,1,275.15,275.15,275.15,1,5.7,5.7,5.7,
1364889600,3,44,47,45,3,1011,1011,1011,3,276.15,276.15,276.15,3,5.1,6.7,5.63,87
1364893200,1,41,41,41,1,1011,1011,1011,1,277.15,277.15,277.15,1,5.7,5.7,5.7,
1364896800,3,38,38,38,3,1011,1011,1011,3,278.15,278.15,278.15,3,3.6,5.1,4.6,73
1364900400,2,33,33,33,2,1010,1011,1010.5,2,279.15,280.15,279.65,2,5.1,5.7,5.4,55
1364904000,2,30,33,31.5,2,1010,1010,1010,2,280.15,280.15,280.15,2,4.6,5.7,5.15,70
1364907600,2,28,28,28,2,1010,1010,1010,2,281.15,281.15,281.15,2,3.1,4.1,3.6,55
1364911200,1,31,31,31,1,1010,1010,1010,1,281.15,281.15,281.15,1,6.2,6.2,6.2,
1364914800,1,28,28,28,1,1010,1010,1010,1,281.15,281.15,281.15,1,6.2,6.2,6.2,
1364918400,2,28,28,28,2,1010,1010,1010,2,281.15,281.15,281.15,2,5.7,5.7,5.7,60
1364922000,1,38,38,38,1,1011,1011,1011,1,278.15,278.15,278.15,1,4.1,4.1,4.1,
1364925600,3,38,44,40,3,1012,1012,1012,3,277.15,278.15,277.82,3,4.1,4.6,4.27,93
1364929200,3,47,51,48.33,3,1013,1013,1013,3,275.15,276.15,275.82,3,3.6,4.1,3.93,93
1364932800,2,51,55,53,2,1013,1013,1013,2,274.15,275.15,274.65,2,2.6,3.1,2.85,80
1364936400,1,55,55,55,2,1013,1014,1013.5,2,273.15,274.15,273.65,2,1,2.1,1.55,50
1364940000,2,59,59,59,2,1013,1013,1013,2,274.15,274.15,274.15,2,4.1,4.1,4.1,80
1364943600,2,59,59,59,2,1013,1013,1013,2,274.15,274.15,274.15,2,4.1,4.1,4.1,80
1364947200,1,73,73,73,1,1014,1014,1014,1,270.15,270.15,270.15,1,0.5,0.5,0.5,
1364950800,2,73,73,73,2,1014,1014,1014,2,270.15,270.15,270.15,2,1,1,1,40
1364954400,3,79,85,81,3,1014,1014,1014,3,269.15,269.15,269.15,3,1,1.5,1.17,20
1364958000,2,85,86,85.5,2,1014,1014,1014,2,269.15,270.15,269.65,2,1,1,1,25
1364961600,2,86,86,86,2,1014,1014,1014,2,270.15,271.15,270.65,2,0.5,1,0.75,30
1364965200,1,69,69,69,2,1014,1014,1014,2,273.15,274.15,273.65,2,1,2.6,1.8,80
1364968800,2,64,64,64,2,1014,1015,1014.5,2,274.15,274.15,274.15,2,3.6,4.6,4.1,80
1364972400,2,59,59,59,2,1015,1015,1015,2,275.15,275.15,275.15,2,5.1,6.2,5.65,80
1364976000,1,59,59,59,1,1015,1015,1015,1,275.15,275.15,275.15,1,5.7,5.7,5.7,
1364979600,1,55,55,55,1,1015,1015,1015,1,276.15,276.15,276.15,1,5.1,5.1,5.1,
1364983200,3,51,51,51,3,1015,1015,1015,3,277.15,277.15,277.15,3,6.2,6.2,6.2,80
1364986800,2,51,51,51,2,1014,1014,1014,2,277.15,277.15,277.15,2,5.7,5.7,5.7,70
1364990400,2,48,51,49.5,2,1014,1014,1014,2,277.15,277.15,277.15,2,3.6,4.1,3.85,70
1364994000,2,48,48,48,2,1014,1014,1014,2,278.15,278.15,278.15,2,3.1,3.1,3.1,60
1364997600,2,41,41,41,2,1013,1013,1013,2,279.15,279.15,279.15,2,2.6,2.6,2.6,120
1365001200,2,41,41,41,2,1013,1013,1013,2,279.15,279.15,279.15,2,4.1,4.1,4.1,80
1365004800,2,44,44,44,2,1013,1013,1013,2,278.15,278.15,278.15,2,5.7,5.7,5.7,80
1365012000,4,47,55,49,4,1014,1014,1014,4,275.15,276.15,275.9,4,4.6,4.6,4.6,90
1365015600,2,55,55,55,2,1014,1014,1014,2,275.15,275.15,275.15,2,4.6,4.6,4.6,80
1365019200,2,55,55,55,2,1014,1014,1014,2,275.15,275.15,275.15,2,4.1,4.6,4.35,90
1365022800,2,51,55,53,2,1014,1014,1014,2,275.15,275.15,275.15,2,3.6,4.1,3.85,90
1365026400,2,69,69,69,2,1009,1009,1009,2,274.15,274.15,274.15,2,3.1,3.1,3.1,95
1365030000,2,69,69,69,2,1009,1009,1009,2,274.15,274.15,274.15,2,1.5,2.6,2.05,95
1365033600,2,59,59,59,2,1013,1013,1013,2,274.15,274.15,274.15,2,3.6,3.6,3.6,85
1365037200,,,,,2,1012,1013,1012.5,2,273.15,273.15,273.15,2,2.6,3.1,2.85,80
1365040800,,,,,2,1012,1012,1012,2,273.15,273.15,273.15,2,3.1,3.6,3.35,80
1365044400,2,59,59,59,2,1012,1012,1012,2,274.15,274.15,274.15,2,3.6,4.1,3.85,75
1365048000,2,64,64,64,2,1012,1012,1012,2,274.15,274.15,274.15,2,4.1,4.1,4.1,95
1365051600,2,64,64,64,2,1012,1012,1012,2,274.15,274.15,274.15,2,2.6,3.1,2.85,95
1365055200,2,64,69,66.5,2,1011,1012,1011.5,2,274.15,274.15,274.15,2,4.1,4.1,4.1,80
1365058800,2,59,64,61.5,2,1011,1011,1011,2,275.15,276.15,275.65,2,4.1,4.6,4.35,80
1365062400,2,59,64,61.5,2,1011,1011,1011,2,276.15,276.15,276.15,2,4.1,4.6,4.35,95
1365066000,1,55,55,55,1,1011,1011,1011,1,277.15,277.15,277.15,1,4.1,4.1,4.1,
1365069600,3,52,56,54.67,3,1011,1011,1011,3,278.15,278.15,278.15,3,4.1,4.6,4.27,63
1365073200,2,52,52,52,2,1010,1011,1010.5,2,278.15,279.15,278.65,2,3.1,4.1,3.6,70
1365076800,2,48,52,50,2,1010,1010,1010,2,279.15,279.15,279.15,2,3.6,6.2,4.9,60
1365080400,2,45,45,45,2,1009,1010,1009.5,2,280.15,280.15,280.15,2,4.1,4.6,4.35,85
1365087600,2,45,45,45,2,1009,1009,1009,2,280.15,281.15,280.65,2,4.1,5.1,4.6,75
1365091200,2,48,48,48,2,1008,1008,1008,2,280.15,280.15,280.15,2,4.1,5.7,4.9,65
1365094800,1,48,48,48,1,1009,1009,1009,1,279.15,279.15,279.15,1,3.6,3.6,3.6,
1365098400,3,52,52,52,3,1009,1009,1009,3,278.15,278.15,278.15,3,4.1,4.1,4.1,80
1365102000,2,55,55,55,2,1009,1009,1009,2,277.15,277.15,277.15,2,3.6,4.1,3.85,85
1365105600,2,59,59,59,2,1009,1010,1009.5,2,276.15,276.15,276.15,2,3.1,3.6,3.35,105
1365109200,2,64,64,64,2,1010,1010,1010,2,275.15,275.15,275.15,2,3.1,3.1,3.1,95
1365112800,2,74,74,74,2,1014,1014,1014,2,276.15,276.15,276.15,2,3.1,3.1,3.1,40
1365116400,2,74,80,77,2,1014,1014,1014,2,275.15,276.15,275.65,2,2.1,2.1,2.1,45
1365120000,1,74,74,74,2,1009,1009,1009,2,273.15,274.15,273.65,2,1.5,2.6,2.05,95
1365123600,2,69,69,69,2,1008,1009,1008.5,2,275.15,275.15,275.15,2,2.6,3.1,2.85,80
1365127200,2,74,74,74,2,1008,1008,1008,2,274.15,274.15,274.15,2,3.1,3.1,3.1,75
1365130800,2,74,74,74,2,1008,1008,1008,2,274.15,274.15,274.15,2,2.1,2.6,2.35,80
1365134400,2,74,74,74,2,1008,1008,1008,2,274.15,274.15,274.15,2,2.6,2.6,2.6,80
1365138000,1,69,69,69,1,1008,1008,1008,1,275.15,275.15,275.15,1,3.1,3.1,3.1,
1365141600,2,69,69,69,2,1009,1009,1009,2,275.15,275.15,275.15,2,3.1,3.1,3.1,70
1365145200,2,69,69,69,2,1009,1009,1009,2,275.15,275.15,275.15,2,3.1,3.1,3.1,70
1365148800,3,64,69,65.67,3,1009,1009,1009,3,275.15,276.15,275.82,3,3.1,3.6,3.43,67
1365152400,1,64,64,64,1,1010,1010,1010,1,276.15,276.15,276.15,1,4.1,4.1,4.1,
1365156000,2,64,64,64,2,1010,1010,1010,2,276.15,276.15,276.15,2,3.6,3.6,3.6,50
1365159600,3,64,64,64,3,1010,1010,1010,3,276.15,276.15,276.15,3,3.1,4.6,4.1,47
1365163200,2,60,64,62,2,1010,1010,1010,2,276.15,277.15,276.65,2,3.1,3.6,3.35,35
1365166800,2,60,60,60,2,1010,1010,1010,2,277.15,277.15,277.15,2,4.6,5.1,4.85,35
1365170400,2,64,64,64,2,1010,1010,1010,2,277.15,277.15,277.15,2,3.6,4.6,4.1,15
1365174000,2,60,69,64.5,2,1011,1011,1011,2,276.15,277.15,276.65,2,3.6,4.1,3.85,25
1365177600,2,60,60,60,2,1011,1011,1011,2,277.15,277.15,277.15,2,1.5,3.1,2.3,50
1365181200,1,69,69,69,1,1011,1011,1011,1,276.15,276.15,276.15,1,2.1,2.1,2.1,
1365184800,3,74,74,74,3,1012,1013,1012.67,3,276.15,276.15,276.15,3,2.6,3.1,2.77,20
1365188400,2,74,74,74,2,1013,1013,1013,2,276.15,276.15,276.15,2,2.1,2.6,2.35,10
1365192000,1,74,74,74,1,1014,1014,1014,1,276.15,276.15,276.15,1,2.6,2.6,2.6,
1365195600,3,74,74,74,3,1014,1014,1014,3,276.15,276.15,276.15,3,3.1,3.1,3.1,17
1365199200,,,,,2,1023,1023,1023,2,273.15,273.15,273.15,2,1,2.6,1.8,65
1365202800,2,86,92,89,2,1023,1023,1023,2,272.15,272.15,272.15,2,1,2.1,1.55,65
1365206400,1,80,80,80,1,1014,1014,1014,1,275.15,275.15,275.15,1,2.1,2.1,2.1,
1365210000,1,80,80,80,1,1014,1014,1014,1,275.15,275.15,275.15,1,1,1,1,
1365213600,4,80,80,80,4,1015,1015,1015,4,275.15,275.15,275.15,4,1.5,2.1,1.95,15
1365217200,,,,,2,1015,1015,1015,2,275.15,275.15,275.15,2,2.6,2.6,2.6,25
1365220800,,,,,2,1015,1016,1015.5,2,275.15,275.15,275.15,2,2.1,2.1,2.1,35
1365224400,,,,,1,1016,1016,1016,1,275.15,275.15,275.15,1,3.1,3.1,3.1,
1365228000,,,,,3,1017,1017,1017,3,275.15,276.15,275.48,3,1.5,1.5,1.5,340
1365231600,2,86,86,86,2,1017,1017,1017,2,276.15,276.15,276.15,2,2.1,2.1,2.1,335
1365235200,2,93,93,93,2,1018,1018,1018,2,276.15,276.15,276.15,2,3.1,3.1,3.1,350
1365238800,2,86,86,86,2,1018,1018,1018,2,277.15,277.15,277.15,2,2.1,2.6,2.35,0
1365242400,2,86,86,86,2,1019,1019,1019,2,277.15,277.15,277.15,2,2.6,3.6,3.1,345
1365246000,1,80,80,80,2,1019,1019,1019,2,278.15,278.15,278.15,2,3.1,3.6,3.35,5
1365249600,,,,,2,1019,1019,1019,2,278.15,278.15,278.15,2,5.1,5.1,5.1,0
1365253200,1,65,65,65,2,1019,1019,1019,2,278.15,279.15,278.65,2,4.6,5.7,5.15,5
1365256800,1,65,65,65,2,1019,1019,1019,2,278.15,278.15,278.15,2,4.6,5.7,5.15,0
1365260400,2,60,69,64.5,2,1020,1020,1020,2,277.15,278.15,277.65,2,5.1,5.7,5.4,25
1365264000,1,60,60,60,1,1020,1020,1020,1,278.15,278.15,278.15,1,4.1,4.1,4.1,
1365267600,3,60,60,60,3,1021,1021,1021,3,278.15,278.15,278.15,3,1.5,2.1,1.7,47
1365271200,2,64,64,64,2,1021,1022,1021.5,2,277.15,277.15,277.15,2,0.5,1,0.75,40
1365274800,2,69,74,71.5,2,1022,1022,1022,2,275.15,276.15,275.65,2,0.5,1,0.75,75
1365278400,2,80,80,80,2,1022,1022,1022,2,274.15,274.15,274.15,2,0.5,1.5,1,30
1365282000,1,80,80,80,2,1022,1022,1022,2,273.15,274.15,273.65,2,1.5,1.5,1.5,60
