timestamp,hum_count,hum_min,hum_max,hum_mean,press_count,press_min,press_max,press_mean,temp_count,temp_min,temp_max,temp_mean,windspeed_count,windspeed_min,windspeed_max,windspeed_mean,winddir
1375308000,3,56,56,56,3,1013,1013,1013,3,296.15,296.15,296.15,3,2.6,3.1,2.93,103
1375311600,1,53,53,53,1,1013,1013,1013,1,296.15,296.15,296.15,1,2.1,2.1,2.1,
1375315200,2,88,88,88,2,1018,1018,1018,2,290.15,290.15,290.15,2,1.5,1.5,1.5,100
1375318800,2,88,88,88,2,1018,1018,1018,2,290.15,290.15,290.15,2,1.5,1.5,1.5,100
1375322400,2,87,93,90,2,1018,1018,1018,2,289.15,289.15,289.15,2,1.5,1.5,1.5,100
1375326000,2,93,93,93,2,1017,1017,1017,2,289.15,289.15,289.15,2,1.5,2.1,1.8,100
1375329600,2,88,93,90.5,2,1017,1017,1017,2,289.15,290.15,289.65,2,2.1,2.1,2.1,105
1375333200,2,88,88,88,2,1017,1017,1017,2,290.15,291.15,290.65,2,2.6,2.6,2.6,115
1375336800,2,73,82,77.5,2,1017,1017,1017,2,293.15,294.15,293.65,2,2.1,3.1,2.6,125
1375340400,2,68,69,68.5,2,1017,1017,1017,2,295.15,296.15,295.65,2,4.1,4.1,4.1,135
1375344000,3,61,64,62,3,1017,1017,1017,3,297.15,298.15,297.82,3,3.6,3.6,3.6,137
1375347600,1,54,54,54,1,1016,1016,1016,1,299.15,299.15,299.15,1,3.6,3.6,3.6,
1375351200,2,54,54,54,2,1016,1016,1016,2,300.15,301.15,300.65,2,3.1,3.1,3.1,115
1375354800,2,42,48,45,2,1015,1015,1015,2,301.15,302.15,301.65,2,3.6,4.1,3.85,125
1375358400,2,45,45,45,2,1015,1015,1015,2,302.15,302.15,302.15,2,3.6,3.6,3.6,140
1375362000,2,35,40,37.5,2,1014,1014,1014,2,303.15,304.15,303.65,2,3.6,4.6,4.1,135
1375365600,2,35,38,36.5,2,1014,1014,1014,2,304.15,304.15,304.15,2,3.6,3.6,3.6,125
1375369200,2,33,33,33,2,1013,1013,1013,2,304.15,304.15,304.15,2,3.1,3.6,3.35,105
1375372800,2,33,33,33,2,1013,1013,1013,2,304.15,304.15,304.15,2,2.6,3.1,2.85,110
1375376400,2,33,35,34,2,1012,1013,1012.5,2,303.15,304.15,303.65,2,3.1,3.1,3.1,110
1375380000,2,42,47,44.5,2,1012,1013,1012.5,2,300.15,302.15,301.15,2,2.6,2.6,2.6,95
1375383600,2,44,47,45.5,2,1013,1013,1013,2,299.15,300.15,299.65,2,2.6,3.1,2.85,90
1375387200,2,47,50,48.5,2,1013,1013,1013,2,298.15,299.15,298.65,2,2.6,2.6,2.6,95
1375390800,2,53,56,54.5,2,1013,1013,1013,2,296.15,297.15,296.65,2,2.1,2.6,2.35,120
1375394400,2,44,44,44,2,1010,1010,1010,2,300.15,300.15,300.15,2,2.1,2.1,2.1,120
1375398000,2,47,47,47,2,1011,1011,1011,2,299.15,299.15,299.15,2,3.1,3.1,3.1,140
1375401600,3,53,56,54,3,1013,1013,1013,3,295.15,296.15,295.82,3,2.6,3.1,2.93,113
1375405200,1,56,56,56,1,1013,1013,1013,1,295.15,295.15,295.15,1,2.6,2.6,2.6,
1375408800,3,56,56,56,3,1012,1012,1012,3,295.15,295.15,295.15,3,2.6,2.6,2.6,107
1375412400,1,64,64,64,1,1012,1012,1012,1,294.15,294.15,294.15,1,2.1,2.1,2.1,
1375416000,2,68,68,68,2,1012,1012,1012,2,293.15,293.15,293.15,2,1.5,1.5,1.5,110
1375419600,2,60,64,62,2,1012,1012,1012,2,295.15,295.15,295.15,2,2.1,2.1,2.1,105
1375423200,2,60,64,62,2,1012,1012,1012,2,296.15,297.15,296.65,2,2.1,3.1,2.6,120
1375426800,2,57,57,57,2,1012,1012,1012,2,298.15,298.15,298.15,2,3.6,3.6,3.6,130
1375430400,2,57,57,57,2,1012,1012,1012,2,300.15,300.15,300.15,2,3.1,3.1,3.1,140
1375434000,2,51,51,51,2,1012,1012,1012,2,302.15,302.15,302.15,2,3.6,3.6,3.6,140
1375441200,2,38,40,39,2,1011,1011,1011,2,305.15,305.15,305.15,2,5.1,5.1,5.1,125
1375444800,2,32,33,32.5,2,1011,1011,1011,2,306.15,307.15,306.65,2,4.1,5.1,4.6,125
