timestamp,hum_count,hum_min,hum_max,hum_mean,press_count,press_min,press_max,press_mean,temp_count,temp_min,temp_max,temp_mean,windspeed_count,windspeed_min,windspeed_max,windspeed_mean,winddir
1354316400,,,,,2,1009,1009,1009,2,274.15,274.15,274.15,2,3.6,4.1,3.85,190
1354320000,1,100,100,100,1,1013,1013,1013,1,272.15,272.15,272.15,1,1,1,1,
1354323600,2,100,100,100,2,1013,1013,1013,2,272.15,272.15,272.15,2,2.1,2.1,2.1,120
1354327200,2,92,92,92,2,1013,1013,1013,2,272.15,272.15,272.15,2,2.6,2.6,2.6,140
1354330800,,,,,2,1013,1013,1013,2,273.15,273.15,273.15,2,2.6,2.6,2.6,130
1354334400,,,,,2,1013,1013,1013,2,273.15,273.15,273.15,2,1.5,1.5,1.5,125
1354338000,,,,,2,1013,1013,1013,2,273.15,273.15,273.15,2,1.5,1.5,1.5,140
1354341600,2,92,92,92,2,1013,1013,1013,2,272.15,272.15,272.15,2,1,1,1,70
1354345200,2,92,92,92,2,1013,1013,1013,2,272.15,272.15,272.15,2,1.5,1.5,1.5,130
1354348800,,,,,2,1013,1014,1013.5,2,273.15,273.15,273.15,2,2.1,2.6,2.35,140
1354352400,,,,,2,1014,1014,1014,2,273.15,274.15,273.65,2,2.1,3.1,2.6,145
1354356000,,,,,2,1013,1014,1013.5,2,275.15,275.15,275.15,2,2.1,2.6,2.35,160
1354359600,,,,,2,1013,1013,1013,2,275.15,276.15,275.65,2,2.1,2.6,2.35,140
1354363200,,,,,1,1013,1013,1013,1,276.15,276.15,276.15,1,2.1,2.1,2.1,
1354366800,,,,,2,1012,1012,1012,2,276.15,277.15,276.65,2,2.1,3.1,2.6,155
1354384800,1,80,80,80,1,1011,1011,1011,1,275.15,275.15,275.15,1,5.1,5.1,5.1,
1354388400,1,80,80,80,2,1010,1011,1010.5,2,274.15,275.15,274.65,2,4.6,5.1,4.85,165
1354392000,,,,,1,1010,1010,1010,1,273.15,273.15,273.15,1,5.1,5.1,5.1,
1354395600,,,,,2,1010,1010,1010,2,273.15,273.15,273.15,2,3.6,4.1,3.85,155
1354399200,1,100,100,100,1,1009,1009,1009,1,274.15,274.15,274.15,1,4.6,4.6,4.6,
1354402800,2,93,93,93,2,1015,1015,1015,2,276.15,276.15,276.15,2,3.1,3.1,3.1,290
1354406400,,,,,2,1008,1008,1008,2,275.15,275.15,275.15,2,4.1,4.1,4.1,190
1354410000,,,,,2,1008,1008,1008,2,274.15,274.15,274.15,2,3.6,3.6,3.6,210
1354413600,2,100,100,100,2,1008,1008,1008,2,274.15,274.15,274.15,2,5.1,5.1,5.1,210
1354417200,2,100,100,100,2,1007,1007,1007,2,274.15,274.15,274.15,2,3.6,3.6,3.6,230
1354420800,3,100,100,100,3,1007,1007,1007,3,275.15,275.15,275.15,3,5.1,6.2,5.47,263
1354424400,2,93,100,96.5,2,1007,1007,1007,2,275.15,275.15,275.15,2,4.6,6.2,5.4,270
1354428000,1,100,100,100,1,1007,1007,1007,1,275.15,275.15,275.15,1,5.1,5.1,5.1,
1354431600,2,100,100,100,2,1008,1008,1008,2,274.15,274.15,274.15,2,6.2,6.2,6.2,280
1354435200,2,100,100,100,2,1009,1009,1009,2,275.15,275.15,275.15,2,4.1,4.1,4.1,280
1354438800,2,100,100,100,2,1009,1010,1009.5,2,275.15,275.15,275.15,2,4.6,4.6,4.6,280
1354442400,2,93,93,93,2,1009,1010,1009.5,2,276.15,276.15,276.15,2,5.1,7.7,6.4,275
1354446000,2,93,93,93,2,1009,1010,1009.5,2,276.15,276.15,276.15,2,6.7,7.2,6.95,285
1354449600,2,86,86,86,2,1010,1010,1010,2,277.15,277.15,277.15,2,7.2,7.7,7.45,280
1354453200,1,86,86,86,1,1010,1010,1010,1,277.15,277.15,277.15,1,6.7,6.7,6.7,
1354456800,2,86,86,86,2,1010,1011,1010.5,2,277.15,277.15,277.15,2,6.2,7.2,6.7,275
1354460400,2,86,86,86,2,1011,1011,1011,2,277.15,277.15,277.15,2,6.7,7.2,6.95,270
1354464000,2,86,86,86,2,1011,1012,1011.5,2,277.15,277.15,277.15,2,5.1,6.2,5.65,270
1354467600,2,86,86,86,2,1012,1012,1012,2,277.15,277.15,277.15,2,5.1,6.2,5.65,275
1354471200,1,86,86,86,1,1013,1013,1013,1,277.15,277.15,277.15,1,6.2,6.2,6.2,
1354474800,1,93,93,93,1,1013,1013,1013,1,276.15,276.15,276.15,1,5.7,5.7,5.7,
1354478400,1,93,93,93,1,1014,1014,1014,1,276.15,276.15,276.15,1,5.1,5.1,5.1,
1354482000,2,93,93,93,2,1014,1015,1014.5,2,276.15,276.15,276.15,2,4.1,4.1,4.1,295
1354485600,2,93,93,93,2,1015,1015,1015,2,276.15,276.15,276.15,2,3.1,4.6,3.85,305
1354489200,2,93,93,93,2,1003,1003,1003,2,278.15,278.15,278.15,2,3.6,3.6,3.6,270
1354492800,2,93,93,93,2,1015,1015,1015,2,276.15,276.15,276.15,2,4.1,4.1,4.1,280
1354496400,3,93,93,93,3,1015,1016,1015.33,3,276.15,276.15,276.15,3,3.1,3.6,3.43,273
1354500000,1,93,93,93,1,1016,1016,1016,1,276.15,276.15,276.15,1,2.6,2.6,2.6,
1354503600,2,86,86,86,2,1015,1015,1015,2,276.15,276.15,276.15,2,2.6,3.1,2.85,235
1354507200,2,86,86,86,2,1015,1015,1015,2,276.15,276.15,276.15,2,2.1,2.1,2.1,210
1354510800,,,,,2,1015,1015,1015,2,275.15,275.15,275.15,2,2.6,3.1,2.85,200
1354514400,2,86,86,86,2,1015,1015,1015,2,274.15,274.15,274.15,2,3.1,3.1,3.1,180
1354518000,2,86,86,86,2,1015,1015,1015,2,274.15,274.15,274.15,2,3.1,3.1,3.1,170
1354521600,2,74,74,74,2,1014,1014,1014,2,275.15,275.15,275.15,2,4.6,4.6,4.6,170
1354525200,2,80,80,80,2,1013,1013,1013,2,275.15,275.15,275.15,2,4.6,5.1,4.85,165
1354528800,1,80,80,80,2,1012,1012,1012,2,273.15,275.15,274.15,2,4.6,5.7,5.15,180
1354532400,,,,,2,1011,1011,1011,2,273.15,273.15,273.15,2,4.6,4.6,4.6,150
1354536000,,,,,2,1008,1009,1008.5,2,273.15,273.15,273.15,2,5.1,5.1,5.1,130
1354539600,,,,,1,1008,1008,1008,1,273.15,273.15,273.15,1,4.6,4.6,4.6,
1354543200,1,100,100,100,1,1007,1007,1007,1,274.15,274.15,274.15,1,5.7,5.7,5.7,
1354546800,2,100,100,100,2,1005,1006,1005.5,2,274.15,274.15,274.15,2,4.6,4.6,4.6,135
1354550400,1,100,100,100,1,1005,1005,1005,1,274.15,274.15,274.15,1,4.6,4.6,4.6,
1354554000,2,100,100,100,2,1004,1004,1004,2,275.15,275.15,275.15,2,4.1,4.1,4.1,140
1354557600,1,100,100,100,1,1003,1003,1003,1,275.15,275.15,275.15,1,3.1,3.1,3.1,
1354561200,1,100,100,100,1,1003,1003,1003,1,276.15,276.15,276.15,1,2.6,2.6,2.6,
1354564800,1,100,100,100,1,1003,1003,1003,1,276.15,276.15,276.15,1,2.6,2.6,2.6,
1354568400,2,100,100,100,2,1003,1003,1003,2,278.15,278.15,278.15,2,3.1,3.6,3.35,245
1354572000,2,93,100,96.5,2,1003,1003,1003,2,278.15,278.15,278.15,2,5.1,5.7,5.4,275
1354575600,3,93,100,97.67,3,1000,1000,1000,3,275.15,276.15,275.48,3,1.5,2.1,1.7,180
1354579200,3,93,100,97.67,3,1002,1002,1002,3,277.15,278.15,277.48,3,3.6,4.6,3.93,243
1354582800,1,93,93,93,1,1002,1002,1002,1,277.15,277.15,277.15,1,3.1,3.1,3.1,
1354586400,2,93,93,93,2,1001,1001,1001,2,277.15,277.15,277.15,2,3.1,3.1,3.1,200
