timestamp,hum_count,hum_min,hum_max,hum_mean,press_count,press_min,press_max,press_mean,temp_count,temp_min,temp_max,temp_mean,windspeed_count,windspeed_min,windspeed_max,windspeed_mean,winddir
1396303200,2,71,76,73.5,2,1009,1009,1009,2,284.15,285.15,284.65,2,2.1,2.1,2.1,110
1396306800,2,81,81,81,2,1009,1009,1009,2,283.15,283.15,283.15,2,1.5,2.6,2.05,115
1396310400,2,47,54,50.5,2,1012,1012,1012,2,286.15,287.15,286.65,2,1.5,2.1,1.8,125
1396314000,2,54,54,54,2,1012,1012,1012,2,286.15,286.15,286.15,2,2.1,2.1,2.1,105
1396317600,2,54,54,54,2,1012,1012,1012,2,286.15,286.15,286.15,2,1,2.1,1.55,90
1396321200,2,54,66,60,2,1012,1012,1012,2,283.15,286.15,284.65,2,1,1.5,1.25,130
1396324800,2,66,70,68,2,1012,1012,1012,2,282.15,283.15,282.65,2,0.5,1.5,1,70
1396328400,2,66,70,68,2,1012,1012,1012,2,282.15,283.15,282.65,2,1,1,1,105
1396332000,2,58,62,60,2,1012,1012,1012,2,284.15,285.15,284.65,2,1.5,1.5,1.5,120
1396335600,2,51,58,54.5,2,1012,1012,1012,2,286.15,288.15,287.15,2,2.1,2.1,2.1,145
1396339200,2,42,48,45,2,1012,1012,1012,2,289.15,290.15,289.65,2,1.5,2.1,1.8,175
1396342800,2,37,39,38,2,1012,1012,1012,2,292.15,293.15,292.65,2,1,1,1,0
1396346400,2,32,34,33,2,1011,1011,1011,2,293.15,294.15,293.65,2,1,1.5,1.25,0
1396350000,2,32,33,32.5,2,1011,1011,1011,2,294.15,295.15,294.65,2,2.1,2.1,2.1,235
1396353600,2,30,32,31,2,1010,1010,1010,2,294.15,295.15,294.65,2,2.6,2.6,2.6,285
1396357200,2,30,30,30,2,1009,1010,1009.5,2,295.15,295.15,295.15,2,1.5,1.5,1.5,235
1396360800,2,32,32,32,2,1009,1009,1009,2,294.15,294.15,294.15,2,3.1,3.1,3.1,300
1396364400,2,35,37,36,2,1009,1009,1009,2,294.15,294.15,294.15,2,2.1,3.6,2.85,320
1396368000,1,40,40,40,1,1009,1009,1009,1,294.15,294.15,294.15,1,2.1,2.1,2.1,
1396371600,1,45,45,45,1,1009,1009,1009,1,292.15,292.15,292.15,1,2.6,2.6,2.6,
1396375200,2,51,55,53,2,1009,1009,1009,2,289.15,290.15,289.65,2,0.5,1.5,1,0
1396378800,1,54,54,54,1,1009,1009,1009,1,288.15,288.15,288.15,1,0.5,0.5,0.5,
1396382400,2,66,71,68.5,2,1009,1009,1009,2,285.15,286.15,285.65,2,1,2.1,1.55,55
1396386000,2,71,76,73.5,2,1009,1009,1009,2,284.15,285.15,284.65,2,1.5,1.5,1.5,140
1396389600,2,66,71,68.5,2,1004,1004,1004,2,284.15,285.15,284.65,2,2.1,2.1,2.1,60
1396393200,2,76,76,76,2,1004,1004,1004,2,283.15,284.15,283.65,2,1.5,3.1,2.3,30
1396396800,2,81,81,81,2,1009,1009,1009,2,281.15,282.15,281.65,2,2.1,2.6,2.35,120
1396400400,2,87,87,87,2,1009,1009,1009,2,281.15,281.15,281.15,2,1.5,2.1,1.8,90
1396404000,2,87,87,87,2,1009,1009,1009,2,280.15,280.15,280.15,2,2.6,2.6,2.6,115
1396407600,2,93,93,93,2,1008,1009,1008.5,2,279.15,279.15,279.15,2,2.6,2.6,2.6,115
1396411200,2,87,87,87,2,1009,1009,1009,2,279.15,279.15,279.15,2,0.5,1,0.75,65
1396414800,2,81,87,84,2,1008,1008,1008,2,279.15,281.15,280.15,2,1,1.5,1.25,85
1396418400,2,71,76,73.5,2,1008,1008,1008,2,283.15,284.15,283.65,2,1,1.5,1.25,135
1396422000,2,62,62,62,2,1008,1008,1008,2,286.15,287.15,286.65,2,2.1,2.6,2.35,120
1396425600,2,45,51,48,2,1008,1008,1008,2,289.15,291.15,290.15,2,2.1,2.1,2.1,120
1396429200,2,32,39,35.5,2,1007,1008,1007.5,2,292.15,294.15,293.15,2,2.1,3.6,2.85,135
1396432800,2,40,40,40,2,1007,1007,1007,2,293.15,293.15,293.15,2,5.1,5.7,5.4,145
1396436400,2,33,35,34,2,1006,1006,1006,2,294.15,295.15,294.65,2,4.1,4.6,4.35,140
1396440000,2,30,35,32.5,2,1006,1006,1006,2,294.15,295.15,294.65,2,4.6,4.6,4.6,165
1396443600,3,32,35,34,3,1005,1006,1005.33,3,294.15,294.15,294.15,3,4.6,4.6,4.6,143
