timestamp,hum_count,hum_min,hum_max,hum_mean,press_count,press_min,press_max,press_mean,temp_count,temp_min,temp_max,temp_mean,windspeed_count,windspeed_min,windspeed_max,windspeed_mean,winddir
1349042400,2,71,76,73.5,2,1017,1017,1017,2,284.15,285.15,284.65,2,2.6,2.6,2.6,130
1349046000,2,76,76,76,2,1016,1016,1016,2,284.15,284.15,284.15,2,3.1,3.1,3.1,120
1349049600,1,93,93,93,1,1019,1019,1019,1,278.15,278.15,278.15,1,1,1,1,
1349053200,3,100,100,100,3,1018,1018,1018,3,276.15,277.15,276.82,3,1,1.5,1.17,29
1349056800,2,93,93,93,2,1018,1018,1018,2,277.15,277.15,277.15,2,1.5,1.5,1.5,0
1349060400,1,100,100,100,1,1018,1018,1018,1,277.15,277.15,277.15,1,1.5,1.5,1.5,
1349064000,3,100,100,100,3,1018,1018,1018,3,276.15,276.15,276.15,3,1,1.5,1.33,112
1349067600,1,100,100,100,1,1018,1018,1018,1,275.15,275.15,275.15,1,1,1,1,
1349071200,2,93,100,96.5,2,1018,1018,1018,2,277.15,280.15,278.65,2,1,1,1,110
1349074800,2,87,87,87,2,1018,1018,1018,2,281.15,282.15,281.65,2,2.1,3.1,2.6,125
1349078400,2,76,81,78.5,2,1018,1018,1018,2,283.15,285.15,284.15,2,2.1,2.6,2.35,145
1349082000,2,67,71,69,2,1017,1018,1017.5,2,286.15,287.15,286.65,2,2.1,3.1,2.6,150
1349085600,2,59,62,60.5,2,1017,1017,1017,2,288.15,289.15,288.65,2,2.1,2.1,2.1,145
1349089200,1,51,51,51,1,1017,1017,1017,1,290.15,290.15,290.15,1,2.1,2.1,2.1,
1349092800,1,52,52,52,1,1016,1016,1016,1,291.15,291.15,291.15,1,1.5,1.5,1.5,
1349096400,1,45,45,45,1,1016,1016,1016,1,292.15,292.15,292.15,1,2.1,2.1,2.1,
1349100000,2,40,45,42.5,2,1015,1016,1015.5,2,292.15,293.15,292.65,2,1.5,2.1,1.8,135
1349103600,2,42,42,42,2,1015,1015,1015,2,292.15,292.15,292.15,2,3.1,4.1,3.6,170
1349107200,1,54,54,54,1,1015,1015,1015,1,288.15,288.15,288.15,1,3.1,3.1,3.1,
1349110800,1,66,66,66,1,1016,1016,1016,1,286.15,286.15,286.15,1,3.1,3.1,3.1,
1349114400,2,66,66,66,2,1016,1016,1016,2,286.15,286.15,286.15,2,3.6,4.1,3.85,180
1349118000,1,71,71,71,1,1016,1016,1016,1,285.15,285.15,285.15,1,3.6,3.6,3.6,
1349121600,1,71,71,71,1,1017,1017,1017,1,285.15,285.15,285.15,1,2.6,2.6,2.6,
1349125200,1,71,71,71,1,1017,1017,1017,1,285.15,285.15,285.15,1,2.6,2.6,2.6,
1349128800,2,87,87,87,2,1015,1015,1015,2,286.15,286.15,286.15,2,3.1,3.1,3.1,150
