timestamp,hum_count,hum_min,hum_max,hum_mean,press_count,press_min,press_max,press_mean,temp_count,temp_min,temp_max,temp_mean,windspeed_count,windspeed_min,windspeed_max,windspeed_mean,winddir
1380578400,2,61,65,63,2,1016,1016,1016,2,281.15,282.15,281.65,2,3.1,3.1,3.1,125
1380582000,2,65,70,67.5,2,1016,1016,1016,2,280.15,281.15,280.65,2,2.6,3.1,2.85,125
1380585600,2,62,62,62,2,1011,1011,1011,2,285.15,285.15,285.15,2,2.6,2.6,2.6,90
1380589200,2,62,62,62,2,1011,1011,1011,2,285.15,285.15,285.15,2,2.6,2.6,2.6,80
1380592800,2,66,66,66,2,1011,1011,1011,2,284.15,284.15,284.15,2,2.1,2.1,2.1,90
1380596400,2,66,66,66,2,1011,1011,1011,2,284.15,284.15,284.15,2,2.6,2.6,2.6,80
1380600000,2,66,66,66,2,1011,1011,1011,2,284.15,284.15,284.15,2,2.1,2.6,2.35,80
1380603600,2,66,66,66,2,1011,1011,1011,2,284.15,284.15,284.15,2,1.5,1.5,1.5,105
1380607200,2,66,66,66,2,1012,1012,1012,2,284.15,284.15,284.15,2,0.5,1.5,1,120
1380610800,2,62,66,64,2,1012,1012,1012,2,284.15,285.15,284.65,2,2.1,2.6,2.35,115
1380614400,2,62,66,64,2,1012,1012,1012,2,285.15,285.15,285.15,2,2.6,2.6,2.6,110
1380618000,2,58,62,60,2,1012,1013,1012.5,2,286.15,287.15,286.65,2,3.1,3.1,3.1,105
1380621600,2,54,58,56,2,1013,1013,1013,2,287.15,288.15,287.65,2,3.1,4.1,3.6,100
1380625200,1,55,55,55,1,1013,1013,1013,1,289.15,289.15,289.15,1,4.1,4.1,4.1,
1380628800,2,51,51,51,2,1012,1012,1012,2,290.15,290.15,290.15,2,4.6,4.6,4.6,140
1380632400,2,48,52,50,2,1012,1012,1012,2,291.15,291.15,291.15,2,2.6,3.6,3.1,110
1380636000,2,48,51,49.5,2,1012,1012,1012,2,290.15,290.15,290.15,2,3.1,3.6,3.35,120
1380639600,2,51,51,51,2,1012,1012,1012,2,290.15,290.15,290.15,2,2.6,3.1,2.85,125
1380643200,2,55,58,56.5,2,1013,1013,1013,2,288.15,290.15,289.15,2,2.1,2.1,2.1,110
1380646800,2,58,58,58,2,1013,1014,1013.5,2,286.15,287.15,286.65,2,2.6,3.6,3.1,100
1380650400,2,58,62,60,2,1014,1015,1014.5,2,285.15,285.15,285.15,2,3.1,4.1,3.6,100
1380654000,2,57,61,59,2,1015,1015,1015,2,283.15,284.15,283.65,2,2.6,4.6,3.6,95
1380657600,2,61,66,63.5,2,1015,1015,1015,2,282.15,283.15,282.65,2,2.6,3.6,3.1,100
1380661200,2,61,66,63.5,2,1015,1015,1015,2,282.15,282.15,282.15,2,4.1,4.1,4.1,85
1380664800,2,53,57,55,2,1020,1020,1020,2,283.15,283.15,283.15,2,2.6,3.6,3.1,120
1380668400,2,53,53,53,2,1020,1020,1020,2,283.15,283.15,283.15,2,3.6,3.6,3.6,125
1380672000,2,75,75,75,2,1016,1016,1016,2,279.15,279.15,279.15,2,2.1,2.1,2.1,130
1380675600,2,86,86,86,2,1016,1016,1016,2,277.15,277.15,277.15,2,1,1.5,1.25,135
1380679200,2,80,80,80,2,1016,1016,1016,2,277.15,278.15,277.65,2,2.1,2.1,2.1,110
1380682800,2,75,80,77.5,2,1016,1016,1016,2,278.15,279.15,278.65,2,2.1,2.6,2.35,110
1380686400,2,80,80,80,2,1016,1017,1016.5,2,278.15,278.15,278.15,2,2.1,3.1,2.6,120
1380690000,2,75,80,77.5,2,1017,1017,1017,2,278.15,279.15,278.65,2,2.6,2.6,2.6,100
1380693600,2,70,75,72.5,2,1017,1018,1017.5,2,279.15,281.15,280.15,2,3.6,4.1,3.85,105
1380697200,2,61,66,63.5,2,1018,1018,1018,2,282.15,283.15,282.65,2,4.6,5.1,4.85,110
1380700800,2,57,61,59,2,1018,1018,1018,2,283.15,284.15,283.65,2,5.1,6.2,5.65,115
1380704400,2,54,54,54,2,1018,1018,1018,2,285.15,286.15,285.65,2,5.1,5.1,5.1,115
1380708000,2,47,50,48.5,2,1018,1018,1018,2,287.15,287.15,287.15,2,5.1,6.7,5.9,125
1380711600,2,44,50,47,2,1018,1018,1018,2,287.15,289.15,288.15,2,7.7,8.7,8.2,140
1380715200,2,47,48,47.5,2,1018,1018,1018,2,288.15,290.15,289.15,2,7.2,7.2,7.2,135
1380718800,2,45,47,46,2,1018,1018,1018,2,288.15,290.15,289.15,2,6.2,6.7,6.45,130
