timestamp,hum_count,hum_min,hum_max,hum_mean,press_count,press_min,press_max,press_mean,temp_count,temp_min,temp_max,temp_mean,windspeed_count,windspeed_min,windspeed_max,windspeed_mean,winddir
1356994800,2,86,86,86,2,1014,1014,1014,2,277.15,277.15,277.15,2,3.1,3.6,3.35,215
1356998400,2,70,70,70,2,1005,1005,1005,2,282.15,282.15,282.15,2,5.1,5.7,5.4,190
1357002000,2,70,70,70,2,1005,1005,1005,2,282.15,282.15,282.15,2,5.1,5.7,5.4,185
1357005600,2,75,75,75,2,1004,1004,1004,2,281.15,281.15,281.15,2,5.1,5.7,5.4,170
1357009200,2,70,70,70,2,1003,1004,1003.5,2,281.15,281.15,281.15,2,6.2,6.7,6.45,175
1357012800,2,70,70,70,2,1003,1003,1003,2,281.15,281.15,281.15,2,6.7,6.7,6.7,190
1357016400,3,70,70,70,3,1003,1003,1003,3,281.15,281.15,281.15,3,6.7,7.2,7.03,190
1357020000,1,81,81,81,1,1003,1003,1003,1,280.15,280.15,280.15,1,6.2,6.2,6.2,
1357023600,2,87,87,87,2,1003,1003,1003,2,280.15,280.15,280.15,2,4.6,4.6,4.6,190
1357027200,2,93,93,93,2,1003,1003,1003,2,279.15,279.15,279.15,2,3.6,4.1,3.85,155
1357030800,2,93,100,96.5,2,1003,1004,1003.5,2,279.15,280.15,279.65,2,3.6,4.1,3.85,150
1357034400,2,93,93,93,2,1004,1004,1004,2,280.15,280.15,280.15,2,3.1,3.6,3.35,155
1357038000,2,93,93,93,2,1004,1004,1004,2,280.15,280.15,280.15,2,3.6,3.6,3.6,180
1357041600,1,93,93,93,1,1004,1004,1004,1,280.15,280.15,280.15,1,3.1,3.1,3.1,
1357045200,2,93,93,93,2,1005,1005,1005,2,280.15,281.15,280.65,2,6.7,7.2,6.95,260
1357048800,2,87,87,87,2,1006,1007,1006.5,2,279.15,279.15,279.15,2,5.1,7.2,6.15,305
1357052400,2,87,93,90,2,1008,1008,1008,2,279.15,279.15,279.15,2,3.6,4.1,3.85,280
1357056000,2,87,87,87,2,1008,1009,1008.5,2,279.15,279.15,279.15,2,4.1,5.1,4.6,270
1357059600,2,86,86,86,2,1009,1009,1009,2,278.15,278.15,278.15,2,4.1,4.1,4.1,270
1357063200,2,86,86,86,2,1010,1010,1010,2,277.15,277.15,277.15,2,3.6,3.6,3.6,270
1357066800,2,86,86,86,2,1011,1011,1011,2,277.15,277.15,277.15,2,3.1,3.1,3.1,250
