date,time_from,time_to,demand
2007-04-01,00:00,00:15,17581
2007-04-01,00:15,00:30,17238
2007-04-01,00:30,00:45,16970
2007-04-01,00:45,01:00,16507
2007-04-01,01:00,01:15,16330
2007-04-01,01:15,01:30,16123
2007-04-01,01:30,01:45,15972
2007-04-01,01:45,02:00,15954
2007-04-01,02:00,02:15,15923
2007-04-01,02:15,02:30,15915
2007-04-01,02:30,02:45,15934
2007-04-01,02:45,03:00,15900
2007-04-01,03:00,03:15,15983
2007-04-01,03:15,03:30,15971
2007-04-01,03:30,03:45,15908
2007-04-01,03:45,04:00,15976
2007-04-01,04:00,04:15,16073
2007-04-01,04:15,04:30,16101
2007-04-01,04:30,04:45,16205
2007-04-01,04:45,05:00,16245
2007-04-01,05:00,05:15,16082
2007-04-01,05:15,05:30,15986
2007-04-01,05:30,05:45,15771
2007-04-01,05:45,06:00,15633
2007-04-01,06:00,06:15,15208
2007-04-01,06:15,06:30,15218
2007-04-01,06:30,06:45,15200
2007-04-01,06:45,07:00,15027
2007-04-01,07:00,07:15,14847
2007-04-01,07:15,07:30,15114
2007-04-01,07:30,07:45,15271
2007-04-01,07:45,08:00,15596
2007-04-01,08:00,08:15,15978
2007-04-01,08:15,08:30,16554
2007-04-01,08:30,08:45,16956
2007-04-01,08:45,09:00,17219
2007-04-01,09:00,09:15,17327
2007-04-01,09:15,09:30,17651
2007-04-01,09:30,09:45,18040
2007-04-01,09:45,10:00,18311
2007-04-01,10:00,10:15,18601
2007-04-01,10:15,10:30,19248
2007-04-01,10:30,10:45,19295
2007-04-01,10:45,11:00,19475
2007-04-01,11:00,11:15,19631
2007-04-01,11:15,11:30,20189
2007-04-01,11:30,11:45,20580
2007-04-01,11:45,12:00,20759
2007-04-01,12:00,12:15,20679
2007-04-01,12:15,12:30,20750
2007-04-01,12:30,12:45,20720
2007-04-01,12:45,13:00,20278
2007-04-01,13:00,13:15,20245
2007-04-01,13:15,13:30,20167
2007-04-01,13:30,13:45,19882
2007-04-01,13:45,14:00,19469
2007-04-01,14:00,14:15,19120
2007-04-01,14:15,14:30,18947
2007-04-01,14:30,14:45,18758
2007-04-01,14:45,15:00,18742
2007-04-01,15:00,15:15,18625
2007-04-01,15:15,15:30,18416
2007-04-01,15:30,15:45,18232
2007-04-01,15:45,16:00,18315
2007-04-01,16:00,16:15,18098
2007-04-01,16:15,16:30,17927
2007-04-01,16:30,16:45,17884
2007-04-01,16:45,17:00,17966
2007-04-01,17:00,17:15,18003
2007-04-01,17:15,17:30,18124
2007-04-01,17:30,17:45,18009
2007-04-01,17:45,18:00,17940
2007-04-01,18:00,18:15,18329
2007-04-01,18:15,18:30,18475
2007-04-01,18:30,18:45,18441
2007-04-01,18:45,19:00,18710
2007-04-01,19:00,19:15,18742
2007-04-01,19:15,19:30,18930
2007-04-01,19:30,19:45,19205
2007-04-01,19:45,20:00,19356
2007-04-01,20:00,20:15,19949
2007-04-01,20:15,20:30,20548
2007-04-01,20:30,20:45,20553
2007-04-01,20:45,21:00,20235
2007-04-01,21:00,21:15,20463
2007-04-01,21:15,21:30,20394
2007-04-01,21:30,21:45,20258
2007-04-01,21:45,22:00,20357
2007-04-01,22:00,22:15,20578
2007-04-01,22:15,22:30,20471
2007-04-01,22:30,22:45,19978
2007-04-01,22:45,23:00,19570
2007-04-01,23:00,23:15,19414
2007-04-01,23:15,23:30,18984
2007-04-01,23:30,23:45,18400
2007-04-01,23:45,00:00,17880
2007-04-02,00:00,00:15,17655
2007-04-02,00:15,00:30,17529
2007-04-02,00:30,00:45,17236
2007-04-02,00:45,01:00,16869
2007-04-02,01:00,01:15,16870
2007-04-02,01:15,01:30,16758
2007-04-02,01:30,01:45,16535
2007-04-02,01:45,02:00,16551
2007-04-02,02:00,02:15,16414
2007-04-02,02:15,02:30,16461
2007-04-02,02:30,02:45,16481
2007-04-02,02:45,03:00,16561
2007-04-02,03:00,03:15,16643
2007-04-02,03:15,03:30,16619
2007-04-02,03:30,03:45,16832
2007-04-02,03:45,04:00,16900
2007-04-02,04:00,04:15,16884
2007-04-02,04:15,04:30,16948
2007-04-02,04:30,04:45,17181
2007-04-02,04:45,05:00,17318
2007-04-02,05:00,05:15,17915
2007-04-02,05:15,05:30,18208
2007-04-02,05:30,05:45,18688
2007-04-02,05:45,06:00,19359
2007-04-02,06:00,06:15,20237
2007-04-02,06:15,06:30,21333
2007-04-02,06:30,06:45,22327
2007-04-02,06:45,07:00,23102
2007-04-02,07:00,07:15,23346
2007-04-02,07:15,07:30,23693
2007-04-02,07:30,07:45,23976
2007-04-02,07:45,08:00,24303
2007-04-02,08:00,08:15,24495
2007-04-02,08:15,08:30,24824
2007-04-02,08:30,08:45,24858
2007-04-02,08:45,09:00,25183
2007-04-02,09:00,09:15,24820
2007-04-02,09:15,09:30,25094
2007-04-02,09:30,09:45,25236
2007-04-02,09:45,10:00,25155
2007-04-02,10:00,10:15,25307
2007-04-02,10:15,10:30,25402
2007-04-02,10:30,10:45,25366
2007-04-02,10:45,11:00,25446
2007-04-02,11:00,11:15,25633
2007-04-02,11:15,11:30,26023
2007-04-02,11:30,11:45,26252
2007-04-02,11:45,12:00,26253
2007-04-02,12:00,12:15,26256
2007-04-02,12:15,12:30,26146
2007-04-02,12:30,12:45,26145
2007-04-02,12:45,13:00,26092
2007-04-02,13:00,13:15,26194
2007-04-02,13:15,13:30,26116
2007-04-02,13:30,13:45,26105
2007-04-02,13:45,14:00,25685
2007-04-02,14:00,14:15,25502
2007-04-02,14:15,14:30,25450
2007-04-02,14:30,14:45,25481
2007-04-02,14:45,15:00,25252
2007-04-02,15:00,15:15,25286
2007-04-02,15:15,15:30,25070
2007-04-02,15:30,15:45,24843
2007-04-02,15:45,16:00,24556
2007-04-02,16:00,16:15,24479
2007-04-02,16:15,16:30,24204
2007-04-02,16:30,16:45,24084
2007-04-02,16:45,17:00,23930
2007-04-02,17:00,17:15,23879
2007-04-02,17:15,17:30,23942
2007-04-02,17:30,17:45,23867
2007-04-02,17:45,18:00,23831
2007-04-02,18:00,18:15,23645
2007-04-02,18:15,18:30,23743
2007-04-02,18:30,18:45,23850
2007-04-02,18:45,19:00,23884
2007-04-02,19:00,19:15,23828
2007-04-02,19:15,19:30,23810
2007-04-02,19:30,19:45,23772
2007-04-02,19:45,20:00,23997
2007-04-02,20:00,20:15,24370
2007-04-02,20:15,20:30,24775
2007-04-02,20:30,20:45,24616
2007-04-02,20:45,21:00,24164
2007-04-02,21:00,21:15,24380
2007-04-02,21:15,21:30,24213
2007-04-02,21:30,21:45,23827
2007-04-02,21:45,22:00,23446
2007-04-02,22:00,22:15,23390
2007-04-02,22:15,22:30,22878
2007-04-02,22:30,22:45,22186
2007-04-02,22:45,23:00,21584
2007-04-02,23:00,23:15,21266
2007-04-02,23:15,23:30,20856
2007-04-02,23:30,23:45,20274
2007-04-02,23:45,00:00,19747
2007-04-03,00:00,00:15,19801
2007-04-03,00:15,00:30,19448
2007-04-03,00:30,00:45,19104
2007-04-03,00:45,01:00,18895
2007-04-03,01:00,01:15,18739
2007-04-03,01:15,01:30,18629
2007-04-03,01:30,01:45,18322
2007-04-03,01:45,02:00,18264
2007-04-03,02:00,02:15,18138
2007-04-03,02:15,02:30,18311
2007-04-03,02:30,02:45,18431
2007-04-03,02:45,03:00,18586
2007-04-03,03:00,03:15,18645
2007-04-03,03:15,03:30,18757
2007-04-03,03:30,03:45,18858
2007-04-03,03:45,04:00,18931
2007-04-03,04:00,04:15,19019
2007-04-03,04:15,04:30,19306
2007-04-03,04:30,04:45,19496
2007-04-03,04:45,05:00,19676
2007-04-03,05:00,05:15,19874
2007-04-03,05:15,05:30,20103
2007-04-03,05:30,05:45,20574
2007-04-03,05:45,06:00,21276
2007-04-03,06:00,06:15,21745
2007-04-03,06:15,06:30,22750
2007-04-03,06:30,06:45,23618
2007-04-03,06:45,07:00,24110
2007-04-03,07:00,07:15,24455
2007-04-03,07:15,07:30,24912
2007-04-03,07:30,07:45,24984
2007-04-03,07:45,08:00,25223
2007-04-03,08:00,08:15,25585
2007-04-03,08:15,08:30,25673
2007-04-03,08:30,08:45,25662
2007-04-03,08:45,09:00,25552
2007-04-03,09:00,09:15,25296
2007-04-03,09:15,09:30,25466
2007-04-03,09:30,09:45,25524
2007-04-03,09:45,10:00,25533
2007-04-03,10:00,10:15,25429
2007-04-03,10:15,10:30,25511
2007-04-03,10:30,10:45,25684
2007-04-03,10:45,11:00,25755
2007-04-03,11:00,11:15,25760
2007-04-03,11:15,11:30,26101
2007-04-03,11:30,11:45,26217
2007-04-03,11:45,12:00,26260
2007-04-03,12:00,12:15,25970
2007-04-03,12:15,12:30,26009
2007-04-03,12:30,12:45,25896
2007-04-03,12:45,13:00,25991
2007-04-03,13:00,13:15,26147
2007-04-03,13:15,13:30,26040
2007-04-03,13:30,13:45,25772
2007-04-03,13:45,14:00,25544
2007-04-03,14:00,14:15,25285
2007-04-03,14:15,14:30,25311
2007-04-03,14:30,14:45,25183
2007-04-03,14:45,15:00,25133
2007-04-03,15:00,15:15,25143
2007-04-03,15:15,15:30,25001
2007-04-03,15:30,15:45,24762
2007-04-03,15:45,16:00,24589
2007-04-03,16:00,16:15,24393
2007-04-03,16:15,16:30,24280
2007-04-03,16:30,16:45,24083
2007-04-03,16:45,17:00,23864
2007-04-03,17:00,17:15,23734
2007-04-03,17:15,17:30,23766
2007-04-03,17:30,17:45,23822
2007-04-03,17:45,18:00,23866
2007-04-03,18:00,18:15,23748
2007-04-03,18:15,18:30,23821
2007-04-03,18:30,18:45,23879
2007-04-03,18:45,19:00,24045
2007-04-03,19:00,19:15,24069
2007-04-03,19:15,19:30,24109
2007-04-03,19:30,19:45,24196
2007-04-03,19:45,20:00,24782
2007-04-03,20:00,20:15,25281
2007-04-03,20:15,20:30,25573
2007-04-03,20:30,20:45,25399
2007-04-03,20:45,21:00,25069
2007-04-03,21:00,21:15,24995
2007-04-03,21:15,21:30,24555
2007-04-03,21:30,21:45,24107
2007-04-03,21:45,22:00,23581
2007-04-03,22:00,22:15,23636
2007-04-03,22:15,22:30,23132
2007-04-03,22:30,22:45,22583
2007-04-03,22:45,23:00,21957
2007-04-03,23:00,23:15,21620
2007-04-03,23:15,23:30,20900
2007-04-03,23:30,23:45,20554
2007-04-03,23:45,00:00,20100
2007-04-04,00:00,00:15,20518
2007-04-04,00:15,00:30,20027
2007-04-04,00:30,00:45,19770
2007-04-04,00:45,01:00,19411
2007-04-04,01:00,01:15,19335
2007-04-04,01:15,01:30,19281
2007-04-04,01:30,01:45,19170
2007-04-04,01:45,02:00,19027
2007-04-04,02:00,02:15,18816
2007-04-04,02:15,02:30,18763
2007-04-04,02:30,02:45,18916
2007-04-04,02:45,03:00,19106
2007-04-04,03:00,03:15,19138
2007-04-04,03:15,03:30,19169
2007-04-04,03:30,03:45,19220
2007-04-04,03:45,04:00,19199
2007-04-04,04:00,04:15,19130
2007-04-04,04:15,04:30,19403
2007-04-04,04:30,04:45,19700
2007-04-04,04:45,05:00,19817
2007-04-04,05:00,05:15,19849
2007-04-04,05:15,05:30,20020
2007-04-04,05:30,05:45,20360
2007-04-04,05:45,06:00,21012
2007-04-04,06:00,06:15,21457
2007-04-04,06:15,06:30,22231
2007-04-04,06:30,06:45,23033
2007-04-04,06:45,07:00,23289
2007-04-04,07:00,07:15,23532
2007-04-04,07:15,07:30,23729
2007-04-04,07:30,07:45,23729
2007-04-04,07:45,08:00,23929
2007-04-04,08:00,08:15,24079
2007-04-04,08:15,08:30,24380
2007-04-04,08:30,08:45,24678
2007-04-04,08:45,09:00,24718
2007-04-04,09:00,09:15,24614
2007-04-04,09:15,09:30,24859
2007-04-04,09:30,09:45,25008
2007-04-04,09:45,10:00,24968
2007-04-04,10:00,10:15,25105
2007-04-04,10:15,10:30,25139
2007-04-04,10:30,10:45,25214
2007-04-04,10:45,11:00,25344
2007-04-04,11:00,11:15,25335
2007-04-04,11:15,11:30,25781
2007-04-04,11:30,11:45,25916
2007-04-04,11:45,12:00,25886
2007-04-04,12:00,12:15,25436
2007-04-04,12:15,12:30,25368
2007-04-04,12:30,12:45,25665
2007-04-04,12:45,13:00,25250
2007-04-04,13:00,13:15,25460
2007-04-04,13:15,13:30,25344
2007-04-04,13:30,13:45,25364
2007-04-04,13:45,14:00,25072
2007-04-04,14:00,14:15,25056
2007-04-04,14:15,14:30,24843
2007-04-04,14:30,14:45,24845
2007-04-04,14:45,15:00,25103
2007-04-04,15:00,15:15,25140
2007-04-04,15:15,15:30,25068
2007-04-04,15:30,15:45,24819
2007-04-04,15:45,16:00,24656
2007-04-04,16:00,16:15,24489
2007-04-04,16:15,16:30,24513
2007-04-04,16:30,16:45,24259
2007-04-04,16:45,17:00,24018
2007-04-04,17:00,17:15,24052
2007-04-04,17:15,17:30,24000
2007-04-04,17:30,17:45,24012
2007-04-04,17:45,18:00,24110
2007-04-04,18:00,18:15,23911
2007-04-04,18:15,18:30,23930
2007-04-04,18:30,18:45,24059
2007-04-04,18:45,19:00,24231
2007-04-04,19:00,19:15,24363
2007-04-04,19:15,19:30,24458
2007-04-04,19:30,19:45,24518
2007-04-04,19:45,20:00,24863
2007-04-04,20:00,20:15,25279
2007-04-04,20:15,20:30,25564
2007-04-04,20:30,20:45,25642
2007-04-04,20:45,21:00,25205
2007-04-04,21:00,21:15,25287
2007-04-04,21:15,21:30,24930
2007-04-04,21:30,21:45,24571
