date,time_from,time_to,demand
2007-03-01,00:00,00:15,20373
2007-03-01,00:15,00:30,19966
2007-03-01,00:30,00:45,19492
2007-03-01,00:45,01:00,19312
2007-03-01,01:00,01:15,19426
2007-03-01,01:15,01:30,19343
2007-03-01,01:30,01:45,19374
2007-03-01,01:45,02:00,19325
2007-03-01,02:00,02:15,19117
2007-03-01,02:15,02:30,19213
2007-03-01,02:30,02:45,19322
2007-03-01,02:45,03:00,19335
2007-03-01,03:00,03:15,19181
2007-03-01,03:15,03:30,19259
2007-03-01,03:30,03:45,19291
2007-03-01,03:45,04:00,19634
2007-03-01,04:00,04:15,19679
2007-03-01,04:15,04:30,19780
2007-03-01,04:30,04:45,19921
2007-03-01,04:45,05:00,20061
2007-03-01,05:00,05:15,20134
2007-03-01,05:15,05:30,20361
2007-03-01,05:30,05:45,20703
2007-03-01,05:45,06:00,21057
2007-03-01,06:00,06:15,21823
2007-03-01,06:15,06:30,22843
2007-03-01,06:30,06:45,23813
2007-03-01,06:45,07:00,24648
2007-03-01,07:00,07:15,25127
2007-03-01,07:15,07:30,25310
2007-03-01,07:30,07:45,25472
2007-03-01,07:45,08:00,25540
2007-03-01,08:00,08:15,25832
2007-03-01,08:15,08:30,25966
2007-03-01,08:30,08:45,26073
2007-03-01,08:45,09:00,26014
2007-03-01,09:00,09:15,25798
2007-03-01,09:15,09:30,25890
2007-03-01,09:30,09:45,26078
2007-03-01,09:45,10:00,26140
2007-03-01,10:00,10:15,26295
2007-03-01,10:15,10:30,26489
2007-03-01,10:30,10:45,26342
2007-03-01,10:45,11:00,26579
2007-03-01,11:00,11:15,26687
2007-03-01,11:15,11:30,27455
2007-03-01,11:30,11:45,27501
2007-03-01,11:45,12:00,27511
2007-03-01,12:00,12:15,27441
2007-03-01,12:15,12:30,27451
2007-03-01,12:30,12:45,27376
2007-03-01,12:45,13:00,27671
2007-03-01,13:00,13:15,27774
2007-03-01,13:15,13:30,27880
2007-03-01,13:30,13:45,27766
2007-03-01,13:45,14:00,27553
2007-03-01,14:00,14:15,27379
2007-03-01,14:15,14:30,27341
2007-03-01,14:30,14:45,27142
2007-03-01,14:45,15:00,27062
2007-03-01,15:00,15:15,26970
2007-03-01,15:15,15:30,26976
2007-03-01,15:30,15:45,26772
2007-03-01,15:45,16:00,26665
2007-03-01,16:00,16:15,26581
2007-03-01,16:15,16:30,26294
2007-03-01,16:30,16:45,26175
2007-03-01,16:45,17:00,26051
2007-03-01,17:00,17:15,26171
2007-03-01,17:15,17:30,26144
2007-03-01,17:30,17:45,26411
2007-03-01,17:45,18:00,26780
2007-03-01,18:00,18:15,27100
2007-03-01,18:15,18:30,27596
2007-03-01,18:30,18:45,27833
2007-03-01,18:45,19:00,27869
2007-03-01,19:00,19:15,27702
2007-03-01,19:15,19:30,27437
2007-03-01,19:30,19:45,27162
2007-03-01,19:45,20:00,26912
2007-03-01,20:00,20:15,26486
2007-03-01,20:15,20:30,26084
2007-03-01,20:30,20:45,25708
2007-03-01,20:45,21:00,25212
2007-03-01,21:00,21:15,25268
2007-03-01,21:15,21:30,25120
2007-03-01,21:30,21:45,24728
2007-03-01,21:45,22:00,24453
2007-03-01,22:00,22:15,24327
2007-03-01,22:15,22:30,24082
2007-03-01,22:30,22:45,23663
2007-03-01,22:45,23:00,23170
2007-03-01,23:00,23:15,22611
2007-03-01,23:15,23:30,21989
2007-03-01,23:30,23:45,21107
2007-03-01,23:45,00:00,20868
2007-03-02,00:00,00:15,18428
2007-03-02,00:15,00:30,19970
2007-03-02,00:30,00:45,19784
