date,time_from,time_to,forecast,actual_feedin
2017-01-01,00:00,00:15,0,0
2017-01-01,00:15,00:30,0,0
2017-01-01,00:30,00:45,0,0
2017-01-01,00:45,01:00,0,0
2017-01-01,01:00,01:15,0,0
2017-01-01,01:15,01:30,0,0
2017-01-01,01:30,01:45,0,0
2017-01-01,01:45,02:00,0,0
2017-01-01,02:00,02:15,0,0
2017-01-01,02:15,02:30,0,0
2017-01-01,02:30,02:45,0,0
2017-01-01,02:45,03:00,0,0
2017-01-01,03:00,03:15,0,0
2017-01-01,03:15,03:30,0,0
2017-01-01,03:30,03:45,0,0
2017-01-01,03:45,04:00,0,0
2017-01-01,04:00,04:15,0,0
2017-01-01,04:15,04:30,0,0
2017-01-01,04:30,04:45,0,0
2017-01-01,04:45,05:00,0,0
2017-01-01,05:00,05:15,0,0
2017-01-01,05:15,05:30,0,0
2017-01-01,05:30,05:45,0,0
2017-01-01,05:45,06:00,0,0
2017-01-01,06:00,06:15,0,0
2017-01-01,06:15,06:30,0,0
2017-01-01,06:30,06:45,0,0
2017-01-01,06:45,07:00,0,0
2017-01-01,07:00,07:15,0,0
2017-01-01,07:15,07:30,0,0
2017-01-01,07:30,07:45,1,0
2017-01-01,07:45,08:00,1,0
2017-01-01,08:00,08:15,4,0
2017-01-01,08:15,08:30,20,10
2017-01-01,08:30,08:45,79,46
2017-01-01,08:45,09:00,164,105
2017-01-01,09:00,09:15,269,185
2017-01-01,09:15,09:30,396,283
2017-01-01,09:30,09:45,541,396
2017-01-01,09:45,10:00,701,524
2017-01-01,10:00,10:15,867,658
2017-01-01,10:15,10:30,1020,802
2017-01-01,10:30,10:45,1174,955
2017-01-01,10:45,11:00,1318,1111
2017-01-01,11:00,11:15,1450,1254
2017-01-01,11:15,11:30,1563,1391
2017-01-01,11:30,11:45,1661,1524
2017-01-01,11:45,12:00,1741,1653
2017-01-01,12:00,12:15,1798,1767
2017-01-01,12:15,12:30,1828,1840
2017-01-01,12:30,12:45,1836,1876
2017-01-01,12:45,13:00,1822,1883
2017-01-01,13:00,13:15,1784,1858
2017-01-01,13:15,13:30,1722,1792
2017-01-01,13:30,13:45,1626,1696
2017-01-01,13:45,14:00,1515,1566
2017-01-01,14:00,14:15,1394,1411
2017-01-01,14:15,14:30,1260,1218
2017-01-01,14:30,14:45,1113,1025
2017-01-01,14:45,15:00,952,847
2017-01-01,15:00,15:15,781,666
2017-01-01,15:15,15:30,608,491
2017-01-01,15:30,15:45,442,337
2017-01-01,15:45,16:00,278,201
2017-01-01,16:00,16:15,133,89
2017-01-01,16:15,16:30,35,21
2017-01-01,16:30,16:45,11,1
2017-01-01,16:45,17:00,0,0
2017-01-01,17:00,17:15,0,0
2017-01-01,17:15,17:30,5,0
2017-01-01,17:30,17:45,2,0
2017-01-01,17:45,18:00,0,0
2017-01-01,18:00,18:15,0,0
2017-01-01,18:15,18:30,0,0
2017-01-01,18:30,18:45,0,0
2017-01-01,18:45,19:00,0,0
2017-01-01,19:00,19:15,0,0
2017-01-01,19:15,19:30,0,0
2017-01-01,19:30,19:45,0,0
2017-01-01,19:45,20:00,0,0
2017-01-01,20:00,20:15,0,0
2017-01-01,20:15,20:30,0,0
2017-01-01,20:30,20:45,0,0
2017-01-01,20:45,21:00,0,0
2017-01-01,21:00,21:15,0,0
2017-01-01,21:15,21:30,0,0
2017-01-01,21:30,21:45,0,0
2017-01-01,21:45,22:00,0,0
2017-01-01,22:00,22:15,0,0
2017-01-01,22:15,22:30,0,0
2017-01-01,22:30,22:45,0,0
