date,time_from,time_to,forecast,actual_feedin
2017-06-01,00:00,00:15,0,0
2017-06-01,00:15,00:30,0,0
2017-06-01,00:30,00:45,0,0
2017-06-01,00:45,01:00,0,0
2017-06-01,01:00,01:15,0,0
2017-06-01,01:15,01:30,0,0
2017-06-01,01:30,01:45,0,0
2017-06-01,01:45,02:00,0,0
2017-06-01,02:00,02:15,0,0
2017-06-01,02:15,02:30,0,0
2017-06-01,02:30,02:45,0,0
2017-06-01,02:45,03:00,0,0
2017-06-01,03:00,03:15,0,0
2017-06-01,03:15,03:30,0,0
2017-06-01,03:30,03:45,0,0
2017-06-01,03:45,04:00,0,0
2017-06-01,04:00,04:15,0,0
2017-06-01,04:15,04:30,0,0
2017-06-01,04:30,04:45,0,0
2017-06-01,04:45,05:00,0,0
2017-06-01,05:00,05:15,0,0
2017-06-01,05:15,05:30,2,0
2017-06-01,05:30,05:45,15,28
2017-06-01,05:45,06:00,48,99
2017-06-01,06:00,06:15,113,192
2017-06-01,06:15,06:30,205,311
2017-06-01,06:30,06:45,354,457
2017-06-01,06:45,07:00,547,627
2017-06-01,07:00,07:15,754,834
2017-06-01,07:15,07:30,989,1069
2017-06-01,07:30,07:45,1256,1317
2017-06-01,07:45,08:00,1550,1589
2017-06-01,08:00,08:15,1871,1882
2017-06-01,08:15,08:30,2208,2179
2017-06-01,08:30,08:45,2557,2482
2017-06-01,08:45,09:00,2903,2794
2017-06-01,09:00,09:15,3241,3124
2017-06-01,09:15,09:30,3555,3451
2017-06-01,09:30,09:45,3855,3794
2017-06-01,09:45,10:00,4142,4137
2017-06-01,10:00,10:15,4411,4498
2017-06-01,10:15,10:30,4653,4794
2017-06-01,10:30,10:45,4871,5036
2017-06-01,10:45,11:00,5076,5219
2017-06-01,11:00,11:15,5261,5451
2017-06-01,11:15,11:30,5423,5623
2017-06-01,11:30,11:45,5570,5721
2017-06-01,11:45,12:00,5700,5788
2017-06-01,12:00,12:15,5808,5892
2017-06-01,12:15,12:30,5888,5897
2017-06-01,12:30,12:45,5945,5886
2017-06-01,12:45,13:00,5972,5897
2017-06-01,13:00,13:15,5976,5919
2017-06-01,13:15,13:30,5966,5934
2017-06-01,13:30,13:45,5928,5891
2017-06-01,13:45,14:00,5874,5859
2017-06-01,14:00,14:15,5808,5770
2017-06-01,14:15,14:30,5731,5701
2017-06-01,14:30,14:45,5641,5598
