date,time_from,time_to,feedin
2006-05-01,00:00,01:00,188
2006-05-01,01:00,02:00,218
2006-05-01,02:00,03:00,267
2006-05-01,03:00,04:00,325
2006-05-01,04:00,05:00,382
2006-05-01,05:00,06:00,441
2006-05-01,06:00,07:00,483
2006-05-01,07:00,08:00,508
2006-05-01,08:00,09:00,560
2006-05-01,09:00,10:00,648
2006-05-01,10:00,11:00,807
2006-05-01,11:00,12:00,1032
2006-05-01,12:00,13:00,1283
2006-05-01,13:00,14:00,1489
2006-05-01,14:00,15:00,1607
2006-05-01,15:00,16:00,1600
2006-05-01,16:00,17:00,1525
2006-05-01,17:00,18:00,1365
2006-05-01,18:00,19:00,1157
2006-05-01,19:00,20:00,963
2006-05-01,20:00,21:00,784
2006-05-01,21:00,22:00,657
2006-05-01,22:00,23:00,578
2006-05-01,23:00,00:00,516
2006-05-02,00:00,01:00,447
2006-05-02,01:00,02:00,403
2006-05-02,02:00,03:00,373
2006-05-02,03:00,04:00,370
2006-05-02,04:00,05:00,378
2006-05-02,05:00,06:00,405
2006-05-02,06:00,07:00,417
2006-05-02,07:00,08:00,392
2006-05-02,08:00,09:00,354
2006-05-02,09:00,10:00,324
2006-05-02,10:00,11:00,324
2006-05-02,11:00,12:00,325
2006-05-02,12:00,13:00,314
2006-05-02,13:00,14:00,303
2006-05-02,14:00,15:00,309
2006-05-02,15:00,16:00,324
2006-05-02,16:00,17:00,337
2006-05-02,17:00,18:00,348
2006-05-02,18:00,19:00,418
2006-05-02,19:00,20:00,538
2006-05-02,20:00,21:00,699
2006-05-02,21:00,22:00,822
2006-05-02,22:00,23:00,924
2006-05-02,23:00,00:00,1002
2006-05-03,00:00,01:00,967
2006-05-03,01:00,02:00,1029
2006-05-03,02:00,03:00,1043
2006-05-03,03:00,04:00,1023
2006-05-03,04:00,05:00,1011
2006-05-03,05:00,06:00,1014
2006-05-03,06:00,07:00,1019
2006-05-03,07:00,08:00,918
2006-05-03,08:00,09:00,710
2006-05-03,09:00,10:00,515
2006-05-03,10:00,11:00,373
2006-05-03,11:00,12:00,330
2006-05-03,12:00,13:00,334
2006-05-03,13:00,14:00,346
2006-05-03,14:00,15:00,344
2006-05-03,15:00,16:00,363
2006-05-03,16:00,17:00,386
2006-05-03,17:00,18:00,384
2006-05-03,18:00,19:00,374
2006-05-03,19:00,20:00,359
2006-05-03,20:00,21:00,346
2006-05-03,21:00,22:00,358
2006-05-03,22:00,23:00,379
2006-05-03,23:00,00:00,418
2006-05-04,00:00,01:00,339
2006-05-04,01:00,02:00,368
2006-05-04,02:00,03:00,402
2006-05-04,03:00,04:00,452
2006-05-04,04:00,05:00,509
2006-05-04,05:00,06:00,591
2006-05-04,06:00,07:00,656
2006-05-04,07:00,08:00,660
2006-05-04,08:00,09:00,606
2006-05-04,09:00,10:00,568
2006-05-04,10:00,11:00,579
2006-05-04,11:00,12:00,671
2006-05-04,12:00,13:00,773
2006-05-04,13:00,14:00,902
2006-05-04,14:00,15:00,1050
2006-05-04,15:00,16:00,1193
