date,time_from,time_to,feedin
2006-06-01,00:00,01:00,894
2006-06-01,01:00,02:00,923
2006-06-01,02:00,03:00,917
2006-06-01,03:00,04:00,903
2006-06-01,04:00,05:00,879
2006-06-01,05:00,06:00,873
2006-06-01,06:00,07:00,899
2006-06-01,07:00,08:00,965
2006-06-01,08:00,09:00,1029
2006-06-01,09:00,10:00,1101
2006-06-01,10:00,11:00,1146
2006-06-01,11:00,12:00,1152
2006-06-01,12:00,13:00,1140
2006-06-01,13:00,14:00,1113
2006-06-01,14:00,15:00,1119
2006-06-01,15:00,16:00,1108
2006-06-01,16:00,17:00,1049
2006-06-01,17:00,18:00,947
2006-06-01,18:00,19:00,846
2006-06-01,19:00,20:00,704
2006-06-01,20:00,21:00,583
2006-06-01,21:00,22:00,495
2006-06-01,22:00,23:00,428
2006-06-01,23:00,00:00,369
2006-06-02,00:00,01:00,590
2006-06-02,01:00,02:00,559
2006-06-02,02:00,03:00,438
2006-06-02,03:00,04:00,367
2006-06-02,04:00,05:00,334
2006-06-02,05:00,06:00,314
2006-06-02,06:00,07:00,262
2006-06-02,07:00,08:00,251
2006-06-02,08:00,09:00,251
2006-06-02,09:00,10:00,235
2006-06-02,10:00,11:00,215
2006-06-02,11:00,12:00,197
2006-06-02,12:00,13:00,188
2006-06-02,13:00,14:00,185
2006-06-02,14:00,15:00,181
2006-06-02,15:00,16:00,179
2006-06-02,16:00,17:00,180
2006-06-02,17:00,18:00,174
2006-06-02,18:00,19:00,159
2006-06-02,19:00,20:00,145
2006-06-02,20:00,21:00,147
2006-06-02,21:00,22:00,155
2006-06-02,22:00,23:00,127
2006-06-02,23:00,00:00,95
2006-06-03,00:00,01:00,131
2006-06-03,01:00,02:00,125
2006-06-03,02:00,03:00,117
2006-06-03,03:00,04:00,124
2006-06-03,04:00,05:00,136
2006-06-03,05:00,06:00,168
2006-06-03,06:00,07:00,169
2006-06-03,07:00,08:00,165
2006-06-03,08:00,09:00,159
2006-06-03,09:00,10:00,172
2006-06-03,10:00,11:00,203
2006-06-03,11:00,12:00,252
2006-06-03,12:00,13:00,316
2006-06-03,13:00,14:00,365
2006-06-03,14:00,15:00,425
2006-06-03,15:00,16:00,492
2006-06-03,16:00,17:00,527
2006-06-03,17:00,18:00,557
2006-06-03,18:00,19:00,620
2006-06-03,19:00,20:00,572
2006-06-03,20:00,21:00,599
2006-06-03,21:00,22:00,599
2006-06-03,22:00,23:00,536
2006-06-03,23:00,00:00,502
2006-06-04,00:00,01:00,362
2006-06-04,01:00,02:00,383
2006-06-04,02:00,03:00,361
2006-06-04,03:00,04:00,366
2006-06-04,04:00,05:00,379
2006-06-04,05:00,06:00,429
2006-06-04,06:00,07:00,387
2006-06-04,07:00,08:00,411
2006-06-04,08:00,09:00,469
2006-06-04,09:00,10:00,511
2006-06-04,10:00,11:00,508
2006-06-04,11:00,12:00,507
2006-06-04,12:00,13:00,482
2006-06-04,13:00,14:00,444
2006-06-04,14:00,15:00,448
2006-06-04,15:00,16:00,432
2006-06-04,16:00,17:00,429
2006-06-04,17:00,18:00,396
2006-06-04,18:00,19:00,363
2006-06-04,19:00,20:00,324
2006-06-04,20:00,21:00,274
2006-06-04,21:00,22:00,225
2006-06-04,22:00,23:00,201
2006-06-04,23:00,00:00,178
2006-06-05,00:00,01:00,229
2006-06-05,01:00,02:00,253
2006-06-05,02:00,03:00,260
2006-06-05,03:00,04:00,273
2006-06-05,04:00,05:00,289
2006-06-05,05:00,06:00,273
2006-06-05,06:00,07:00,288
2006-06-05,07:00,08:00,272
2006-06-05,08:00,09:00,310
2006-06-05,09:00,10:00,357
2006-06-05,10:00,11:00,346
2006-06-05,11:00,12:00,342
2006-06-05,12:00,13:00,311
2006-06-05,13:00,14:00,291
2006-06-05,14:00,15:00,334
2006-06-05,15:00,16:00,359
2006-06-05,16:00,17:00,307
2006-06-05,17:00,18:00,331
2006-06-05,18:00,19:00,364
2006-06-05,19:00,20:00,312
2006-06-05,20:00,21:00,309
2006-06-05,21:00,22:00,254
2006-06-05,22:00,23:00,220
2006-06-05,23:00,00:00,177
2006-06-06,00:00,01:00,203
2006-06-06,01:00,02:00,183
2006-06-06,02:00,03:00,177
2006-06-06,03:00,04:00,179
2006-06-06,04:00,05:00,181
2006-06-06,05:00,06:00,180
2006-06-06,06:00,07:00,164
2006-06-06,07:00,08:00,140
2006-06-06,08:00,09:00,115
2006-06-06,09:00,10:00,90
2006-06-06,10:00,11:00,130
2006-06-06,11:00,12:00,123
2006-06-06,12:00,13:00,149
2006-06-06,13:00,14:00,166
2006-06-06,14:00,15:00,183
2006-06-06,15:00,16:00,210
2006-06-06,16:00,17:00,235
2006-06-06,17:00,18:00,255
2006-06-06,18:00,19:00,255
2006-06-06,19:00,20:00,240
2006-06-06,20:00,21:00,210
2006-06-06,21:00,22:00,168
2006-06-06,22:00,23:00,125
2006-06-06,23:00,00:00,87
2006-06-07,00:00,01:00,103
2006-06-07,01:00,02:00,81
2006-06-07,02:00,03:00,56
2006-06-07,03:00,04:00,49
2006-06-07,04:00,05:00,38
2006-06-07,05:00,06:00,35
2006-06-07,06:00,07:00,36
2006-06-07,07:00,08:00,36
2006-06-07,08:00,09:00,38
2006-06-07,09:00,10:00,43
2006-06-07,10:00,11:00,43
2006-06-07,11:00,12:00,46
2006-06-07,12:00,13:00,47
2006-06-07,13:00,14:00,58
2006-06-07,14:00,15:00,55
2006-06-07,15:00,16:00,57
2006-06-07,16:00,17:00,71
2006-06-07,17:00,18:00,65
2006-06-07,18:00,19:00,79
2006-06-07,19:00,20:00,56
2006-06-07,20:00,21:00,75
2006-06-07,21:00,22:00,57
2006-06-07,22:00,23:00,55
2006-06-07,23:00,00:00,52
2006-06-08,00:00,01:00,71
2006-06-08,01:00,02:00,60
2006-06-08,02:00,03:00,59
2006-06-08,03:00,04:00,56
2006-06-08,04:00,05:00,41
2006-06-08,05:00,06:00,38
2006-06-08,06:00,07:00,35
2006-06-08,07:00,08:00,35
2006-06-08,08:00,09:00,35
2006-06-08,09:00,10:00,37
2006-06-08,10:00,11:00,34
2006-06-08,11:00,12:00,27
2006-06-08,12:00,13:00,26
2006-06-08,13:00,14:00,26
2006-06-08,14:00,15:00,33
2006-06-08,15:00,16:00,44
2006-06-08,16:00,17:00,44
2006-06-08,17:00,18:00,43
2006-06-08,18:00,19:00,46
2006-06-08,19:00,20:00,55
2006-06-08,20:00,21:00,61
2006-06-08,21:00,22:00,70
2006-06-08,22:00,23:00,68
2006-06-08,23:00,00:00,62
2006-06-09,00:00,01:00,84
2006-06-09,01:00,02:00,80
2006-06-09,02:00,03:00,77
2006-06-09,03:00,04:00,73
2006-06-09,04:00,05:00,68
2006-06-09,05:00,06:00,58
2006-06-09,06:00,07:00,48
2006-06-09,07:00,08:00,38
2006-06-09,08:00,09:00,35
2006-06-09,09:00,10:00,33
2006-06-09,10:00,11:00,38
2006-06-09,11:00,12:00,45
2006-06-09,12:00,13:00,50
2006-06-09,13:00,14:00,53
2006-06-09,14:00,15:00,53
2006-06-09,15:00,16:00,54
2006-06-09,16:00,17:00,61
2006-06-09,17:00,18:00,68
2006-06-09,18:00,19:00,78
2006-06-09,19:00,20:00,94
2006-06-09,20:00,21:00,111
2006-06-09,21:00,22:00,126
2006-06-09,22:00,23:00,138
2006-06-09,23:00,00:00,143
2006-06-10,00:00,01:00,111
2006-06-10,01:00,02:00,112
2006-06-10,02:00,03:00,114
2006-06-10,03:00,04:00,115
2006-06-10,04:00,05:00,113
2006-06-10,05:00,06:00,108
2006-06-10,06:00,07:00,92
2006-06-10,07:00,08:00,80
