date,time_from,time_to,vertical_load
2008-04-01,00:00,00:15,16140
2008-04-01,00:15,00:30,15877
2008-04-01,00:30,00:45,15917
2008-04-01,00:45,01:00,15497
2008-04-01,01:00,01:15,15350
2008-04-01,01:15,01:30,15374
2008-04-01,01:30,01:45,15166
2008-04-01,01:45,02:00,15286
2008-04-01,02:00,02:15,15139
2008-04-01,02:15,02:30,15121
2008-04-01,02:30,02:45,14935
2008-04-01,02:45,03:00,15299
2008-04-01,03:00,03:15,15418
2008-04-01,03:15,03:30,15301
2008-04-01,03:30,03:45,15505
2008-04-01,03:45,04:00,15602
2008-04-01,04:00,04:15,15680
2008-04-01,04:15,04:30,15746
2008-04-01,04:30,04:45,15809
2008-04-01,04:45,05:00,15975
2008-04-01,05:00,05:15,16229
2008-04-01,05:15,05:30,16634
2008-04-01,05:30,05:45,16718
2008-04-01,05:45,06:00,16943
2008-04-01,06:00,06:15,17255
2008-04-01,06:15,06:30,18313
2008-04-01,06:30,06:45,18992
2008-04-01,06:45,07:00,19251
2008-04-01,07:00,07:15,18856
2008-04-01,07:15,07:30,19155
2008-04-01,07:30,07:45,19020
2008-04-01,07:45,08:00,19070
2008-04-01,08:00,08:15,19132
2008-04-01,08:15,08:30,19326
2008-04-01,08:30,08:45,19256
2008-04-01,08:45,09:00,19390
2008-04-01,09:00,09:15,19170
2008-04-01,09:15,09:30,19569
2008-04-01,09:30,09:45,19572
2008-04-01,09:45,10:00,19492
2008-04-01,10:00,10:15,19497
2008-04-01,10:15,10:30,19535
2008-04-01,10:30,10:45,19423
2008-04-01,10:45,11:00,19226
2008-04-01,11:00,11:15,19351
2008-04-01,11:15,11:30,19410
2008-04-01,11:30,11:45,19240
2008-04-01,11:45,12:00,19317
2008-04-01,12:00,12:15,18870
2008-04-01,12:15,12:30,18901
2008-04-01,12:30,12:45,18659
2008-04-01,12:45,13:00,18885
2008-04-01,13:00,13:15,18815
2008-04-01,13:15,13:30,18542
2008-04-01,13:30,13:45,18589
2008-04-01,13:45,14:00,17877
2008-04-01,14:00,14:15,17961
2008-04-01,14:15,14:30,18060
2008-04-01,14:30,14:45,18062
2008-04-01,14:45,15:00,17674
2008-04-01,15:00,15:15,17889
2008-04-01,15:15,15:30,17732
2008-04-01,15:30,15:45,17580
2008-04-01,15:45,16:00,17427
2008-04-01,16:00,16:15,17434
2008-04-01,16:15,16:30,17531
2008-04-01,16:30,16:45,17353
2008-04-01,16:45,17:00,17223
2008-04-01,17:00,17:15,17351
2008-04-01,17:15,17:30,17691
2008-04-01,17:30,17:45,18014
2008-04-01,17:45,18:00,17995
2008-04-01,18:00,18:15,17845
2008-04-01,18:15,18:30,18085
2008-04-01,18:30,18:45,18220
2008-04-01,18:45,19:00,18321
2008-04-01,19:00,19:15,18390
2008-04-01,19:15,19:30,18433
2008-04-01,19:30,19:45,18334
2008-04-01,19:45,20:00,18604
2008-04-01,20:00,20:15,18778
2008-04-01,20:15,20:30,19126
2008-04-01,20:30,20:45,18924
2008-04-01,20:45,21:00,19114
2008-04-01,21:00,21:15,18972
2008-04-01,21:15,21:30,18543
2008-04-01,21:30,21:45,18055
2008-04-01,21:45,22:00,18139
2008-04-01,22:00,22:15,18172
2008-04-01,22:15,22:30,18059
2008-04-01,22:30,22:45,17686
2008-04-01,22:45,23:00,17088
2008-04-01,23:00,23:15,16800
2008-04-01,23:15,23:30,16428
2008-04-01,23:30,23:45,15790
2008-04-01,23:45,00:00,15429
2008-04-02,00:00,00:15,15071
2008-04-02,00:15,00:30,14832
2008-04-02,00:30,00:45,14544
2008-04-02,00:45,01:00,14523
2008-04-02,01:00,01:15,14261
2008-04-02,01:15,01:30,14197
2008-04-02,01:30,01:45,13859
2008-04-02,01:45,02:00,13955
2008-04-02,02:00,02:15,13893
2008-04-02,02:15,02:30,13566
2008-04-02,02:30,02:45,13806
2008-04-02,02:45,03:00,13487
2008-04-02,03:00,03:15,13718
2008-04-02,03:15,03:30,13624
2008-04-02,03:30,03:45,13941
2008-04-02,03:45,04:00,13997
2008-04-02,04:00,04:15,14288
2008-04-02,04:15,04:30,14128
2008-04-02,04:30,04:45,14487
2008-04-02,04:45,05:00,14693
2008-04-02,05:00,05:15,15075
2008-04-02,05:15,05:30,15090
2008-04-02,05:30,05:45,15311
2008-04-02,05:45,06:00,15748
2008-04-02,06:00,06:15,16313
2008-04-02,06:15,06:30,17339
2008-04-02,06:30,06:45,17763
2008-04-02,06:45,07:00,17853
2008-04-02,07:00,07:15,17758
2008-04-02,07:15,07:30,18116
2008-04-02,07:30,07:45,18144
2008-04-02,07:45,08:00,18196
2008-04-02,08:00,08:15,18305
2008-04-02,08:15,08:30,18556
2008-04-02,08:30,08:45,18669
2008-04-02,08:45,09:00,18742
2008-04-02,09:00,09:15,18591
2008-04-02,09:15,09:30,18804
2008-04-02,09:30,09:45,19002
2008-04-02,09:45,10:00,19048
2008-04-02,10:00,10:15,19012
2008-04-02,10:15,10:30,19153
2008-04-02,10:30,10:45,19092
2008-04-02,10:45,11:00,19261
2008-04-02,11:00,11:15,19408
2008-04-02,11:15,11:30,19782
2008-04-02,11:30,11:45,19841
2008-04-02,11:45,12:00,19787
2008-04-02,12:00,12:15,19402
2008-04-02,12:15,12:30,19419
2008-04-02,12:30,12:45,19681
2008-04-02,12:45,13:00,19598
2008-04-02,13:00,13:15,19724
2008-04-02,13:15,13:30,19761
2008-04-02,13:30,13:45,19729
2008-04-02,13:45,14:00,19472
2008-04-02,14:00,14:15,19358
2008-04-02,14:15,14:30,19110
2008-04-02,14:30,14:45,19276
2008-04-02,14:45,15:00,19256
2008-04-02,15:00,15:15,18934
2008-04-02,15:15,15:30,18667
2008-04-02,15:30,15:45,18641
2008-04-02,15:45,16:00,18372
2008-04-02,16:00,16:15,18424
2008-04-02,16:15,16:30,18107
2008-04-02,16:30,16:45,18073
2008-04-02,16:45,17:00,17862
2008-04-02,17:00,17:15,17996
2008-04-02,17:15,17:30,17873
2008-04-02,17:30,17:45,17913
2008-04-02,17:45,18:00,17945
2008-04-02,18:00,18:15,17819
2008-04-02,18:15,18:30,17958
2008-04-02,18:30,18:45,18055
2008-04-02,18:45,19:00,17850
2008-04-02,19:00,19:15,17904
2008-04-02,19:15,19:30,18053
2008-04-02,19:30,19:45,18024
